,id,time_sec
0,tt10005120,1
1,tt10006262,2
2,tt10003588,3
3,tt10005772,60
4,tt10008112,2
5,tt10010434,11
6,tt10010422,2
7,tt10016332,2
8,tt10023074,3
9,tt10028420,2
10,tt10032670,2
11,tt10032352,4
12,tt10031320,2
13,tt10031730,2
14,tt10037824,3
15,tt10039526,2
16,tt10038088,3
17,tt10038014,3
18,tt10037766,3
19,tt10047998,2
20,tt10058872,2
21,tt10061280,2
22,tt10058946,2
23,tt10059532,2
24,tt10059822,2
25,tt10065226,2
26,tt10065208,2
27,tt10069486,2
28,tt10069650,2
29,tt10073626,3
30,tt10073872,2
31,tt10074848,3
32,tt10078686,2
33,tt10086654,3
34,tt10092172,4
35,tt10089810,2
36,tt10093672,2
37,tt10098068,3
38,tt10098776,5
39,tt10105488,5
40,tt10106540,5
41,tt10107260,3
42,tt10109698,3
43,tt10111546,2
44,tt10115320,3
45,tt10116384,3
46,tt10116558,3
47,tt10120260,2
48,tt10125954,2
49,tt10123128,2
50,tt10125586,2
51,tt10125722,3
52,tt10130964,3
53,tt10131182,5
54,tt10135484,2
55,tt10135646,2
56,tt10141998,4
57,tt10147962,3
58,tt10150226,4
59,tt10150508,6
60,tt10149610,6
61,tt10150238,6
62,tt10150554,4
63,tt10150638,2
64,tt10150776,5
65,tt10150702,4
66,tt10152738,5
67,tt10156352,3
68,tt10158358,5
69,tt10161080,5
70,tt10163298,2
71,tt10165742,3
72,tt10171416,2
73,tt10174310,4
74,tt10171548,6
75,tt10180882,3
76,tt10182142,6
77,tt10175932,3
78,tt10181344,5
79,tt10177430,6
80,tt10182416,7
81,tt10186572,8
82,tt10188182,6
83,tt10188656,3
84,tt10189366,7
85,tt10192242,3
86,tt10194706,4
87,tt10196304,7
88,tt10198628,7
89,tt10199238,3
90,tt10201778,6
91,tt10203126,6
92,tt10203432,6
93,tt10197736,6
94,tt10202316,3
95,tt10204320,8
96,tt10206928,2
97,tt10212224,6
98,tt10214566,4
99,tt10217942,7
100,tt10221140,10
101,tt10221500,3
102,tt10223050,19
103,tt10225266,10
104,tt10224894,7
105,tt10229024,20
106,tt10228534,4
107,tt10229372,3
108,tt10230084,2
109,tt10231820,2
110,tt10234230,3
111,tt10234620,2
112,tt10238188,2
113,tt10240818,2
114,tt10241438,4
115,tt10243018,2
116,tt10243764,2
117,tt10243808,3
118,tt10243562,2
119,tt10244224,3
120,tt10250684,2
121,tt10255776,3
122,tt10256242,2
123,tt10254790,2
124,tt10256058,3
125,tt10260480,2
126,tt10262938,2
127,tt10264344,1
128,tt10267428,3
129,tt10264670,2
130,tt10265606,2
131,tt10266960,1
132,tt10267590,2
133,tt10267894,2
134,tt10268756,3
135,tt10268568,3
136,tt10272000,2
137,tt10273888,2
138,tt10269760,2
139,tt10269808,2
140,tt10275884,2
141,tt10277764,3
142,tt10276880,2
143,tt10278540,2
144,tt10278532,2
145,tt10278288,2
146,tt10278308,2
147,tt10284336,3
148,tt10283206,3
149,tt10284132,5
150,tt10284242,4
151,tt10282966,4
152,tt10285634,3
153,tt10289540,4
154,tt10287204,4
155,tt10287958,3
156,tt10289978,4
157,tt10288522,3
158,tt10290340,2
159,tt10290470,4
160,tt10290298,7
161,tt10289870,3
162,tt10293028,3
163,tt10295906,4
164,tt10297798,4
165,tt10299280,6
166,tt10301108,6
167,tt10307566,6
168,tt10307368,6
169,tt10306140,6
170,tt10305528,6
171,tt10308416,5
172,tt10305618,4
173,tt10308778,5
174,tt10308626,3
175,tt10309086,3
176,tt10309754,1
177,tt10310174,4
178,tt10309924,3
179,tt10313944,5
180,tt10318594,3
181,tt10318366,5
182,tt10317948,5
183,tt10318550,7
184,tt10321358,60
185,tt10325666,2
186,tt10323096,4
187,tt10327806,2
188,tt10326776,2
189,tt10328742,1
190,tt10331674,2
191,tt10330190,2
192,tt10332626,2
193,tt10330596,3
194,tt10329004,3
195,tt10337704,2
196,tt10340922,2
197,tt10337724,2
198,tt10341924,2
199,tt10342548,2
200,tt10342542,2
201,tt10349608,2
202,tt10344262,3
203,tt10350696,4
204,tt10359222,2
205,tt10359866,11
206,tt10366958,2
207,tt10367016,2
208,tt10366078,2
209,tt10366970,2
210,tt10367128,1
211,tt10366682,3
212,tt10367202,2
213,tt10368686,2
214,tt10369342,2
215,tt10369870,3
216,tt10369684,2
217,tt10369806,2
218,tt10371248,2
219,tt10373286,2
220,tt10374986,2
221,tt10375114,2
222,tt10379328,2
223,tt10382926,2
224,tt10379194,1
225,tt10380892,4
226,tt10384060,2
227,tt10382838,3
228,tt10384540,3
229,tt10383426,3
230,tt10388528,3
231,tt10388264,2
232,tt10393454,3
233,tt10393008,2
234,tt10395200,2
235,tt10393072,3
236,tt10395490,5
237,tt10397852,2
238,tt10396400,2
239,tt10398004,2
240,tt10404006,2
241,tt10403276,2
242,tt10405578,2
243,tt10408136,3
244,tt10408824,5
245,tt10408082,3
246,tt10410072,2
247,tt10409290,2
248,tt10410420,3
249,tt10411786,2
250,tt10413126,2
251,tt10413324,3
252,tt10416498,3
253,tt10413508,2
254,tt10416740,3
255,tt10416128,3
256,tt10417652,3
257,tt10415696,3
258,tt10417628,4
259,tt10418928,4
260,tt10417488,7
261,tt10416750,5
262,tt10423260,7
263,tt10423726,4
264,tt10422288,3
265,tt10426914,4
266,tt10423590,4
267,tt10431464,5
268,tt10430472,5
269,tt10432858,5
270,tt10427522,4
271,tt10426926,7
272,tt10427624,5
273,tt10427536,2
274,tt10431638,3
275,tt10432106,6
276,tt10437122,5
277,tt10436928,3
278,tt10437512,13
279,tt10440088,7
280,tt10440366,7
281,tt10441966,6
282,tt10442438,6
283,tt10450848,9
284,tt10452082,3
285,tt10453988,9
286,tt10457078,8
287,tt10457096,6
288,tt10457432,6
289,tt10461574,4
290,tt10462688,5
291,tt10464702,3
292,tt10466140,3
293,tt10466416,6
294,tt10466694,7
295,tt10465160,3
296,tt10467160,5
297,tt10468026,4
298,tt10471076,5
299,tt10469462,4
300,tt10471436,8
301,tt10471472,10
302,tt10471338,8
303,tt10472314,8
304,tt10474714,5
305,tt10475542,14
306,tt10475624,2
307,tt10476226,2
308,tt10476230,3
309,tt10476518,1
310,tt10477382,2
311,tt10477948,3
312,tt10481988,2
313,tt10482804,2
314,tt10482728,3
315,tt10481966,2
316,tt10483298,3
317,tt10482030,2
318,tt10482584,3
319,tt10487548,3
320,tt10485218,2
321,tt10487352,2
322,tt10487234,2
323,tt10493824,1
324,tt10495722,3
325,tt10499956,2
326,tt10502690,2
327,tt10502146,2
328,tt10503822,2
329,tt10503284,2
330,tt10504320,2
331,tt10504516,2
332,tt10507336,2
333,tt10507832,2
334,tt10508868,3
335,tt10510454,2
336,tt10510462,2
337,tt10512882,3
338,tt10513936,2
339,tt10513622,2
340,tt10518270,4
341,tt10519602,5
342,tt10519052,3
343,tt10520014,4
344,tt10519088,3
345,tt10519216,3
346,tt10519532,2
347,tt10523098,2
348,tt10523198,2
349,tt10523274,2
350,tt10524346,3
351,tt10524808,2
352,tt10524856,3
353,tt10525150,4
354,tt10524338,3
355,tt10530280,2
356,tt10533002,3
357,tt10533552,4
358,tt10537332,4
359,tt10537426,3
360,tt10537554,2
361,tt10538750,7
362,tt10538804,6
363,tt10538650,6
364,tt10538712,5
365,tt10539892,5
366,tt10537866,4
367,tt10537760,7
368,tt10538960,8
369,tt10538546,12
370,tt10540488,60
371,tt10541114,2
372,tt10538582,2
373,tt10540660,4
374,tt10544216,3
375,tt10544430,2
376,tt10542456,2
377,tt10545234,3
378,tt10545880,2
379,tt10548316,3
380,tt10549654,60
381,tt10550778,2
382,tt10549322,2
383,tt10551800,3
384,tt10551374,2
385,tt10551850,2
386,tt10553396,2
387,tt10551434,2
388,tt10553748,2
389,tt10554582,2
390,tt10555582,3
391,tt10556784,3
392,tt10558594,2
393,tt10558424,6
394,tt10556196,4
395,tt10560762,2
396,tt10568302,4
397,tt10567328,3
398,tt10568550,3
399,tt10573360,3
400,tt10573472,4
401,tt10573816,6
402,tt10576376,4
403,tt10578336,5
404,tt10578274,6
405,tt10574138,14
406,tt10577698,2
407,tt10577040,7
408,tt10579592,5
409,tt10584120,4
410,tt10581106,3
411,tt10583342,4
412,tt10588070,4
413,tt10588878,2
414,tt10589784,4
415,tt10592896,2
416,tt10594874,3
417,tt10597800,60
418,tt10596890,4
419,tt10597728,4
420,tt10601112,4
421,tt10602246,2
422,tt10601192,2
423,tt10601300,2
424,tt10604032,2
425,tt10606348,3
426,tt10613406,3
427,tt10607066,2
428,tt10612646,2
429,tt10612966,3
430,tt10612842,2
431,tt10607870,5
432,tt10610888,2
433,tt10611728,3
434,tt10611546,3
435,tt10612152,3
436,tt10612628,2
437,tt10613678,3
438,tt10611912,2
439,tt10621910,2
440,tt10622386,3
441,tt10619370,3
442,tt10619690,2
443,tt10619688,4
444,tt10621120,2
445,tt10626564,60
446,tt10623842,4
447,tt10626650,2
448,tt10626964,3
449,tt10627778,2
450,tt10627036,3
451,tt10628596,2
452,tt10630256,5
453,tt10633036,2
454,tt10636056,2
455,tt10636832,5
456,tt10637126,2
457,tt10637564,4
458,tt10638876,4
459,tt10642742,4
460,tt10643132,3
461,tt10646370,2
462,tt10651088,3
463,tt10650520,2
464,tt10650806,3
465,tt10650350,4
466,tt10651656,2
467,tt10653176,2
468,tt10653168,2
469,tt10656448,2
470,tt10655908,2
471,tt10659458,2
472,tt10659502,2
473,tt10660470,2
474,tt10660586,4
475,tt10661508,2
476,tt10668582,2
477,tt10665722,2
478,tt10670234,3
479,tt10671244,2
480,tt10670346,2
481,tt10671332,3
482,tt10673548,2
483,tt10674928,5
484,tt10675598,2
485,tt10674768,2
486,tt10675366,3
487,tt10681334,60
488,tt10681576,2
489,tt10684580,2
490,tt10686246,3
491,tt10685676,2
492,tt10685420,2
493,tt10686386,2
494,tt10687420,60
495,tt10690706,3
496,tt10694106,3
497,tt10694164,2
498,tt10696588,2
499,tt10698746,2
500,tt10699298,2
501,tt10709518,3
502,tt10708148,2
503,tt10703788,3
504,tt10704314,2
505,tt10709028,10
506,tt10714768,1
507,tt10715150,2
508,tt10713114,2
509,tt10711222,2
510,tt10713202,1
511,tt10712486,3
512,tt10713322,2
513,tt10716298,3
514,tt10715216,2
515,tt10717852,2
516,tt10717420,2
517,tt10722650,2
518,tt10719272,2
519,tt10724140,2
520,tt10731268,60
521,tt10728988,2
522,tt10729444,2
523,tt10730856,2
524,tt10735260,2
525,tt10736616,3
