,id,time_sec
0,tt23150612,8
1,tt23150642,1
2,tt23150616,2
3,tt23152078,1
4,tt23182876,2
5,tt23186368,2
6,tt23215044,3
7,tt23319582,3
8,tt23326102,1
9,tt23333990,2
10,tt23397104,2
11,tt23398678,2
12,tt23398796,2
13,tt23419190,2
14,tt23472804,3
15,tt23473322,3
16,tt23481906,1
17,tt23556226,2
18,tt23635984,2
19,tt23691722,3
20,tt23709478,2
21,tt23710462,2
22,tt23733162,3
23,tt23733182,2
24,tt23740106,2
25,tt23785150,3
26,tt23843766,2
27,tt23847860,2
28,tt23848112,3
29,tt23849426,3
30,tt23853086,3
31,tt23865922,4
32,tt21315892,2
33,tt24215466,3
34,tt24216302,2
35,tt24221588,2
36,tt24225244,2
37,tt24229292,2
38,tt24242300,3
39,tt21994448,2
40,tt22025130,2
41,tt22030602,2
42,tt22030866,2
43,tt22031674,3
44,tt22045722,2
45,tt22046178,2
46,tt22048806,2
47,tt22051842,3
48,tt22049170,2
49,tt22054782,2
50,tt22058252,3
51,tt22060180,2
52,tt22054028,2
53,tt22059828,3
54,tt22079248,2
55,tt22080398,2
56,tt22090518,3
57,tt22092808,2
58,tt22096726,3
59,tt24248906,2
60,tt24251848,4
61,tt24252364,2
62,tt24295648,1
63,tt24326704,3
64,tt24578072,3
65,tt24634180,3
66,tt24654458,4
67,tt24686066,2
68,tt24768650,1
69,tt24764602,2
70,tt24803432,2
71,tt24854790,2
72,tt24954428,2
73,tt24961564,9
74,tt25023994,4
75,tt25041020,2
76,tt25147614,3
77,tt25165260,4
78,tt25273694,7
79,tt25305894,4
80,tt25345002,4
81,tt25382788,3
82,tt25390462,2
83,tt25391194,3
84,tt25403630,60
85,tt25404184,2
86,tt25406874,2
87,tt25407202,3
88,tt25427764,2
89,tt25429454,3
90,tt25436956,2
91,tt25482432,4
92,tt25577204,2
93,tt25710776,2
94,tt25777622,2
95,tt25804586,2
96,tt25810620,2
97,tt25812920,2
98,tt25812954,2
99,tt26163484,2
100,tt26229502,9
101,tt26231040,2
102,tt26251322,2
103,tt26256868,3
104,tt26260190,3
105,tt26260310,2
106,tt26270920,3
107,tt26315533,2
108,tt26315925,2
109,tt26343083,3
110,tt26437775,2
111,tt26445235,1
112,tt26451308,3
113,tt26458498,3
114,tt26492320,2
115,tt26537630,2
116,tt26542919,2
117,tt26546499,2
118,tt26548318,2
119,tt26580650,2
120,tt26595094,2
121,tt26624898,3
122,tt26628653,2
123,tt26628702,2
124,tt26632728,2
125,tt26653566,2
126,tt26654126,2
127,tt26655992,2
128,tt26671730,3
129,tt26674002,2
130,tt26687927,2
131,tt26689265,2
132,tt26693609,3
133,tt26739274,2
134,tt26745197,2
135,tt26753120,2
136,tt26765101,2
137,tt26771785,3
138,tt26773715,1
139,tt26787632,2
140,tt26863077,2
141,tt26898626,2
142,tt26898896,2
143,tt26908287,2
144,tt26920258,1
145,tt26920422,2
146,tt26927531,2
147,tt26930146,1
148,tt27023451,3
149,tt27042481,3
150,tt27047040,2
151,tt27047062,3
152,tt27048136,2
153,tt27056156,3
154,tt27073078,2
155,tt27076260,2
156,tt27096792,6
157,tt27113657,1
158,tt27118061,7
159,tt27010447,4
160,tt27162127,4
161,tt27170133,3
162,tt27192992,3
163,tt27192758,3
164,tt27198459,2
165,tt27202641,5
166,tt27260631,4
167,tt27262435,4
168,tt27327373,4
169,tt27379757,2
170,tt27391424,4
171,tt27406254,3
