,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
87,"6,2",['Yaroslav Chevazhevskiy'],"['Yaroslav Chevazhevskiy', 'Andriy Maksimenko']","Three young Russian families go for winter vacations to an unnamed exotic country, intending to rent a beach condo. However due to numerous comedic obstacles they never make it to the beach, staying at the hotel for the entire trip.",--,Na more!
88,"8,9","[""Gil O'Brien""]","[""Gil O'Brien""]","Gil O'Brien is on the cusp of middle age. His wife wants security, but he can't let go of his dream of becoming a musician. He meets up with a band of misfits and tries one last time to make it in the music biz.",1h 28min,One Hit Wonder
89,"7,5",['Murat Saraçoglu'],['Hazel Sevim Unsal'],The story of an exile man who came from Russia. He is the last descended of his family.,1h 40min,Deli Deli Olma
90,"2,2",['Harold Trompetero'],['Harold Trompetero'],"Felipe De Las Aguas is a taxi driver in the capital, which is tired of seeing the injustices that happen around him, for this reason agrees to become ""El Man"", a superhero in the flesh, that with hard work, shrewdness and empirical justice helps others with their only super power: the faith.",--,"El man, el superhéroe nacional"
91,"7,2",['Takatsugu Naitô'],['Takatsugu Naitô'],Manzo is a lonely fisherman almost in his 40's but still single. When the local government organizes a matchmaking party Manzo figures to try his luck.,1h 41min,Futoko
92,"6,0",['Jacek Bromski'],['Jacek Bromski'],After 20 years abroad Stas comes back home and he's seeking for a wife. Big breasted Ludmila looks promising but he's catholic and she's orthodox. Meanwhile big city policewoman Marina is going to show local policemen how to use computers.,1h 50min,U Pana Boga za miedza
93,"5,6",['Awi Suryadi'],"['Salman Aristo', 'Hendrawan Wahyudianto']","Asmara is lucky to be married to Diana Wulandari, who is beautiful and wealthy. Inheritance lies ahead of him. But Asmara easily attracts women, as well as the sexy Diana Dwiyana.",--,Asmara Dua Diana
94,"8,4","['Milind Swamy', 'Mukesh Asopa']",DESCONOCIDO,"Aisha, a typical desi girl, brought up in the western World, and Rahul, a boy from India, new to the West, meet by chance in a coffee shop. A close friendship develops and eventually becomes much more. Rahul has high hopes of continuing his education and getting a job. It is a new world and culture for him, but Is it a world that he is not completely ready for?",51min,Aisha and Rahul
95,"7,0",['Bryan Ortiz'],DESCONOCIDO,America has created the perfect weapon; A weapon out of control. Our only hero is a Scientist and cheerleader. Science will never be the same.,1h 20min,Doctor S Battles the Sex Crazed Reefer Zombies: The Movie
96,"8,0",['George Massimillo'],['George Massimillo'],Tony Moretti takes some time off from work to relax at home and hopes to pop the big question to his long time girlfriend. But when his younger brother Andrew comes home from college he brings with him a constant party. Tony goes from asking the question to having to answer one: grow up and take the next step or sit back and enjoy himself.,1h 39min,Enjoy Yourself
97,"2,5",['Georgi Yungvald-Khilkevich'],DESCONOCIDO,"After the deaths of d'Artagnan, Athos, Porthos and Aramis the Queen Anna of Austria has to ask for help of the heroes' sons. They, however, cannot fulfill her request on their own. The original musketeers have to literally return to live and embark on a new adventure.",2h 14min,"Vozvrashchenie mushketyorov, ili Sokrovishcha kardinala Mazarini"
98,"3,7",['Dennis Devine'],['Robert Michael Ryan'],"A young man who is trapped in a small town finds escape in the video game, Guitar Master, and soon learns how to use it to win the heart of a beautiful girl.",1h 21min,Get the Girl
99,"7,3",DESCONOCIDO,DESCONOCIDO,A gangster deputes two of his men to recover money from an out of town compulsive gambler.,2h 15min,99
100,--,['Ronnie Gunter'],['Ronnie Gunter'],"After losing his job at the textile mill, a talented country music amateur decides to pursue a music career with a ragtag group of redneck friends and family.",1h 38min,Solid Country Gold
101,"6,9",['Yu Inose'],['Yu Inose'],"Seven bathrooms. Seven stories. And more than seven characters! The movie follows MEL, a 20-year-old disenchanted kid, encountering sinners at seven different bathrooms.",1h 25min,The Seven Greatest Bathrooms in Los Angeles
102,--,['Ed Gaffney'],"['Ed Gaffney', 'Suzanne Brockmann']","Andy Silverman, a forty-seven-year old Jewish man, is having the worst holiday season of his life. His best friend is dead, his business has collapsed, he is undergoing chemotherapy, and his overprotective sister has convinced a court to give her complete control over Andy's disappearing finances. Depressed and resentful, Andy is reduced to merely getting through the ... Leer todo",1h 19min,Jolly
103,"6,3",['Joe Kramer'],['Joe Kramer'],A young man in modern America believes himself to be a World War I vet returning from France to the Roaring Twenties.,1h 32min,20th Century Boy
104,--,['Thomas Henry'],"['Allen Harrold', 'Thomas Henry']","A true to life teenage comedy about Ben and Chris, two best friends who have always done everything together. When Ben's ex Kaylee moves back to town he tries to rekindle their romance by getting himself and his friend into the school play she'll be starring in. As pressure mounts Ben's priorities change as he tries to balance his friend for life with the girl who cla... Leer todo",1h 27min,That Scottish Play
105,--,['Gabriel Brown'],['Robert Murray'],"Following the misadventures of two eccentric personalities, Dee and Jamie the story is a quirky romantic comedy of two well-meaning individuals who meet and fall in love in an especially clumsy manner. Jamie and her friend Arnold are elementary school teachers. While Arnold is laid back and practical, Jamie is fun and easygoing, but has forgotten how to trust. Jamie's... Leer todo",1h 17min,The Upside
106,"6,6",['Allin Kempthorne'],"['Allin Kempthorne', 'Pamela Kempthorne']","In a crumbling castle clinging to a rocky, isolated Cornish island, Morticia de'Ath, a vampire noblewoman and her henchman, Grunt, are concocting a sinister plan. Aided by misguided alchemist, Doctor N. Sane, they aim to discover the magical cure for vampires to become immune to the deadly rays of sunlight! However, one essential ingredient remains missing, an ingredi... Leer todo",1h 47min,The Vampires of Bloody Island
107,"7,8",['Emerson Bixby'],['Emerson Bixby'],Two con men attempt to pull a fast one on the Roman Empire.,--,INRI
108,--,['Kenji Murakami'],"['Shirô Tsukasaki', 'Jun Tsugita']",,--,Saikin rettô
109,"5,7",['Paul Komadina'],['Paul Komadina'],A group of filmmakers set off to a remote part of Western Australia to shoot their low budget period drama. But something doesn't want them to finish. and is out to kill them all. One by one.,1h 27min,The Director's Cut
110,"6,6",['Hernán Goldfrid'],"['Julieta Steinberg', 'Patricio Vega']",A film score composer and a pregnant woman help each other solve their respective problems.,1h 46min,Música en espera
111,"5,7",['Sook-Yin Lee'],DESCONOCIDO,"A romantic comedy about a girl with an unrequited crush on a boy who thinks she's bad in bed, so she goes out to get more ""experience"".",1h 28min,Year of the Carnivore
112,--,"['Sara Andersson', 'Linda Fransson']","['Sara Andersson', 'Linda Fransson']",Three guys try to get a girlfriend to one of them and taking help from a cat.,1h 30min,Katt-Tricket
113,"4,4",['Aitzpea Goenaga'],['Aitzpea Goenaga'],"The funny and crazy story of a kitchen school in ruins and there students during one day, in which they find a hidden treasure.",--,Secretos de cocina
114,"5,2",['Wing-Kin Yip'],DESCONOCIDO,"Ousted chef Wong Bing-Yi is determined to help Shen Qing at her restaurant ""Four Seas"". He trains a young chef, Lung Kin-Yat to compete against Chef Tin, the head chef at ""Imperial Palace"", for the title of ""Top Chef"".",1h 32min,Gong fu chu shen
