,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,"1,3",['Lawrence Kasanoff'],DESCONOCIDO,The evil Brand X joins a supermarket that becomes a city after closing time.,1h 31min,Foodfight!
1,"6,6",['Andrew Stanton'],DESCONOCIDO,"Transportado a Barsoom, un veterano de la Guerra Civil descubre un planeta estéril aparentemente habitado por bárbaros de más de 3 metros de altura y una princesa que necesita desesperadamente un salvador.",2h 12min,John Carter
2,"8,0",['Jay Rowlands'],['Jay Rowlands'],"Clutch is the story of a struggling race car driver who puts it all on the line. He risks his life, friends, and freedom when he takes a wrong turn in his attempts to support his racing.",--,Clutch
3,"5,9",['Anthony Hemingway'],DESCONOCIDO,"Un grupo de pilotos afroamericanos en el programa de entrenamiento de Tuskegee, que se enfrentaron a la segregación mientras permanecían sobre el terreno durante la Segunda Guerra Mundial, son llamados al servicio bajo la dirección del Coronel A.J. Bullard.",2h 5min,Escuadrón Rojo
4,"7,0",['Christopher McQuarrie'],"['Lee Child', 'Christopher McQuarrie']",Un investigador de homicidios investiga el caso de un francotirador militar que disparó a cinco personas al azar.,2h 10min,Jack Reacher
5,"3,6",['Andrew Goth'],"['Joanne Reay', 'Andrew Goth']",Un hombre maldito cuyas víctimas regresan de entre los muertos recluta a un joven guerrero para que lo ayude a luchas contra esta horda de zombis.,1h 32min,Cazador de demonios (Gallowwalkers)
6,"8,0",['Joss Whedon'],DESCONOCIDO,Los héroes más poderosos de la Tierra deben unirse y aprender a luchar en equipo si quieren evitar que Loki y su ejército alienígena esclavicen a la humanidad.,2h 23min,Los Vengadores
7,"6,1",['Nick Love'],"['Nick Love', 'John Hodge', 'Ian Kennedy Martin']","Adaptación de una serie británica de los 70, que sigue la historia de una pareja de policías de Londres, el detective Jack Regan y su leal compañero George Carter.",1h 52min,The Sweeney
8,"6,9",DESCONOCIDO,DESCONOCIDO,"Han pasado catorce años desde el casi tercer impacto. La mayor parte del mundo ha cambiado, excepto Shinji Ikari, quien despierta en un entorno nuevo y extraño sin haber envejecido.",1h 36min,Evangelion 3.0 You Can (Not) Redo
9,"6,9",['Marc Webb'],DESCONOCIDO,"Después de que Peter Parker sea mordido por una araña genéticamente alterada, adquiere poderes arácnidos y se aventura a salvar la ciudad de las maquinaciones de un misterioso enemigo reptiliano, el Lagarto.",2h 16min,The Amazing Spider-Man
10,"4,5",['Hany Abu-Assad'],"['Brannon Coombs', 'Pete Dris']","Un millón de dólares solo por entregar un maletín ... Es un trabajo demasiado bueno para ser verdad, especialmente si eres El Mensajero, un portador temerario reconocido por asumir misiones imposibles que nunca se ha fallado una entrega.",1h 35min,El mensajero
11,"7,6",['Steve Bonich'],DESCONOCIDO,"The Avengers European Premiere - Robert Downey Jr, Chris Evans, Scarlett Johansson.",--,The Avengers Assemble Premiere
12,"7,0",['Steve Bonich'],DESCONOCIDO,"Official video released by Lionsgate showcasing highlights from the The Hunger Games European Premiere, which took place on March 14, 2012, at London's O2. Actors Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Elizabeth Banks and Toby Jones were in attendance.",--,The Hunger Games Premiere
13,--,['Cameron B. Smith'],['Cameron B. Smith'],"After convincing himself that his videos have taken a turn for the worse, Cameron decides to bring the crew together for one last movie.",1h 21min,Weekend Movie
14,"5,9",['Timo Vuorensola'],DESCONOCIDO,"Los nazis crearon una base secreta en el lado oscuro de la Luna en 1945, donde se esconden y planean volver al poder en 2018.",1h 33min,Iron Sky
15,"5,7",['Antonio Negret'],['Michael Gilvary'],"Una banda de atracadores de bancos esconde su botín en el coche de una familia que va de acampada. Persiguen a la familia para matarla y recuperar el botín, pero se topan con una pelea.",1h 28min,Transit
16,"3,5",['Justin Paul Ritter'],DESCONOCIDO,A somewhat self-aware zombie takes it upon himself to keep the rest of the walking dead at bay.,1h 28min,The Amazing Adventures of the Living Corpse
17,"7,8",['Sam Mendes'],DESCONOCIDO,"La lealtad de James Bond hacia M se pone a prueba cuando su pasado vuelve para perseguirla. Cuando el MI6 es atacado, 007 debe localizar y destruir la amenaza, sin importar el coste personal.",2h 23min,Skyfall
18,"4,8",['David Ren'],"['Larry Madill', 'David Ren', 'Jason Yee']","Cuando Sandy, una prostituta, termina muerta, su amigo y único aliado en el mundo, Jake, emprende una cacería para descubrir quién la mató.",1h 24min,The Girl from the Naked Eye
19,"3,9","['Adam Boster', 'Kenneth Chamitoff']",['Kenneth Chamitoff'],"This full-contact action drama, loaded with authentic mixed martial arts, is a transcending inspirational story of redemption.",1h 59min,Art of Submission
20,--,DESCONOCIDO,DESCONOCIDO,,1h 30min,Reading vs Tottenham Hotspur
21,--,DESCONOCIDO,DESCONOCIDO,,1h 30min,Manchester United vs Tottenham Hotspur
22,--,DESCONOCIDO,DESCONOCIDO,,1h 30min,Tottenham Hotspur vs Queens Park Rangers
23,"5,9",['Cherokee Hall'],"['Cherokee Hall', 'Reaper M. Jones', 'Casey Miracle']","In the rolling landscape of Appalachia, beauty resides within each valley and atop the crest of each hill. It is the land of bluegrass, horses, coal mines, and tobacco. Under the surface of this delicate veneer, a treacherous underbelly lies. A world stricken with drugs, guns, money, and the Mountain Mafia rules all. Shortly after the passing of his mother and meeting... Leer todo",--,Mountain Mafia
24,"7,3",DESCONOCIDO,DESCONOCIDO,"A completely remade animation film based on the original 1961 The Monkey King. Edits were made, sounds were all remade and re-dubbed, the animation was completely re-drawn and the image was re-composited and converted to 3D.",1h 30min,Da nao tian gong 3D
25,"6,6",['Tony Gilroy'],DESCONOCIDO,"Una expansión del universo a partir de las novelas de Robert Ludlum, centradas en un nuevo héroe cuyas acciones han sido provocadas por los eventos de las tres películas anteriores.",2h 15min,El legado de Bourne
