,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
64,"6,4",['David Twohy'],"['David Twohy', 'Jim Wheat', 'Ken Wheat']","Abandonado en un planeta abrasado por el sol, Riddick se encuentra con una raza de depredadores. La activación de una baliza alerta a dos naves: una que lleva una nueva raza de mercenarios, la otra capitaneada por un hombre de su pasado.",1h 59min,Riddick
65,"5,0",['Paul Hough'],['Paul Hough'],"Un grupo de 80 personas son arrancadas de su vida diaria y reaparecen en un lugar no revelado. Son de todos los ámbitos de la vida: jóvenes y mayores, atléticos y discapacitados, trabajadores de cuello blanco y personas sin hogar.",1h 27min,The Human Race
66,"6,1",['Tommy Wirkola'],"['Tommy Wirkola', 'Jacob Grimm', 'Wilhelm Grimm']",El dúo de hermanos Hansel y Gretel son cazadores de brujas profesionales que ayudan a aldeanos inocentes. Pero pronto tropiezan con un caso que podría ser la clave de su pasado.,1h 28min,Hansel y Gretel: Cazadores de brujas
67,"6,7",['James Mangold'],"['Mark Bomback', 'Scott Frank']","Lobezno llega a Japón para encontrarse con un viejo amigo al que salvó la vida hace años, y se ve envuelto en una conspiración que involucra a la yakuza y a los mutantes.",2h 6min,Lobezno inmortal
68,--,['Ramesh Raparthi'],DESCONOCIDO,,2h 18min,Race
69,--,['José Luis Vera'],['José Luis Vera'],,1h 28min,El último bazukazo
70,--,['José Luis Vera'],DESCONOCIDO,"The police try to destroy all links with the mafia and, above all, to put an end to two big killers who will find peace only with death. The final opportunity will come with 'The Last Bazooka 2'.",1h 30min,El último bazukazo: Parte II
71,"3,8",['Carlos Etzio Roman'],DESCONOCIDO,"Inspired by the actual CIA mind-control experimentation project, MK-Ultra, 'Signals 2' is the second installment of the sci-fi feature tetralogy series, 'Signals.' The storyline continues to follow Nick Marconi, an American soldier victimized by his government's experiments upon him. Tortured by the life and death decisions he must make everyday as he meets people in ... Leer todo",1h 47min,Signals 2
72,"7,0",['Jon S. Baird'],"['Jon S. Baird', 'Irvine Welsh']",Un policía corrupto y adicto con desorden bipolar intenta conseguir un ascenso para recuperar a su esposa e hija mientras lucha contra sus propios demonios.,1h 37min,"Filth, el sucio"
73,"7,7",['Alfonso Cuarón'],"['Alfonso Cuarón', 'Jonás Cuarón']",Dos astronautas intentan sobrevivir tras un accidente que les deja aislados en el espacio.,1h 31min,Gravity
74,"6,6",['Ken Simpson'],['Anthony Greene'],"After an ill-advised outburst gets wise-cracking Craig fired from his job, he agrees to deliver a package for a man he barely knows. The mysterious delivery turns to horror as Craig finds himself pursued by murder, mayhem and the mob.",1h 28min,Headcase
75,--,['Enrique Murillo'],DESCONOCIDO,,1h 27min,La mafia muere
76,"6,6",['Kar-Wai Wong'],DESCONOCIDO,"La historia del maestro de artes marciales Ip Man, el hombre que entrenó a Bruce Lee.",2h 10min,The Grandmaster
77,--,['Vikram Pradhan'],['Vikram Pradhan'],,--,Bang Bang Bangkok
78,"5,4",['Mark Steven Johnson'],['Evan Daugherty'],"Dos veteranos de la Guerra de Bosnia, uno estadounidense y uno serbio, entablan una improbable amistad que se ve puesta a prueba cuando uno de ellos desvela sus verdaderas intenciones.",1h 31min,Caza humana
79,"7,0",['Joseph Kosinski'],"['Karl Gajdusek', 'Michael Arndt', 'Joseph Kosinski']",Un veterano asignado a extraer los recursos restantes de la Tierra comienza a cuestionar lo que sabe sobre su misión y sobre sí mismo.,2h 4min,Oblivion
