,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
48,"3,9",['Karan Razdan'],"['Aneesh Dev', 'Karan Razdan']","Mr Bhatti is a delusional character who wins a trip to the Lake District out of the blue, he comes over, with a group of Indian tourists visiting the Lake District. Bhatti is under the impression that he has been called over by George W.Bush, for supposed peace talks being the delusional man he is. But its not just the scenery and the possible meeting with Bush, which... Leer todo",--,Mr Bhatti on Chutti
49,--,['Tony McKenzie'],"['Alan Bruce', 'Tony McKenzie']","Blan Alaruce from WTACSS 24 News interviews underground musicians Mingwie Yellscream and Carless Sultana, also known as The Fock N Rollers, in order to find out more about their music and the men behind it.",1h 28min,The Fock n Rollers
50,"4,8",['Stephen Frears'],"['D.V. DeVincentis', 'Beth Raymer']","La ex bailarina privada Beth aspira a ser mesera de cócteles en Las Vegas cuando se enamora de Dink, un jugador de deportes.",1h 34min,Doble o nada (Lay the Favorite)
51,"6,9",['Tim Burton'],"['Leonard Ripps', 'Tim Burton', 'John August']","Cuando el querido perro de un niño muere repentinamente, intenta devolverle la vida al animal mediante un poderoso experimento científico.",1h 27min,Frankenweenie
52,"6,6",['Christina Beck'],['Christina Beck'],"Kristabelle, still living with her Mother cuts herself to feel alive. Her Mother, addicted to plastic surgery also cuts herself trying to maintain her youth. Through the help of a pot smoking young lover, a newly sober British stand up comic and Chinese medicine they all find that love can be more than skin deep.",1h 25min,Perfection
53,"8,3",['Kalle Kujala'],"['Joni Koivuniemi', 'Kalle Kujala']",The movie tells a beautiful story of an old art style in the 80's New York.,1h 15min,Teippaaja Pro elokuva
54,--,['Dinesh Chaudhary'],['Babita Choudhary'],An urban girl comes to the village and falls in love with a naughty boy from the village and the boy comes to her in the city and her and become a servant himself in girl's house do agree her parents for wedding.,2h 27min,Had Ho Gayi
55,"3,9",['Kim Sønderholm'],['Kim Sønderholm'],Jimmy Duncan is a film director working on his fourth film but things are not exactly going as planned.,1h 30min,Little Big Boy
56,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt1159922
57,"5,5",['Nikkhil Advani'],DESCONOCIDO,A group of animals plan a trip to Delhi in order to ask the parliament why the forest they live in is on the verge of destruction.,1h 36min,Delhi Safari
58,--,['Kayje Nogue'],['Kayje Nogue'],"The World Junior Lumberjack Competition has begun, and these young guns are ready to win.",50min,Young Guns: The Lumberjack Edition
59,"4,7",['Nguyen Quang Minh'],['Thach Tuyen'],,1h 30min,Hello Cô Ba
60,--,['Sergey Sentsov'],DESCONOCIDO,"Alexey, an ordinary guy from Novocherkassk, moves to Moscow. His work as a Patrol officer is not well paid, and doesn't offer lots of career opportunities. Alexey knows that Moscow is a city of successful people, so when he meets a college girl Dasha, he pretends a student of the law faculty, a good son of wealthy parents with a luxury apartment in the Moscow downtown... Leer todo",1h 30min,From Moscow or Not
61,"6,5",['Marcelo Galvão'],['Marcelo Galvão'],"Three young people with Down syndrome decide to run away in search of three simple wishes: Stalone wants to see the sea, Aninha looks for a husband and Marcio needs to fly.",1h 34min,Colegas
62,"8,4",['Giorgi Liponava'],['Qeti Devdariani'],"Full movie based on TV-series ""My Wife's Girlfriends""",--,My Wife's Friend's Wedding
63,"6,2",['Nicholas Stoller'],"['Jason Segel', 'Nicholas Stoller']","Exactamente un año después de que Tom Salomón salga con Violet Barnes, él la sorprende con un anillo. Por todas las cuentas, Tom y Violet estan destinados a ser felices para siempre. Sin embargo, esta pareja de novios se encuentra cada vez con mas tropiezos en el largo camino hacia el altar.",2h 4min,Eternamente comprometidos
64,"5,5","['Ric Halpern', 'Gerson Sanginitto']",DESCONOCIDO,"The year is 2022, and the world is at peace. George W. Shrub, the infamous former leader of the free world, is struggling to release a new biography about his ""fantastical adventures in office."" At his biographer's recommendation, Shrub journeys to the U.N. American Presidential Museum in order to research his presidential career. Once there, Shrub crosses paths with ... Leer todo",--,Commander and Chief
65,"4,3",DESCONOCIDO,['P.D. Hughen'],"The Dunderheads are an eccentric Montana family who've been in the mountains for far too long. Now one step ahead of the law, matriarch Grandma Ira flees to Canada with her two wildly dysfunctional teenage grand kids, across the American West into a comic collision with the mainstream world. Montana Amazon is a both funny and poignant fable on the nature of the human ... Leer todo",1h 28min,Montana Amazon
66,"8,3",['Yoichi Fujita'],DESCONOCIDO,"Demonic Vice-Commander of the Shinsengumi, Toushirou Hijikata, acquires a cursed sword--one which completely rewrites his personality, morphing him from a hard-boiled, no-nonsense cop into a hopeless otaku. As he struggles to break the curse, an ambitious new member of the police force, Itou Kamotarou, seizes the opportunity to depose Hijikata in his bid for power wit... Leer todo",--,Yorinuki Gintama-san on Theater 2D - Shinsengumi Douran Hen
67,--,['Vijay Patkar'],['Rajesh Bamugade'],Namya a ladies tailor whose capable of healing people suffering from sprains and aches with his kick but does not charge for it as he considers it as a boon given by god for him.Surekha a Lavni dancer suffers an injury while dancing and is treated by Namya she falls in love with him but her father lays three conditions in front of Namya to marry her.The first would be... Leer todo,--,Lavu ka laath
68,"7,1","['Mark Andrews', 'Brenda Chapman', 'Steve Purcell']",DESCONOCIDO,"Con la determinación de forjar su propio camino en la vida, la princesa Mérida desafía una tradición que trae caos a su reino. Mérida dependerá de su valentía y sus habilidades como arquera para deshacer una maldición bestial.",1h 33min,Brave (Indomable)
69,"3,0",['Adam Protextor'],['Louis Edward Doerge'],"After his friends slip him LSD on a camping trip, ultra-nerdy Nancy hallucinates that they are evil beings and begins to systematically hunt them down. Meanwhile, a mysterious corporation monitors the entire event for their own hidden purpose.",1h 22min,Dropping Evil
70,--,['Om Prakash Rao'],"['Gururaj M. Desai', 'Priyadarshi Pulikonda', 'Sarigama Viji']",,--,Dakota Picture
71,"5,5",['Sean Anders'],['David Caspe'],"Donny tuvo a su hijo Todd cuando era un adolescente y lo crío como padre soltero hasta que cumplió 18 años. Tras años sin verse, el mundo de Todd se colapsa cuando Donny reaparece justo antes de su boda.",1h 56min,Desmadre de padre
72,"7,2","['Phil Lord', 'Christopher Miller']",DESCONOCIDO,Dos policías de bajo rendimiento son enviados a un instituto local para mezclarse con los alumnos y acabar con una red de drogas sintéticas.,1h 49min,Infiltrados en clase
73,"8,9",['Yoichi Fujita'],DESCONOCIDO,"In another time and place, the Yorozuya squad is suddenly greeted by a potential new recruit. Before them is a mysterious young woman named Pirako Doromizu who hides a penchant for extreme violence behind her smiling, enthusiastic exterior. However, unbeknownst to Gintoki and the others, Pirako has strong ties to one of the ruling figures of the Kabuki district of Edo... Leer todo",--,Yorinuki Gintama-san on Theater 2D: Kabuki Chou Shitennou Hen
74,"6,3",['Tom Gustafson'],['Cory Krueckeberg'],"A stifled, small-town man stuck in a dead end life, runs away to Mexico to be a mariachi singer. MARIACHI GRINGO is a musical tour-de-force exploring the reality of ""following your dreams"" across cultural, personal, social and geographical borders.",1h 47min,Mariachi Gringo
75,--,DESCONOCIDO,DESCONOCIDO,,1h 25min,Hwaiting paemili
76,--,['Nicolaas Rahoens'],['Nicolaas Rahoens'],Ons Dorp is a romantic comedy about the resident of a small village who are preparing their first talent-show.,--,Ons Dorp
77,"6,3","['Mirko Galea', 'Abigail Mallia']","['Carlos Debattista', 'Abigail Mallia']",,2h 14min,Deceduti Wara L-Ahhar Tad-Dinja
78,"5,8",['Shimon Dotan'],"['Netaya Anbar', 'Shimon Dotan', 'Luke Whisnant']","In New York City in 1980, Dexter Mitchell plays half-willing big brother to his neighbors, a trio of exchange students from the People's Republic of China.",1h 45min,Watching TV with the Red Chinese
79,"6,1",['Jonas Åkerlund'],DESCONOCIDO,A man is surrounded by strange events and odd neighbors in this adaptation of Chris Millis' novel.,1h 36min,"Mi vecino, el asesino"
80,"9,0","['Sherrie Provence', 'Ken R. Wheeler', 'Stacey Turner']",['Ken R. Wheeler'],"A moonshiner turned sheriff's deputy helps bring in the bad guys armed with duct tape. The local newspaper reporter now has some major events to write about, and a sleepy little Alabama farming community is making the news all over Dixie.",1h 38min,Dixie Times
81,"6,8","['Eric Darnell', 'Tom McGrath', 'Conrad Vernon']",DESCONOCIDO,"Los animales de Madagascar se unen a un circo europeo en apuros para regresar a Nueva York, pero se ven perseguidos por un oficial psicótico de control de animales.",1h 35min,Madagascar 3: De marcha por Europa
82,--,['Yashwant Choughule'],DESCONOCIDO,Bhakti Yog society residents have planned for renovation where everyone will have to shell 5 Lakhs per flat Ram Kaka Kulkarni is against shelling such big amount and leaves the meeting he gets sleepless nights and a wild dream.Ram Kaka sees that his society members are arranging for final rites and finds that its none other then his as one of the members had got call ... Leer todo,--,Uchla Re Uchla
83,"8,1",['Avital Ash'],['Avital Ash'],"Anna plans to commit suicide on her 21st birthday, but is interrupted by her best friend's surprise visit. The day takes a turn when an impromptu birthday party begins.",1h 23min,Kaleidoscope
84,"6,8",['Andrew Louis'],['Andrew Louis'],"A guy who is just a flirt, finds his true love and has to change his identity to make it a success.",2h 25min,Leelai
85,"5,2",['Valerie Breiman'],['Valerie Breiman'],Two neurotic strangers meet amid an odd group of passengers on the red-eye flight from LA to New York on Valentine's Day.,1h 35min,Overnight
86,"5,7",['Akiva Schaffer'],"['Jared Stern', 'Seth Rogen', 'Evan Goldberg']",Cuatro hombres que forman un grupo de vigilancia del vecindario como un tipo de cambio a sus rutinas cotidianas se encuentran defendiendo la Tierra de una invasión alienígena.,1h 42min,Los amos del barrio
87,"6,7",['Lorene Scafaria'],['Lorene Scafaria'],"Cuando un asteroide se acerca a la Tierra, un hombre se encuentra solo después de que su esposa se marcha presa del pánico y decide hacer un viaje por carretera para reunirse con su novia de la secundaria.",1h 41min,Buscando un amigo para el fin del mundo
88,"8,2","['Zander Schaus', 'Jeff Shakoor']",['Jeff Shakoor'],"Daisy Apple and Tulip Orange become friends unaware that they are different : apples and oranges, people who 'hate' each other.",--,Apples and Oranges
89,"9,2",['Satish Jain'],['Satish Jain'],,--,Laila Tip Top Chhaila Angutha Chhap (chhattisgarhi)
90,"4,4",['Kevin Duffy'],DESCONOCIDO,"When a boy meets a girl, meets a boy, meets a poodle... Well, you get the picture.",1h 18min,Becoming Blond
91,"4,7","['Yoon-suk Choi', 'John Kafka']",DESCONOCIDO,"Tres niños que viajan en el tiempo a 65 millones de años atrás, son atrapados por un dinosaurio.",1h 26min,Dino Time
92,"4,4",['Dan Rosen'],"['Dave Gibbs', 'Dan Rosen']",A group of slackers who are living for free in a rock star's mansion find their sweet lives threatened when the musician decides to sell his pad.,1h 17min,Freeloaders
93,"6,8",['Jill Jaress'],DESCONOCIDO,"Six lives change when two strangers wake up in bed together - not knowing who they're with, where they are or how they got there.",1h 30min,The One-Nighter
