,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,"6,5",['Alexander Klymko'],DESCONOCIDO,"Jonathan, an electronics expert and spy, is hired to track a beautiful woman with a harrowing past. Little does he know that this will be an assignment like no other. As he carries on with his surveillance, he cannot ignore that his feelings are growing for this woman, his ""target"". He is getting too involved. It's getting too real. He finally crosses a professional l... Leer todo",1h 50min,Spy
1,"6,0",['Jon Favreau'],DESCONOCIDO,"Una nave espacial llega a Arizona, en 1873, para apoderarse de la Tierra, empezando por la región del salvaje Oeste. Una cuadrilla de vaqueros y nativos es lo único que se interpone en su camino.",1h 59min,Cowboys & Aliens
2,"7,1",['Shawn Levy'],DESCONOCIDO,"En un futuro próximo, el boxeo con robots es un deporte de primera línea. Un exboxeador en apuros cree haber encontrado un campeón en un robot desechado.",2h 7min,Acero puro
3,"6,9",['Joe Johnston'],DESCONOCIDO,"Steve Rogers, un soldado rechazado, se transforma en Capitán América tras tomar una dosis de suero del súper soldado. Pero ser Capitán América tiene un precio cuando intenta acabar con un traficante de armas y una organización terrorista.",2h 4min,Capitán América: El primer vengador
4,"7,1",['Tony R. Warren'],['Tony R. Warren'],"This action packed Hip-Hop drama explores the life of Oscar Hernandez, a handsome Latino ex-gang member who sets forth to land a recording contract and make a name for himself in the cut-throat hip hop business with the help of his crew. When a chance encounter with the owner of the hottest Latin Hip-Hop label on the West Coast, leaves one of his crew members in criti... Leer todo",--,Platinum Illusions
5,"6,5",['Simon West'],DESCONOCIDO,Un sicario de élite enseña su oficio a un aprendiz que tiene una conexión con una de sus anteriores víctimas.,1h 33min,The Mechanic
6,"6,2",['Brett Ratner'],DESCONOCIDO,Un grupo de trabajadores descubre que su jefe les ha timado y conspiran para robarle en su casa.,1h 44min,Un golpe de altura
7,"5,4",['Dominic Sena'],['Bragi F. Schut'],"En el siglo XIV, unos caballeros transportan a una presunta bruja a un monasterio, donde los monjes deducen que sus poderes podrían ser el origen de la peste negra.",1h 35min,En tiempo de brujas
8,"5,1",['Ryan Combs'],"['Ryan Combs', 'Fabian Carrillo']","The ""Latin Dragon"" does it again this roller coaster ride of martial arts action. Police Detective Bobby Giovanni's wife has been murdered, his children taken into care and he wants revenge.",1h 40min,Double Tap
9,"4,1",['Marko Mäkilaakso'],DESCONOCIDO,A platoon of American and Finnish soldiers is driven deep into a Russian forest where its Captain discovers a terrifying secret.,1h 26min,War of the Dead
10,"7,8",['Nicolas Winding Refn'],"['Hossein Amini', 'James Sallis']","Durante el día, Driver es conductor especialista de cine, pero de noche se convierte en chófer para delincuentes. El mundo de Driver cambia el día en que conoce a Irene, una vecina que tiene un hijo pequeño y a su marido en la cárcel.",1h 40min,Drive
11,"7,0",['Kenneth Branagh'],DESCONOCIDO,"El poderoso pero arrogante dios Thor es expulsado de Asgard para vivir entre los humanos en Midgard (la Tierra), donde pronto se convierte en uno de sus mejores defensores.",1h 55min,Thor
12,"7,9","['Sharlto Copley', 'Simon Hansen']",DESCONOCIDO,A thriller with supernatural overtones about a man with a medical condition that causes him to black out during moments of extreme stress and leads him to make a remarkable discovery about himself.,--,Spoon
13,"5,1",['Marcus Nispel'],DESCONOCIDO,Un guerrero bárbaro se dispone a vengarse del malvado señor de la guerra que atacó su aldea y asesinó a su padre cuando él era un niño.,1h 53min,Conan el bárbaro
14,"5,7",['Scott Stewart'],"['Cory Goodman', 'Min-Woo Hyung']",Un sacerdote desobedece la ley eclesiástica para perseguir a los vampiros que secuestraron a su sobrina.,1h 27min,El sicario de Dios
15,"3,5",['Rajnish Thakur'],DESCONOCIDO,Four burglars end up stealing a vehicle from robbers as well as unknowingly breaking in the house of a notorious gangster.,1h 50min,Loot
16,"6,1",['Kevin Smith'],['Kevin Smith'],"El realizador Kevin Smith se pasa al cine de terror psicológico con un historia que se centra en una secta inspirada en la figura real de Fred Phelps, el líder de un grupo religioso extremista que se hacía llamar la Iglesia Bautista Westboro.",1h 28min,Red State
17,"5,9",['Alister Grierson'],DESCONOCIDO,Un equipo de buceo en cuevas submarinas experimenta una crisis potencialmente mortal durante una expedición al sistema de cuevas inexplorado y menos accesible del mundo.,1h 48min,El santuario (Sanctum)
18,"5,5",['Angel Gracia'],DESCONOCIDO,"Una versión latina de ""sentido y sensibilidad"" de Jane Austen, donde dos hermanas malcriadas que se han quedado sin un centavo después de la muerte repentina de su padre se ven obligadas a mudarse con su lejana tía al este de Los Ángeles.",1h 47min,From Prada to Nada
19,"3,2",['Michael Gleissner'],"['Michael Gleissner', 'Frederick Bailey']","Deep Gold follows Amy Sanchez, a champion free diver who, along with her sister Jess, find themselves thrown into the middle of a deadly conspiracy. After a government plane carrying a fortune in gold goes missing over Philippine waters, Amy and Jess struggle to investigate the disappearance with help from Lulu and the mysterious Benny Simpson. Soon, the girls learn t... Leer todo",1h 26min,Deep Gold
20,"7,5",['Duncan Jones'],['Ben Ripley'],Un soldado despierta en el cuerpo de otra persona y descubre que forma parte de un programa experimental del Gobierno para encontrar al terrorista que puso una bomba en un tren de cercanías en tan solo 8 minutos.,1h 33min,Código fuente
21,"6,1",['Zack Snyder'],DESCONOCIDO,"Una joven es internada en una institución mental por su abusivo padrastro, y encuentra refugio en un mundo imaginario en el que planea su fuga.",1h 50min,Sucker Punch
22,"7,3",['Steven Spielberg'],DESCONOCIDO,El intrépido reportero Tintín y el capitán Haddock emprenden la búsqueda de un tesoro en un barco hundido que estaba comandado por un antepasado de Haddock.,1h 47min,Las aventuras de Tintín: El secreto del unicornio
23,"5,8",['Michel Gondry'],DESCONOCIDO,"Después de la muerte de su padre, Britt Reid, heredera de su gran compañía, se une al último asistente de su padre, Kato, para luchar contra el crimen como equipo de enmascarados.",1h 59min,The Green Hornet
24,"6,7",['Joe Wright'],DESCONOCIDO,"Una niña de dieciséis años que fue criada por su padre para ser el asesino perfecto es enviada a una misión en toda Europa, rastreada por un agente de inteligencia despiadado y sus agentes.",1h 51min,Hanna
25,--,['Michael Mandell'],"['Shelley Bourne', 'Mary Sweeney']",Two romantically involved secret agents are assigned to eliminate each other.,1h 47min,Two Knives
26,"5,8",['Rod Lurie'],DESCONOCIDO,"El guionista de Los Ángeles David Sumner se muda con su esposa a su ciudad natal en el lejano sur. Allí, mientras crece la tensión entre ellos, un conflicto con los lugareños se convierte en una amenaza para ambos.",1h 50min,Perros de paja (Straw Dogs)
27,"5,4",['Raj N. Sippy'],DESCONOCIDO,"Rocky is a famous dancer and singer at a top hotel, Hamilton Palace. News reporter Maheemaa goes missing after, in an unfortunate incident, she is flung from a building. Rocky is the main suspect as he had rejected Maheema's love for him. Maheema is shown deeply in love with him and after receiving the rejection, she promises Rocky that she will kill herself.",1h 48min,The Murderer: Hamilton Palace
28,--,['Juanjo Martínez'],['Juanjo Martínez'],A group of former mercenaries must rescue a family kidnapped by a mafia organization.,3h,Corazones en llamas
29,--,"['Dang Cao Cuong', 'Quang Minh Do']","['Tran Kim Hoang', 'Bùi Chí Vinh']",,--,Lênh Xóa Sô
30,"6,2",['Kevin Macdonald'],"['Jeremy Brock', 'Rosemary Sutcliff']","En la Britania gobernada por los romanos, un joven soldado romano se esfuerza por honrar la memoria de su padre encontrando el emblema dorado de su legión perdida.",1h 54min,La legión del águila
31,"2,7",['Kantz'],"['Lucas James Culshaw', 'Kantz']",When a group of religious zealots destroy everything that he loves and leaves him for dead; A man embarks on a journey of revenge that will take him through all the post-apocalyptic dangers that is WASTELAND.,1h 20min,Wasteland
32,"7,1",['Gregory D. Widmer'],['Gregory D. Widmer'],"Fed up with their lives among the shady creatures of Zurich's seedy underworld, a brother and a sister risk everything to win it all.",1h,Züri Zoo
