,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
42,5.9,DESCONOCIDO,"['Conor Lastowka', 'Michael J. Nelson', 'Sean Thomason']","When a weird millionaire launches a virtual game, nerds come out of the woodwork to play. Only Mike Nelson, Bill Corbett, and Kevin Murphy can make sense of this atrocity that is based on a work of Ernest Cline.",1h 25m,RiffTrax: Ready Player One
43,--,['Yilin Dai'],DESCONOCIDO,"Poisoned corpses along the streets and rampant illness throughout the city -- the Qing Dynasty is fading fast, and along with it Shengjing City has become unrecognizable. Local resident Zhang Xiaozhi's great-grandfather was a tomb builder, and now Zhang is the last of his line to still know the way to the Water Palace Tomb hidden deep beneath the city's four pagodas. ... Read all",1h 30m,Mysterious Raiders
44,6.6,['Radheshyam Pipalwa'],DESCONOCIDO,"In the 1980s, Principal of Shekhawati High School in Sikar, Rajasthan is faced with the daunting task of saving the school from shutting down. The only way he can save the school is by improving its academic results, which is impossible in a village that gambles and fritters away their time. The other option available for him is to somehow inspire the school to win th... Read all",1h 52m,Chidi Balla
45,7.1,['Sergio Pucci'],DESCONOCIDO,,--,Güilas
46,--,DESCONOCIDO,DESCONOCIDO,,2h 2m,Oh! Squints III
47,--,['Deqiang Liu'],DESCONOCIDO,,1h 27m,Lai ri fang chang
48,--,['Ian Rans'],DESCONOCIDO,,--,Corey Adam: Jokes
49,--,['Adi Rianto'],DESCONOCIDO,"When a small time masked wrestler framed for something he didn't do by his dumb neighbor, he must put his brain to work to face the false accusation.",--,Crossface
50,4.6,['Vo Thanh Hoa'],DESCONOCIDO,,1h 36m,Switched
51,6.8,['Duy Joseph'],DESCONOCIDO,,1h 39m,Fight Back to School
52,--,['Vinh Thuyen'],DESCONOCIDO,,1h 31m,Lo Mat
53,--,['Julian l Hughes'],DESCONOCIDO,an Uber drive in Atlanta named Derrick finds 2 million dollars of drug money in the backseat of his car. Will he ball out with the money or return it?,2h 20m,The Next Episode
54,5.1,['Boris Guts'],DESCONOCIDO,"How to part with a jealous girl? And if she is also a rare bitch? Maxim does not know, because he ""wants everyone to be well."" While mom and elder sister are pouring in with useless advice, Maxim comes up with the most absurd excuse for a break, which leads to catastrophic consequences .",1h 1m,Fagot
55,--,['Zhang Jiahao'],DESCONOCIDO,,1h 10m,Hero Hot Blooded
56,--,['Grady Weatherford'],DESCONOCIDO,Management Gaps examines the communication gap between established managers and their up and coming colleagues.,--,Management Gaps
57,--,['Shreedatt Vyas'],DESCONOCIDO,Tension Thai Gayu is a Gujarati movie starring Vishal Solanki and Aishwaria Dussane in prominent roles. The cast also includes Arvind Rathod and Sharad Sharma.,2h 11m,Tension Thai Gayu
58,--,['Super Luigi Thunder'],DESCONOCIDO,Ultron tries find all the crystal to rule every plush universe. So Luigi and Friends must stop Ultron while going to war in the process.,--,Super Luigi Thunder: The First Epic Movie
59,4.6,['Ekaterina Telegina'],"['Sergey Kaluzhanov', 'Irina Pivovarova']",,1h 15m,Kilimanjar
60,--,['Dustin Svehlak'],DESCONOCIDO,,--,Doug Mellard: Fart Safari 2: Fart Harder
61,--,['Jake Hampton'],DESCONOCIDO,,--,Forreal
62,3.2,['Arash Moayerian'],DESCONOCIDO,Two youngsters Bahman and Nader who must go to the military service and are searching for a way to escape from that meet each other and become friends. This friendship is the beginning of many troubles and adventures for them.,1h 29m,The Redtails
63,--,DESCONOCIDO,DESCONOCIDO,,--,La fiesta de todes
64,--,['Cornelius Schwalm'],DESCONOCIDO,"Martin, a theater director obsessed with his career, is putting on a production of Peter Weiss's The Investigation. He takes his cast and assistant on a research trip to Auschwitz. But in addition to the big issue of the Holocaust, they all pursue their own private agendas. When the Polish Jew Goska, a B-movie star, gets into the mix, the situation escalates. A very b... Read all",1h 15m,Hotel Auschwitz
65,4.0,['Stratos Markidis'],"['Manos Psistakis', 'Nikos Tsiforos', 'Polyvios Vasileiadis']","Gely, the wife of an unimpeachable civil servant, accepts bribes in order to pay off their loans while Sotiris,her husband is completely unaware of that. At first Gely feels guilty, but later, she likes being wealthy so she decides to move with her family to a big house and she keeps accepting more bribes, lying to Sotiris about the source of the money.",1h 41m,Mazi ta fagame
66,5.5,['Giorgos Panousopoulos'],DESCONOCIDO,Something magical is happening on a utopian uncharted island somewhere in the Aegean Sea. Two unsuspecting visitors arrive at the idyllic Armenaki and come face-to-face with the bizarre lifestyle of its larger-than-life inhabitants.,1h 30m,In This Land Nobody Knew How to Cry
67,7.0,['Franco G. Arce'],"['Franco G. Arce', 'Mylene Mamalias', 'Siegfried Sepulveda']","Juan Balucas at ang Bayabas features Nourish ""Icon"" Lapus, as JUAN BALUCAS, the son of JOHN (Archie Alemania) who has been mistaken to be Juan Tamad and turned into stone by the mystical creature IBONG BADARNA (Randy de Silva) to avoid him from inflicting laziness to all mankind. To save his father, Juan enters an agreement with the queen of the fairies REYNA SUKI (Ga... Read all",1h 25m,Juan Balucas at ang Bayabas
68,--,['Carlos Julio Ramirez'],"['Marco Antonio Ocampo', 'Carlos Julio Ramirez', 'Karol Trujillo']","Carlos is a millionaire who gets involved in drug trafficking in his job in order to make even more money. Gilderman, a homeless person, ends by coincidence finding the stash where Carlos hides his cash. This finding, beyond the fortune of Gilderman, leads to get into a lot of trouble.",1h 30m,La Caleta
69,5.5,DESCONOCIDO,DESCONOCIDO,,--,Dugun Dernek 3
70,5.7,['Mario Duarte'],"['Mario Duarte', 'Lina Isabel Dorado']","Dino, a rocker, hair stylist and pedicurist gets entangled with Gina, a police sergeant in the popular neighborhood of Chapinero in Bogotá. His closest friends embark on a quest to help him and sometimes hinder his purpose of getting close to her. The music of the city of Bogotá at the time, accompanies their adventure and the visual noise of Chapinero becomes their p... Read all",--,Pelucas y Rokanrol
71,--,['Alejandro G. Etola'],DESCONOCIDO,"Ivan, a young rich guy, infiltrates a gang of squatters who have occupied his house in order to take it back. But soon enough Ivan will get his heart taken by a young and sexy squatter named Katiuska.",1h 28m,Korazon Okupao
72,--,['Cody Petersen'],DESCONOCIDO,Two best friends move into a house that is haunted by the ghost of a convict from the 90's. The friends must put together a small team to stop the evil being from taking over the entire world.,--,Paranormal Boogaloo
73,--,['Astro Rys'],DESCONOCIDO,An aging stage actor loses his voice in an accident and tries to put on a performance variety show of his own.,2h 12m,Mechanical Heart
74,4.5,['Alireza Amini'],DESCONOCIDO,Few mentally ill people are left in an asylum in the middle of an island in north of Iran. Now they have to deal with their everyday problems and find solutions for that.,1h 40m,I'm Not Crazy
75,6.8,['Rémi Lange'],"['Rémi Lange', 'Tiburce']",,1h 53m,The Egg Lasts
76,6.3,DESCONOCIDO,"['Julien Guetta', 'Mattias Pollak']","Be moved and entertained by these relationships between men that culminate in a kiss. From regret to introspection to fighting back and all-out laughter, a confection of emotions await.",1h 38m,The Male Gaze: First Kiss
77,--,['Electra Gustafsson'],DESCONOCIDO,"An intelligent, reclusive girl joins an inner circle of friends who share a dark secret - they are professional robbers. She must decide between her future or her loyalty to her friends as a detective is closing in on the case.",--,Inside
78,4.6,['Quentin Krog'],DESCONOCIDO,Daniel Niemand is the kind of sad-sack that even flies wouldn't want to buzz around. But all that changes after his wife leaves him for his marriage counsellor.,1h 39m,Nobody Dies
79,--,['Victor Iyke'],DESCONOCIDO,,--,Big mess
