,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
458,3.8,['Scott Wheeler'],"['Nathan Dalton', 'Chris De Christopher', 'Rafael Diaz-Wagner']",A chemical accident turns ordinary donuts into bloodthirsty killers.,1h 25m,Attack of the Killer Donuts
459,--,['Reece Morehu'],"['Jackson Morehu', 'Reece Morehu']",,--,Web of Spider Man 2: End of Time
460,4.5,DESCONOCIDO,DESCONOCIDO,Exploitation anthology from the twisted minds of established and up and coming directors from across the globe.,2h 20m,Grindsploitation
461,4.9,['Stephen Reynolds'],"['Michael Finch', 'Adam Rodin']","An FBI agent (Copeland) shoots, but not fatally wounds a dissident gunman. His interrogation reveals many pieces to a plot which threatens the city.",1h 33m,Interrogation
462,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt4506232
463,3.5,['Sean Cain'],DESCONOCIDO,"When Maddy Stern discovers her father has gone missing during a routine birdwatching excursion, she and her college pals trek out into the wilderness to find him, only to end up in a wealthy scientist's desolate ranch aviary, where they encounter a pair of giant, hungry terror birds believed to be extinct for centuries.",1h 27m,Terror Birds
464,5.2,['Castille Landon'],"['Castille Landon', 'Sarah Scougal', ""Ryan O'Nan""]","A twelve-year-old girl is transported by a magical black stallion to the mystical world of ALBION, where she discovers that she alone is the key to saving an entire race of people.",1h 46m,Albion: The Enchanted Stallion
465,--,['Carrsan T. Morrissey'],DESCONOCIDO,A young woman finds herself thrown into a horrific struggle against the supernatural.,1h 48m,Dark Thoughts
466,5.8,['Luke Scott'],DESCONOCIDO,A corporate risk-management consultant must decide whether or not to terminate an artificially created humanoid being.,1h 32m,Morgan
467,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt4517226
468,4.6,['Richard Boddington'],DESCONOCIDO,Two kids and their dog must use all their skills to survive in the African bush after a plane crash.,1h 31m,Against the Wild 2: Survive the Serengeti
469,6.0,['Lewis Pavlovic'],DESCONOCIDO,"5 years after being dishonourably discharged from the Service for disobeying a direct order from Downing Street, John Venonesser has gone from a hero to a broken man. Living the life of recluse is about to change.",--,Dishonoured
470,7.8,['Ryan Prince'],"['Ryan Prince', 'Devin Schmidt', 'Richard Connell']","Rachel wakes up to discover she is trapped on an island and must survive while being hunted by the madman Zaroff, a Russian game hunter.",1h 47m,Hounds of Zaroff
471,5.5,['Shane Abbess'],"['Shane Abbess', 'Brian Cachia']","Set in the future in a time of interplanetary colonization, an unlikely pair race against an impending global crisis and are confronted by the monsters that live inside us all.",1h 35m,The Osiris Child
472,4.6,['Michael Hurst'],DESCONOCIDO,"A time machine's tested first time by a man in the team traveling 1 hour into the future. He returns to warn them against killings in the next hour. Is it possible to change things in the ""past""? Twist after twist follow.",1h 30m,Paradox
473,4.6,['K.S. Ravindra'],DESCONOCIDO,A kingdom called Rathanpur was taken ruthlessly by a feudal lord named Bhairav Singh. The princess of that empire was in a hopeless situation until a maverick cop named Sardaar Gabbar Singh came along.,2h 44m,Sardaar Gabbar Singh
474,4.8,['Jake Barsha'],"['Luigi Bian', 'Robert Paul Taylor']","A multiple homicide at a luxury villa in Malibu sets two detectives down a harrowing path of truth about a young girl who was brutally bullied her entire life, while discovering another woman has taken up revenge.",1h 30m,South32
475,7.1,['Stelios Psillos'],DESCONOCIDO,,--,Xoris Elpida Epiviosis 2
476,6.6,['Colm McCarthy'],DESCONOCIDO,A scientist and a teacher living in a dystopian future embark on a journey of survival with a special young girl named Melanie.,1h 51m,The Girl with All the Gifts
477,4.9,DESCONOCIDO,DESCONOCIDO,"A father doesn't want his three daughters to get married. Now, it's up to three men to try to and convince the father that they're a good fit for his daughters.",2h 20m,Housefull 3
478,--,DESCONOCIDO,DESCONOCIDO,Journeyman takes you on a journey of 2 MMA fighters and their relationship during triumphs and failures in and out of the cage,--,Journeyman
479,7.3,['Peter Berg'],DESCONOCIDO,"The story of the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists responsible.",2h 13m,Patriots Day
480,4.5,['Dennis Dotti Dotson'],"['Dennis Dotti Dotson', 'Adam Sweeney']","""The Cliff"" is an American crime drama that takes place in the pulsing streets of Dallas'. Undercover police officer Russell Barnes, faces a new challenge of bringing down high profiled drug dealing music executive Daemon Miller. ""The Cliff"" takes you on a thrilling ride of crime and action as the two very different worlds of Barnes and Miller collide. ""The Cliff"" is ... Read all",1h 27m,The Cliff
481,4.9,['Alain Desrochers'],"['Alain Desrochers', 'Martin Girard']","We find Max in jail, after losing his young wife. When he learns that his son Theo has just been hired by a criminal organization, Max will risk everything to save him. His car chase and athletic skills prove to be a great asset.",1h 37m,Nitro Rush
482,6.6,['Bartu Atabek'],"['Bartu Atabek', 'Elif Aydis']","When a young student decides to take control over his school and friends, things go horribly wrong and it's up to a newcomer to stop the villainous Yigit from enacting his terrible plans.",--,TED Rising
483,2.6,['Mark Dacascos'],DESCONOCIDO,"Private detectives Nick (Alexander Nevsky) and Charlie (Casper Van Dien) live and work in Manila. A murder investigation leads them to the jungle camp of an international terrorist called The Wrath. Not trusting the police, Nick and Charlie assemble a team of daredevils to walk straight into the Wrath's lair and fight an army of his goons.",1h 26m,Showdown in Manila
