,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
80,--,['Leonardo Tiberi'],"['Salvatore De Mola', 'Leonardo Tiberi']","On the night of June 10, 1918, the Austrian battleship Santo Stefano sank thanks to the admiral of the Italian Navy Luigi Rizzo. Alone on board a small Mas, a fast assault motorboat Rizzo was the author of the ""Impresa di Premuda"". An episode that entered war mythology, which helped to break the psychological balance of the war to the advantage of the Italian army, an... Read all",1h 11m,Il destino degli uomini
81,6.6,['Radheshyam Pipalwa'],DESCONOCIDO,"In the 1980s, Principal of Shekhawati High School in Sikar, Rajasthan is faced with the daunting task of saving the school from shutting down. The only way he can save the school is by improving its academic results, which is impossible in a village that gambles and fritters away their time. The other option available for him is to somehow inspire the school to win th... Read all",1h 52m,Chidi Balla
82,6.7,['Pipaluk K. Jørgensen'],DESCONOCIDO,Story of how a couple met and fell in love while he couldn't die at a hospital. Told while exposing Greenland habits,1h 25m,Anori
83,--,DESCONOCIDO,DESCONOCIDO,,--,Outline
84,6.7,['Luca Guadagnino'],"['Dario Argento', 'Daria Nicolodi', 'David Kajganich']","A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.",2h 32m,Suspiria
85,6.4,['Pingdao Yang'],DESCONOCIDO,"In southern China, a nervous city woman in a sexy outfit appears in a remote rural village. She comes to her ex-boyfriend's grandparents' house to find him. Despite her loud, rude behavior, the locals hardly respond. Although she can't find her boyfriend, she finds out the secret friendship his grandfather has kept for 60 years. A secret friend who has lived a long ti... Read all",1h 46m,My Dear Friend
86,5.7,['Guohan Hu'],DESCONOCIDO,,1h 35m,Ji yao zhuan
87,--,DESCONOCIDO,DESCONOCIDO,,2h 2m,Oh! Squints III
88,--,['Ghazi Alqudcy'],DESCONOCIDO,A young British man living with his girlfriend in Bosnia Herzegovina desperately attempts to raise 500 marks to prevent himself from being deported.,2h 3m,Temporary Visa
89,--,['Deqiang Liu'],DESCONOCIDO,,1h 27m,Lai ri fang chang
90,--,['Mallikarjun Muthalageri'],DESCONOCIDO,,--,Rangbirangi
91,3.1,['Mohammad Arab'],"['Mansour Barahimi', 'Sadegh Hedayat']",Based on Dash Akol's story by Sadegh Hedayat it is the story of a valiant in Shiraz Dash Akol who falls in love with a girl Marjan but has to sacrifice his love in respect to the honor and chivalry of valiantly.,1h 25m,Dash Akol
92,--,['Carlo Catu'],DESCONOCIDO,,2h,Aria
93,--,['Tayo Osasona'],DESCONOCIDO,UNBROKEN is a story of strong will exhibiting the glamour and travails of a business tycoon. The movie teaches major ethics for business success around the world.,1h 44m,Unbroken
94,7.1,['Ahn Ju Young'],DESCONOCIDO,"Bo Hee, a 14 year old boy, was raised by a single mother and has always thought his father had passed away. Bo Hee hears that his father may be alive, and he sets out in search for him with his best friend Nok Yang (Sungreen). He finds his half sister on the way and forms a friendship with her boyfriend.",1h 39m,A Boy and Sungreen
95,--,['Eckhart Schmidt'],DESCONOCIDO,A poor girl dreaming to be rich and famous.,--,Abbundanza
96,--,['Eckhart Schmidt'],DESCONOCIDO,"Dante talks in La vita nova about ''Colore D'amore'', without saying what color love may have in his eyes. Perhaps he wanted to say that love has a lot of colors.",1h 16m,Colour of Love
97,--,['Eckhart Schmidt'],DESCONOCIDO,,1h 17m,Mitologia 2
98,--,['Eckhart Schmidt'],DESCONOCIDO,Four mythical stories in a contemporary way.,1h 23m,Mitologia 1
99,--,['Hu Yang'],DESCONOCIDO,,1h 33m,The Sky Eye
100,--,['Eckhart Schmidt'],DESCONOCIDO,"In ""La vita nova"" Dante writes about his love he experienced with Beatrice, his muse. He never talked to her, he never kissed her. Here is the story out of her perspective.",1h 14m,La Musa
101,--,['Eckhart Schmidt'],DESCONOCIDO,"Selfie-filming and dreaming of Los Angeles. There are only driving shots, because Norman Mailer said that you only can understand L. A. by driving through it.",--,Solitudine 2
102,--,['Monti Parungao'],DESCONOCIDO,"A story of two orphaned siblings. Judy Ann, 10 years old and John Lloyd, 7 years old. Judy Ann no longer goes to school but instead sells root crops. She notices the wound on her brother's elbows. She finds out that there are limited chairs in her brother's school. He slouch on the floor when taking down notes thus bearing wounds. This is only one of the many struggle... Read all",1h 20m,Wooden Chair
103,--,['Chaolu Hasi'],DESCONOCIDO,,--,Chang Diao
104,--,['Shreedatt Vyas'],DESCONOCIDO,Tension Thai Gayu is a Gujarati movie starring Vishal Solanki and Aishwaria Dussane in prominent roles. The cast also includes Arvind Rathod and Sharad Sharma.,2h 11m,Tension Thai Gayu
105,--,['David Wagstaff'],DESCONOCIDO,,--,Judith
106,7.9,['Jayant Gilatar'],DESCONOCIDO,The film is the story of an actor who has reached many heights in his career but has to retire from acting at the peak.,2h 10m,Natsamrat
107,8.9,['Dominic Sangma'],DESCONOCIDO,"Philip, 85, has been living in hope, over the last 30 years, that one day he will be reunited with his wife in afterlife. But his yearning is jeopardised by the dream he had about her-in which he searched for her among the crowd of women in a barren landscape, but he could not recognise her face.",2h 4m,MA.AMA
