,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
78,4.5,['Hector Echavarria'],DESCONOCIDO,"Juan de los Santos, a former undercover cop from Paraguay, once ready to take down the biggest drug cartel in Latin America, has lost everything; his wife and kids brutally murdered on a cold dark night and with them, his will to live. Juan, himself didn't survive unscathed; on that cold night he took two bullets, one still in his heart, the other one damaging a part ... Read all",1h 19m,No Way Out
79,5.3,['David Hackl'],DESCONOCIDO,Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.,1h 34m,Into the Grizzly Maze
80,5.0,['Julius Onah'],"['Julius Onah', 'Mayuran Tiruchelvam']","A Lower East Side bartender becomes entangled in a murder mystery involving a desperate woman, a missing drug dealer and the scion of a powerful investment firm.",1h 30m,The Girl Is in Trouble
81,6.3,['Christopher Landon'],DESCONOCIDO,"Three scouts, on the eve of their last camp-out, discover the true meaning of friendship when they attempt to save their town from a zombie outbreak.",1h 33m,Scouts Guide to the Zombie Apocalypse
82,5.4,['Kyle Newman'],DESCONOCIDO,"A teenage special ops agent coveting a ""normal"" adolescence fakes her own death and enrolls in a suburban high school. She quickly learns that surviving the treacherous waters of high school is more challenging than international espionage.",1h 36m,Barely Lethal
83,4.6,['Jeremiah Kipp'],"['Pedro Ondrush', 'Joe Pisani', 'Frank Wihbey']","A combat veteran, with serious psychological damage, stalks campers and hunters in the woods.",1h 16m,The Sadist
84,3.9,['Eric Petey'],DESCONOCIDO,A recently promoted cop's lavish new lifestyle is jeopardized when the central computer system that governs his futuristic city pins him for a murder he didn't commit. Now he must return to the ruins he once called home in order to prove his innocence.,1h 38m,Helix
85,6.7,['John Erick Dowdle'],"['John Erick Dowdle', 'Drew Dowdle']","In their new overseas house, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.",1h 43m,No Escape
86,7.3,['Antoine Fuqua'],DESCONOCIDO,"After a fatal incident sends him on a rampant path of destruction, a champion boxer fights to get custody of his daughter and revive his professional career.",2h 4m,Southpaw
87,6.8,['Neill Blomkamp'],"['Neill Blomkamp', 'Terri Tatchell']","In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.",2h,Chappie
88,4.7,['Jeff Ridout'],"['Zefred Ansaldo', 'Steven Nijjar', 'Mark Poyser']","150 Years ago The British (Queen) took something that's doesn't belong to them. It's priceless, it's pride, it's dignity. Today, He wants it back at all cost.",1h 50m,The Last King
89,6.9,['Edris Ne'],DESCONOCIDO,"A day comes in life when suddenly one finds oneself standing at the crossroads, not knowing which is the path that destiny has laid out in the journey forward. Such a fateful day came in the life of Rahim, an ex-convict, now reformed and leading a normal life as an immigrant cab driver in North America with the only love of his life - his teenage daughter Salma. His c... Read all",1h 27m,Crossroads
90,6.6,DESCONOCIDO,DESCONOCIDO,A super-powered boy helps a wheelchair-bound policeman in his attempt to bring down a mob kingpin.,1h 24m,Phantom Boy
91,9.2,['Donna Roman Hernandez'],DESCONOCIDO,"Upon his release from prison, a New Jersey mob boss Joe Tullo seeks revenge against his corrupt Detective Sergeant cousin and an Internal Affairs Police Lieutenant when they betray his crime family.",1h,Crossing Blood Lines
92,7.1,['William González'],DESCONOCIDO,"In 1948 the partisan violence whips the Colombian countryside. Liberals and Conservatives face up to death. South of the country in Tolima, conservative official forces brutally kill several liberal farmers, among them the husband of Rosalba Velasco. The young woman, mother of a two years old child, witnesses the massacre and suffers a psychic process of depersonaliza... Read all",1h 33m,La Sargento Matacho
93,--,['John Lands'],DESCONOCIDO,"A motley crew of badasses from every deadly discipline are gathered for what, at first glance, appears to be a reality show with the largest cash prize in history on the line. But when contestants start disappearing and returning along with all manner of monstrous creature it becomes clear that this is no ordinary reality show - and that one of their number may not be... Read all",--,Monster Hunters
94,7.1,['Eric Bugbee'],DESCONOCIDO,A self-focused BMX dirt rider aspires to become the next stunt champion and is forced to mentor a troubled teen.,1h 38m,Heroes of Dirt
95,6.9,['João Leitão'],"['Nuria Leon Bernardo', 'João Leitão']",Follows Portugal's first fascist superhero: the ultra patriotic Captain Falcon!,1h 46m,The Portuguese Falcon
96,6.5,['Francis Lawrence'],DESCONOCIDO,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,2h 17m,The Hunger Games: Mockingjay - Part 2
97,6.4,['Brad Bird'],DESCONOCIDO,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",2h 10m,Tomorrowland
98,4.5,DESCONOCIDO,DESCONOCIDO,"A diva actress is murdered on a set film. Meanwhile, the city's blood supply is mysteriously being depleted. Dets. Mike Hung and Sasha Colfax go undercover to crack the toughest mystery of their lives in a vampire-infested studio.",1h 36m,Teeth and Blood
99,6.7,['K.V. Anand'],DESCONOCIDO,"Madhu, an animator, gets thoughts about her past life, but her psychiatrist believes it to be a figment of her imagination. Madhu happens to meet Ashwin, the man she was in love with in her past life.",2h 34m,Anegan
100,5.4,['Marcello Zamarripa'],DESCONOCIDO,One man. One night. A home invasion. From hell.,1h 26m,The Cain Complex
101,3.9,['Christian Sesma'],"['Cecil Chambers', 'Christian Sesma']","An AWOL marine in possession of secret government information, is a wanted man, pursued by Russian special ops, the LAPD, and a dangerous assassin.",1h 22m,AWOL-72
102,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt2057392
103,5.3,['Ericson Core'],DESCONOCIDO,"A young FBI agent infiltrates an extraordinary team of extreme sports athletes he suspects of masterminding a string of unprecedented, sophisticated corporate heists.",1h 54m,Point Break
104,4.4,['Mauricio De Aguinaco'],DESCONOCIDO,Graffiti artist Tren and his girlfriend Drama are a young couple who spend their lives in a nightclub where they dance-fight with other crews. The world around them is full of drugs and violence. What does destiny hold for them?,1h 36m,Aerosol
105,4.7,['Dustin James Leighton'],DESCONOCIDO,"The year was 1973, Justin Thomas Wilson was hunting the fallen with an ax and a shotgun. Sam, his young disciple, documented their adventures with the first 8mm camera ever to record sound. The story begins but the battle rages on.",1h 34m,Just the Vampire Hunter
106,5.0,['Shinji Higuchi'],"['Hajime Isayama', 'Tomohiro Machiyama', 'Yûsuke Watanabe']","In a world where giant humanoid Titans prey on humans, Eren joins the scouting legion to get revenge on the monsters who killed everyone in his town.",1h 38m,Attack on Titan Part 1
107,4.5,['Jake L. Reid'],"['Bruce Payne', 'Jake L. Reid']","A ruthless businessman's payoff to the Belgian mafia is intercepted by his revenge-seeking former protegees, launching a deadly war of violence and double-dealing.",1h 30m,The Antwerp Dolls
108,6.3,['Paco Cabezas'],DESCONOCIDO,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",1h 35m,Mr. Right
109,8.0,DESCONOCIDO,"['John Jillard Sr.', 'Andrey Nikiforov', 'Andy J. Stein']","The story begins with Johnny, a loving husband and father. After losing his young daughter and his own parents in a devastating car crash, he must also reconcile his wife walking out on him when the grief is too much for her to face, as it alters his life forever. While trying to hide his pain he joins the Army. After serving his country, Johnny returns home, only to ... Read all",1h 5m,Battle
110,3.5,['Y.V.S. Chowdary'],"['Y.V.S. Chowdary', 'Sreedhar Seepana']",An aspiring dancer joins a Jamaican college and teams up with a local in order to win a dance competition. She meets the two-time winner who creates horrible obstacles for her.,2h 48m,Rey
111,4.5,['Alec Asten'],DESCONOCIDO,"Orphan, con artist, crime boss, millionaire, Diamond Ruff has seen it all. Seemingly in control, his next big job has deadly consequences.",1h 22m,Diamond Ruff
112,5.6,['Chris Columbus'],DESCONOCIDO,"When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games.",1h 45m,Pixels
113,5.7,DESCONOCIDO,DESCONOCIDO,,--,Kara Murat: Mora'nin Atesi
114,6.1,['Brad Peyton'],"['Carlton Cuse', 'Andre Fabrizio', 'Jeremy Passmore']","In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",1h 54m,San Andreas
115,6.5,['Tarsem Singh'],"['Àlex Pastor', 'David Pastor']","A dying real estate mogul transfers his consciousness into a healthy young body, but soon finds that neither the procedure nor the company that performed it are quite what they seem.",1h 57m,Self/less
116,5.9,"[""Gavin O'Connor""]",DESCONOCIDO,A woman asks her ex-lover for help in order to save her outlaw husband from a gang out to kill him.,1h 38m,Jane Got a Gun
117,8.5,['Vincent McLean'],DESCONOCIDO,"A gritty tale about two odious drug dealers, Sal and Mitch, on a mission to find their stolen cocaine. Follow them on their pursuit, as they leave behind a disturbing path of Chaos, Death and Destruction.",--,Bad Guys
118,5.8,['Laron Austin'],"['Martin L. Kelley', 'Eddie Davis Singleton']","The feature length indie cyber thriller ""blackhats"" is about a reformed bail recovery agent who helps a co worker track down her brother who is part of a group of super hackers before they are assassinated by a rival bounty hunter.",1h 44m,Blackhats
119,4.7,DESCONOCIDO,"['Maclain Nelson', 'Stephen Shimek']","An evil wizard, Lord Tensley, seeks the hand and heart of the beautiful princess, Lady Ennogard. When she refuses, he locks her away and releases a deadly dragon, which he controls, to terrorize the land. He vows that, until she accepts his love, his dragon will destroy all who dare display any sign of love throughout the kingdom. Desperate to end the tyranny, she sen... Read all",2h 2m,Dudes & Dragons
120,5.8,['Levan Bakhia'],DESCONOCIDO,"Trapped standing on an armed landmine, an American tourist is forced to watch helplessly while his girlfriend is terrorized and brutally assaulted.",1h 45m,Landmine Goes Click
121,6.6,['Jaume Collet-Serra'],DESCONOCIDO,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son.",1h 54m,Run All Night
122,4.5,['Ashok Gaekwad'],DESCONOCIDO,"Present day, A cab driver lives a tough life. He meets an old friend and they remember the good old days.",2h,Do Chehre
123,5.8,['Aejaz Gulab'],DESCONOCIDO,A retired policeman returns to his job to fight a crime wave that was once responsible for leaving his son without a mother.,1h 46m,Ab Tak Chhappan 2
124,4.4,"[""Anthony O'Brien""]","['Steve Allrich', ""Anthony O'Brien"", 'Colin Ossiander']","In the wild, snow covered gold fields of Alaska, two brothers embark on a journey to collect a bounty in a desperate attempt to save their home: but what they find along the way is more than they bargained for.",1h 21m,The Timber
125,3.8,['Lukasz Barczyk'],DESCONOCIDO,"Steeped in wonder and mystery, HISZPANKA (Influenz) tells the story of a group of clairvoyants committed to restoring the Polish state as World War One dwindles to an end. Gathered inside a hotel room for a special séance, the magi use their power to save Jan Paderewski, the legendary pianist and symbolic leader of a successful patriotic uprising. At the same time, a ... Read all",2h 7m,Influence
126,3.1,['Drazen Baric'],DESCONOCIDO,"Five friends, up north for three days, one creature ... NO CHANCE !",1h 20m,Creature Lake
127,5.6,['Simon West'],DESCONOCIDO,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing.",1h 32m,Wild Card
128,2.8,DESCONOCIDO,"['Matthew Bennett', 'Matthew Campea', 'Sasha Moric']","John 'Concrete' Hong has one night to fight his way across a violent city and rescue the one he loves. After eviction from their apartment, John and Bethany Hong are forced to live on the streets of Union, a violent city where street gangs control the lower blocks. When John journeys to the bottom of the city to find work, the WCC gang corners him. After fighting his ... Read all",1h 18m,11 Blocks
129,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt2250418
130,6.0,['Elliot Diviney'],"['Adam Diviney', 'Elliot Diviney']","A group of mysterious villains known as ""The Alliance"" sets a trap for the Taxpayer. They imprison him, torture him, and make plans to publicly crucify him. Local janitor Richard Randolph rounds up retired Superheroes, and hatches a plan to rescue the Taxpayer. The villains stage a public rally, where many citizens come to watch the Taxpayer's crucifixion. The heroes ... Read all",1h 30m,American Rescue Squad
131,6.4,['Jon Cassar'],"['Brad Mirman', 'Tari']","In 1872, an embittered gunslinger named John Henry Clayton attempts to make amends with his estranged father Reverend Samuel Clayton while their community is besieged by ruthless land-grabbers.",1h 30m,Forsaken
132,--,['Avone Keene'],DESCONOCIDO,"Louis Fay returns from Hong Kong to honor his Father's wish of looking after the Family Business, which is the target of a Criminal Kingpin.",--,Landlord: Time to Pay the Rent
133,5.5,['Predrag Stojic'],DESCONOCIDO,"Petar Lubarda, a young medical student, leads a secret life as one of the best drivers of ""Serbian Roulette"" - illegal street-races taking place during nighttime in downtown Belgrade. His older brother Mihajlo, once a top driver of ""Roulette"" himself, now a renowned anesthesiologist, gets involved in a maze of blackmail, conspiracy and revenge, when a former childhood... Read all",1h 16m,Off
134,3.9,['Magda M. Olchawska'],DESCONOCIDO,Together with her team of close collaborators Anna works tirelessly risking her own life to unravel dark secrets behind a major trafficking ring.,1h 5m,Anna and Modern Day Slavery
135,6.6,['Terry Allen'],"['Samuel Thomas', 'Terry Allen']",A young man becomes a target when he accidentally discovers who is behind a string of murders.,1h 39m,Someone to Carry Me
136,--,['Zack Hosseini'],DESCONOCIDO,"A teenager finds himself in the midst of a monster's onslaught of terror in his small town. As he and his friends try to survive, he must battle something much scarier in the process - young love.",--,One Stormy Night
