,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,7.7,"[""Abbi Lake O'Neill""]",DESCONOCIDO,"Kate McCarthy, a former teen sitcom star who trashed her life through drug abuse, is forced to live, fresh out of rehab, on the one remaining piece of property, her business manager, Charlie has kept out of foreclosure - a run-down apartment building in east L.A. With her one remaining trendy friend, Claire, who's still an addict and trapped in a loveless marriage, th... Read all",--,Surviving in L.A.
1,5.4,['Robert Zemeckis'],DESCONOCIDO,A young boy and his grandmother have a run-in with a coven of witches and their leader.,1h 46m,The Witches
2,7.0,['Piotr Domalewski'],DESCONOCIDO,"Ola, a seventeen-year-old, sets off to a foreign country on her own. It turns out to be the trip of her lifetime, where she tries to reconnect with her estranged father, comes to know a different world and changes her approach to life.",1h 38m,I Never Cry
3,9.2,['Tye Banks'],DESCONOCIDO,Liquor House Comedy presents the Big 3 featuring stand up comedians Brian Isley (New York's Apollo Theater) Bo Alambis and Ampston Hews. None of these three comedians are a like. They all bring a unique style of stand up comedy.,--,The Big 3
4,5.3,['Jan Kounen'],DESCONOCIDO,"The CEO of a big international wine company must meet again with his clumsy cousin to renew the contract allowing him to manage the brand, going down a rabbit hole of adventures and catastrophes in the process.",1h 44m,My Cousin
5,5.2,['Moa Gammel'],"['Henrik Engström', 'Mattias Grosin', 'Martin Widmark']",Lasse and Maja have had their detective agency shut down by the police chief when a customer ask for help to prove her father is innocent of the train robbery he was convicted of. Lasse and Maja now see their great chance to show off.,1h 22m,JerryMaya's Detective Agency: The Secret of the Train Robber
6,4.7,['Theodore Boborol'],DESCONOCIDO,It follows Pat Reyes who is a hardworking hostel manager and online vegetable seller who trains her boss' hardheaded and exiled grandson as a hostel employee.,1h 47m,James & Pat & Dave
7,4.4,['Sam Macaroni'],DESCONOCIDO,"An newly engaged couple's buys their dream house but it comes with one small catch, a perennial party animal who lives in the guesthouse.",1h 24m,Guest House
8,6.9,['Johannes Naber'],"['Oliver Keidel', 'Johannes Naber']","The grotesque, at times even surreal, true story of how the Iraq war was started based on nothing but fake intelligence and the involvement of the German government and the German secret service.",1h 48m,Operation Curveball
9,3.5,['Robert L. Parker III'],"['Crystal Harris', 'Robert L. Parker III']","Four single women reunite together after not seeing each other in so many years. When they meet they discover that they haven't changed much. While together they have wild parties, drinking, dancing and other fun activities. Starring Kaymecia Garvins, Marie Richards, Robin Lee Nina Holley, Ronrico Albright and Tony Terry.",1h 51m,Girlfriends Reunited
10,8.7,['Andrew Putschoegl'],DESCONOCIDO,"A live recording of Sam Harris's award-winning one-man musical performance, tracing his rise to stage stardom.",1h 53m,HAM: A Musical Memoir
11,6.4,['Icíar Bollaín'],"['Icíar Bollaín', 'Alicia Luna', 'Lina Badenes']","About to turn 45, Rosa realises that she's always lived her life to serve everyone else, so she decides to leave it all behind, take charge of her life, and fulfill her dream of starting her own business",1h 37m,Rosa's Wedding
12,7.6,['Collin Levin'],"['Nicolai Dorian', 'Collin Levin', 'Nicholas Tuttle']","A young jazz guitarist, Jazzen Goodman, dreams of becoming a jazz legend. He hires his best friend Dylan to film him on his journey through the jazz world.",1h 33m,In a Silent Way
13,--,['Eric Edwards'],DESCONOCIDO,,--,What Men Don't Know About Women
14,6.2,['Kelly Oxford'],DESCONOCIDO,A young woman struggles with an anxiety disorder after dropping out of school.,1h 34m,Pink Skies Ahead
15,5.6,['Jun Geng'],"['Jun Geng', 'Bing Liu']",A man tries to sell his pet dog due to the birth of his child.,1h 58m,Manchurian Tiger
16,5.8,DESCONOCIDO,DESCONOCIDO,"Simon, Mehdi and Fred, 3 childhood friends are invited to the funeral of Juan, a former school mate, who has a last wish: he wants the boys to start a ""Losers Revolution"" and seek revenge on their high school bullies.",1h 29m,Losers Revolution
17,7.2,['Gabriela Ivette Sandoval'],DESCONOCIDO,Mariano is a screenwriter who graduated from school six years ago and hasn't written a single script. Conflict begins when his cousin brings home a girlfriend who Mariano falls deeply in love with.,1h 31m,"Ok, está bien..."
18,6.4,['Marian Crisan'],"['Gabriel Andronache', 'Marian Crisan']","A high-profile politician running for the EU Parliament meets a tractor driver, teaming up during the election campaign in a small Romanian town.",1h 33m,The Campaign
19,6.4,['Addison Binek'],"['Stephen Albers', 'Addison Binek', 'Greg DeLiso']",A killer gorilla escapes from the Detroit Zoo and goes on a murdering spree.,1h 4m,Psycho Ape!
20,6.8,['Christos Nikou'],"['Christos Nikou', 'Stavros Raptis']","Amidst a worldwide pandemic that causes sudden amnesia, middle-aged Aris finds himself enrolled in a recovery program designed to help unclaimed patients build new identities.",1h 31m,Apples
21,7.3,['Eduardo M. Clorio'],DESCONOCIDO,10 fantastic and dark conversations tell us the story of a Mexican family through the relations and conflicts of two brothers.,1h 37m,Conversaciones
22,7.4,['Alejandro Montoya Marín'],DESCONOCIDO,"Set in the days leading up to the year 2000, friends Kelly and Miguel - along with the rest of the world - find themselves facing mounting pressures and the harsh realities of their futures.",1h 30m,Millennium Bugs
23,6.4,['Ruben Alves'],DESCONOCIDO,A young man seeking his gender identity decides to take part in the Miss France beauty pageant.,1h 47m,Miss
24,7.1,['Rocko Zevenbergen'],DESCONOCIDO,"After a moment of total teenage angst, a young punk finds himself at odds with a psychedelic monster of his own creation.",1h 47m,I Need You Dead!
25,5.7,['Josh Ruben'],DESCONOCIDO,"During a power outage, two strangers tell scary stories. The more Fred and Fanny commit to their tales, the more the stories come to life in their Catskills cabin. The horrors of reality manifest when Fred confronts his ultimate fear.",1h 44m,Scare Me
26,4.1,['Leslie Thomas'],DESCONOCIDO,An ensemble relationship comedy about a young couple whose marriage is in crisis. Their therapist prescribes a weekend of total honesty - the same weekend they're going to the country with close friends for a blowout good time.,1h 30m,Honesty Weekend
27,--,['Mustafa Ozgun'],DESCONOCIDO,,--,Le voleur rose
28,5.4,['Mélissa Drigeard'],"['Mélissa Drigeard', 'Vincent Juillet']","The members of an apparently happy couple, each with their respective lovers, have the same idea: spending the weekend at their holiday home. Finding each other there is only the beginning of an awkward and hilarious weekend.",1h 41m,Tout nous sourit
