,id,time_sec
0,tt3766382,17
1,tt3764198,3
2,tt3779414,3
3,tt3783510,3
4,tt3799232,4
5,tt3807500,3
6,tt3830736,4
7,tt3829812,4
8,tt3846674,5
9,tt3848600,5
10,tt3859382,4
11,tt3867436,4
12,tt3875548,6
13,tt3876786,4
14,tt3901196,3
15,tt3907284,4
16,tt3918452,4
17,tt3955246,4
18,tt3960240,5
19,tt3972790,2
20,tt3983996,4
21,tt3989740,3
22,tt4012916,60
23,tt4035304,4
24,tt4060006,4
25,tt4057146,4
26,tt4065382,4
27,tt4067358,3
28,tt4080400,4
29,tt4084672,60
30,tt4086018,4
31,tt4105306,60
32,tt4103724,4
33,tt4110388,4
34,tt4115766,3
35,tt4138254,3
36,tt4151198,4
37,tt4155680,5
38,tt4168280,4
39,tt4168628,4
40,tt4188440,4
41,tt4189080,4
42,tt4211620,4
43,tt4215684,4
44,tt4223310,4
45,tt4241778,4
46,tt4247172,3
47,tt4263780,4
48,tt4265500,4
49,tt4264610,4
50,tt4270452,4
51,tt4278346,60
52,tt4299774,4
53,tt4307930,3
54,tt4312842,3
55,tt4314586,1
56,tt4317858,4
57,tt4318696,3
58,tt4322552,3
59,tt4327418,4
60,tt4329242,4
61,tt4335810,3
62,tt4346036,3
63,tt4408104,4
64,tt4410000,4
65,tt4411234,4
66,tt4416800,3
67,tt4427022,5
68,tt4454078,4
69,tt4470288,5
70,tt4523144,4
71,tt4525058,4
72,tt4542328,1
73,tt4575576,4
74,tt4581630,3
75,tt4584718,4
76,tt4595882,4
77,tt4618812,4
78,tt4620554,3
79,tt4633694,4
80,tt4651560,2
81,tt4660564,4
82,tt4668790,4
83,tt4674594,4
84,tt4682912,1
85,tt4682136,4
86,tt4685806,4
87,tt4694510,4
88,tt4702346,5
89,tt4702826,5
90,tt4702476,4
91,tt4700872,4
92,tt4702194,4
93,tt4701724,5
94,tt4712076,4
95,tt4725842,4
96,tt4730224,4
97,tt4737772,5
98,tt4738776,5
99,tt4762824,4
100,tt4766630,22
101,tt4767428,4
102,tt4782094,4
103,tt4789670,4
104,tt4795022,4
105,tt4794022,3
106,tt4800378,5
107,tt4801080,3
108,tt4816884,4
109,tt4818722,4
110,tt4823538,4
111,tt4837538,3
112,tt4847296,4
113,tt4847246,4
114,tt4860398,4
115,tt4857496,4
116,tt4859168,4
117,tt4867110,5
118,tt4878482,5
119,tt4885700,60
120,tt4902266,3
121,tt4906764,3
122,tt4908280,3
123,tt4921954,4
124,tt4925796,3
125,tt4930292,3
126,tt4940416,3
127,tt4939892,3
128,tt4948104,2
129,tt4949412,3
130,tt4949288,4
131,tt4949388,4
132,tt4959440,5
133,tt4958746,3
134,tt4974616,4
135,tt4980242,3
136,tt4980154,3
137,tt4995508,4
138,tt5001456,4
139,tt5005462,4
140,tt5017250,4
141,tt5028702,5
142,tt5028340,4
143,tt5036132,3
144,tt5046974,3
145,tt5044276,4
146,tt5051826,4
147,tt5056154,5
148,tt5060872,4
149,tt5065290,4
150,tt5068902,4
151,tt5068162,4
152,tt5069110,5
153,tt5072612,5
154,tt5083738,4
155,tt5090094,4
156,tt5095030,5
157,tt5095830,4
158,tt5104604,4
159,tt5117106,4
160,tt5117428,5
161,tt5117670,4
162,tt5137020,4
163,tt5150228,4
164,tt5152484,4
165,tt5164432,5
166,tt5164702,4
167,tt5164214,4
168,tt5166852,4
169,tt5176648,4
170,tt5176580,5
171,tt5209346,4
172,tt5218740,3
173,tt5216022,4
174,tt5220122,5
175,tt5223900,3
176,tt5220724,4
177,tt5223878,4
178,tt5224356,5
179,tt5228710,5
180,tt5231992,6
181,tt5249994,4
182,tt5254728,5
183,tt5257536,3
184,tt5258194,4
185,tt5267472,4
186,tt5274078,4
187,tt5275128,4
188,tt5277088,60
189,tt5277726,3
190,tt5281058,4
191,tt5282562,3
192,tt5290196,4
193,tt5292624,4
194,tt5291792,3
195,tt5295774,4
196,tt5297564,2
197,tt5304998,3
198,tt5304992,5
199,tt5308228,2
200,tt5318156,23
201,tt5328348,4
202,tt5335244,5
203,tt5342456,4
204,tt5355890,3
205,tt5361326,5
206,tt5360936,4
207,tt5368108,3
208,tt5371168,4
209,tt5378092,5
210,tt5420870,4
211,tt5427410,2
212,tt5428090,5
213,tt5428666,4
214,tt5441464,4
215,tt5439706,4
216,tt5451118,3
217,tt5460880,4
218,tt5463162,4
219,tt5474036,4
220,tt5473090,4
221,tt5482362,3
222,tt5497852,4
223,tt5498892,4
224,tt5507934,4
225,tt5509412,4
226,tt5518134,3
227,tt5516404,5
228,tt5522310,4
229,tt5536610,5
230,tt5538268,2
231,tt5547910,5
232,tt5562804,3
233,tt5564792,4
234,tt5565044,60
235,tt5566790,3
236,tt5565914,4
237,tt5571754,4
238,tt5572856,3
239,tt5575800,4
240,tt5581284,4
241,tt5576992,4
242,tt5581120,3
243,tt5585248,3
244,tt5585240,3
245,tt5585580,5
246,tt5589362,5
247,tt5594898,4
248,tt5598578,3
249,tt5607096,4
250,tt5607810,4
251,tt5607038,3
252,tt5610638,3
253,tt5610412,4
254,tt5611404,4
255,tt5610554,4
256,tt5613484,5
257,tt5618010,5
258,tt5619332,5
259,tt5631566,2
260,tt5630752,3
261,tt5639898,5
262,tt5643830,4
263,tt5644498,3
264,tt5646082,3
265,tt5648812,4
266,tt5650436,4
267,tt5664636,4
268,tt5677558,2
269,tt5685652,5
270,tt5686062,5
271,tt5685006,5
272,tt5688996,7
273,tt5688932,5
274,tt5691024,5
275,tt5692390,5
276,tt5707048,5
277,tt5710532,2
278,tt5718046,5
279,tt5721170,3
280,tt5724948,4
281,tt5729884,3
282,tt5741008,3
283,tt5758726,4
284,tt5755280,3
285,tt5768584,3
286,tt5765586,4
287,tt5765640,3
288,tt5771010,3
289,tt5772704,4
290,tt5776398,4
291,tt5776970,2
292,tt5777330,4
293,tt5783476,5
294,tt5783956,5
295,tt5790596,5
296,tt5791098,5
297,tt5796404,4
298,tt5808370,4
