,id,time_sec
0,tt12880790,8
1,tt12881040,8
2,tt12881014,9
3,tt12881030,11
4,tt12880998,11
5,tt12881054,12
6,tt12888470,10
7,tt1289403,16
8,tt12892286,14
9,tt12915964,10
10,tt12915940,3
11,tt12915988,6
12,tt12916002,11
13,tt12916108,8
14,tt12915980,10
15,tt12915928,15
16,tt12916318,7
17,tt12916388,13
18,tt12916360,10
19,tt12916378,11
20,tt12916314,14
21,tt12916038,8
22,tt12916336,5
23,tt12916372,8
24,tt12916306,7
25,tt12921018,7
26,tt12925262,8
27,tt12942576,12
28,tt12944960,4
29,tt12962506,9
30,tt12962724,9
31,tt12970900,8
32,tt12988090,6
33,tt13012578,8
34,tt13043058,8
35,tt13046514,7
36,tt13052070,12
37,tt13055304,11
38,tt13063028,9
39,tt13075580,10
40,tt13079296,8
41,tt13082412,60
42,tt13086048,8
43,tt13118874,10
44,tt13132326,8
45,tt13138160,10
46,tt13174960,8
47,tt1318517,14
48,tt1319706,9
49,tt13209980,8
50,tt1326219,8
51,tt13292432,9
52,tt13322018,10
53,tt13328214,9
54,tt13336014,8
55,tt13339384,10
56,tt13403618,6
57,tt13404012,6
58,tt13406040,9
59,tt13417218,9
60,tt13425148,8
61,tt13442198,8
62,tt13453144,9
63,tt13453402,9
64,tt13458492,8
65,tt13460164,7
66,tt13459460,7
67,tt13459450,8
68,tt13462272,7
69,tt13462378,7
70,tt13464586,7
71,tt13464650,12
72,tt13481112,7
73,tt13491872,10
74,tt13497614,6
75,tt13509378,7
76,tt13518222,7
77,tt1352771,14
78,tt13535524,4
79,tt13534980,9
80,tt13543832,7
81,tt13544642,8
82,tt13572152,8
83,tt13584250,9
84,tt13587732,9
85,tt13605766,8
86,tt13605436,11
87,tt13676878,13
88,tt13678364,9
89,tt13702448,9
90,tt13708254,9
91,tt13711270,8
92,tt13717512,15
93,tt13731816,20
94,tt13731930,20
95,tt13729466,17
96,tt13735346,15
97,tt13735240,16
98,tt13736176,17
99,tt13735274,41
100,tt13735320,9
101,tt13739990,60
102,tt13739176,12
103,tt13743992,60
104,tt13743938,12
105,tt13748462,13
106,tt13745712,12
107,tt13759198,10
108,tt13759906,9
109,tt13764864,9
110,tt13771074,9
111,tt13773494,11
112,tt13787062,11
113,tt13802730,10
114,tt13801722,14
115,tt13819626,7
116,tt13825730,6
117,tt13835244,8
118,tt13838954,9
119,tt13877326,11
120,tt1389098,13
121,tt13898256,3
122,tt13897410,13
123,tt13906190,10
124,tt13929360,8
125,tt13931168,7
126,tt13938358,5
127,tt13968204,7
128,tt13970264,7
129,tt13968278,6
130,tt13970338,7
131,tt13973518,7
132,tt13979358,6
133,tt13979434,8
134,tt13980642,11
135,tt13980078,15
136,tt13993796,7
137,tt13995942,8
138,tt14017054,9
139,tt14038500,9
140,tt14039326,4
141,tt14097374,14
142,tt14115458,9
143,tt14130082,9
144,tt1413492,17
145,tt14209756,11
146,tt14223364,11
147,tt14223906,8
148,tt14229850,5
149,tt14240142,8
150,tt14242678,10
151,tt14245154,9
152,tt14266986,9
153,tt14273536,8
154,tt14282548,10
155,tt14304098,3
156,tt14306858,10
157,tt14330972,11
158,tt14330892,3
159,tt14384290,11
160,tt14403582,11
161,tt14415992,12
162,tt14446558,7
163,tt14455418,7
164,tt14455464,7
165,tt14455476,8
166,tt14463006,8
167,tt14462912,11
168,tt14462860,8
169,tt14463012,9
170,tt14463034,8
171,tt14462988,8
172,tt14462640,7
173,tt14462970,10
174,tt14463054,14
175,tt14462954,18
176,tt14461578,15
177,tt14461632,14
178,tt14462740,14
179,tt14462500,15
180,tt14462804,15
181,tt14462590,13
182,tt14465300,14
183,tt14465288,17
184,tt14465272,16
185,tt14496386,13
186,tt14531248,20
187,tt14554136,17
188,tt14554132,19
189,tt14580042,18
190,tt14600898,18
191,tt14606680,16
192,tt14618102,15
193,tt14618170,14
194,tt14626186,13
195,tt14631572,16
196,tt14628216,19
197,tt14637704,14
198,tt14658384,16
199,tt14685368,40
200,tt14687774,14
201,tt14698216,14
202,tt14702266,11
203,tt14702310,12
204,tt14704902,14
205,tt14721324,12
206,tt14774002,16
207,tt14772204,9
208,tt14773220,8
209,tt14773992,8
210,tt14773324,8
211,tt14773338,9
212,tt14798778,10
213,tt14819708,11
214,tt14845322,11
215,tt14852102,10
216,tt14856566,10
217,tt14879838,12
218,tt14894964,11
219,tt14904966,6
220,tt14928020,7
221,tt14939488,8
222,tt14941154,6
223,tt14953982,4
224,tt15012450,7
225,tt15077418,7
226,tt15079578,8
227,tt15084568,60
228,tt15084512,9
229,tt15085334,10
230,tt15112792,10
231,tt15121104,9
232,tt15135176,7
233,tt15167086,11
234,tt1517451,11
235,tt15243936,7
236,tt15257670,7
237,tt1525916,10
238,tt15279692,6
239,tt15378040,9
240,tt15397712,5
241,tt15415116,7
242,tt15445632,8
243,tt15455504,8
244,tt15528882,4
245,tt15560350,8
246,tt15561672,8
247,tt15562322,8
248,tt15568696,10
249,tt15576634,8
250,tt15576716,6
251,tt15576870,6
252,tt15577750,9
253,tt15590602,10
254,tt15600676,9
255,tt15660316,8
256,tt15666034,7
257,tt15680568,7
258,tt1670249,10
259,tt1682886,10
260,tt1690967,14
261,tt1690543,14
262,tt1703956,10
263,tt1727824,12
264,tt1739287,9
265,tt1759744,11
266,tt1774374,9
267,tt1794951,9
268,tt1799516,11
269,tt1802533,10
270,tt1801552,12
271,tt1826727,11
272,tt1826956,14
273,tt1839612,23
274,tt1848913,11
275,tt1885322,10
276,tt1922544,11
277,tt1946428,9
278,tt1971310,13
279,tt1999130,10
280,tt2011311,12
281,tt2018069,13
282,tt2039349,10
283,tt2050452,12
284,tt2051958,8
285,tt2060503,9
286,tt2098669,9
287,tt2126357,12
288,tt2139869,9
289,tt2150177,11
290,tt2201211,11
291,tt2204618,11
292,tt2205762,12
293,tt2211054,4
294,tt2215364,10
295,tt2221755,11
296,tt2233979,12
297,tt2239876,11
298,tt2243456,10
299,tt2265630,33
300,tt2296983,7
301,tt2315596,12
302,tt2319991,15
303,tt2328900,15
304,tt2332667,11
305,tt2368254,17
306,tt2371900,12
307,tt2372251,13
308,tt2388771,13
309,tt2388629,13
310,tt2392748,14
311,tt2395271,10
312,tt2396557,13
313,tt2397617,60
314,tt2399430,11
315,tt2401825,9
316,tt2401211,13
317,tt2402578,12
318,tt2404639,14
319,tt2433118,13
320,tt2458010,11
321,tt2466644,12
322,tt2467750,7
323,tt2470060,12
324,tt2471354,8
325,tt2488550,8
326,tt2530316,13
327,tt2549556,10
328,tt2551994,4
329,tt2564088,6
330,tt2570500,12
331,tt2578538,12
332,tt2639336,12
333,tt2647424,10
334,tt2654536,10
335,tt2657538,12
336,tt2670882,13
337,tt2677722,14
338,tt2690226,60
339,tt2690634,14
340,tt2700194,12
341,tt2713980,13
342,tt2719752,11
343,tt2777020,8
344,tt2798920,12
345,tt2815236,12
346,tt2825596,11
347,tt2837574,12
348,tt2850272,11
349,tt2873282,14
350,tt2905192,14
351,tt2924488,9
352,tt2925844,4
353,tt2949654,4
354,tt2966504,5
355,tt2979338,6
356,tt2977400,4
357,tt2987806,5
358,tt3020228,5
359,tt3027994,4
360,tt3060390,5
361,tt3096782,5
362,tt3100938,2
