,id,time_sec
0,tt10650424,18
1,tt10650556,3
2,tt10650778,3
3,tt10655356,3
4,tt10654698,3
5,tt10663608,4
6,tt10661180,5
7,tt10661768,4
8,tt10662234,5
9,tt10670442,4
10,tt10667070,3
11,tt10675392,4
12,tt10676134,6
13,tt10675724,4
14,tt10676276,4
15,tt10678722,3
16,tt10681604,3
17,tt10681656,4
18,tt10682112,4
19,tt10682062,4
20,tt10687102,4
21,tt10690512,3
22,tt10692888,4
23,tt10691314,3
24,tt10692228,4
25,tt10692788,4
26,tt10697212,4
27,tt10702006,4
28,tt10702148,3
29,tt10702938,3
30,tt1070874,4
31,tt10714856,4
32,tt10719572,3
33,tt10719628,4
34,tt10719946,4
35,tt10727128,4
36,tt10727656,3
37,tt10728472,3
38,tt10728764,4
39,tt10732436,4
40,tt10731938,3
41,tt10731362,3
42,tt10731748,4
43,tt10731100,4
44,tt10739070,3
45,tt10740582,1
46,tt10747310,3
47,tt10750020,4
48,tt10751528,4
49,tt9389916,4
50,tt10758034,2
51,tt10758146,4
52,tt10756652,3
53,tt10756160,4
54,tt10758802,3
55,tt10758486,2
56,tt10765190,2
57,tt10766792,1
58,tt10767066,3
59,tt10773090,6
60,tt10773114,4
61,tt10773028,4
62,tt10772314,2
63,tt10778840,3
64,tt10777472,3
65,tt10783504,3
66,tt10793248,3
67,tt10795930,60
68,tt10796286,4
69,tt10798072,4
70,tt10799214,3
71,tt10801196,4
72,tt10801230,4
73,tt10801042,4
74,tt10808652,3
75,tt10808832,4
76,tt10806028,4
77,tt10816420,60
78,tt10816484,4
79,tt10816000,4
80,tt10816464,3
81,tt10816560,3
82,tt10819076,4
83,tt10820264,3
84,tt10826116,3
85,tt10827784,2
86,tt10826100,3
87,tt10831958,3
88,tt10833594,3
89,tt10836742,3
90,tt10834518,2
91,tt10851218,3
92,tt10855798,3
93,tt10857048,3
94,tt10861752,3
95,tt10868508,4
96,tt10873438,4
97,tt10872080,6
98,tt10875068,4
99,tt10879920,5
100,tt10880230,21
