,id,time_sec
0,tt0315642,5
1,tt0376479,5
2,tt0443533,5
3,tt0470936,5
4,tt0475290,6
5,tt0490215,4
6,tt0493076,4
7,tt0838194,3
8,tt0918520,5
9,tt0918940,4
10,tt0932667,5
11,tt0995868,4
12,tt10005130,4
13,tt10006056,4
14,tt10011146,4
15,tt10011852,2
16,tt10023318,2
17,tt10023330,3
18,tt1002563,60
19,tt10037562,2
20,tt10049176,1
21,tt10062102,2
22,tt10066788,3
23,tt10069972,60
24,tt10075604,3
25,tt10077134,3
26,tt10078764,2
27,tt10087490,2
28,tt10101082,2
29,tt10111188,3
30,tt10127628,4
31,tt10151102,2
32,tt10152244,2
33,tt10173670,2
34,tt10183490,3
35,tt10192466,5
36,tt10225098,2
37,tt10225354,3
38,tt10238510,20
39,tt10241186,2
40,tt10241406,3
41,tt10280638,61
42,tt10324212,2
43,tt10349280,3
44,tt10357406,3
45,tt10356932,3
46,tt10366570,4
47,tt10401506,2
48,tt10411708,3
49,tt10451248,4
50,tt7317404,3
51,tt10500398,2
52,tt10512636,2
53,tt10515976,3
54,tt10533484,2
55,tt10583610,2
56,tt10580458,4
57,tt10620492,3
58,tt10623250,2
59,tt10633568,3
60,tt10654090,2
61,tt10685470,2
62,tt10690358,2
63,tt10690546,2
64,tt10691608,2
65,tt10690400,2
66,tt10690596,2
67,tt10691788,3
68,tt10756546,2
69,tt10768010,2
70,tt10772412,1
71,tt10816724,3
72,tt10839304,3
73,tt10856376,2
74,tt10889420,3
75,tt10908172,2
76,tt10910932,4
77,tt1091212,4
78,tt10936938,3
79,tt10993884,4
80,tt11012266,3
81,tt11015820,2
82,tt11012278,2
83,tt11015786,2
84,tt11020760,3
85,tt11024172,3
86,tt11091984,3
87,tt11100652,3
88,tt11117442,2
89,tt11137802,2
90,tt11157644,2
91,tt11163154,3
92,tt11210112,3
93,tt11209962,3
94,tt11231254,18
95,tt11238000,60
96,tt11238010,2
97,tt11238106,2
98,tt11240826,2
99,tt1124037,4
100,tt11242840,2
101,tt11242726,2
102,tt11317454,2
103,tt11329022,3
104,tt11340822,4
105,tt11344146,2
106,tt11357008,2
107,tt11448020,4
108,tt11467002,2
109,tt1148205,5
110,tt11487894,2
111,tt11488042,3
112,tt11487996,3
113,tt11538590,4
114,tt11644218,4
115,tt11646554,1
116,tt11656952,3
117,tt11656988,3
118,tt11736692,2
119,tt11750670,3
120,tt1179933,4
121,tt11841254,2
122,tt11896670,2
123,tt12015018,1
124,tt12038098,2
125,tt12036926,7
126,tt12097768,3
127,tt12106114,2
128,tt12106194,2
129,tt12111454,1
130,tt12115158,3
131,tt1212428,4
132,tt12138638,2
133,tt12174244,2
134,tt12187114,2
135,tt12212078,3
136,tt12224378,4
137,tt12256884,3
138,tt12268902,2
139,tt12273670,3
140,tt1227183,4
141,tt12286416,1
142,tt12291712,3
143,tt5017008,4
144,tt12313872,2
145,tt12318790,2
146,tt12331732,4
147,tt12332784,60
148,tt1235192,3
149,tt12390712,2
150,tt12397966,2
151,tt12435316,3
152,tt12451380,3
153,tt12495366,2
154,tt12497992,3
155,tt12498118,3
156,tt12501714,3
157,tt12504036,2
158,tt12506248,2
159,tt12515342,4
160,tt12524144,4
161,tt12544052,2
162,tt12566726,2
