,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
74,--,['Jose N. Carreon'],['Jose N. Carreon'],,--,Carta alas... Huwag ka nang humirit
75,"5,2",['Mauro Gia Samonte'],['Mauro Gia Samonte'],"In Apoy sa Karagatan, Jestoni plays Johnny Laguna, a tough, smart-alecky private eye who goes into bounty hunting when the town's richest guy dangles a cool million bucks to anyone who could rescue his wife from the hands of the abductors holed up in an island across the high seas. A running comic twist follows Jestoni's pursuit it as he is likewise pursued by a lov... Leer todo",1h 25min,Apoy sa karagatan
76,--,['William Mayo'],"['William Mayo', 'Wilmer P. Cruz', 'J. Erastheo Navoa']",,1h 48min,Parehas ang laban
77,"6,2","[""Jose 'Kaka' Balagtas""]",['Mike Relon Makiling'],,1h 30min,Basagan ng mukha
78,--,"['Jerry O. Tirazona', 'Jacky Woo']",['Jimmy Oe'],"Gouda, a Japanese businessman in the Philippines, has a new development project: the establishment of a resort-hotel complex in a fishing village somewhere in Lapu-Lapu City in Cebu. While laying groundwork for the project, Gouda meets a young woman named Megu, daughter of village leader Marino. Megu looks exactly like Cristy, the girl whom he was to marry but was... Leer todo",--,Dudurugin ko pati buto mo
79,"7,1",['Pong Mercado'],['Glenn Marcelo'],Dio (Jeric Raval) will be fired as a police officer because of a big mistake. He and his colleagues come up with a plan - to restore their honor by catching a major crime syndicate.,--,Bala ko... bahala sa 'yo
80,--,DESCONOCIDO,DESCONOCIDO,,--,Lakas at pag-ibig
81,--,['Baldo Marro'],['Baldo Marro'],,1h 39min,"Bukas, babaha ng dugo"
82,"6,9",['Affonso Brazza'],['Affonso Brazza'],"Maicon, a man who earns his living collecting old newspapers on the street, goes to jail after some outlaws on the run drop some drugs in his little pushcart. When he gets released, he goes after the men who caused his misfortune.",1h 15min,Tortura Selvagem - A Grade
83,"4,4",['J. Peter Wagstaff'],"['Cecil Cannon', 'Keith Reeves', 'Joe Scott']","A bumbling young man, a beautiful woman, and a case of mistaken identity make a wedding day already full of problems grow worse.",1h 21min,Reluctant Hitman
84,"5,8",['Andrew Lau'],['Sap Sam Chan'],"Sam, a Hong Kong cop, has busted crime lord Night. Ann, Sam's girlfriend, is the prosecuting witness. Night is jailed for five years. On a trip to Paris, Ann is killed by an assassin. Sam quits the force and two years later, runs a bar on Lamma Island with his uncles. One day, a Japanese tourist who looks exactly like Ann arrives. Sam and the lady soon fall in love. H... Leer todo",1h 47min,Bat sei ching mai
85,"3,1",['Mike Marvin'],"['Mike Marvin', 'Stuart Sheslow', ""Elise D'Hare""]","When The General is assassinated, his daughters are left embroiled in a scheme that leads all the way to the CIA and U.S. Treasury department.",1h 29min,Sunstorm
86,"6,3",['Seijun Suzuki'],"['Kazunori Itô', 'Takeo Kimura']",The No. 3 assassin of Japan is given the chance to usurp No. 1 and take their place.,1h 52min,El baile de los sicarios
87,"5,1",['Hark Tsui'],DESCONOCIDO,"Between the heaven and the Earth exist the Zu's mountain range, where live the immortals of Omei, the highest mountain of Zu, but the kingdom is in danger by Amnesia, a renegade immortal what want to rule Zu and all the world. White Eyebrows, Zu's leader, call to his most experts fighters for to defeat Amnesia until destroy It, but Amnesia hides in the legendary and a... Leer todo",1h 44min,Zu warriors. La leyenda
88,"5,2",['Paul Winters'],['Paul Winters'],"An up-and-coming Turtle Island(North America) 1st Nations comedian, heads back to the rez with the mobs' black book he never wanted in the first place.",1h 40min,The Homecoming of Jimmy Whitecloud
89,"5,9",['Patrick Leung'],"['Hing-Ka Chan', 'Amy Chin']",A young man investigates his twin brother's death and discovers the dark world of underground boxing.,1h 49min,Ye shou zhi tong
