,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
190,Deana Riordan,Desconocido,"['Mugsey Train Time', 'Mugsey Goes Ipplepen', 'Mugsey Grant Robs the Drunks', 'Mugsey Rampage']","['Actress', 'Director', 'Camera and Electrical Department']",Desconocido,--
191,Bob Hess,Desconocido,"['The Good Guys', 'American Crime', 'Prison Break', 'Dragon Ball Super']","['Actor', 'Additional Crew']",Desconocido,--
192,Ellen Locy,Desconocido,"['Fear the Walking Dead', 'In Plain Sight', 'Dr. T & the Women', 'The Good Guys']","['Actress', 'Director', 'Writer']",Desconocido,--
193,Catherine Whiteman,Desconocido,"['Sons of Thunder', 'Ninth Life', 'Walker, Texas Ranger', ""Logan's War: Bound by Honor""]","['Actress', 'Costume and Wardrobe Department']",Desconocido,--
194,Terry Ferguson,Desconocido,['Paint Thinner'],['Actress'],Desconocido,--
195,Richard Smith,Desconocido,['Paint Thinner'],['Actor'],Desconocido,--
196,Richard Lee Smith Jr.,Desconocido,"['Bad City Blues', 'The Riff', 'Intoxicated Man', 'Across the Border']","['Actor', 'Additional Crew', 'Camera and Electrical Department']",Desconocido,--
197,Aneak Binger,Desconocido,['Tonight'],['Actor'],Desconocido,--
198,Jeff Hilliard,Desconocido,"['Traveling Light', 'Dog Eat Dog', 'Frankenstein', 'My Father Die']","['Actor', 'Producer', 'Director']",87 wins,--
199,Mark Kelly,1973,"['The Hot Zone', 'The Do-Deca-Pentathlon', 'Mad Men', 'Fear the Walking Dead']","['Actor', 'Producer', 'Director']",Desconocido,--
200,Sean O'Malley,Desconocido,['Tonight'],['Actor'],Desconocido,--
201,Kathy Rose,Desconocido,"['Pranksters', 'Hollywood', 'Out at the Wedding', 'Tonight']","['Actress', 'Producer']",Desconocido,--
202,Serena Viharo,1977,"['The Man from Earth', 'Wheelmen', 'Pranksters', 'Days of Our Lives']","['Actress', 'Costume and Wardrobe Department']",Desconocido,--
203,Harry Klynn,Desconocido,"['Alaloum', 'Ta Pasokemon', 'Retalia Live', 'Eis mnimin Harry Klynn... kai klama']","['Actor', 'Writer', 'Director']",Desconocido,--
204,Amitabh Bachchan,1942,"['Black', 'Mohabbatein', 'Pink', 'Baghban']","['Actor', 'Producer', 'Writer']",103 wins & 137 nominations,--
205,Adnan Sami,1973,"['My Name Is Khan', 'Koi... Mil Gaya', 'Bajrangi Bhaijaan', 'Ajnabee']","['Music Artist', 'Music Department', 'Composer']",6 nominations,--
206,Anaïs Charras,Desconocido,['Beach Fighter'],['Actress'],Desconocido,--
207,Benjamin Richard,Desconocido,"['Beach Fighter', 'Beach Fighter 2']",['Actor'],Desconocido,--
208,Marine Brisset,Desconocido,"['Beach Fighter', 'Beach Fighter 2', 'Beach Fighter 3', 'The School Teacher']",['Actress'],Desconocido,--
209,Nicolas Richard,Desconocido,"['Beach Fighter 2', 'Beach Fighter 3', 'Beach Fighter']","['Director', 'Writer', 'Cinematographer']",Desconocido,--
210,Ishita Arun,1979,"['Snegithiye', 'Rana Naidu', 'Scoop', 'Stop!']",['Actress'],Desconocido,--
211,Milind Gunaji,1961,"['Devdas', 'Virasat', 'Race 3', 'Byomkesh Bakshi']",['Actor'],3 nominations,--
212,Gianluca Giovannini,Desconocido,['Piccolo manuale di strategia e tattica militare'],['Actor'],Desconocido,--
213,Alessio Palmerini,Desconocido,"['Politics', 'Piccolo manuale di strategia e tattica militare']",['Actor'],Desconocido,--
214,Massimo Mandatori,Desconocido,['Piccolo manuale di strategia e tattica militare'],['Actor'],Desconocido,--
215,Antonella Salvucci,Desconocido,"['The Beginning: Feel the Dead', 'Nightmare Symphony', 'Shelter', 'Milano in the Cage']","['Actress', 'Producer', 'Writer']",Desconocido,--
216,Crisilde Dominici,Desconocido,"[""L'amore molesto"", ""The Son's Room"", 'Not of This World', 'Aprile']","['Additional Crew', 'Actress']",Desconocido,--
217,Matthew Cottle,1967,"['Chaplin', 'The Infinite Worlds of H.G. Wells', 'The Windsors', 'Fried']",['Actor'],Desconocido,--
218,Claire Goose,1975,"['Casualty', 'Waking the Dead', 'Holby City', 'Secret Smile']","['Actress', 'Soundtrack']",1 nomination,--
219,Alejandro Tejerías,Desconocido,"['The Last Circus', 'One Too Many', 'The Birthday', 'Rey Gitano']",['Actor'],1 win,--
220,Carlos Alberto Gomes,1980,"['Acredita', 'Au Revoir, Portugal!', 'Equally Different', 'Lá Em Cima Bem Perto do Céu']","['Director', 'Writer', 'Producer']",1 nomination,--
221,Daniel Mesa,1978,"['Whiskey Tango Foxtrot', 'The Defenders', 'The Gift', 'Cuenta']","['Cinematographer', 'Actor', 'Writer']",Desconocido,--
222,Natasha Long,Desconocido,"['Dead End', 'The Best Thing You Ever Had']",['Actress'],Desconocido,--
223,David Lumby,Desconocido,"['The Most Unromantic Man in the World', 'Platonic', 'Jermaine and Elsie', 'Dead End']","['Actor', 'Producer']",Desconocido,--
224,Rob Green,Desconocido,"['Hardcase', 'Surviving the Tribulation!']","['Actor', 'Editor']",Desconocido,--
225,David Stefanyshyn,1977,"['Hardcase', 'Shuya Show', 'Hollywood Flies', 'Surviving the Tribulation!']","['Actor', 'Writer', 'Producer']",Desconocido,--
226,Tony Bellino,Desconocido,"['Waltzing Mephisto', 'American Expresso', 'Internet Dating Four Dummies', 'Ego Isle']","['Producer', 'Writer', 'Actor']",Desconocido,--
227,Selina Wallace,Desconocido,['Ego Isle'],['Actress'],Desconocido,--
228,Evert McQueen,Desconocido,"['The Condemned', 'The Horseman', ""The Killer's List"", 'The Strip']","['Actor', 'Producer', 'Production Manager']",Desconocido,--
229,Isaiah Hillrich,Desconocido,"['War', 'Shattered', 'The Sum of All Parts', 'Messages Deleted']","['Additional Crew', 'Location Management', 'Sound Department']",Desconocido,--
230,Simone Palmer,Desconocido,"['The Bow-Legged Avenger', 'Champagne Dreams', 'The Lenny Henry Birthday Show', 'Tina Turner: The Best is Yet to Come']","['Actor', 'Additional Crew']",Desconocido,--
231,Daymond W. Rice,Desconocido,"['Dementia: An Experiment in Terror', 'Zombie Farm', 'The Bow-Legged Avenger']",['Actor'],Desconocido,--
232,Jerry Short,Desconocido,['The Bow-Legged Avenger'],['Actor'],Desconocido,--
233,Sean Stowell,Desconocido,"['Inside Out Yorkshire & Lincolnshire', 'The Bow-Legged Avenger']","['Actor', 'Producer']",Desconocido,--
234,Mark Fite,Desconocido,"['Mom', 'SpongeBob SquarePants', 'Mank', 'Agents of S.H.I.E.L.D.']","['Actor', 'Writer', 'Producer']",Desconocido,--
235,Jim Turner,1952,"['Kicking & Screaming', ""Joe's Apartment"", 'Meet Dave', 'The Lost Boys']","['Actor', 'Writer', 'Producer']",1 nomination,--
236,Charan Prabhakar,1981,"['Alien Country', 'The Last Man(s) on Earth', 'DinoHand', 'Silicon Valley']","['Actor', 'Producer', 'Writer']",Desconocido,--
237,Jono Decker,Desconocido,"['Moonstruck', 'The KJZZ Movie Show', 'CTU: Provo', ""BYU's Divine Comedy""]","['Actor', 'Stunts', 'Writer']",Desconocido,--
238,Spencer Cutler,Desconocido,['DinoHand'],"['Actor', 'Stunts']",Desconocido,--
239,David King,Desconocido,"['DinoHand', 'DinoHand Triumphant']",['Actor'],Desconocido,--
240,Brunella Battista,Desconocido,"['The Food & I', 'Prozac Nation', 'The Fare', 'Polka Dot Shorts']","['Actress', 'Additional Crew', 'Writer']",Desconocido,--
241,Ella Campbell,Desconocido,['The Food & I'],['Actress'],Desconocido,--
242,Hanna Godenir,Desconocido,['The Food & I'],['Actress'],Desconocido,--
243,Shaily Hawkins,Desconocido,['The Food & I'],['Actress'],Desconocido,--
244,Elizabeth Urrea,Desconocido,"['Okja', 'The Final Cut', 'Big Eyes', 'Edison']",['Actress'],Desconocido,--
245,Alberto Urrea,Desconocido,"['The A-Team', 'Paradox', 'Icarus', 'Becoming Redwood']","['Additional Crew', 'Actor']",Desconocido,--
246,Pauline Crawford,Desconocido,"['Watchers', 'Empire of Ash III', 'Nutcracker', 'Water']","['Actress', 'Additional Crew']",Desconocido,--
247,Sky Miles,Desconocido,['The Food & I'],"['Actor', 'Camera and Electrical Department']",Desconocido,--
248,Steadwick D'Penha,Desconocido,"['I, Robot', 'Scary Movie 4', 'Afghan Knights', ""Godiva's""]","['Actor', 'Stunts']",Desconocido,--
249,Iris Paluly,24,"['Battlestar Galactica', 'Supernatural', 'The Lost Wife of Robert Durst', ""Nina's World""]","['Actress', 'Producer', 'Additional Crew']",Desconocido,--
250,Jennifer Carlos,Desconocido,"['Joe', 'Out of the Closet']",['Actress'],Desconocido,--
251,Mel Fair,22,"['Amsterdam', 'The Menu', 'Breaking', 'King Richard']","['Actor', 'Producer', 'Director']",Desconocido,--
252,George Missor,Desconocido,"['Sin City', 'Flightplan', 'Walk the Line', ""Grandma's Boy""]","['Editorial Department', 'Editor', 'Visual Effects']",Desconocido,--
253,Robyn Proctor,Desconocido,['Joe'],['Actress'],Desconocido,--
254,Paul Ramirez,Desconocido,"['Out of the Closet', 'The Unfortunate Cookie']",['Actor'],Desconocido,--
255,David Garnier,Desconocido,['Syndrome De Stockholm'],['Actor'],Desconocido,--
256,Adrien Lopes,Desconocido,['Syndrome De Stockholm'],['Actor'],Desconocido,--
257,Nicolas Tavernier,Desconocido,"['Mother Is Wrong', 'Baron noir', 'Si on chantait', 'Too Close to the Sun']",['Actor'],Desconocido,--
258,Richard Vandal,Desconocido,"['Casus Belli', 'Assaut', 'Syndrome De Stockholm', 'Metal Hurlant Chronicles']","['Camera and Electrical Department', 'Director', 'Writer']",Desconocido,--
259,Miguel Barbosa,Desconocido,"['O presidente', 'Só Visto!']",['Actor'],Desconocido,--
260,Paco Campos,1955,"['Somne', 'Puzzle', 'Dame fuego', 'Hospital Central']",['Actor'],Desconocido,--
261,Helena Cáccamo,Desconocido,['O presidente'],['Actress'],Desconocido,--
262,Silvia Llauger,Desconocido,"['O presidente', 'C.Tangana: Oliveira Dos Cen Anos']","['Actress', 'Second Unit Director or Assistant Director']",Desconocido,--
263,Aurora Mestre,Desconocido,"['The Time in Between', 'Hospital Central', 'Abrígate', 'El rey del río']",['Actress'],Desconocido,--
264,Antonio Mourelos,1959,"['Matalobos', 'As leis de Celavella', 'Malcavada', 'Serramoura']","['Actor', 'Writer', 'Director']",2 wins & 2 nominations,--
265,Pablo Puga,Desconocido,"['Heroína', 'O presidente', 'A guerra dos avós']",['Actor'],Desconocido,--
266,Patricia Pérez,1973,"['Al límite', 'Dile a Laura que la quiero', 'Más allá de la memoria', 'Mareas vivas']","['Actress', 'Soundtrack']",Desconocido,--
267,Gloria Sampedro,Desconocido,"['Heroína', 'O presidente']",['Actress'],Desconocido,--
268,Shane Cuzner,Desconocido,"['In Darkness', 'Worship', 'Mugsey vs. Charlie', 'Super Mugsey World']","['Actor', 'Director', 'Writer']",Desconocido,--
269,Joe Alaskey,Desconocido,"['Looney Tunes: Back in Action', 'Casper', 'Duck Dodgers', 'Who Framed Roger Rabbit']","['Actor', 'Music Department', 'Additional Crew']",1 win & 4 nominations,--
270,Bob Bergen,1964,"['Akira', 'Duck Dodgers', 'Looney Tunes: Back in Action', 'Space Jam']","['Actor', 'Additional Crew', 'Sound Department']",11 nominations total,--
271,Jennifer Barton,Desconocido,['N Affair'],['Actress'],Desconocido,--
272,Susan Bucci,Desconocido,"['Everything Unspoken', ""What's for Dinner?"", 'N Affair']",['Actress'],Desconocido,--
273,Roy Nowlin,Desconocido,"['The Following', 'Drug Lords', 'Cold Chains, Hard Hearts and Bloody Hands', 'The Jersey Devil']","['Actor', 'Camera and Electrical Department', 'Cinematographer']",Desconocido,--
274,Rodney Reyes,Desconocido,"['Not Fade Away', 'Unspoken', 'Offline', 'Tell Me']","['Producer', 'Cinematographer', 'Editor']",5 wins & 3 nominations,--
275,Brian Dailey,Desconocido,"['Project Algerine', 'Noob', 'Cookz', 'The Babysitter Nightmare']","['Director', 'Writer', 'Producer']",Desconocido,--
276,Maurice LaMarche,1958,"['Futurama', 'Pinky and the Brain', 'Zootopia', 'The Simpsons']","['Actor', 'Producer', 'Sound Department']",25 wins & 18 nominations total,--
277,Billy West,1952,"['Futurama', 'The Ren & Stimpy Show', 'Space Jam', 'Cats & Dogs']","['Actor', 'Music Department', 'Writer']",8 wins & 7 nominations,--
278,Jeff Gordon,1971,"['Cars 2', 'Herbie Fully Loaded', 'Logan Lucky', 'Cars 3']","['Actor', 'Casting Director', 'Producer']",1 win,--
279,Olase Freeman,Desconocido,['The Way of Tea'],['Actor'],Desconocido,--
280,Kishiko Hasegawa,Desconocido,"['Sometime on Monday', 'The Way of Tea']",['Actress'],Desconocido,--
281,Rain Noe,Desconocido,"['Birdman or (The Unexpected Virtue of Ignorance)', 'The Buy', 'The Bought', 'Wired']","['Actor', 'Writer']",Desconocido,--
282,Cristian Marazziti,Desconocido,"['Covid-19 il virus della paura', ""In famiglia all'improvviso"", 'E-bola', 'No Limits']","['Actor', 'Writer', 'Director']",3 wins,--
283,Anna Marcello,Desconocido,"['I Believe in One Only Father', 'Lockdownlove.it', 'I Viceré', 'A Dream House Nightmare']","['Actress', 'Writer', 'Producer']",6 wins & 2 nominations,--
284,Massimiliano Bruno,1970,"['Escort in Love', ""Viva l'Italia"", 'Ex', 'Beata ignoranza']","['Actor', 'Writer', 'Director']",3 wins & 15 nominations,--
285,Enzo Storico,Desconocido,"['Il gatto e la luna', 'Rewind', 'Il maresciallo Rocca', 'La morte di pietra']","['Actor', 'Producer']",Desconocido,--
286,David Preuss,1951,"['Second Coming', 'From the Earth to the Moon', 'Sunshine State', 'Hymns of You']",['Actor'],Desconocido,--
287,Loren Kinsella,Desconocido,"['Runaway Jury', 'Say', 'Edith', 'Gaming and the Art of Zombie Slaying']","['Actress', 'Producer', 'Writer']",Desconocido,--
288,Jessica Day,Desconocido,['After Death'],['Actress'],Desconocido,--
289,Jim Mullins,Desconocido,['After Death'],['Actor'],Desconocido,--
290,June Foray,Desconocido,"['Mulan', 'Who Framed Roger Rabbit', 'The Adventures of Rocky & Bullwinkle', 'The Bullwinkle Show']","['Actress', 'Additional Crew', 'Writer']",9 wins & 6 nominations total,--
291,Martainn Russell,Desconocido,"['Plop', 'Untitled Project Part 2', 'Flipwreck', 'Billy, Biff & Scooter']","['Actor', 'Writer', 'Producer']",Desconocido,--
292,Hal Douglas,Desconocido,"['The Holiday', ""Disney's Halloween Treat"", 'Comedian: Trailer', 'Johnny Bravo']",['Actor'],Desconocido,--
293,Diego Calderón,Desconocido,"['A Good Woman Is Hard to Find', 'Silence', 'The Last Circus', 'The Kids Are All Right']","['Actor', 'Writer', 'Director']",Desconocido,--
294,Mary Helena Clark,Desconocido,['The Rising Motel'],['Actress'],Desconocido,--
295,Josh Feldman,Desconocido,"['The Rising Motel', 'The Last Rites of Passage']",['Actor'],Desconocido,--
296,John Hurley,Desconocido,['The Rising Motel'],['Actor'],Desconocido,--
297,Aaron Manie,Desconocido,['The Rising Motel'],['Actor'],Desconocido,--
298,Megan Raye Manzi,Desconocido,"['Bleeding Heart', 'Grand Theft Auto IV: The Ballad of Gay Tony', 'Love Sick Love', 'Tub']",['Actress'],Desconocido,--
299,Mal Mardi,Desconocido,['The Rising Motel'],['Actor'],Desconocido,--
300,David Orosz,Desconocido,"['Crazy, Stupid, Love.', 'Disposal', 'The Rising Motel']",['Actor'],Desconocido,--
301,Jake McKinney,Desconocido,"['Motocross Kids', 'Junk', 'Medication Dreams', 'The Nanny']",['Actor'],Desconocido,--
302,Tom Cottrell,Desconocido,"[""Things to Do in Denver When You're Dead"", 'Edtv', 'Twisted', 'Live Wire']","['Stunts', 'Additional Crew', 'Actor']",Desconocido,--
303,Michael 'Elvis' Greene,Desconocido,"['A.I. Artificial Intelligence', 'Medication Dreams']","['Director', 'Actor', 'Writer']",Desconocido,--
304,David Bailleron,Desconocido,"['Président', 'Plus belle la vie', 'Le frère du guerrier', ""L'élan des sens""]",['Actor'],Desconocido,--
305,Yves Belluardo,Desconocido,"['23h58', ""Grégoire Moulin contre l'humanité"", 'Le schpountz', 'Les clowns de Dieu']",['Actor'],Desconocido,--
306,Damien Degont,Desconocido,"[""L'élan des sens""]",['Actor'],Desconocido,--
307,Audrey Fleurot,1977,"['The Intouchables', 'Spiral', 'Un village français', 'Midnight in Paris']",['Actress'],6 nominations,--
308,Antoine Hurault,Desconocido,"[""L'élan des sens""]",['Actor'],Desconocido,--
309,Timothé Jost,Desconocido,"[""L'élan des sens""]",['Actor'],Desconocido,--
310,François-Xavier Lardeur,Desconocido,"['Degas', ""L'élan des sens""]",['Actor'],Desconocido,--
311,Alexandre Marouani,Desconocido,"['Eyes Find Eyes', 'Young Bodies Heal Quickly', 'The Trouble with You', 'Le lion']",['Actor'],Desconocido,--
312,Françoise Rey,Desconocido,"['Almost Roméo & Juliette', 'Destin de glace', 'Purgatoire', ""Chérie, j'ai créé un portail!""]","['Actress', 'Writer']",Desconocido,--
313,Abhijit Lahiri,Desconocido,"['Sirf Ek Bandaa Kaafi Hai', 'Siya Ke Ram', 'Suhasini', 'Stories by Rabindranath Tagore']",['Actor'],Desconocido,--
314,Gargi Nandi,Desconocido,"['Murder 2', 'Dolly Kitty and Those Twinkling Stars', 'Hip Hip Hurray', 'Scenes from Suburbia']",['Actress'],Desconocido,--
315,Vinay Pathak,1968,"['Bheja Fry', 'Rab Ne Bana Di Jodi', 'Chalo Dilli', 'My Name Is Khan']","['Actor', 'Writer', 'Music Department']",4 wins & 15 nominations,--
316,Tornike Bziava,Desconocido,"['Fishing', 'Aprilis Suskhi', 'Extraction II', 'Le nid']","['Actor', 'Director', 'Writer']",42 wins & 31 nominations,--
317,Imeda Arabuli,Desconocido,[],[],Desconocido,--
318,Vaniko Tarkhnishvili,Desconocido,"['Tbilisuri Love Story', 'Rac kvelaze dzalian gikvars 2', 'Rac kvelaze dzalian gikvars', 'Chama da Sex']",['Actor'],Desconocido,--
319,Giorgi Giorganashvili,Desconocido,"['Tiflisi', 'Tbilisi, I Love You', 'Panikis gareshe', 'Kerchi: Dakarguli Gmirebi']","['Actor', 'Casting Department']",Desconocido,--
320,Nestan Kvinikadze,Desconocido,"['Klasobana', 'Jakos Khiznebi', 'Inhale-Exhale', 'Listen to Chopin']","['Actress', 'Writer']",Desconocido,--
321,Giga Antelva,Desconocido,"['Delirium', 'Listen to Chopin']",['Actor'],Desconocido,--
322,Tamri Bziava,Desconocido,"['Delirium', 'Tbilisuri Love Story', 'Let It Snow', 'Keep Smiling']",['Actress'],Desconocido,--
323,Venera Dolidze,Desconocido,['Listen to Chopin'],['Actress'],Desconocido,--
324,Kakha Kintsurashvili,Desconocido,"['Tbilisuri Love Story', 'Tiflisi', 'Rac kvelaze dzalian gikvars 2', 'Tbilisi-Tbilisi']",['Actor'],Desconocido,--
325,Nika Kocharov,Desconocido,"['The Criminal Man', 'Tbilisuri Love Story', 'The Watchmaker', 'Mzareulebi']","['Composer', 'Actor', 'Sound Department']",1 win,--
326,Kurt Loyd,Desconocido,"['Missing Reel', 'Hollywood Action Film', 'Three-Way Confusion', 'Vicious Circle']","['Producer', 'Actor', 'Writer']",Desconocido,--
327,Erin Arbogast,1981,"['Delusions of Grandeur', 'The Lizzie Borden Diaries', 'Grim Circumstance', 'Vicious Circle']","['Actress', 'Writer', 'Camera and Electrical Department']",1 nomination,--
328,Warren Blyth,Desconocido,"['Delusions of Grandeur', 'Gauntlet 216', 'The Night is Young', 'Untitled (Abandoned)']","['Actor', 'Writer', 'Director']",1 nomination,--
329,Jonason Ho,Desconocido,"['Delusions of Grandeur', 'Karate Pâté 3: The Vernal Season', 'Gauntlet 216', 'Karate Pâté 2: The Wrath of Krack']","['Actor', 'Director', 'Writer']",Desconocido,--
330,Camila Bossa,1973,"['Matalobos', 'El año de la garrapata', 'As leis de Celavella', '18 Meals']",['Actress'],3 wins & 4 nominations,--
331,Evaristo Calvo,1961,"['La promesa', 'The Beasts', 'El don de la duda', 'Efectos secundarios']","['Actor', 'Writer', 'Sound Department']",1 nomination,--
332,Nacho Castaño,1972,"['Metamorfosis', 'Gun City', 'La Unidad', 'Os Atlánticos']",['Actor'],Desconocido,--
333,Blanca Cendán,1963,"['One Day in Europe', 'Serramoura', 'A Private Affair', 'Urxa']",['Actress'],Desconocido,--
334,Mónica García,Desconocido,"['Pratos combinados', 'A esmorga', 'Mondays in the Sun', 'I Know Who You Are']",['Actress'],1 nomination,--
335,Xosé Manuel Olveira 'Pico',Desconocido,"['Cell 211', 'Retornos', 'The Sea Inside', 'Blanca Madison']",['Actor'],1 win & 3 nominations,--
336,Nuria Sanz,Desconocido,"['Blanca Madison', 'El don de la duda', 'Lena', 'Atilano, presidente']",['Actress'],Desconocido,--
337,Manuel Millán,1961,"['Pratos combinados', 'Atraco a las 3... y media', 'Heroes Wanted', 'El color del miedo']",['Actor'],1 nomination,--
338,Theo Hill,Desconocido,"['Run Frodo Run', '31', 'March of the Fenguins']",['Actor'],Desconocido,--
339,Brian D. Oberquell,Desconocido,"['Star Trek Beyond', 'ConCeption', '31', 'Last Con on Earth']","['Producer', 'Special Effects', 'Actor']",Desconocido,--
340,Jesse Brocksmith,Desconocido,"['Run Frodo Run', 'CSI: Norwescon', 'Manslugs! The Making of a Sci-Fi Original']",['Actor'],Desconocido,--
341,Brian Hunt,Desconocido,"['Run Frodo Run', 'Fantiques Roadshow', 'KNWC', 'Blood in the Hall']",['Actor'],Desconocido,--
342,Mark Dranek,Desconocido,"['Run Frodo Run', '31', 'Con of the Dead', 'CSI: Norwescon']",['Actor'],Desconocido,--
343,Kate Waterous,Desconocido,"['Run Frodo Run', '31', '19 Nocturne Boulevard', 'The Matricks']","['Actress', 'Additional Crew']",Desconocido,--
344,Blade Braxton,Desconocido,"['Clerks II', 'Revenge of the Scorpion', 'WrestleCrap Radio Shoot Interview', ""Return to Nuke 'Em High Volume 1""]","['Actor', 'Art Department', 'Additional Crew']",Desconocido,--
345,Don Mason,Desconocido,"['Dreaming Purple Neon', 'Revenge of the Scorpion']",['Actor'],Desconocido,--
346,Corey Merrill,Desconocido,['Revenge of the Scorpion'],"['Actor', 'Camera and Electrical Department']",Desconocido,--
347,Gloria Starkey,Desconocido,['Revenge of the Scorpion'],['Actor'],Desconocido,--
348,Karim,Desconocido,['Happy Birthday'],['Actor'],Desconocido,--
349,Michael Sanford,Desconocido,"['Sharp Stick', 'India Sweets and Spices', 'DUSTWUN', 'The Artist']","['Casting Director', 'Casting Department', 'Producer']",1 win & 1 nomination,--
350,Sophie Gregg,Desconocido,"['Upgrade', ""Devil's Dust"", 'Around the Block', 'The Code']","['Actress', 'Additional Crew']",Desconocido,--
351,Justin Smith,Desconocido,"['Sleeping Beauty', 'Pirates of the Caribbean: Dead Men Tell No Tales', 'Tammy', 'Queen Kat, Carmel & St Jude']","['Actor', 'Additional Crew', 'Soundtrack']",1 nomination,--
352,Guillaume Champagne,Desconocido,['Trouble'],['Actor'],Desconocido,--
353,John Clark,Desconocido,['Trouble'],['Actor'],Desconocido,--
354,May Elias,Desconocido,['Trouble'],['Actress'],Desconocido,--
355,Jason Best,Desconocido,"['The Fisher: Rampage', 'The Fisher', 'The Fisher: Tacklebox', 'Operation: Friggen Crowe']","['Actor', 'Producer', 'Cinematographer']",Desconocido,--
356,Ed Healey,Desconocido,"['Three Dead', 'CHAOS']",['Actor'],Desconocido,--
357,Josh Ingemi,Desconocido,"['The Fisher', 'CHAOS', 'The Fisher: Tacklebox', 'The Fisher: Rampage']","['Actor', 'Director', 'Writer']",Desconocido,--
358,Derek Klanfer,Desconocido,"['Operation: Friggen Crowe', 'Stealth Edge', 'The Fisher: Rampage', 'The Fisher: Tacklebox']","['Director', 'Actor', 'Editor']",Desconocido,--
359,Luke Rasdall,Desconocido,['Armed and Dangerous'],['Actor'],Desconocido,--
360,Thanassi Vonissakes,Desconocido,"['Ab Inne Kiste', 'Armed and Dangerous']","['Actor', 'Sound Department']",Desconocido,--
361,Audrey Brady,Desconocido,"['Doctors', 'It Could be You!', 'Last of the Summer Wine', 'Going Back']",['Actress'],Desconocido,--
362,Jeremy Cobbold,Desconocido,"['The Ringing Glass', 'The Persinger Pentangle', 'Absentee', ""Life's a Bitch""]",['Actor'],Desconocido,--
363,Peter Conell,Desconocido,['It Could be You!'],['Actor'],Desconocido,--
364,Michael Nahajski,Desconocido,"['Skyggen', 'It Could be You!', 'Murdered']",['Actor'],Desconocido,--
365,Barrett Gregory,1978,"['The Parallel Project', 'Fresh Off the Boat', 'iCarly', 'Passions']","['Actor', 'Camera and Electrical Department', 'Additional Crew']",13 wins & 3 nominations,--
366,Julia Horn,Desconocido,"[""Samuel's Game"", 'The Lost Man', 'In mir keine Welt', 'The Alchemist Makes Gold']","['Director', 'Actress', 'Writer']",Desconocido,--
367,Tom Kirby,Desconocido,['The Lost Man'],"['Actor', 'Writer', 'Music Department']",Desconocido,--
368,Frank Mohler,Desconocido,"['Rerouting', 'Soul Provider', 'The Meaning of Christmas', 'Almost Midnight']","['Editor', 'Producer', 'Actor']",4 wins & 7 nominations,--
369,Brendalyn Richard,18,"[""Are You There God? It's Me, Margaret."", '13 Reasons Why', 'Banshee', 'Private Practice']","['Production Manager', 'Producer', 'Second Unit Director or Assistant Director']",Desconocido,--
370,Michael Reed,Desconocido,"['Crazy Richard', 'Advanced Movement Principles', 'Pugwall', 'Shot']",['Actor'],Desconocido,--
371,Jim Alexander,Desconocido,['Bing'],['Actor'],Desconocido,--
372,Maureen Andrew,Desconocido,"['Blue Heelers', 'Leongatha', 'The Alive Tribe', 'State Coroner']",['Actress'],Desconocido,--
373,Jon Osbeck,Desconocido,"['A League of Their Own', 'The Public', 'A Kind of Murder', 'Minus One']","['Actor', 'Writer', 'Director']",7 wins & 13 nominations,--
374,Dennis Wiggins,Desconocido,"['Johnny Appleweed', 'Pee Jesus', 'Vote No to Mayor McCheese', 'How to Deal with Telemarketers']",['Actor'],Desconocido,--
375,Jeremy Henthorn,Desconocido,"[""Bunny's Farewell"", 'Summerside', 'Pee Jesus', 'Johnny Appleweed']","['Director', 'Editor', 'Writer']",Desconocido,--
376,Laura Moran,Desconocido,"['Green Card Fever', 'The Business of Fancydancing', 'The Trade', 'Pee Jesus']","['Additional Crew', 'Actress']",Desconocido,--
377,Kelly Carr,Desconocido,"['Going Corporate', 'New World', 'Ghost Reader', 'Pee Jesus']","['Script and Continuity Department', 'Cinematographer', 'Actress']",Desconocido,--
378,Valerie Meachum,1969,"['The Deadersons', 'Witchfinder', 'Cyrus']","['Actress', 'Stunts']",Desconocido,--
379,Peter John Ross,1972,"['Horrors of War', 'New World', 'Accidental Art', 'The Cell Phone Monologues']","['Producer', 'Composer', 'Director']",3 wins,--
380,Eve Rounds,Desconocido,"['club83', 'Young American Bodies', 'red smock', 'Easy']","['Actress', 'Producer']",Desconocido,--
381,Wil Greene,Desconocido,['red smock'],['Actor'],Desconocido,--
382,Amber Davila,Desconocido,"['Saudade?', 'Moon and Sun', 'Diverge', 'Heads or Tails']","['Actress', 'Writer', 'Producer']",Desconocido,--
383,Matt Gottlieb,Desconocido,['red smock'],['Actor'],Desconocido,--
384,Gianluigi Buffon,1978,"['Pepsi Worldcup Campaign 2002', ""L'allenatore nel pallone 2"", 'All or Nothing: Juventus', 'UEFA Champions League']",['Actor'],Desconocido,--
385,Roberto Carlos,1973,"['Goal II: Living the Dream', 'Secret Tournament', 'Pepsi Worldcup Campaign 2002', 'NIKE Joga Bonito']","['Actor', 'Producer']",Desconocido,--
386,Rui Costa,1972,"['Pepsi Worldcup Campaign 2002', 'UEFA Champions League', 'Rai Sport', '1996 UEFA European Football Championship']",['Actor'],Desconocido,--
387,Emmanuel Petit,Desconocido,[],[],Desconocido,--
