,id,time_sec
0,tt0308900,2
1,tt0432123,1
2,tt0434313,1
3,tt0470190,2
4,tt0472457,2
5,tt0489063,2
6,tt0488240,1
7,tt0489256,2
8,tt0800187,8
9,tt0808272,2
10,tt0808472,1
11,tt0810099,2
12,tt0833615,1
13,tt0867238,2
14,tt0870153,2
15,tt0882750,2
16,tt0899207,2
17,tt0905364,2
18,tt0913372,2
19,tt0915455,2
20,tt0921766,2
21,tt0923715,2
22,tt0922627,3
23,tt0933745,2
24,tt0934537,2
25,tt0935104,2
26,tt0936464,1
27,tt0937230,2
28,tt0940818,2
29,tt0940920,2
30,tt0940513,3
31,tt0943239,2
32,tt0943299,2
33,tt0945583,2
34,tt0945598,1
35,tt0945363,3
36,tt0945371,2
37,tt0946993,2
38,tt0945360,2
39,tt0944950,2
40,tt0946985,2
41,tt0948456,2
42,tt0948455,3
43,tt0948464,2
44,tt0951354,2
45,tt0951336,2
46,tt0952645,2
47,tt0952680,2
48,tt0955836,2
49,tt0953590,2
50,tt0956360,2
51,tt0955391,2
52,tt0956349,2
53,tt0954971,2
54,tt0956304,2
55,tt0958853,2
56,tt0958836,2
57,tt0958855,2
58,tt0959580,2
59,tt0961177,2
60,tt0959327,2
61,tt0961068,2
62,tt0962777,2
63,tt0963782,2
64,tt0963983,2
65,tt0965369,2
66,tt0966578,2
67,tt0969254,2
68,tt0970944,2
69,tt0970950,2
70,tt0970934,2
71,tt0970919,2
72,tt0970192,2
73,tt0971176,2
74,tt0970829,2
75,tt0970952,2
76,tt0970530,2
77,tt0971199,2
78,tt0970931,3
79,tt0970945,3
80,tt0970536,2
81,tt0970525,2
82,tt0971188,2
83,tt0972365,2
84,tt0971178,2
85,tt0971219,2
86,tt0972392,2
87,tt0972410,2
88,tt0970532,2
89,tt0970535,2
90,tt0972370,2
91,tt0972366,3
92,tt0972388,2
93,tt0972411,3
94,tt0972373,2
95,tt0972557,2
96,tt0972382,2
97,tt0970959,2
98,tt0971186,2
99,tt0972569,2
100,tt0973792,4
101,tt0973824,3
102,tt0972565,2
103,tt0973823,2
104,tt0973802,2
105,tt0976173,2
106,tt0976147,2
107,tt0976123,2
108,tt0976088,10
