,id,time_sec
0,tt0249516,3
1,tt0285252,2
2,tt0383010,3
3,tt0404978,3
4,tt0426566,2
5,tt0452664,2
6,tt0475360,2
7,tt0485521,2
8,tt0763831,3
9,tt0765446,3
10,tt0790653,2
11,tt0811137,4
12,tt0835418,3
13,tt0837562,3
14,tt0841185,2
15,tt0851471,3
16,tt0871891,4
17,tt0878814,3
18,tt0938305,2
19,tt0961755,2
20,tt0991173,2
21,tt10075088,1
22,tt10121106,2
23,tt10121250,2
24,tt10161810,2
25,tt1024770,3
26,tt10300354,2
27,tt10321126,2
28,tt10322272,2
29,tt10332462,3
30,tt1034314,2
31,tt1038693,2
32,tt1045658,60
33,tt1047011,3
34,tt1047540,3
35,tt1049409,2
36,tt10510384,2
37,tt1059317,2
38,tt1077368,2
39,tt1093355,2
40,tt1109587,1
41,tt11121760,2
42,tt11162082,2
43,tt11167472,2
44,tt1117390,2
45,tt11198608,9
46,tt11252154,1
47,tt11257754,2
48,tt1127220,2
49,tt11299680,1
50,tt1132449,2
51,tt1142977,2
52,tt1142985,2
53,tt11558316,1
54,tt11570374,1
55,tt1158934,2
56,tt1159922,60
57,tt1172587,2
58,tt11748214,2
59,tt11759852,2
60,tt11761264,2
61,tt1179259,2
62,tt11903166,2
63,tt1195478,2
64,tt1205474,2
65,tt1208711,3
66,tt12114288,2
67,tt12145886,2
68,tt1217209,2
69,tt1220224,2
70,tt12240640,2
71,tt1232200,2
72,tt1232829,2
73,tt12381540,2
74,tt1239374,2
75,tt12428022,1
76,tt12429040,2
77,tt12546926,2
78,tt1261968,2
79,tt1272886,3
80,tt1276949,2
81,tt1277953,2
82,tt12833800,2
83,tt1288650,2
84,tt1296162,2
85,tt1296881,2
86,tt1298649,2
87,tt1307068,2
88,tt1308747,1
89,tt13099604,2
90,tt1316033,2
91,tt1321862,2
92,tt1323044,3
93,tt1327196,2
94,tt1336608,2
95,tt13417250,1
96,tt1341718,2
97,tt1344366,2
98,tt1352753,2
99,tt13554070,2
100,tt1356939,2
101,tt13588464,2
102,tt1362058,2
103,tt1379206,2
104,tt1383708,2
105,tt1385591,2
106,tt13889412,1
107,tt1389096,2
108,tt13912120,2
109,tt1397514,2
110,tt14016968,1
111,tt1405365,2
112,tt1409024,2
113,tt1421053,2
114,tt1424310,2
115,tt14249562,1
116,tt1427220,1
117,tt14296260,2
118,tt14296198,2
119,tt1430626,2
120,tt14397668,2
121,tt1441951,3
122,tt14419634,2
123,tt1446192,3
124,tt1460641,2
125,tt1462769,3
126,tt14702468,2
127,tt1472583,3
128,tt1472454,2
129,tt1477704,2
130,tt1477855,3
131,tt1479204,2
132,tt14793850,1
133,tt1480658,3
134,tt1482459,3
135,tt1484521,3
136,tt14856926,1
137,tt1488181,3
138,tt1492841,2
139,tt1492849,3
140,tt14931662,2
141,tt1493157,2
142,tt14938338,2
143,tt1495900,2
144,tt1497876,3
145,tt14980206,10
146,tt1500117,3
147,tt1504489,3
148,tt1505109,3
149,tt1510919,3
150,tt1510988,2
151,tt15125910,2
152,tt15137806,2
153,tt15148910,3
154,tt1516146,2
155,tt15199904,2
156,tt1521242,2
157,tt1525366,2
158,tt1528784,2
159,tt1534000,2
160,tt1535029,2
161,tt1535438,3
162,tt1537043,2
163,tt1540128,3
164,tt1545106,2
165,tt15463212,2
166,tt1547050,2
167,tt1548001,2
168,tt15572540,2
169,tt1557722,2
170,tt1560765,2
171,tt1561759,2
172,tt1562873,2
173,tt1566503,3
174,tt1566938,2
175,tt1577052,3
176,tt1579391,3
177,tt1579251,3
178,tt1583269,3
179,tt1581844,3
180,tt1586265,3
181,tt1587309,2
182,tt1591071,2
183,tt1592873,2
184,tt1594438,3
185,tt1596350,3
186,tt1597522,2
187,tt1598828,2
188,tt1600846,3
189,tt1601468,1
190,tt1602472,3
191,tt1605630,3
