,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
338,6.5,['Pengfei Qin'],DESCONOCIDO,"Kung Fu genius, Yang Liejun reunites with his fiancee, Sun Jin and his junior, Li Shuwen, vowing to put an end to the deceptive practices plaguing their town. However, a shocking secret came to light after breaking through the trap at Liujia...",1h 15m,As God
339,3.4,['Rene Perez'],DESCONOCIDO,A law enforcement officer is forced to go rogue when an unthinkably cruel and dangerous maniac murders innocent victims in gruesome ways.,1h 25m,Cry Havoc
340,6.7,['Roman Perfilyev'],DESCONOCIDO,What if Taras Shevchenko put down his pen and took a samurai sword into his hands?,1h 30m,Once Upon a Time in Ukraine
341,--,['Segun Ogungbe'],DESCONOCIDO,"An innocent husband confesses to raping a dead woman he was actually trying to help, because his lawyer asked him to so he could keep his family alive, but there is more to why he is asked to lie",2h 49m,Amin: Amen
342,--,['Emeka Shot It'],DESCONOCIDO,,--,Love and Poverty
343,--,['Segun Ogungbe'],DESCONOCIDO,"An innocent husband confesses to raping a dead woman he was actually trying to help, because his lawyer asked him to so he could keep his family alive, but there is more to why he is asked to lie",2h 49m,Amin: Amen
344,4.9,['Yi Lin'],DESCONOCIDO,"During the Northern Wei Dynasty, Mulan joined the army for his father and returned with honor. Ten years later, Rouran broke the border again, and Mulan resolutely returned to the battlefield.",1h 32m,Unparalleled Mulan
345,5.2,['Wych Kaosayananda'],DESCONOCIDO,"A hitman named Kai flies to Bangkok, grabs a gun and hails a taxi.",1h 45m,One Night in Bangkok
346,--,['DualTheEpic'],DESCONOCIDO,"Grim Reaper spent 30 years in Prison for a Crime he did not commit, when he was released he wanted to achieve his dream job which is to become a high level Police Officer which came to a struggle because of his incomplete criminal record.",--,Downtown
347,--,['Paul Adubazi'],DESCONOCIDO,The Prince is set to learn the Ethics and Royalty of His Kingdom. Will his personal instructor let him through?,--,Oma Ofe
348,--,['Elijah Monks'],DESCONOCIDO,Lebron James and Lucas Korns nuke Cleveland to end the furry war and then get #canceled and have to go on the run from Thanos and try to figure out if they're really revolutionaries or just terrorists.,1h 55m,Mashed: Dinner with LeBron - Sprite of the Earth
349,6.5,['Alexey Nuzhny'],"['Nikolay Kulikov', 'Konstantin Mayer', 'Alexey Nuzhny']",A heroic story about firefighters and rescuers. What some may call an act of bravery is an ordinary day for them.,2h 11m,No Escapes
350,--,DESCONOCIDO,"['Teruyoshi Ishii', 'Ji Lin']",,1h 21m,Viral Dead
351,7.3,['Francis Nam'],DESCONOCIDO,"Pu Songling opens up three mysterious gates by writing stories, releasing a duplicate of a demon. During a fight between the duplicate and a goddess, the goddess loses her body and uses Pu's wife, Zhen Niang, to manifest. The goddess tells Pu that he needs to touch the three demon spirits' hearts to save his wife. During Pu's adventure, his appreciation for his wife b... Read all",1h 22m,The Ghost Story: Love Redemption
352,8.3,['Jalal'],DESCONOCIDO,,--,Kahay Dil Jidhar
353,--,['Matias Perez'],"['BoringKeys', 'Jackintosh', 'Dean Platt']",A human by the name Kyle falls into a liquid and becomes a superhero.,--,The Adventures of Flare
354,6.5,['Vadim Shmelyov'],"['Vadim Shmelyov', 'Igor Ugolnikov']",A film about the feat of the Podolsk cadets in October 1941 near Moscow. The cadets of the Podolsk artillery-infantry schools are ordered to take up defenses on the Ilyinsky line.,2h 16m,The Last Frontier
355,3.7,['Shuny Bee'],DESCONOCIDO,"When the master of martial arts, ex-gorkha soldier, uncovers widespread sex trafficking network in his own backyard in Los Angeles, with the help of runaway victims, he orchestrates a massive attack on the traffickers.",1h 21m,Fight of Fury
356,2.0,['Daniel Lusko'],DESCONOCIDO,Recent graduates of a secluded U.S. Air Force base must protect a gene-editing bio-weapon from the Russian military - who are desperate to seize the deadly viral agent at any cost.,1h 24m,Top Gunner
357,--,['Mahdi Sanei'],DESCONOCIDO,,--,TechGo
358,--,['Joey Harlow'],DESCONOCIDO,,1h 41m,Besieged
359,--,['Xuandi Liu'],DESCONOCIDO,,1h 28m,All the Way
360,5.5,['Chartchai Ketnust'],"['Xiang Chen', 'Lu Yang']","Due to the pollution of chemical waste, the creatures in ""Longtan Lake"" in a Southeast Asian country have produced terrible mutations. At the same time, under the leadership of local guide He Chao, a group of people from China embarked on an adventure tour of Longtan Lake. Along the way, everyone encountered various strange phenomena, and even encountered attacks by g... Read all",1h 22m,Dragon Pond Monster
361,--,['Curtis Everitt'],DESCONOCIDO,"Brody is a masked vigilante who is coming to terms with the death of his best friend Fish. In his grieving, he dates Lola, is consulted by Milo, and assists the Candyman in protecting a valuable briefcase.",--,The Almosts: Year 1
362,5.6,['Song Liu'],DESCONOCIDO,"Mercenaries sent to rescue scientists from the Island of Death, step into a biochemical crisis stemming from a quickly breeding swarm of killer bees.",--,Killer Bee Invasion
363,8.3,['Zeng Xiaoyu'],DESCONOCIDO,,1h 3m,The Wrath of Erlang Shen
364,3.7,DESCONOCIDO,DESCONOCIDO,"Revolving around a college romance, Utraan tells the story of students whose lives turn upside down after a certain incident. Vijay gets into a series of life-threatening troubles because of his love with Nandini.",2h 23m,Utraan
365,5.7,DESCONOCIDO,"['Sean Kenealy', 'Eric Silvera']","Sean and Eric are just two bumbling screenwriters drafting the ""next big action flick"", utterly oblivious to the insanity that awaits when the government intercepts their script, believing it to be a veritable terrorist plot.",1h 19m,In Action
366,--,"[""Marlon 'MJ' Jones""]",DESCONOCIDO,"Allegory meets reality, as three women fight to survive personal turmoil and spiritual assault.",--,Intercessors
367,5.4,DESCONOCIDO,DESCONOCIDO,"In the late Yuan Dynasty, a mysterious group named Xiuluomu claimed that they had the Baji Black Box, the most valuable treasure in the martial arts world. They invited top martial artists to attend the martial arts assembly, but Xiuluomu secretly made a poison with which they turned the martial artists into half-human and half-beast creatures enslaving their minds. Z... Read all",1h 27m,Zhang Sanfeng 2: Tai Chi Master
368,--,['Lucien Favre'],DESCONOCIDO,,1h 30m,Bundesliga 26. Matchday Borussia Dortmund vs Fc Schalke 04
369,--,['Channel Choi'],DESCONOCIDO,,1h 36m,Tiger Killer
370,2.1,['Ram Gopal Varma'],DESCONOCIDO,"Mia Malkova and her boyfriend try to do things out of the blue and enter a desert even after there is a no-entry board written on it. In this situation, scary things and some crazy people start troubling them. The couple runs for their life and reaches a small town only to know there are more dangerous situations are in store for them. Who is behind these incidents an... Read all",--,Climax
371,--,['Osamu Suzuki'],DESCONOCIDO,"Takashi Habuki aspired to become a dancer, but he kept failing auditions. He gave up on that dream. To think carefully about his life, Takashi decides to visit Kibo Temple, which is located deep in the mountain. A rule exists, that when nightfall comes, people should not visit the abandoned temple in the back of the Kibo Temple. One night, Takashi, who is unable to le... Read all",1h 38m,Hachioji Zombies
372,7.9,['Anu Prasad'],DESCONOCIDO,"A desperate filmmaker Aravind, who just broke up with his girl kidnaps a film producer to narrate a film story, as he doesn't have any choice. How he able to convince him to make the film and escape from getting arrested by police makes up the rest.",1h 27m,Raju Gari Kidnap
373,--,['Jian Yang'],DESCONOCIDO,"1900. Cheng Maohua, the successor of the Eight Diagrams School, was invited to Dagu Forts to teach martial arts to the soldiers who confronted the Allied forces of the Eight-Nations Alliance.",1h 30m,The Dark Battle of Bagua Palm
374,7.3,['Branden Bierbaum'],DESCONOCIDO,"An aging mobster hosts a underground fight club for the city's most dangerous criminals. However, one of the fighters may have personal motive for participating in the bloody affair.",--,The Gents
375,7.2,['Anna Rezan'],DESCONOCIDO,,--,Anna Rezan & Barbara Sassari: San nyhta kalokairini
376,--,['Mike Masif'],DESCONOCIDO,,--,Movie the Acount offical film
377,5.4,DESCONOCIDO,DESCONOCIDO,"Fox spirit Bai gets a quest for immortality in human world where he befriends the innocent scholar Wang. They ally to fight mythic creatures and evil spirits on their journey. Yet, to finish Bai's quest, he must sacrifice Wang after all.",2h 5m,Soul Snatcher
378,--,['Zain Van Wyk'],DESCONOCIDO,,1h 25m,Doctor Who the Reasoning: A New Era/Paradox Audio Crossover-The Paradoxal Dilemma
379,--,['Owen Fink'],"['Landon Hofer', 'Sam Robocker']","Two young smart/mischievous minded boys enter the same restaurant one day at the same time not knowing each other. Soon ""Gunner King"" ends up going to the bathroom after a couple Sodas only to realize a pool table in the back, so he gets to playing with it then Rambo Meh'Up pops up outta nowhere and accidentally shoots a ball outta nowhere knocking Gunner unconscious.... Read all",--,The Two Mischievous Boys
380,3.3,['Ryan Staples Scott'],"['Aaron Mirtes', 'Ryan Staples Scott']",Unconscious soldiers are dropped into a testing site and discover their memories have been wiped. Once docile machines are the new intelligence.,1h 28m,Robot Riot
381,3.4,['Riccardo Avitabile'],DESCONOCIDO,,1h 5m,Bronx80146 - nuova squadra catturandi
382,8.4,DESCONOCIDO,"['Hajime Isayama', 'Shika Ogura', 'Yasuko Kobayashi']",A recap of the popular anime series Shingeki no Kyojin from seasons 1-3.,2h 2m,Attack on Titan: Chronicle
383,3.9,['Bud Banister'],DESCONOCIDO,"When Oddball, head of the Canine Intelligence Agency (CIA), learns of a villain named Sharposki and his elaborate plot to detonate a nuclear warhead to destroy the CIA and the whole galaxy with it, he has no choice but to call in Agent 00K9 to solve the case. Action, adventure, and comedy: 00K9 likes his tail shaken.",1h 10m,00K9
