,id,time_sec
0,tt10709592,4
1,tt10716904,4
2,tt10738602,4
3,tt10736286,5
4,tt10736172,4
5,tt10746680,4
6,tt10768602,4
7,tt10782720,4
8,tt10786894,3
9,tt10790184,3
10,tt10805740,4
11,tt10814820,3
12,tt10815898,4
13,tt10833172,3
14,tt10834016,4
15,tt10837310,4
16,tt10838698,4
17,tt10843204,4
18,tt10849714,4
19,tt10855054,4
20,tt10863602,4
21,tt10868062,4
22,tt10874280,4
23,tt10883230,4
24,tt10889752,4
25,tt10907898,3
26,tt10907150,3
27,tt10905828,3
28,tt10911990,4
29,tt10913636,4
30,tt10920502,4
31,tt10923116,5
32,tt10941044,4
33,tt10947128,4
34,tt10949052,4
35,tt10949768,4
36,tt10952024,4
37,tt10953880,6
38,tt10954458,3
39,tt10959348,4
40,tt10961188,3
41,tt10959336,3
42,tt10969224,3
43,tt10980954,3
44,tt10994156,4
45,tt11000672,4
46,tt11004574,4
47,tt11011272,4
48,tt11021772,4
49,tt11042878,4
50,tt11043522,4
51,tt11044090,3
52,tt11046630,4
53,tt11050440,4
54,tt11055560,3
55,tt11061916,5
56,tt11065194,3
57,tt11070724,3
58,tt11081318,3
59,tt11083280,3
60,tt11086286,4
61,tt11086104,3
62,tt11092496,3
63,tt11095494,3
64,tt11101812,4
65,tt11112028,4
66,tt11114792,4
67,tt11121578,3
68,tt11126992,4
69,tt11131160,4
70,tt11137438,4
71,tt11136418,4
72,tt11138236,4
73,tt11151074,5
74,tt11155802,3
75,tt11154218,4
76,tt11162220,4
77,tt11163066,4
78,tt11162224,4
79,tt11166472,3
80,tt11172672,4
81,tt11183332,5
82,tt11192394,3
83,tt11192736,4
84,tt11194056,4
85,tt11198136,4
86,tt11203132,4
87,tt11212278,4
88,tt11213404,4
89,tt11226358,4
90,tt11230174,4
91,tt11235876,4
92,tt11239486,4
93,tt11236294,4
94,tt11238748,4
95,tt11240806,4
96,tt11241198,4
97,tt11241724,5
98,tt11242792,4
99,tt11246630,6
