,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,--,DESCONOCIDO,DESCONOCIDO,2 couples play a simple game of Monopoly....but not everyone passes go.,--,Roll the Dice
1,--,DESCONOCIDO,DESCONOCIDO,When Jasser joins his brother Salem at the MMA club he gets tested by Nick the MMA champion.,--,Rage
2,--,DESCONOCIDO,DESCONOCIDO,,--,In the Gray
3,--,DESCONOCIDO,DESCONOCIDO,"Hope is the only thing which can pass through the hole universe, even for a lonely mother in many-worlds theory.",--,Gliese 667: The Triple Sun
4,7.4,DESCONOCIDO,DESCONOCIDO,A hotshot investment firm CEO decides to venture into an ambitious real estate project to revolutionize a local neighborhood's art scene.,--,In Max We Trust
5,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt6156436
6,--,DESCONOCIDO,DESCONOCIDO,A short film about two homeless brothers have to rely on each other to manage a valet position and survive the streets of Philadelphia.,--,Two for a Dollar
7,--,DESCONOCIDO,DESCONOCIDO,The story of a suicidal woman.,--,Point d'Horizon
8,--,DESCONOCIDO,DESCONOCIDO,"When a shut-in stoner begins hearing musical hallucinations, he's propelled on a journey to find the true joy in his life.",--,Wake Up and Hear the Music
9,--,DESCONOCIDO,DESCONOCIDO,"John, a gambling addict gets forced into a job he doesn't want: Taking care of Mark, a boy with social interaction disabilities. John hates his new job, until he discovers Mark has the ability to 'look in the future'.",--,Odds
10,--,DESCONOCIDO,DESCONOCIDO,A Revolution has Begun against a curfew put in place by a government seeking complete control. A group of radicalist seek revenge for the death of a friend.,--,The New Order
11,--,DESCONOCIDO,DESCONOCIDO,,--,You Can Do Better Sally!
12,--,DESCONOCIDO,DESCONOCIDO,Three hitmen meet at a sleepy diner for a friendly game of cards only to find out that the deck is stacked against them.,--,Kill Game
13,--,DESCONOCIDO,DESCONOCIDO,"The impending changes in a girl's life threaten to break her as she struggles to cope with life, loss, and growing up.",--,Orphan Doll
14,3.9,DESCONOCIDO,DESCONOCIDO,"1945, WWII, A small squad of marines take one final patrol on Okinawa, what they find and see changes them all forever.",--,Last Patrol on Okinawa
15,--,DESCONOCIDO,DESCONOCIDO,A pair from different realities (mis)communicate their way to connection.,--,Corva & Gracia
16,--,DESCONOCIDO,DESCONOCIDO,A haunting crime drama delivering an unflinching look at the cycle of violence annihilating black families across America.,--,Away
17,5.6,DESCONOCIDO,DESCONOCIDO,"Kenzie and Treyden, a couple who've been swept up in a whirlwind six-month romance, find themselves confronting a painful question: Has their love story come to an end?",--,When the Rain Sets In
18,--,DESCONOCIDO,DESCONOCIDO,,--,Locked Out
19,--,DESCONOCIDO,DESCONOCIDO,A couple are locked into a game of control. She longs for his affection whilst he enjoys watching her suffer.,--,Chasm
20,--,DESCONOCIDO,DESCONOCIDO,"Maria, an imaginative and neurodivergent teenage girl, creates art to cope with her stressful school life. Can she keep it together?",--,Maria
