,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
2233,Mounir Othman,Desconocido,['Les premiers jours'],['Actor'],Desconocido,--
2234,Arlene Arnone Bibbs,Desconocido,"['Atta Boy Commercial', 'Candy Town Follies of 2022', ""Dinner at the Anderson's"", 'Spiderweb']",['Actress'],Desconocido,--
2235,Zachary Owen,Desconocido,"['Touch of Heaven', 'In Silk', 'The Legend of Rudy']",['Actor'],Desconocido,--
2236,Skye Shrum,Desconocido,"['Good Guy with a Gun', 'Number 6', 'In Silk', 'Cloister Party of Death']",['Actress'],Desconocido,--
2237,Lui Cavalcante,Desconocido,['Palco'],"['Actor', 'Art Department', 'Editorial Department']",Desconocido,--
2238,Tatiana Galera,Desconocido,['Palco'],['Actor'],Desconocido,--
2239,Noelle Nataly,Desconocido,['Palco'],['Actress'],Desconocido,--
2240,Cezar Rocafi,Desconocido,[],[],Desconocido,--
2241,Jess Tavares,Desconocido,['Palco'],"['Director', 'Actor']",Desconocido,--
2242,Karl Anderson,Desconocido,['The Phoenix & The Ashes'],['Actor'],Desconocido,--
2243,Bill Armstrong,Desconocido,['The Phoenix & The Ashes'],['Actor'],Desconocido,--
2244,Eric Backmon,Desconocido,"['The Black Walnut', 'The Phoenix & The Ashes']",['Actor'],Desconocido,--
2245,Johnathan Bitler,Desconocido,['The Phoenix & The Ashes'],['Actor'],Desconocido,--
2246,Aaron Britt Jr.,Desconocido,['The Phoenix & The Ashes'],['Actor'],Desconocido,--
2247,Diane Buie,Desconocido,"['The Black Walnut', 'The Phoenix & The Ashes']",['Actress'],Desconocido,--
2248,Janice Charity,Desconocido,['The Phoenix & The Ashes'],['Actor'],Desconocido,--
2249,Elaine R. Dario,Desconocido,['The Phoenix & The Ashes'],['Actor'],Desconocido,--
2250,Lamont Ferguson,Desconocido,"['Comedy House Party', 'Thanksgiving with the Carters', 'Dry Bar Comedy', 'The Phoenix & The Ashes']","['Actor', 'Writer', 'Producer']",Desconocido,--
2251,Pamela Arevalo-Carmelotes,Desconocido,['Hija'],['Actor'],Desconocido,--
2252,Lance Eizen Baro,Desconocido,['Hija'],['Actor'],Desconocido,--
2253,Ma. Jodelyn Castro,Desconocido,['Hija'],['Actress'],Desconocido,--
2254,Sean Ronan Estive,Desconocido,['Hija'],['Actor'],Desconocido,--
2255,Astin Eustaquio,Desconocido,['Hija'],['Actor'],Desconocido,--
2256,Robert Aldwin Fernandez,Desconocido,['Hija'],['Actor'],Desconocido,--
2257,Krizelda Lacandalo,Desconocido,['Hija'],['Actress'],Desconocido,--
2258,Hassan Omar,Desconocido,['Hija'],['Actor'],Desconocido,--
2259,Debra Ann Ponce,Desconocido,['Hija'],['Actress'],Desconocido,--
2260,Ezekiel Kim Quimson,Desconocido,['Hija'],['Actor'],Desconocido,--
2261,Somnath Mondal,Desconocido,"['Te3n', 'Lost', 'A River in Heaven', 'Majhe']",['Actor'],Desconocido,--
2262,Marcela Rigoletti,Desconocido,['Sin Alma'],['Actress'],Desconocido,--
2263,Jinse Baskar,Desconocido,"['D Company', 'Maradona', 'Ottu', 'Hero']",['Actor'],Desconocido,--
2264,Pranav Ekaa,Desconocido,"['The Wall', 'Dreammother', 'K- Fear the Mother', 'Break the Rules']","['Second Unit Director or Assistant Director', 'Actor', 'Writer']",Desconocido,--
2265,Ranjith Manambarakkat,Desconocido,"['Vellam', 'Happily Married', 'Appan', 'Queen Elizabeth']","['Producer', 'Actor']",1 win,--
2266,Muthumani,Desconocido,"['Uncle', 'Kaaval', 'Under World', 'Valliyum Thetti Pulliyum Thetti']",['Actress'],1 win & 1 nomination,--
2267,Swathi Puthanveettil,Desconocido,['The Sound of Age'],['Actor'],Desconocido,--
2268,Roshna Ann Roy,Desconocido,"['Sullu', 'Bhagavan Dasante Ramrajyam', 'Oru Adaar Love', 'Mask']",['Actress'],Desconocido,--
2269,Kainakary Thankaraj,Desconocido,"['Lucifer', 'Padavettu', 'R.I.P.', '#Home']",['Actor'],Desconocido,--
2270,Ankush Chakalam,1989,"['Main Shaheed aur Shahjahanpur', 'Shootout at etawah safari', 'Kathmandu Connection', 'Crossroad']","['Actor', 'Writer', 'Director']",Desconocido,--
2271,Lucia Bonbright,Desconocido,['Wake'],['Actress'],Desconocido,--
2272,Lara Grace Ilori,Desconocido,"['Wake', 'Being Black']",['Actor'],Desconocido,--
2273,Jordan Kouamé,Desconocido,"['Malpractice', 'Scoop']",['Actor'],Desconocido,--
2274,Tom Mackean,Desconocido,['Wake'],['Actor'],Desconocido,--
2275,Benjamin Westerby,Desconocido,"['Wake', 'Henry VI: Wars of the Roses', ""All's Well That Ends Well""]",['Actor'],Desconocido,--
2276,Adam Woolley,Desconocido,"['In Their Shoes: A Journey Into Homelessness', 'Wake']",['Actor'],Desconocido,--
2277,Rachael-Rose Mclaren,Desconocido,"['Venus Flytrap', 'Hen Do']",['Actress'],Desconocido,--
2278,Max Williams,Desconocido,"['Fifteen Minutes Of Fame', 'The Re-Up', 'Wake', 'EastEnders']","['Actor', 'Camera and Electrical Department', 'Writer']",Desconocido,--
2279,Ian Bouillion,Desconocido,['Masters of the Air'],['Actor'],Desconocido,--
2280,Chloe Fenwick-Brown,Desconocido,['Sketching Dragons'],['Actress'],Desconocido,--
2281,Gabriel Howell,Desconocido,"['Bodies', 'Nightsleeper', 'How to Train Your Dragon', 'The Fence']",['Actor'],Desconocido,--
2282,Minnie Walker,Desconocido,['Sketching Dragons'],['Actress'],Desconocido,--
2283,Elizabeth Hollingshead,Desconocido,"['Adventurous', 'Laid']",['Actress'],Desconocido,--
2284,Megan Langford,Desconocido,['Laid'],['Actress'],Desconocido,--
2285,Sam Liu,Desconocido,"['Ted Lasso', 'Laid', 'Irl']",['Actor'],Desconocido,--
2286,Andy McCredie,Desconocido,"['Sometimes They Sing', 'Underground', 'Multi-Storey', 'Lions']","['Actor', 'Writer', 'Camera and Electrical Department']",2 wins,--
2287,Harry Omosele,Desconocido,"['Queen Charlotte: A Bridgerton Story', 'Laid', 'Okey']",['Actor'],Desconocido,--
2288,Sangam Chettri,Desconocido,"[""Gauri: It's time to stand for yourself"", 'Taamsi Deception or Real', 'Ahankaar']","['Actor', 'Writer']",Desconocido,--
2289,Shobhit Gupta,Desconocido,"[""Gauri: It's time to stand for yourself"", 'Chimta']","['Actor', 'Producer']",Desconocido,--
2290,Kanishka Kagra,Desconocido,"[""Gauri: It's time to stand for yourself""]",['Actress'],Desconocido,--
2291,Simran Kaur,Desconocido,[],['Actress'],Desconocido,--
2292,Tanish Khan,Desconocido,"[""Gauri: It's time to stand for yourself""]",['Actor'],Desconocido,--
2293,Poonam Roy,Desconocido,"[""Gauri: It's time to stand for yourself""]",['Actress'],Desconocido,--
2294,Arun Agri,Desconocido,['Ahankaar'],['Actor'],Desconocido,--
2295,Sanya Gulati,Desconocido,['Ahankaar'],['Actor'],Desconocido,--
2296,Rishab Gupta,Desconocido,['Ahankaar'],['Actor'],Desconocido,--
2297,Tanya Mehta,Desconocido,['Ahankaar'],['Actress'],Desconocido,--
2298,Sasha Allard,Desconocido,"['Plus de lardons dans les omelettes', ""L'auberge Francophone"", 'Plume Tranchante']",['Actor'],Desconocido,--
2299,Constel Constant,Desconocido,['Plus de lardons dans les omelettes'],['Actor'],Desconocido,--
2300,Catalina Huerta Cardamone,Desconocido,['Noche De Amor'],"['Actress', 'Writer']",Desconocido,--
2301,John Liggins,Desconocido,['Noche De Amor'],['Actor'],Desconocido,--
2302,Alyssa Marquez,Desconocido,['Noche De Amor'],['Actress'],Desconocido,--
2303,Maggie Ramos,Desconocido,"['Tacoma FD', 'Ghosted', 'American Grit', 'BattleBots']","['Costume and Wardrobe Department', 'Costume Designer', 'Actress']",Desconocido,--
2304,Sonat Tonkuç,Desconocido,['Forbidden Apple'],['Actor'],Desconocido,--
2305,Pablo Marines,Desconocido,"['Un Lago', 'Father Pablo', 'El Vampiro de Coyoacán', 'El Galán. La TV cambió, él no']",['Actor'],Desconocido,--
2306,David Montalvo,Desconocido,"['Control Z', 'Pedal to Metal', 'This Is Not Berlin', 'Tengo que morir todas las noches']",['Actor'],Desconocido,--
2307,Eman Suleman,Desconocido,"['Churails', 'Circus of Life', 'Qatil Haseenaon Ke Naam', 'Until the Quiet Comes']",['Actress'],Desconocido,--
2308,Shah Fahad,Desconocido,"['Us Paar (Beyond)', 'Aakhri Station', 'Mohini Mansion Ki Cinderellayain', 'Until the Quiet Comes']",['Actor'],Desconocido,--
2309,Naveed Anjum,Desconocido,['Until the Quiet Comes'],['Actor'],Desconocido,--
2310,Abbas Ali Shah,Desconocido,['Until the Quiet Comes'],['Actor'],Desconocido,--
2311,Zaida Alonso,Desconocido,"['La playa roja', 'El nudo', 'Hospital Central', 'Maquis']","['Actress', 'Second Unit Director or Assistant Director']",Desconocido,--
2312,Alicia Chisbert,Desconocido,['Borders'],['Actress'],Desconocido,--
2313,Chema Esbec,Desconocido,['Borders'],['Actor'],Desconocido,--
2314,Andon Campbell,Desconocido,"['Descension Part II', 'Descension', 'The Injustices', 'Men at War']","['Actor', 'Visual Effects', 'Additional Crew']",1 win & 1 nomination,--
2315,Marvin Pierre,Desconocido,"['A Walk to Solace', 'Descension Part II', 'Descension', 'Whispers on Red Lake']","['Actor', 'Visual Effects', 'Composer']",1 nomination,--
2316,Nimra Bucha,1980,"['Manto', 'Ms. Marvel', 'Churails', 'Polite Society']",['Actress'],1 nomination,--
2317,Fawad Jalal,Desconocido,['Hijr | Separation'],['Actor'],Desconocido,--
2318,Ajlaan Raza Sayani,Desconocido,['Hijr | Separation'],['Actor'],Desconocido,--
2319,Cyril Pinero,Desconocido,"['Monstre', 'Chocolatine', 'Mon frère', 'Qui suis-je']","['Actor', 'Director', 'Writer']",Desconocido,--
2320,Benjamin Jaouen,Desconocido,"['Cher Journal', 'Visions', 'Les rivières pourpres', 'Némésis']",['Actor'],Desconocido,--
2321,Lauryanne Philippe,Desconocido,"['Mon frère', 'Chocolatine', 'Extinction des feux', 'La complainte de la Diva']","['Actress', 'Music Department', 'Production Manager']",Desconocido,--
2322,Thomas Combret,Desconocido,"['Sans Alcool', 'Pour Maman...', 'La Vengeance Du Scarabée Flamboyant', 'Squat Squat']","['Director', 'Actor', 'Writer']",Desconocido,--
2323,Arnaud Fiore,Desconocido,['Mon frère'],['Actor'],Desconocido,--
2324,Adrián Garcés,Desconocido,[],['Actor'],Desconocido,--
2325,Paulina de la Parra,Desconocido,"['The Fentress Readings', '8 Minutes 20 Seconds', 'Plus One']",['Actor'],Desconocido,--
2326,Carol Beaugard,1956,['Holiday in the Hamptons'],"['Actress', 'Producer', 'Director']",Desconocido,--
2327,Shaun Burk,Desconocido,['Torchwood: Reborn'],['Actor'],Desconocido,--
2328,Kurtis Lowe,Desconocido,"['Attack of the Adult Babies', 'So You Wanna Be Black?']",['Actor'],Desconocido,--
2329,Gareth Mort,Desconocido,"['Hot Pepper', 'So You Wanna Be Black?']",['Actor'],Desconocido,--
2330,Joseph Samimi,Desconocido,"['Get Millie Black', 'So You Wanna Be Black?', 'Mole']",['Actor'],Desconocido,--
2331,Jamie Sowle,Desconocido,"['Ghosted', 'Caught In-Between', 'Aint Hidin Nuttin', 'Warriors']",['Actor'],Desconocido,--
2332,Ade Ajibade,Desconocido,"['Vera', 'Juice', 'Doctors', 'Home']",['Actress'],Desconocido,--
2333,Lydia Fleming,Desconocido,"['In from the Cold', 'Mary & George', 'Last Swim', 'Call the Midwife']",['Actor'],Desconocido,--
2334,Rebecca Pauly,Desconocido,"[""Avant que les lumières s'éteignent""]",['Actress'],Desconocido,--
2335,Bernard Pinet,Desconocido,"['No Hiding Place', 'Claudine', ""La mort d'un touriste"", 'Delicieuse et Tragique']",['Actor'],Desconocido,--
2336,Léna Repetto,Desconocido,"[""Avant que les lumières s'éteignent""]",['Actress'],Desconocido,--
2337,Raphaël Thiéry,Desconocido,"['Poor Things', 'The Dreamer', 'Scarlet', 'Close Enemies']","['Actor', 'Writer', 'Location Management']",Desconocido,--
2338,Lissia Benoufella,Desconocido,"['La grande nuit', 'Paraître(s)', 'À bientôt de te revoir', 'Jins']",['Actor'],Desconocido,--
2339,Yazid Mallek,Desconocido,['Paraître(s)'],['Actor'],Desconocido,--
2340,Andry,Desconocido,['Rojak'],"['Actor', 'Music Department']",Desconocido,--
2341,Aray,Desconocido,['Rojak'],"['Actor', 'Music Department']",Desconocido,--
2342,Ardiansyah Bulls,Desconocido,"['Cinta', 'Rojak']","['Actor', 'Art Department']",Desconocido,--
2343,Eveline Cabuy,Desconocido,['Rojak'],['Actress'],Desconocido,--
2344,Tika Farel,Desconocido,['Rojak'],['Actress'],Desconocido,--
2345,Hendriko Huwa,Desconocido,"['Cinta', 'Rojak']","['Actor', 'Music Department']",Desconocido,--
2346,Jabrik,Desconocido,"['Red and White III: Hearts of Freedom', 'Rojak']","['Actor', 'Additional Crew']",Desconocido,--
2347,Kethu,Desconocido,['Rojak'],['Actor'],Desconocido,--
2348,Bhon Khairullah,Desconocido,"['Cinta', 'Rojak']","['Actor', 'Art Department']",Desconocido,--
2349,Akhtar Keanu Maiza,Desconocido,['Rojak'],['Actor'],Desconocido,--
2350,Jacob Cosby,Desconocido,['All the Wrong Places'],['Actor'],Desconocido,--
2351,Randee Mervin,Desconocido,['All the Wrong Places'],['Actor'],Desconocido,--
2352,Miquel Brown,1945,"['An American Haunting', 'How to Lose Friends & Alienate People', 'Superman', 'French Kiss']","['Actress', 'Soundtrack']",Desconocido,--
2353,Javan Hirst,Desconocido,"['King Arthur: Legend of the Sword', 'Nina Forever', 'The Return', 'The Photographer']",['Actor'],Desconocido,--
2354,Nikita Klyutko,Desconocido,"['Dobro pozhalovat v semyu', 'Vspyshka', 'Intermission', 'Kolotushka']",['Actor'],Desconocido,--
2355,Evgeniy Yurkovets,Desconocido,['Intermission'],['Actor'],Desconocido,--
2356,Alesya Sviridova,Desconocido,['Intermission'],['Actor'],Desconocido,--
2357,Egor Rozsudovskiy,Desconocido,"['Chudo-ostrov, ili Polesskiye Robinzony', 'Intermission']",['Actor'],Desconocido,--
2358,Ivan Sokolovskiy,Desconocido,['Intermission'],['Actor'],Desconocido,--
2359,Coco Bevan,Desconocido,['TiDE'],['Actress'],Desconocido,--
2360,Eric Lee,Desconocido,"['TiDE', 'Negative Two']",['Actor'],Desconocido,--
2361,Natalia Borja,Desconocido,"['Love & Death', 'Sofa Shakespeare', 'Peaches', ""When the Camera's Off""]",['Actor'],Desconocido,--
2362,Vivian Mei King,Desconocido,"['Killing It', 'Match Me If You Can', 'Trauma Bonded', 'Cricket']",['Actress'],Desconocido,--
2363,Aljaz Lesjak,Desconocido,"['Punch Harder', 'Srecen bo cas', 'Gospod profesor', 'Inhumanum: The Inhumanity of Man']",['Actor'],Desconocido,--
2364,Rubi Oblak,Desconocido,['Zate'],['Actress'],Desconocido,--
2365,Tjasa Predan,Desconocido,"['Srecen bo cas', 'Têlenovela', 'Inhumanum: The Inhumanity of Man', 'Zate']",['Actor'],Desconocido,--
2366,Alfaiz Khan,Desconocido,"['Rang Tara Ishq No', 'Responsibility']",['Actor'],Desconocido,--
2367,Haripal Singh,Desconocido,['Responsibility'],['Actor'],Desconocido,--
2368,Sunita Singh,Desconocido,['Responsibility'],['Actress'],Desconocido,--
2369,Manisha Pal,Desconocido,['My First Period'],['Actor'],Desconocido,--
2370,Rinku Rajput,Desconocido,['My First Period'],"['Actress', 'Writer', 'Editor']",Desconocido,--
2371,Sofia Brigliadori,Desconocido,"['Arthur, 1973']",['Actor'],Desconocido,--
2372,Paolo Summaria,Desconocido,"[""Dall'altra parte del mare"", 'Arthur, 1973', 'Tutto bene, grazie', 'Un medico in famiglia']",['Actor'],Desconocido,--
2373,Gosha Demin,Desconocido,"['Stolen', 'Quality Time', 'More Than Friends', 'Otherwise']","['Editor', 'Actor', 'Director']",Desconocido,--
2374,Ran Mosheiov,Desconocido,"['4:20', 'Rising', ""We'll Always Remind You"", 'Five-Seven-Five']",['Actor'],Desconocido,--
2375,Tommy Kramer,Desconocido,"['Blood Brothers: Life Harvest', 'The Kingdom', ""Shakespeare's Mummy"", 'Spanks']",['Actor'],Desconocido,--
2376,Shawnda Salazar,Desconocido,"['Reticent', 'Spanks', ""My Demon's Revenge"", 'Bed & Breakfast']","['Actress', 'Producer', 'Art Department']",Desconocido,--
2377,Tuva Arnell,Desconocido,['Weltschmerz'],"['Actress', 'Writer']",Desconocido,--
2378,Tom Finn,Desconocido,['Weltschmerz'],"['Actor', 'Writer']",Desconocido,--
2379,Maithri D'Silva,Desconocido,['Whispers and Echoes'],['Actress'],Desconocido,--
2380,Khaju Guttal,Desconocido,['Whispers and Echoes'],['Actor'],Desconocido,--
2381,Sangamesh Mathad,Desconocido,['Whispers and Echoes'],['Actor'],Desconocido,--
2382,Sarala Nataraj,Desconocido,['Whispers and Echoes'],['Actress'],Desconocido,--
2383,Berty Olivera,Desconocido,['Whispers and Echoes'],['Actor'],Desconocido,--
2384,Bharath M P,Desconocido,"['Sunflowers Were the First Ones to Know...', 'Whispers and Echoes']","['Actor', 'Second Unit Director or Assistant Director']",Desconocido,--
2385,Rahul H R,Desconocido,['Whispers and Echoes'],['Actor'],Desconocido,--
2386,Vidwath Sundaraj,Desconocido,['Whispers and Echoes'],['Actor'],Desconocido,--
2387,Ashwin Yadav,Desconocido,"['Whispers and Echoes', 'Sunflowers Were the First Ones to Know...']",['Actor'],Desconocido,--
2388,Kavita Musty,Desconocido,"['Armchair', 'Potluck Ladies', 'Scaring Women at Night']","['Actress', 'Writer', 'Director']",Desconocido,--
2389,Jayna Ruchandani,Desconocido,"['Pathaan', 'Torbaaz', 'Tum Aaye Ho Toh', 'Fuh se Fantasy']",['Actress'],Desconocido,--
2390,Cooper Elkins,Desconocido,['Rocky is Dead'],['Actor'],Desconocido,--
2391,Nolen Sternkopf,Desconocido,"['Rotten Shadows', 'Fire Hill', 'Rocky is Dead', 'Baby Cycle']","['Producer', 'Director', 'Actor']",Desconocido,--
2392,Amit Gurish,Desconocido,"['A New Spirit', 'White Lie']",['Actor'],Desconocido,--
2393,Yaakov Zada-Daniel,1979,"['Carthago', 'Fauda', 'More Than I Deserve', 'Next to Her']",['Actor'],1 win & 3 nominations,--
2394,Jonathan Oger,Desconocido,"['My Mayim', 'White Lie']",['Actor'],Desconocido,--
2395,Hillel Berkovitz,Desconocido,['White Lie'],['Actor'],Desconocido,--
2396,Sophie Sörensen,Desconocido,"['Barbarian', 'Midsommar', 'Dr. Death', '1301: The Circle of Life']","['Actress', 'Additional Crew']",Desconocido,--
2397,Isil Bengi,Desconocido,"['Waking Dream (Hayal)', 'Tinel at 88', 'Les rivières pourpres']","['Actress', 'Producer', 'Director']",Desconocido,--
2398,Darab Dadashzadeh,Desconocido,"['Gorg o Mish', 'Bazgasht', 'Contagious']","['Actor', 'Director', 'Writer']",Desconocido,--
2399,Azita Parsa,Desconocido,"['Bazgasht', 'Ja Mande']",['Actress'],Desconocido,--
2400,Amirhossein Rezazadeh,Desconocido,"['What a Night', 'Bazgasht']",['Actor'],Desconocido,--
2401,Tyree Harris,Desconocido,['Deserved'],['Actor'],Desconocido,--
2402,Joslyn Vance,1972,"['Bed-Ridden', 'Mixed Girl', ""Wild 'N Out"", 'Mine This Christmas']","['Director', 'Producer', 'Writer']",Desconocido,--
2403,Ayana Wylie,Desconocido,"['Deserved', 'Mine This Christmas']",['Actress'],Desconocido,--
2404,Ritesh Dengale,Desconocido,['Bandya Aani Lali'],['Actor'],Desconocido,--
2405,Chinmayee Kulkarni Khatal,Desconocido,['Bandya Aani Lali'],['Actress'],Desconocido,--
2406,Mahesh Khatal,Desconocido,['Bandya Aani Lali'],['Actor'],Desconocido,--
2407,Pratik Khetmalis,Desconocido,['Bandya Aani Lali'],['Actor'],Desconocido,--
2408,Pradip Wakle,Desconocido,['Bandya Aani Lali'],['Actor'],Desconocido,--
2409,Nitin Bansode,Desconocido,"['Tanhaji: The Unsung Warrior', 'Jivhari', 'Safar Mein Sheher', 'Y']",['Actor'],Desconocido,--
2410,Delaney Sharpe,Desconocido,"['Army & Coop', 'Parallel', 'Artefact', 'Looking for Purpose']",['Actress'],Desconocido,--
2411,Judith Foster Thompson,Desconocido,"['Shadow and Souls', 'The Rookie', 'The Sisters Summon', 'Seer']","['Actress', 'Producer', 'Director']",Desconocido,--
2412,Omar Al Mutairi,Desconocido,['Hallucinated'],['Actor'],Desconocido,--
2413,Meishi Koon,Desconocido,['Wild Saturdays'],['Actress'],Desconocido,--
2414,Kelly Lim,Desconocido,"['Disclosed', 'Ilo Ilo', 'Salawati', 'Wonderland']",['Actress'],Desconocido,--
2415,Cassandra Spykerman,Desconocido,"['Operandi Gerhana', 'Third Rail', 'Tanglin', 'Wild Saturdays']","['Actress', 'Music Department']",Desconocido,--
2416,Romina Mahroee,Desconocido,['Gangrene'],['Actor'],Desconocido,--
2417,Ramtin Fard Pakdel,Desconocido,['Gangrene'],['Actor'],Desconocido,--
2418,Mahdi Zaminpardaz,Desconocido,"['Grassland', 'Lottery', 'Midday Adventures', 'Watching This Movie Is a Crime']",['Actor'],1 nomination,--
2419,Che Moais,Desconocido,"['O Braço Direito', 'Sem Fio', 'Máscaras', 'Salve Geral']","['Actor', 'Producer']",Desconocido,--
2420,Inder Chhajli,Desconocido,"['Compromise', 'Chitta Ik Daag', 'Anni Maa', 'Vaashna Da Bhukha Bubna']","['Director', 'Actor', 'Writer']",Desconocido,--
2421,Jass Dhillon,Desconocido,"['Kumari Dulhan', 'Vaashna Da Bhukha Bubna']",['Actor'],Desconocido,--
2422,Aman Dugal,Desconocido,"['Compromise', 'Kumari Dulhan', 'Vaashna Da Bhukha Bubna']",['Actor'],Desconocido,--
2423,Arry Jhinger,Desconocido,['Vaashna Da Bhukha Bubna'],['Actor'],Desconocido,--
2424,Jasveer Singh Ladi,Desconocido,['Vaashna Da Bhukha Bubna'],['Actor'],Desconocido,--
2425,Gabriela Moreno,Desconocido,[],['Actor'],Desconocido,--
2426,Fausto Saez,Desconocido,"['A Luta', 'Amor Invisível']","['Actor', 'Director', 'Writer']",1 win & 3 nominations,--
2427,Mateus Salomão,Desconocido,"['Amor Invisível', 'A Luta']",['Actor'],Desconocido,--
2428,Alseni Bathily,Desconocido,"['Gagarine', ""J'avais un camarade"", ""It's gonna be okay"", 'Rêves Partis']",['Actor'],1 win & 1 nomination,--
2429,Nathan Gruffy,Desconocido,"['Notre-Dame on Fire', 'Mon héroïne', ""J'avais un camarade"", 'Perfect Murders']",['Actor'],Desconocido,--
2430,Valentin Byls,Desconocido,"['Sam', 'The Lachance Kids', 'Do It Right', 'Cassandre']",['Actor'],Desconocido,--
2431,Wesley Norris,Desconocido,"[""J'avais un camarade""]",['Actor'],Desconocido,--
2432,Adrien Teirlynck,Desconocido,"[""J'avais un camarade""]",['Actor'],Desconocido,--
2433,Lucas Zandouche,Desconocido,"[""J'avais un camarade""]",['Actor'],Desconocido,--
2434,Kylian Bru-Fort,Desconocido,"[""J'avais un camarade""]",['Actor'],Desconocido,--
2435,Dennys Rey Palomo,Desconocido,"[""J'avais un camarade""]",['Actor'],Desconocido,--
2436,Eliot Sillon,Desconocido,"['Super Drunk', ""J'avais un camarade""]",['Actor'],Desconocido,--
2437,Jessy Selva,Desconocido,"[""J'avais un camarade""]",['Actor'],Desconocido,--
2438,Jass Boparai,Desconocido,"['Kutte Ki Dum', 'Shayad Din Charh Janda', 'Teemian', 'Teja Nagauri']",['Actor'],Desconocido,--
2439,Jatinder Haans,Desconocido,['Udas Pind Di Kavita'],['Actor'],Desconocido,--
2440,Kuldeep Patiala,Desconocido,"['Laadli', 'Teemian', 'Khadkuwaad', 'Teja Nagauri']",['Actor'],Desconocido,--
2441,Jacob Persaud,Desconocido,"['Acronychal', 'Manhorse', 'Unearthly', 'Endurance']",['Actor'],Desconocido,--
2442,Isaac Money,6,"[""The Devil's Hour"", 'Red Riding Hood: After Ever After', 'Cat Skin', 'Pinch']",['Actor'],Desconocido,--
2443,Vic Zander,Desconocido,"['Dune: Part Two', 'All the Lonely People', 'The End Games', 'Mrs. Davis']","['Actor', 'Cinematographer', 'Second Unit Director or Assistant Director']",1 nomination,--
2444,Aziz Sarhan,Desconocido,"['Red Circle', 'Morning Smoke']","['Director', 'Actor', 'Writer']",Desconocido,--
2445,Lori Doubek,Desconocido,['Red Circle'],['Actress'],Desconocido,--
2446,Jonathan Jenkins,Desconocido,['Red Circle'],['Actor'],Desconocido,--
2447,Imad Nahshal,Desconocido,"['Morning Smoke', 'Red Circle']",['Actor'],Desconocido,--
2448,Jason Seidl,Desconocido,['Red Circle'],"['Actor', 'Cinematographer']",Desconocido,--
2449,Lui Yamada,Desconocido,['The World Beyond -Kanojo no Sekai- VR'],['Actress'],Desconocido,--
2450,Saakshi Gururaj,Desconocido,['The Times We Live In'],['Actor'],Desconocido,--
2451,Preetham Koppala,Desconocido,['The Times We Live In'],['Actor'],Desconocido,--
2452,Tarak Ponnappa,Desconocido,"['K.G.F: Chapter 1', 'K.G.F: Chapter 2', 'Triple Whammy', 'Gilky']",['Actor'],Desconocido,--
2453,Emma Adelaide,Desconocido,"['Mosaic', 'The Move On']",['Actress'],Desconocido,--
2454,Louise Denyer,Desconocido,"['Open Tables', 'Un sens a la vie', 'Subitya', 'Cellule 21']","['Actress', 'Casting Director']",Desconocido,--
2455,Eden Mele,Desconocido,['Mother of Mine'],['Actress'],Desconocido,--
2456,Luzzo,Desconocido,"['Save Face', 'I Used to Write with My Left Hand', 'Desire Lines', 'I Said, NO']","['Producer', 'Actor', 'Intimacy Coordinator']",Desconocido,--
2457,Michale Coffey,Desconocido,"['Noble Intentions', 'A Lost Cause']",['Actor'],Desconocido,--
2458,Heather Miner,Desconocido,['A Lost Cause'],['Actor'],Desconocido,--
2459,William Perron,Desconocido,['A Lost Cause'],['Actor'],Desconocido,--
2460,Torque,Desconocido,"['A Lost Cause', 'My Pretty Pony']",['Actor'],Desconocido,--
2461,Joey French,Desconocido,"['Breaking Sound', ""Sorry, We're Closed"", 'The Tea', 'Finding Gravity']","['Art Department', 'Second Unit Director or Assistant Director', 'Producer']",Desconocido,--
2462,Ann Taylor,Desconocido,"['A Little White Light', 'The Night of the Strigoi']",['Actress'],Desconocido,--
2463,Samantha Oliver,Desconocido,['Made'],"['Actress', 'Writer', 'Producer']",4 wins,--
2464,Edward William Wasser,Desconocido,"['Gun', ""1 Man's Junk"", 'Everything and Nothing', 'Mozzarella Stics']","['Actor', 'Writer', 'Producer']",7 wins,--
2465,Micah Braiden,Desconocido,['For Arthur'],['Actor'],Desconocido,--
2466,Puja Dutta,Desconocido,"['Satya: The Truth', 'Casting Couch']","['Actress', 'Make-Up Department']",Desconocido,--
2467,Sajid Peer Mohammad,Desconocido,"['Acid Attack', 'Su-Raksha', 'Nadaniyaan', 'Aaiye Meharbaan']","['Director', 'Script and Continuity Department', 'Actor']",Desconocido,--
2468,Divya Singh Rajput,Desconocido,"['Pratit', 'Kaaya Ki Maaya', 'Casting Couch']","['Actor', 'Director']",Desconocido,--
2469,Felicity Asseh,Desconocido,"[""The Eagle's Nest"", 'Never Again', 'Octogone', 'Kankan']","['Actress', 'Director', 'Writer']",1 win,--
2470,Patrick Stephen Melou,Desconocido,"[""L'hôpital""]",['Actor'],Desconocido,--
2471,Diba Fallah,Desconocido,"[""Eight O'clock""]",['Actress'],Desconocido,--
2472,Amin Heidari,Desconocido,"[""Eight O'clock""]",['Actor'],Desconocido,--
2473,Rahmatollah Shekar Khande,Desconocido,"['Metamorphosis in the Slaughterhouse', 'Rooz-e Shastom', 'The Yellow Tape', 'Savad Yaran']",['Actor'],Desconocido,--
