,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,6.3,DESCONOCIDO,DESCONOCIDO,,--,Time
1,--,DESCONOCIDO,DESCONOCIDO,"A former Guatemalan special forces major struggles to get his family to America for asylum, but just over the US border he runs into an old ally who is now a human trafficker and in a moment of conscience rescues a girl from him and his men. In order to escape the slavers, the Major and his family will find aid from an unlikely source, a Quaker woman who wanders the d... Read all",--,In the Desert of Dark and Light
2,--,DESCONOCIDO,DESCONOCIDO,"On the verge of death, a man must decide whether or not to trust a stranger with questionable intentions.",--,The Climbing Perch
3,--,DESCONOCIDO,DESCONOCIDO,,--,Intervention
4,--,DESCONOCIDO,DESCONOCIDO,"The Girl who Dreamt Instead is a magical realism story about a young girl in Norway who, upon learning her family is being deported, finds herself trapped in a fantastical wilderness.",--,The Girl who Dreamt Instead
5,--,DESCONOCIDO,DESCONOCIDO,A mother finds her daughter in the park and attempts to reconcile her own past unstable behavior.,--,Pink
6,--,DESCONOCIDO,DESCONOCIDO,"After sneaking into a horror film at the movie theater her grandfather works at, a young girl is confronted with another grown-up experience.",--,Thicker Than Water
7,--,DESCONOCIDO,DESCONOCIDO,"An innocent young love turns toxic - Beautifully shot, realistic tale of codependency in a relationship.",--,Gas-Shaped Light
8,8.9,DESCONOCIDO,DESCONOCIDO,A man confronts his worst trauma in the most savage way possible.,--,Back to the Cage
9,--,DESCONOCIDO,DESCONOCIDO,"On her 30th birthday, a woman's neglected inner child runs away.",--,Little Soul
10,6.5,DESCONOCIDO,DESCONOCIDO,UFOs? Alien abduction? A boy finds the key to extraterrestrial connection but loses his brother in the process. Can he re-connect to get him back?,--,Transmission
11,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt11296542
12,8.1,DESCONOCIDO,DESCONOCIDO,"After surviving a mass shooting at his elementary school, a former music teacher resorts to desperate measures to reconcile his guilt and ignite change.",--,American Morning
13,--,DESCONOCIDO,DESCONOCIDO,"Estilo Americano tells the timely story of a Mexican-American family divided by politics. What is supposed to be a festive family gathering turns into an explosive showdown when siblings with opposing political views clash. As everyone struggles with their own deeply ingrained beliefs, some painful truths are revealed.",--,Estilo Americano
14,6.9,DESCONOCIDO,DESCONOCIDO,"Violet and Blue's youth collide in an early morning toke that leads to the ocean, where connection stirs. A tender, visually-charged, uplifting queer surf-romance about the nuance of gender and the refuge found in being truly seen.",--,Beautiful They
15,8.0,DESCONOCIDO,DESCONOCIDO,"In a trouble-ridden Northern Ireland, football and writing prospect Anthony's relationship with his brothers comes under danger. Exploring religious divides and the importance of family, Anthony will come face-to-face with the one thing he is trying to fight.",--,Reavey Brothers
16,8.8,DESCONOCIDO,DESCONOCIDO,"Once upon a time in the Faroe Islands, two lone brothers struggle to save the family farm and their relationship after the sudden loss of their older brother. - Inspired by true events.",--,Trøllabeiggi
17,--,DESCONOCIDO,DESCONOCIDO,,--,La Noche en el Paraiso
18,--,DESCONOCIDO,DESCONOCIDO,"Chinese filmmaker, Jake, finds out his long-time girlfriend, Lin, is pregnant, so the reality forces him to choose between a man's responsibility and a dream career in a hurry.",--,Southern Burbank
19,--,DESCONOCIDO,DESCONOCIDO,"Arnaud and Charlotte are in love. The day Charlotte becomes pregnant, an unwanted pregnancy, Arnaud does not feel ready to become a father. Charlotte, on the other hand, feels ready to become a mother.",--,Une histoire de femmes
20,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt11313094
21,--,DESCONOCIDO,DESCONOCIDO,A brother and sister struggle to cope with the worsening instability of their pill addicted mother.,--,A Will to Change
22,--,DESCONOCIDO,DESCONOCIDO,,--,A Father's Burden
23,8.5,DESCONOCIDO,DESCONOCIDO,Three friends spend their Sundays by the sea.,--,Escapade
24,--,DESCONOCIDO,DESCONOCIDO,A getaway driver is forced to rethink his current situation when confronted with the concept of manfesting his future.,--,Getaway
25,--,DESCONOCIDO,DESCONOCIDO,Kaira is the story of a woman who is forced to relive suppressed memories from her childhood when she discovers her once step-father has passed away. Kaira realizes that she must find the strength within herself to cope with her past.,--,Kaira
26,--,DESCONOCIDO,DESCONOCIDO,,--,Slip
27,--,DESCONOCIDO,DESCONOCIDO,"Faced with the threat of war, a Spartan warrior struggles with honor and duty after the capture of a Persian spy.",--,Leonidas
28,--,DESCONOCIDO,DESCONOCIDO,The journey of the Apple before it got to Eve.,--,Sin
29,--,DESCONOCIDO,DESCONOCIDO,,--,Blueberries
30,--,DESCONOCIDO,DESCONOCIDO,"After the death of her father, Ava processes the memories of her seemingly perfect childhood, struggling to come to terms with her parents' role in destroying her innocence.",--,"Miss You, Dad"
31,7.3,DESCONOCIDO,DESCONOCIDO,"Marta, a young Venezuelan mother, is immigrating to Brazil when she meets a struggling young couple with a baby girl. Her ability to breastfeed causes their fates to become forever entwined.",--,Under the Heavens
32,--,DESCONOCIDO,DESCONOCIDO,,--,Roadblock
33,--,DESCONOCIDO,DESCONOCIDO,,--,Villhester
34,6.8,DESCONOCIDO,DESCONOCIDO,"A Transgender teenage boy finds friendship in online games, away from the bullying he faces at an all-girls private school. On the day of his 16th birthday, the bullying takes an unfortunate turn for the worse. A coming of age film by an LGBTIQA+ crew.",--,Birthday Boy
35,--,DESCONOCIDO,DESCONOCIDO,,--,Veteran Affairs
36,--,DESCONOCIDO,DESCONOCIDO,"It follows Minho Kim, whose day is disrupted by a nationwide alert that North Korea launched a nuclear bomb on course to hit California.",--,Kim's
37,7.6,DESCONOCIDO,DESCONOCIDO,A young man builds an artificially intelligent woman to be his perfect companion only to find out she doesn't have feelings for him in return.,--,Beta
38,--,DESCONOCIDO,DESCONOCIDO,,--,A Frame of Mind
39,5.7,DESCONOCIDO,DESCONOCIDO,"Working as a mortician at his father's funeral parlor, Junior cycles through an unsatisfying life routine. A night out with friends forces him to see the world as it truly is.",--,Homegoing
40,5.4,DESCONOCIDO,DESCONOCIDO,A woman suffering from severe agoraphobia must venture out in search of her lost therapy dog.,--,Homebound
41,--,DESCONOCIDO,DESCONOCIDO,"When just a small child, Teresa has to face the disappearance of her best friend, Lucas. After many years and without having forgotten him, Teresa begins to have a hunch that Lucas is alive, but in another dimension.",--,Faith
42,--,DESCONOCIDO,DESCONOCIDO,"A South East Asian man goes to great lengths to achieve his childhood dream-to become the first internationally celebrated Indonesian film director. This semi-autobiographical tale is a personal quixotism, a prayer for all who dream.",--,Thole
