,id,time_sec
0,tt11570444,2
1,tt11608100,2
2,tt1160709,2
3,tt11617422,2
4,tt11617702,3
5,tt1164545,4
6,tt1167690,3
7,tt1168710,2
8,tt1169270,4
9,tt1169841,3
10,tt1172168,3
11,tt1173953,2
12,tt1173901,3
13,tt1178642,3
14,tt1181601,2
15,tt1188732,2
16,tt1190556,2
17,tt1192862,2
18,tt1193523,3
19,tt1193460,3
20,tt1200820,2
21,tt1206585,3
22,tt1210347,3
23,tt1219390,3
24,tt12229874,2
25,tt1226251,3
26,tt1230164,3
27,tt1233488,3
28,tt1236393,2
29,tt1236470,3
30,tt1263674,2
31,tt1264961,2
32,tt12676338,2
33,tt1274276,3
34,tt1274418,3
35,tt12764146,2
36,tt1281838,2
37,tt1282476,2
38,tt12827630,3
39,tt12841994,2
40,tt12845982,1
41,tt1285146,3
42,tt1294209,3
43,tt1306975,3
44,tt1320185,3
45,tt1321438,3
46,tt1326780,3
47,tt1328620,3
48,tt1332723,3
49,tt1333039,2
50,tt1334216,3
51,tt1334457,2
52,tt1336982,2
53,tt1337516,60
54,tt1340624,2
55,tt1340705,2
56,tt1358586,3
57,tt1361838,3
58,tt1365485,3
59,tt1370345,3
60,tt13803330,2
61,tt1388418,3
62,tt1396592,3
63,tt1409107,3
64,tt1413848,3
65,tt14155932,2
66,tt14307476,2
67,tt1436481,3
68,tt1439443,3
69,tt1451409,3
70,tt1454136,2
71,tt1459034,3
72,tt1462530,3
73,tt1471332,3
74,tt1483748,3
75,tt1486648,2
76,tt1496836,3
77,tt1496866,2
78,tt1503180,3
79,tt1503167,3
80,tt1503725,1
81,tt1507325,2
82,tt15151842,2
83,tt1517555,3
84,tt1521839,3
85,tt1528847,2
86,tt1528810,2
87,tt1534426,2
88,tt1541747,2
89,tt1549062,2
90,tt1555840,2
91,tt1557181,3
92,tt1579937,2
93,tt1579922,3
94,tt1584021,4
95,tt1590285,3
96,tt1597533,3
97,tt1597103,3
98,tt1608509,3
99,tt1612112,11
100,tt1629741,3
101,tt1677719,3
102,tt1707228,2
103,tt1719492,2
104,tt1805293,3
105,tt1810522,3
106,tt1821536,2
107,tt1825933,2
108,tt1831795,2
109,tt1841514,2
110,tt1841924,2
111,tt1869824,2
112,tt1887799,3
113,tt1939670,2
114,tt1950414,1
115,tt1956668,2
116,tt1984274,3
117,tt1999910,3
118,tt2007364,2
119,tt2042607,3
120,tt2075385,3
121,tt2153296,3
122,tt2165633,2
123,tt2189858,3
124,tt2195939,2
125,tt2300773,2
126,tt2311448,2
127,tt2353952,2
128,tt2355791,3
129,tt2396420,2
130,tt2411314,2
131,tt2435618,3
132,tt2468976,3
133,tt2551174,3
134,tt2585174,3
135,tt2636100,3
136,tt2727872,2
137,tt2767250,2
138,tt2802120,2
139,tt2816152,3
140,tt2991554,3
141,tt2992504,3
142,tt3095268,3
143,tt3224406,1
144,tt3334996,3
145,tt3456970,3
146,tt3601788,3
147,tt3638332,4
148,tt3951368,3
149,tt4324078,2
150,tt4355670,2
151,tt4521156,2
152,tt4532922,3
153,tt4562526,2
154,tt4665228,2
155,tt4670356,3
156,tt4771828,3
157,tt4772786,3
158,tt4832700,2
159,tt4882524,3
160,tt4882500,3
161,tt4936336,2
162,tt4944480,3
163,tt4964018,2
164,tt5184608,4
165,tt5216344,2
166,tt5216640,2
167,tt5216596,2
168,tt5224182,2
169,tt5242010,2
170,tt5258630,3
171,tt5465496,3
172,tt5516852,3
173,tt5611384,2
174,tt5618668,3
175,tt5687212,3
176,tt5764050,2
177,tt5792914,2
178,tt5813966,2
179,tt5893566,3
180,tt5914216,3
181,tt6097600,2
182,tt6240990,2
183,tt6286384,2
184,tt6288812,2
185,tt6328448,3
186,tt6410524,4
187,tt6419012,2
188,tt6448066,2
189,tt6490990,3
190,tt6710206,2
191,tt6764310,3
192,tt8600988,1
193,tt7408470,2
194,tt15822668,2
195,tt8452558,2
196,tt8281084,2
197,tt8132342,2
198,tt7408514,2
199,tt9894916,10
200,tt6980382,3
201,tt8479614,3
202,tt7020062,2
203,tt16410038,2
204,tt8479684,2
205,tt8856754,2
206,tt8955036,3
207,tt9001650,2
208,tt9708416,2
209,tt8683068,60
210,tt8936254,3
211,tt7792894,2
212,tt9148482,2
213,tt7769924,3
214,tt6907242,3
215,tt7721794,2
216,tt7866156,2
217,tt9383554,2
218,tt7119758,3
219,tt16915566,2
220,tt16985326,2
221,tt19014656,2
222,tt21616888,2
223,tt24516592,2
224,tt27897281,1
225,tt28624100,2
226,tt30012447,2
227,tt30442153,2
