,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
1630,Jake Caddy,Desconocido,['VINU'],['Actor'],Desconocido,--
1631,Leila Caddy,Desconocido,"['VINU', 'Wolfe']",['Actress'],Desconocido,--
1632,Robert Caddy,Desconocido,['VINU'],['Actor'],Desconocido,--
1633,Helene Sanderson,Desconocido,['VINU'],['Actress'],Desconocido,--
1634,Amrita Roy,Desconocido,"['Within', 'B. Tech', 'Humble Politician Nograj', 'Ruswa']","['Actress', 'Writer', 'Director']",Desconocido,--
1635,Jeff Kober,1953,"['Sully', 'The Walking Dead', 'Sons of Anarchy', 'China Beach']","['Actor', 'Writer', 'Art Department']",3 wins & 4 nominations,--
1636,Daniel Zacapa,1951,"['The River', 'The Mexican', 'Se7en', 'The Sandlot']","['Actor', 'Producer']",2 wins & 1 nomination,--
1637,Joel Polis,1951,"['The Thing', 'The Rookie', 'Seinfeld', 'My Blue Heaven']","['Actor', 'Producer']",2 wins & 1 nomination,--
1638,Eric Pierpoint,1950,"['Liar Liar', 'Holes', ""The World's Fastest Indian"", 'Alien Nation']",['Actor'],1 win & 1 nomination,--
1639,Yvans Jourdain,1963,"['Later Daters', 'Parks and Recreation', 'Alias', 'The Astronaut Farmer']","['Actor', 'Director']",1 win & 1 nomination,--
1640,Walter DuRant,Desconocido,"['The Lost Verse', ""Jake's Picks"", 'Wall Street Waldo', 'Down, Please']","['Actor', 'Writer', 'Producer']",Desconocido,--
1641,Sophie Clavaizolle,Desconocido,"['Les Molette', 'Woy', 'Kino Park', 'Et toi, ça va?']","['Actress', 'Director', 'Writer']",Desconocido,--
1642,Sébastien Fouillade,Desconocido,"['Goliath', 'Magnificent Liars', 'Le Roi Pognon', 'Sonar']",['Actor'],Desconocido,--
1643,Sandrine Guisier,Desconocido,"['Les Supers', 'Permis Q', 'The Stroller Strategy', 'Meurtres à...']","['Actress', 'Director', 'Writer']",Desconocido,--
1644,Lucinda Jones,Desconocido,"['A Peek Inside the CHCH Internet Troll Agency', 'This (but Better)']","['Director', 'Actress', 'Writer']",Desconocido,--
1645,Genevieve Kent,Desconocido,"['This (but Better)', 'A Peek Inside the CHCH Internet Troll Agency', 'Office Dispute', 'Untitled Columbus Project']","['Actress', 'Writer', 'Director']",Desconocido,--
1646,Susannah Kenton,Desconocido,"['The Stolen', 'A Star for Two', 'Rue du Bac', ""Let's Hope it Lasts""]",['Actress'],Desconocido,--
1647,Whare Mihinui,Desconocido,"['The Interview', 'The Stolen', 'The Waimate Conspiracy', 'Head South']","['Camera and Electrical Department', 'Actor', 'Second Unit Director or Assistant Director']",Desconocido,--
1648,Mikaela Rüegg,Desconocido,"['Slow West', 'The Stolen', 'Power Rangers Ninja Steel', 'Ash vs Evil Dead']","['Actress', 'Producer', 'Soundtrack']",Desconocido,--
1649,Jayne Aguire,Desconocido,"['Treason', 'Cobra', 'Breeders', 'The Man Who Fell to Earth']",['Actress'],Desconocido,--
1650,Edmund Attrill,Desconocido,"['Parallel City', 'Jilted']",['Actor'],Desconocido,--
1651,James Killeen,Desconocido,"['Jilted', 'The Masterplan', 'Billy & Chuck']","['Actor', 'Camera and Electrical Department']",Desconocido,--
1652,Varada Sethu,1992,"['Jurassic World Dominion', 'Andor', 'Now You See Me 2', 'I Came By']",['Actress'],1 nomination,--
1653,Jenine Paul,Desconocido,"['Red Herring', 'The Worst']","['Actress', 'Editor', 'Producer']",Desconocido,--
1654,Jon Clemens,Desconocido,"['Red Herring', 'The Worst', ""There's Someone in Your Room"", 'Banned']","['Director', 'Producer', 'Actor']",Desconocido,--
1655,Negin Kamali,Desconocido,"['The Boys', 'Red Herring', 'Mayor of Kingstown', 'Law & Order Toronto: Criminal Intent']","['Additional Crew', 'Actress', 'Assistant']",Desconocido,--
1656,Tarik Williams,Desconocido,['Red Herring'],['Actor'],Desconocido,--
1657,Sean Foster Collins,Desconocido,['Red Herring'],"['Actor', 'Script and Continuity Department']",Desconocido,--
1658,Eleah Burman,Desconocido,"['The Storied Life of A.J. Fikry', 'The Problem with Jon Stewart', 'Every Time I Die', 'The Greatest Showman']","['Actress', 'Writer', 'Director']",Desconocido,--
1659,Daniel Kirby,Desconocido,"['Severance', 'To Be Honest', 'Gold Rush', 'Your Face']","['Actor', 'Producer', 'Writer']",3 wins & 3 nominations,--
1660,Garth Gunderson,1998,"['After the Fall', 'The Last Pirate', 'In Utero', 'Last Gambit']",['Actor'],1 nomination,--
1661,Kayla Arjae,Desconocido,"['Help Wanted', 'A Day in the Life', 'Six Months Later', 'Breathe']",['Actress'],Desconocido,--
1662,Tim Blair,Desconocido,"['TallBoyz', 'Paper Year', 'Band Ladies', 'Company']","['Writer', 'Actor', 'Producer']",4 wins & 1 nomination,--
1663,Jordanne Brown,Desconocido,"['Internet II', 'TallBoyz']",['Actress'],Desconocido,--
1664,Isabella Campbell,Desconocido,"['The Dessert', 'Amnesia', 'Internet II']","['Actress', 'Writer']",Desconocido,--
1665,Hanif Jetha,Desconocido,"['Ghost Connectors', 'Mayonnaise', 'Internet II', 'Stain']","['Actor', 'Writer', 'Producer']",Desconocido,--
1666,Veronika Slowikowska,Desconocido,"['EZRA', 'Mayonnaise', 'Homeschooled', 'Clarice']","['Actress', 'Writer']",1 nomination,--
1667,Ben Stager,Desconocido,"['French Anglais Birthday', 'Internet II', 'True Dating Stories', 'Balls: A Comedy Show']","['Actor', 'Writer']",Desconocido,--
1668,Ty Segretto,Desconocido,"['Pool Party', 'Baby Yoga', 'Azteca Dietica']","['Actress', 'Writer']",Desconocido,--
1669,Alexis Miranda,Desconocido,"['Marlon', 'A Holiday Change', ""For Evan's Sake"", 'Smuggler']","['Actress', 'Additional Crew', 'Writer']",Desconocido,--
1670,Christina Burdette,Desconocido,"['Here and Now', 'Heathers', 'S.W.A.T.', 'India Sweets and Spices']","['Actress', 'Writer']",Desconocido,--
1671,Jess Brill,Desconocido,"['Minx', 'Natasha Hall', 'The Potwins', 'Stuck: A Web Series by FeLions']","['Actress', 'Producer', 'Writer']",Desconocido,--
1672,Chris Hanrahan,Desconocido,"['Neighbours', 'Home and Away', 'Heartbreak High', 'Rake']",['Actor'],Desconocido,--
1673,Lockie Ranson,Desconocido,"['Peanut', 'Avalon Park', ""It's Not You"", 'What If the Future Never Happened?']","['Actor', 'Camera and Electrical Department']",Desconocido,--
1674,Joseph Tanti,Desconocido,['Grazing Table'],['Actor'],Desconocido,--
1675,Darius Williams,Desconocido,"['Dinosaur Island', 'Transfusion', 'My Pet Dinosaur', 'Deadloch']",['Actor'],Desconocido,--
1676,Aslak Velure,Desconocido,['Tim & Kim'],['Actor'],Desconocido,--
1677,Jakob Maanum Trulsen,Desconocido,"['NR. 24', 'Tim & Kim']",['Actor'],Desconocido,--
1678,Jenny Winsvold,Desconocido,['Tim & Kim'],['Actress'],Desconocido,--
1679,Henning Reiss Semb,Desconocido,"['Ranerne', 'Once and for All', 'Dark Christmas', 'Tim & Kim']","['Actor', 'Writer', 'Editorial Department']",Desconocido,--
1680,Magnus Husemoen,Desconocido,"['Untitled Husemoen/Linberg Project', 'Tim & Kim', 'Glade Jul', 'Mortulo']","['Writer', 'Director', 'Editor']",Desconocido,--
1681,Rachel Park,Desconocido,"['Motherland: Fort Salem', 'Green Thumb']",['Actress'],Desconocido,--
1682,Robert John Walker,Desconocido,"['Swamper', 'One Last Puff', 'Green Thumb', ""Hitler's Last Stand""]",['Actor'],Desconocido,--
1683,Sangeev Ravindran,Desconocido,['Adopt A Mummy Today'],['Actor'],Desconocido,--
1684,Charlie Rich,Desconocido,"['Morris Men', 'Arina', 'Old Street', 'Night Explorers: The Asylum']","['Actor', 'Stunts']",Desconocido,--
1685,Olivia Herman,Desconocido,"['Tiny Cinema', 'I Luv U, Kaiju', ""Galentine's Day""]",['Actress'],Desconocido,--
1686,Hui-Shan Yong,Desconocido,"['Type A', 'This is Not What We Planned', 'After Abby']","['Actor', 'Producer']",Desconocido,--
1687,Molly Powers Gallagher,Desconocido,"['This is Not What We Planned', 'Eyeballs', 'Type A', 'exception(al)']","['Producer', 'Actress', 'Writer']",Desconocido,--
1688,Emily Hartford,Desconocido,"['This is Not What We Planned', 'Type A', 'Casual Encounters', 'The Weekend']","['Actress', 'Producer', 'Director']",Desconocido,--
1689,Ned Hartford,Desconocido,['Type A'],"['Actor', 'Composer', 'Sound Department']",Desconocido,--
1690,Glyde Barbey,1987,"['Downsizing', 'The Sage', 'Deadball', 'The Essentials']","['Actress', 'Additional Crew', 'Art Department']",Desconocido,--
1691,Henry Behel,Desconocido,"['Niner-Echo-Foxtrot', 'DARCY', 'Allegiant', 'Waking Up with Strangers']","['Camera and Electrical Department', 'Director', 'Cinematographer']",Desconocido,--
1692,Tegan Bukowski,Desconocido,"['Life in a Day', 'The Essentials', 'Fit Girl Festival Live on KNEKT TV']","['Director', 'Actress', 'Producer']",Desconocido,--
1693,Bunny Gibson,1946,"['Kidding', 'Bubbies Know Best', 'Life in Pieces', 'Casual']",['Actress'],2 wins,--
1694,Kelem,Desconocido,"['Grace and Grit', 'The Secret Sleuth Society', 'The Essentials']",['Actress'],Desconocido,--
1695,Austin Kress,Desconocido,"['TMI Celebrity Minute', 'The Conversation: A Short', 'Breakfast Conversations', 'Call Center']","['Actor', 'Additional Crew', 'Director']",Desconocido,--
1696,Isabella De Souza Moore,Desconocido,"['The Path', 'Curse of the Dragon King', 'The Essentials', 'Why the Nativity?']",['Actress'],Desconocido,--
1697,Chris Ansoff,Desconocido,"['Snake Eyes', 'Digital Affairs', 'Complex Girls']",['Actor'],Desconocido,--
1698,Essence Brown,Desconocido,"['Petty in Pink', 'Snake Eyes']",['Actress'],Desconocido,--
1699,Jeff K. Lester,Desconocido,"['Brockmire', 'Nashville', 'Arbitrary Afternoon', 'Sinking Sand']","['Actor', 'Writer', 'Producer']",Desconocido,--
1700,Samantha Georgette Reed,Desconocido,"[""Allison's Party"", 'Panthers in Paradise', 'Snake Eyes']","['Actress', 'Producer', 'Writer']",Desconocido,--
1701,Todd Long,Desconocido,['Trusting Chloe'],"['Actor', 'Director', 'Writer']",11 wins & 3 nominations,--
1702,Natalia Noriega,Desconocido,['Trusting Chloe'],['Actress'],8 wins,--
1703,Sophie Rhiannon Long,Desconocido,['Trusting Chloe'],"['Actress', 'Writer', 'Sound Department']",2 wins,--
1704,Phineas Peters,Desconocido,"['Trusting Chloe', 'Woodsman', 'Near Human', 'Ghost Kitchen']","['Actor', 'Cinematographer', 'Visual Effects']",2 wins,--
1705,Karen 'Kaz' Kahn,Desconocido,['Trusting Chloe'],['Actress'],2 wins,--
1706,Gregg Wolff,Desconocido,['Trusting Chloe'],['Actor'],2 wins,--
1707,Joe Lynch,Desconocido,['Trusting Chloe'],['Actor'],Desconocido,--
1708,Josephine Berryman,Desconocido,['Trusting Chloe'],['Actress'],Desconocido,--
1709,Monica Haughey,Desconocido,['Trusting Chloe'],['Actress'],Desconocido,--
1710,Lester Jenkins Wilson,Desconocido,['Trusting Chloe'],"['Actor', 'Camera and Electrical Department']",Desconocido,--
1711,Saloni Khanna,1984,"['The Raikar Case', 'Campus Diaries', 'Sunflower', 'Coldd Lassi Aur Chicken Masala']",['Actress'],Desconocido,--
1712,Daisy Shah,1984,"['Race 3', 'Jai Ho', 'Gujarat 11', 'Khakee']","['Actress', 'Additional Crew']",3 wins & 4 nominations,--
1713,Viraf Patel,1980,"['Pathaan', 'Taish', 'Ek Boond Ishq', 'Bestseller']","['Actor', 'Writer']",Desconocido,--
1714,Akanksha Pandey,Desconocido,"['Gunjan Saxena: The Kargil Girl', 'Tatkshan', 'Hack: Crimes Online', 'Gulabi Revdi']",['Actress'],Desconocido,--
1715,Sankalp Joshi,Desconocido,"['Bluemoon Nights', 'The 100th', 'Seher', '55 km/sec']",['Actor'],Desconocido,--
1716,Nitin Mirani,Desconocido,"['Karm Yuddh', 'Koi Jaane Na', 'City of Life', 'Destined Hearts']",['Actor'],Desconocido,--
1717,Pratiksha Sen,Desconocido,"['The Wanderlust of Apu', 'The Elephant in the Room']","['Actor', 'Second Unit Director or Assistant Director']",Desconocido,--
1718,Sean Moore,Desconocido,"['Cinematic Excrement: 2nd Look', 'Cinematic Excrement', 'The Dark Knight Stumbles', ""Cinematic Excrement: Spock's Brain""]","['Actor', 'Writer', 'Editor']",Desconocido,--
1719,Lolie Mundy,Desconocido,"['MedicineMundy', 'His Breaking Point', 'The Venomonth Of Horrors', 'Cinematic Venom Presents: 1001 Movies You Must See Before You Die']","['Actress', 'Writer', 'Director']",Desconocido,--
1720,Mickaël Gurhem,Desconocido,"['Sexe & Trahison', 'La Dernière Vague', 'Jamais Deux Sans Toi', 'Follow Me']","['Actor', 'Writer', 'Second Unit Director or Assistant Director']",1 win,--
1721,Céline Larmoyer,Desconocido,"['Sexe & Trahison', ""Ouija: L'Emprise du Diable""]","['Actress', 'Writer']",1 win,--
1722,Chris Moreira,1988,"['Le Veilleur', 'Rendez-Vous', 'La Dernière Vague', 'Sexe & Trahison']","['Director', 'Cinematographer', 'Editor']",73 wins & 35 nominations,--
1723,Sarah Scotté,1990,"['Le Veilleur', 'Sexe & Trahison', 'La Dernière Vague', 'Rendez-Vous']","['Actress', 'Writer', 'Second Unit Director or Assistant Director']",6 wins & 4 nominations,--
1724,Eno Krojanker,Desconocido,"['OVNI(s)', 'Mon ami', 'Je suis resté dans les bois', 'Baraki']","['Actor', 'Writer']",Desconocido,--
1725,Marie Lecomte,Desconocido,"['Black Night', 'La fille du chef', 'Madly in Life', 'Maria Dolores']",['Actress'],Desconocido,--
1726,Etienne Piron,Desconocido,['Mon ami'],['Actor'],Desconocido,--
1727,Hervé Piron,Desconocido,"['The French Mans', 'Mon ami', 'Elle ne pleure pas, elle chante', 'Le syndrome des amours passées']","['Actor', 'Writer']",Desconocido,--
1728,Maria Tyminski,Desconocido,"['Gustbabden', 'Dog Day']","['Actor', 'Second Unit Director or Assistant Director', 'Casting Department']",Desconocido,--
1729,Maija Paunio,31,"['Dual', 'Sijainen', 'Next of Kin', 'Spy Games']","['Actress', 'Additional Crew']",Desconocido,--
1730,Eeva Putro,Desconocido,"['Tove', 'Breeder', 'Innuendo', 'Sirocco']","['Actress', 'Writer', 'Director']",2 nominations,--
1731,Antti Autio,Desconocido,['Dog Day'],['Actor'],Desconocido,--
1732,Jep,Desconocido,['Dog Day'],['Actor'],Desconocido,--
1733,Jackson Goldberg,Desconocido,"['Son Land', 'Night Shift', ""Sammy Hagar & The Circle: Can't Hang"", 'The Dawn of Duck']","['Actor', 'Writer', 'Producer']",Desconocido,--
1734,Gabe Ruimy,Desconocido,"['Son Land', 'The Dawn of Duck', 'Space Between']","['Actor', 'Writer', 'Producer']",Desconocido,--
1735,Z.Z. Satriani,Desconocido,"['Beyond the Supernova', 'Space Between', 'Rock & Roll Road Trip with Sammy Hagar', 'Sammy Hagar & The Circle: Trust Fund Baby']","['Director', 'Actor', 'Writer']",Desconocido,--
1736,Ana Navasquillo,Desconocido,"['La sexóloga', 'Putero y Yo', 'El misterio de Vera Drudi', 'Gente de fiesta']","['Actress', 'Writer', 'Producer']",Desconocido,--
1737,Alex de Nova,Desconocido,"['El Proceso', 'La Unidad', 'Elite', 'Todo por el juego']","['Actor', 'Director', 'Writer']",Desconocido,--
1738,Ester Gotor,Desconocido,"['A un palmo de tu culo fuego', 'Justine', 'Cinemascomics: Entrevistas', 'Of Vikings and Zombies']","['Actress', 'Writer', 'Editor']",Desconocido,--
1739,Lucía Serrano,Desconocido,"['Polyamory for Dummies', 'Hybris', 'La sexóloga']","['Actress', 'Production Manager']",Desconocido,--
1740,Sergio Hogosha,Desconocido,"['Psycho Lovers', 'La sexóloga', 'Crudo Pimento: Hollow Body']","['Actor', 'Director', 'Writer']",Desconocido,--
1741,Imaan Haider,Desconocido,"['Strangers', 'GoldBlood', 'The Collection Agent', 'Black Box']",['Actress'],Desconocido,--
1742,Harish,Desconocido,['Unprofessional Candidate'],['Actor'],Desconocido,--
1743,Vikas Kundbi,Desconocido,"['Unprofessional Candidate', 'CANDID', 'The Silent Kid', 'Betting Poradu']","['Director', 'Writer', 'Editor']",Desconocido,--
1744,John Andrews,Desconocido,"['Cinema of Horror', 'Cinema of Horror 2']",['Actor'],Desconocido,--
1745,Andy Cheung,Desconocido,"['No Time to Die', 'Spectre', ""The King's Man"", 'The Gentlemen']",['Actor'],Desconocido,--
1746,Tony Earnshaw,1966,"[""Richard Attenborough: The Actors' Director"", 'Mike Hodges: Uncompromising Poet of the Prescient', 'Jenny Agutter: A Charmed Career', 'Jean Simmons: Rose of England']","['Writer', 'Actor', 'Director']",3 nominations,--
1747,Felicia Herrero,Desconocido,"['Cinema of Horror', 'Cinema of Horror 2', 'The Yorkshire Coiners']",['Actress'],Desconocido,--
1748,David Kendra,Desconocido,"['Whoops!', 'The Communists', 'Zombie Killers from Another Planet', 'Cinema of Horror']",['Actor'],Desconocido,--
1749,Stefan Iancu,1997,"['One Step Behind the Seraphim', 'Watcher', 'Pu-239', 'Killing Eve']",['Actor'],2 wins,--
1750,Magda Catone,1958,"['Prea cald pentru luna mai', 'Carnival Scenes', 'Un été inoubliable', 'È pericoloso sporgersi']",['Actress'],Desconocido,--
1751,Azaleea Necula,Desconocido,"['Zoners', 'Domnisoara Bovary', 'Profu', 'Love Factory']",['Actress'],Desconocido,--
1752,Louis Coverdale,Desconocido,"['Camper and Campress', 'Rona Dodgers', 'Followed']",['Actor'],Desconocido,--
1753,Carl Dobson,Desconocido,"['Jon Ghost', 'Relic of the Jedi: A Star Wars Story', 'Batman: Terror of Arkham', 'Journey of the Outlaw: A Star Wars Story']","['Actor', 'Producer', 'Writer']",Desconocido,--
1754,Anna Regan,Desconocido,['Rona Dodgers'],['Actress'],Desconocido,--
1755,Anna Elizabeth Regan,Desconocido,"['Rona Dodgers', 'Followed']",['Actress'],Desconocido,--
1756,Celina Korn,Desconocido,['The Day I Ran Away'],['Actress'],Desconocido,--
1757,Paul Sloss,Desconocido,"['Hollyoaks', 'EastEnders', 'A Very English Scandal', 'Out!']","['Actor', 'Writer', 'Producer']",Desconocido,--
1758,David Summer,Desconocido,[],[],Desconocido,--
1759,Jim Mannering,Desconocido,"['The Wicker Children', 'Relationshop', 'Last Village on the Right', 'Nightmare on 34th Street']","['Actor', 'Writer']",Desconocido,--
1760,Joanna Simmonett,Desconocido,"['Impact of Murder', 'Losing Touch', 'The Curse of Shalott', ""I Don't Need the Badge""]",['Actress'],Desconocido,--
1761,Adelaide Obeng,Desconocido,['The Day I Ran Away'],['Actress'],Desconocido,--
1762,Steve Froehlich,Desconocido,['Revelation Road: The Beginning of the End'],"['Actor', 'Producer', 'Casting Director']",1 win,--
1763,Margie Mays,Desconocido,"['American Idol', 'Call Me Kat']","['Actress', 'Music Department', 'Producer']",Desconocido,--
1764,Jessica Culaciati,Desconocido,"['Stuck', 'Momologue', 'Waking Up Eighty', 'The Nest']","['Actress', 'Producer', 'Writer']",Desconocido,--
1765,Amanda Vitiello,Desconocido,"['Meetings', 'The Objective', 'The Woods Are Real', 'Laura']","['Actress', 'Producer']",Desconocido,--
1766,Tra James,Desconocido,"[""Willie's World""]",['Actor'],Desconocido,--
1767,Becca Nieman,Desconocido,"['Fetty', 'The Long Distance Department', 'Last Daze of Summer', ""Willie's World""]",['Actress'],Desconocido,--
1768,Brenden Smith,Desconocido,"[""Willie's World"", 'Avengers: Infinity War Recreation']",['Actor'],Desconocido,--
1769,Joette Waters,Desconocido,"['The Dark: The Great Deceiver', 'You Bet', 'High on the Hog', 'The 5th Kind']","['Actress', 'Casting Director']",Desconocido,--
1770,S. Lamar Wilson,Desconocido,"['Population Purge', 'The Legend of Firelily', '18 Wheels of Justice', 'The Dark Dealer']","['Actor', 'Stunts', 'Additional Crew']",Desconocido,--
1771,Nick Wolf,Desconocido,"['Trap', 'Secrets on Sorority Row', ""Willie's World"", '#FollowFriday']",['Actor'],Desconocido,--
1772,Mia Dicosta,Desconocido,['Open Up'],['Actress'],Desconocido,--
1773,Elena Donaghy,Desconocido,['Open Up'],['Actress'],Desconocido,--
1774,Morgan Dukes,Desconocido,"['Bilched', ""It's Not You"", 'Match Made', 'Open Up']",['Actress'],Desconocido,--
1775,Michelle Holbrow,Desconocido,['Open Up'],['Actress'],Desconocido,--
1776,Ethan Lim,Desconocido,['Open Up'],['Actor'],Desconocido,--
1777,Domino McCathrion,Desconocido,"['Idiot-Proof', 'Prosper', 'The Lost Flowers of Alice Hart', 'Inbound']",['Actress'],Desconocido,--
1778,Taisiya Payne,Desconocido,['Open Up'],['Actress'],Desconocido,--
1779,Ea Sulak,Desconocido,"['Library of Love', 'Open Up']",['Actress'],Desconocido,--
1780,Josh Virgona,Desconocido,"['Peanut', 'Home and Away', 'Iggy & Ace', 'Shattered']","['Actor', 'Camera and Electrical Department']",Desconocido,--
1781,Victoria Cyr,Desconocido,"['Choices', 'The Last Harbor', 'Mr. Stein Goes Online', 'Celibate in Chelsea']",['Actress'],Desconocido,--
1782,Liam McNeill,Desconocido,"['Manchester by the Sea', 'Infinitely Polar Bear']","['Actor', 'Composer']",1 win,--
1783,Valerie Wencis,Desconocido,"['Pacific Coast', 'The Mansplaining of Art', 'The Audition', 'Over the River']",['Actress'],Desconocido,--
1784,Nicholas Mayer,Desconocido,"['Untitled', 'The Birthday Present', 'Only a Letter', 'Asphalt Angels']","['Actor', 'Writer', 'Producer']",Desconocido,--
1785,Megan Drust,Desconocido,"[""I'll Be Watching"", 'The Encounter', 'The Birthday Present', 'Southern Comfort']",['Actress'],Desconocido,--
1786,Warren Paul,1987,"['Castle', 'How to Get Away with Murder']","['Actor', 'Producer', 'Director']",Desconocido,--
1787,Julya Antoinette,Desconocido,"['Martian Land', '#Cokegirl', 'Free Milk']",['Actress'],Desconocido,--
1788,Nikki Liv Basas,Desconocido,"['The Message', 'Free Milk', 'The Voice Brasil']","['Actor', 'Writer']",Desconocido,--
1789,Pooja Bavdankar,Desconocido,"[""I'll Take Care of You"", 'The Inspector', 'Echoes of Dreams', 'Ghosted']","['Actress', 'Writer']",Desconocido,--
1790,Tevin T. Goodman,Desconocido,['Free Milk'],['Actor'],Desconocido,--
1791,Tevin T. Goodwin,Desconocido,"['Senior Year: Love Never Fails', 'Free Milk']","['Actor', 'Additional Crew']",Desconocido,--
1792,Jeremy Grant,Desconocido,"['White Devil', 'Fight 4 Your Life', 'August Falls', 'Riding the Tatshenshini']","['Actor', 'Second Unit Director or Assistant Director']",Desconocido,--
1793,Emilio Mils,Desconocido,"['Fight 4 Your Life', 'Scenes from the Dark Side - The House on Pilot Hill', 'Finn and Marco', 'SWAN']",['Actor'],Desconocido,--
1794,Nathan Vetterlein,Desconocido,"['Team Fortress 2', 'Expiration Date', 'Meet the Scout', 'Meet the Spy']","['Actor', 'Writer']",Desconocido,--
1795,Rick May,Desconocido,"['Star Fox 64', 'Team Fortress 2', 'Expiration Date', 'Meet the Soldier']","['Actor', 'Writer']",Desconocido,--
1796,Cameron Nichols,Desconocido,"['The Red, the Blu, and the Ugly', 'Emesis Blue', 'Twisted Metal: Motion Comic']",['Actor'],Desconocido,--
1797,Anna Borovikov,Desconocido,['Detective Chief Inspector Cochon'],['Actress'],Desconocido,--
1798,Marin Ciobanu,Desconocido,"['Cochon and the Small Reset', 'Torpedo Up the Ass', 'Detective Chief Inspector Cochon', 'Orgasms Are Forever']",['Actor'],Desconocido,--
1799,Pedro Figueiredo,Desconocido,['Detective Chief Inspector Cochon'],['Actor'],Desconocido,--
1800,Kate Graham,Desconocido,['Detective Chief Inspector Cochon'],['Actress'],Desconocido,--
1801,Aleksandra Maciazek,Desconocido,['Detective Chief Inspector Cochon'],['Actress'],Desconocido,--
1802,Beata Matusiak,Desconocido,"['Detective Chief Inspector Cochon', 'Zupa nic', '#BringBackAlice']","['Additional Crew', 'Actress']",Desconocido,--
1803,Szymon Matusiak,Desconocido,['Detective Chief Inspector Cochon'],['Actor'],Desconocido,--
1804,Nicholas Pople,Desconocido,"['The Nautilus Mutiny', 'Maiken', 'HASH#', 'Fatal Declare']",['Actor'],2 wins,--
1805,Harry Pages,Desconocido,"['Smoking Kills', 'Dead Line', 'Press Mute to See', 'The Cannibals']","['Writer', 'Producer', 'Director']",4 wins & 2 nominations,--
1806,Lynne Austin,Desconocido,"['Straight Through Crew', 'The Cannibals']",['Actor'],Desconocido,--
1807,Nilove Aman,Desconocido,['The Facebook Commentators'],['Actor'],Desconocido,--
1808,Sakib Islam Shuhrid,Desconocido,['The Facebook Commentators'],['Actor'],Desconocido,--
1809,Kyle Eastman,Desconocido,"['NCIS', 'The Politician', 'Them']","['Actor', 'Producer', 'Casting Director']",Desconocido,--
1810,Rebecca Alexander,Desconocido,"['The Melanie Holden Interview', 'Book Club', 'How To Land That Dream Job', 'Biography of A Star - Christian Victoria']",['Actress'],Desconocido,--
1811,gough,1981,"['The War on Drugs', 'Beernuts Productions Promo Video', 'The Ann Handle Interview', 'The Advertising Meeting']","['Director', 'Writer', 'Producer']",Desconocido,--
1812,Craig Ingham,1972,"['The Slaughterhouse Killer', 'Young Rock', 'Biography of A Star - Christian Victoria', 'Street Fighter']","['Actor', 'Additional Crew']",4 wins & 3 nominations,--
1813,Beau Jones,Desconocido,"['Keeping Up with the Joneses', 'Growing Pains', 'Blacktop Stranger', 'Danger Close']","['Actor', 'Producer', 'Writer']",4 wins & 2 nominations,--
1814,Cale Kampers,Desconocido,"['Elvis', 'Thor: Ragnarok', 'Kong: Skull Island', 'Nautilus']","['Actor', 'Additional Crew']",Desconocido,--
1815,Pennyanne Lace,Desconocido,"['Aiyai: Wrathful Soul', 'Magdala Rose', 'God Bless Daddy', 'In the Pitch Black']","['Actress', 'Additional Crew']",3 wins & 1 nomination,--
1816,Ethan Liboiron,Desconocido,"['Crowd', 'A Guide to A Perfect Wedding', 'Book Club']",['Actor'],Desconocido,--
1817,Kristin Millar,Desconocido,"['A Gift for the Lonely Heart', 'A Guide to A Perfect Wedding', 'How To Land That Dream Job', 'The Education System']",['Actress'],Desconocido,--
1818,Aaron Pearl,Desconocido,"['The Melanie Holden Interview', ""Reluctant Hero's - Horse Race Commentators"", 'A Guide to A Perfect Wedding', 'Couples Therapy']","['Actor', 'Additional Crew']",Desconocido,--
1819,Jimi Defilippis,1957,"['Stay Tuned', 'Murder, She Wrote', 'Dawn of Our Nation', 'The Stoneman']",['Actor'],Desconocido,--
1820,Aaron Zimmerman,Desconocido,"['In the Arms of Thee', 'Repentance', 'That Purpose', 'D Minor']","['Editor', 'Writer', 'Producer']",3 wins & 2 nominations,--
1821,Cyrina Fiallo,29,"['Life in Pieces', 'Community', 'Brooklyn Nine-Nine', 'Good Luck Charlie']","['Actress', 'Writer', 'Producer']",1 win & 1 nomination,--
1822,Jessica Gardner,13,"['NCIS', 'Grace and Frankie', ""Grey's Anatomy"", 'GLOW']","['Actress', 'Producer', 'Writer']",Desconocido,--
1823,Nicky Ladanowski,Desconocido,"['Law & Order: UK', 'Extras', 'Grease Monkeys', 'These Foolish Things']","['Actress', 'Writer']",Desconocido,--
1824,Blaise Miller,Desconocido,"['Homestate', 'Agents of S.H.I.E.L.D.', 'Folk Hero & Funny Guy', ""It's a Disaster""]","['Actor', 'Writer', 'Producer']",1 win,--
1825,Meiyee Apple Tam,1981,"['On My Block', 'Dispatches from Elsewhere', 'Days of Our Lives', 'All My Children']",['Actress'],Desconocido,--
1826,Danil Ardiansyah,Desconocido,['Musyrik (Sajen)'],['Actor'],Desconocido,--
1827,Akmal Azahri,Desconocido,['Musyrik (Sajen)'],['Actor'],Desconocido,--
1828,Angga Nugraha,Desconocido,['Musyrik (Sajen)'],['Actor'],Desconocido,--
