,name,link
0,Nicolas Cage,"('Nicolas Cage', 'https://www.imdb.com/name/nm0000115/?ref_=tt_cl_t_1')"
1,Eva Mendes,"('Eva Mendes', 'https://www.imdb.com/name/nm0578949/?ref_=tt_cl_t_2')"
2,Sam Elliott,"('Sam Elliott', 'https://www.imdb.com/name/nm0000385/?ref_=tt_cl_t_3')"
3,Matt Long,"('Matt Long', 'https://www.imdb.com/name/nm1668265/?ref_=tt_cl_t_4')"
4,Raquel Alessi,"('Raquel Alessi', 'https://www.imdb.com/name/nm0018161/?ref_=tt_cl_t_5')"
5,Brett Cullen,"('Brett Cullen', 'https://www.imdb.com/name/nm0191442/?ref_=tt_cl_t_6')"
6,Peter Fonda,"('Peter Fonda', 'https://www.imdb.com/name/nm0001228/?ref_=tt_cl_t_7')"
7,Donal Logue,"('Donal Logue', 'https://www.imdb.com/name/nm0006610/?ref_=tt_cl_t_8')"
8,Tony Ghosthawk,"('Tony Ghosthawk', 'https://www.imdb.com/name/nm2524656/?ref_=tt_cl_t_9')"
9,Hugh Sexton,"('Hugh Sexton', 'https://www.imdb.com/name/nm1320100/?ref_=tt_cl_t_10')"
10,Jackie Chan,"('Jackie Chan', 'https://www.imdb.com/name/nm0000329/?ref_=tt_cl_t_1')"
11,Chris Tucker,"('Chris Tucker', 'https://www.imdb.com/name/nm0000676/?ref_=tt_cl_t_2')"
12,Max von Sydow,"('Max von Sydow', 'https://www.imdb.com/name/nm0001884/?ref_=tt_cl_t_3')"
13,Hiroyuki Sanada,"('Hiroyuki Sanada', 'https://www.imdb.com/name/nm0760796/?ref_=tt_cl_t_4')"
14,Yvan Attal,"('Yvan Attal', 'https://www.imdb.com/name/nm0040939/?ref_=tt_cl_t_5')"
15,Yûki Kudô,"('Yûki Kudô', 'https://www.imdb.com/name/nm0473802/?ref_=tt_cl_t_6')"
16,Noémie Lenoir,"('Noémie Lenoir', 'https://www.imdb.com/name/nm1105708/?ref_=tt_cl_t_7')"
17,Jingchu Zhang,"('Jingchu Zhang', 'https://www.imdb.com/name/nm1846368/?ref_=tt_cl_t_8')"
18,Tzi Ma,"('Tzi Ma', 'https://www.imdb.com/name/nm0002245/?ref_=tt_cl_t_9')"
19,Dana Ivey,"('Dana Ivey', 'https://www.imdb.com/name/nm0412374/?ref_=tt_cl_t_10')"
20,Gordon Alexander,"('Gordon Alexander', 'https://www.imdb.com/name/nm1259756/?ref_=tt_cl_t_1')"
21,Elizabeth Tan,"('Elizabeth Tan', 'https://www.imdb.com/name/nm1989862/?ref_=tt_cl_t_2')"
22,Neil Rayment,"('Neil Rayment', 'https://www.imdb.com/name/nm1207495/?ref_=tt_cl_t_3')"
23,Adrian Rayment,"('Adrian Rayment', 'https://www.imdb.com/name/nm1207494/?ref_=tt_cl_t_4')"
24,Nigel Wilson,"('Nigel Wilson', 'https://www.imdb.com/name/nm1992636/?ref_=tt_cl_t_5')"
25,Tom Wu,"('Tom Wu', 'https://www.imdb.com/name/nm0943179/?ref_=tt_cl_t_6')"
26,Silvio Simac,"('Silvio Simac', 'https://www.imdb.com/name/nm0799272/?ref_=tt_cl_t_7')"
27,Michael Chomiak,"('Michael Chomiak', 'https://www.imdb.com/name/nm0158988/?ref_=tt_cl_t_8')"
28,Troy Titus-Adams,"('Troy Titus-Adams', 'https://www.imdb.com/name/nm0864572/?ref_=tt_cl_t_9')"
29,Kevin McCurdy,"('Kevin McCurdy', 'https://www.imdb.com/name/nm1276617/?ref_=tt_cl_t_10')"
30,Bruce Willis,"('Bruce Willis', 'https://www.imdb.com/name/nm0000246/?ref_=tt_cl_t_1')"
31,Justin Long,"('Justin Long', 'https://www.imdb.com/name/nm0519043/?ref_=tt_cl_t_2')"
32,Timothy Olyphant,"('Timothy Olyphant', 'https://www.imdb.com/name/nm0648249/?ref_=tt_cl_t_3')"
33,Maggie Q,"('Maggie Q', 'https://www.imdb.com/name/nm0702572/?ref_=tt_cl_t_4')"
34,Cliff Curtis,"('Cliff Curtis', 'https://www.imdb.com/name/nm0193295/?ref_=tt_cl_t_5')"
35,Jonathan Sadowski,"('Jonathan Sadowski', 'https://www.imdb.com/name/nm1838070/?ref_=tt_cl_t_6')"
36,Andrew Friedman,"('Andrew Friedman', 'https://www.imdb.com/name/nm1240415/?ref_=tt_cl_t_7')"
37,Kevin Smith,"('Kevin Smith', 'https://www.imdb.com/name/nm0003620/?ref_=tt_cl_t_8')"
38,Yorgo Constantine,"('Yorgo Constantine', 'https://www.imdb.com/name/nm0176085/?ref_=tt_cl_t_9')"
39,Cyril Raffaelli,"('Cyril Raffaelli', 'https://www.imdb.com/name/nm0706220/?ref_=tt_cl_t_10')"
40,Tim Curry,"('Tim Curry', 'https://www.imdb.com/name/nm0000347/?ref_=tt_cl_t_1')"
41,Chad Fifer,"('Chad Fifer', 'https://www.imdb.com/name/nm1338869/?ref_=tt_cl_t_2')"
42,Chris Sarandon,"('Chris Sarandon', 'https://www.imdb.com/name/nm0001697/?ref_=tt_cl_t_3')"
43,Danielle Fishel,"('Danielle Fishel', 'https://www.imdb.com/name/nm0004918/?ref_=tt_cl_t_4')"
44,Debra Wilson,"('Debra Wilson', 'https://www.imdb.com/name/nm0933281/?ref_=tt_cl_t_5')"
45,Lance Henriksen,"('Lance Henriksen', 'https://www.imdb.com/name/nm0000448/?ref_=tt_cl_t_6')"
46,Laura Prepon,"('Laura Prepon', 'https://www.imdb.com/name/nm0696059/?ref_=tt_cl_t_7')"
47,Traci Lords,"('Traci Lords', 'https://www.imdb.com/name/nm0000183/?ref_=tt_cl_t_8')"
48,Andreas Olavarria,"('Andreas Olavarria', 'https://www.imdb.com/name/nm1001590/?ref_=tt_cl_t_9')"
49,Scott MacDonell,"('Scott MacDonell', 'https://www.imdb.com/name/nm1018428/?ref_=tt_cl_t_10')"
50,Jason Behr,"('Jason Behr', 'https://www.imdb.com/name/nm0004736/?ref_=tt_cl_t_1')"
51,Amanda Brooks,"('Amanda Brooks', 'https://www.imdb.com/name/nm1107178/?ref_=tt_cl_t_2')"
52,Robert Forster,"('Robert Forster', 'https://www.imdb.com/name/nm0001233/?ref_=tt_cl_t_3')"
53,Craig Robinson,"('Craig Robinson', 'https://www.imdb.com/name/nm0732497/?ref_=tt_cl_t_4')"
54,Aimee Garcia,"('Aimee Garcia', 'https://www.imdb.com/name/nm0305083/?ref_=tt_cl_t_5')"
55,Chris Mulkey,"('Chris Mulkey', 'https://www.imdb.com/name/nm0611889/?ref_=tt_cl_t_6')"
56,John Ales,"('John Ales', 'https://www.imdb.com/name/nm0018099/?ref_=tt_cl_t_7')"
57,Elizabeth Peña,"('Elizabeth Peña', 'https://www.imdb.com/name/nm0001615/?ref_=tt_cl_t_8')"
58,Billy Gardell,"('Billy Gardell', 'https://www.imdb.com/name/nm0974080/?ref_=tt_cl_t_9')"
59,Holmes Osborne,"('Holmes Osborne', 'https://www.imdb.com/name/nm0651660/?ref_=tt_cl_t_10')"
