,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
760,7.4,['Valentina Sachetti'],DESCONOCIDO,"Sofía makes a home-made video of her holidays travelling through the North Pacific coast with her friends Marielena and Clara. Marielena is obsessed with following the itinerary she made, but Sofia's irresponsibility and spontaneity force her to take new decisions. Meanwhile, Clara carries with the secret of a possible but doubtful pregnancy. Between incredible landsc... Read all",1h 52m,Pacífico Norte
761,7.1,['Stefano Sollima'],DESCONOCIDO,"The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight the war, federal agent Matt Graver re-teams with the mercurial Alejandro.",2h 2m,Sicario: Day of the Soldado
762,7.5,DESCONOCIDO,DESCONOCIDO,"A personal assistant struggles to get an aging ""has been"" movie star through a tumultuous shoot of a highly anticipated film.",1h 40m,Racing Colt
763,--,['Bashar Shbib'],"['Zach Sadowski', 'Bashar Shbib']",,--,Gadabout
764,5.6,['Jeremy Saulnier'],"['Macon Blair', 'William Giraldi']","After the deaths of three children suspected to be killed by wolves, writer Russell Core is hired by the mother of a missing six-year-old boy to track down and locate her son in the Alaskan wilderness.",2h 5m,Hold the Dark
765,4.0,['Sean Breathnach'],DESCONOCIDO,A gathering of friends is thrown into chaos by the opening of a mysterious fiery sinkhole near their secluded holiday home.,1h 24m,Beyond the Woods
766,5.9,['Ashley L. Gibson'],DESCONOCIDO,"Truck drivers Keeta Gregory, and Holly Montero departed at 6am on December 22nd, 2015 with a delivery truck full of pallets of ice, and misc frozen items to be delivered . 4 days later, the girls were never heard from again. Follow the team of detectives as they try to crack the case of the two missing girls.",--,Cold
767,4.8,['Valerie Buhagiar'],DESCONOCIDO,"Two bodies lying in the road. A hauntingly sterile emergency room. A girl crying out for her Father: God. One by one, all of the players in her life, angels and devils alike, emerge and illuminate how she ended up in this liminal consciousness between life and death. It is both in this consciousness and her previous existence that she begins to understand why God had ... Read all",1h 15m,It's Hard to Be Human
768,4.3,['Roi Cydulkin'],DESCONOCIDO,"Caprice is a free-form film, taking the viewer through an impressionistic, cinematically trippy New York experience. We follow a young man struggling to find himself through three strained relationships -- the three acts of the film -- as he descends into a surreal sickness. A young couple in New York locks themselves into a kind of childlike romantic fantasy, with th... Read all",1h 25m,Caprice
769,5.7,['Massimiliano Russo'],DESCONOCIDO,"Transfert"" is a psychological thriller that uses psychotherapy as a means for the evolution and development of the plot. It is a game of mirrors that, through unexpected twists, offers to the audience a fascinating intellectual challenge.",1h 37m,Transfert
770,6.3,['Carl Hunter'],DESCONOCIDO,A detective fantasy / family drama where a love of words helps a father reconnect with a missing son.,1h 31m,Sometimes Always Never
771,5.1,DESCONOCIDO,DESCONOCIDO,"When a black baby is born to white parents, a family's life is torn apart as secrets are revealed, their love is tested and the legacy of racism in America hits home.",1h 26m,Doubting Thomas
772,4.5,['Monique Dismuke'],DESCONOCIDO,"3 sisters lives are torn apart by sudden passing of their mother, they have to confront long held secrets that can bring them together or torn apart forever.",1h 25m,The Leather Coat
773,--,['Stan Oude Alink'],DESCONOCIDO,,1h 42m,Liefde Maakt Blind
774,6.3,['Monica Brady'],DESCONOCIDO,"ABOVE ALL THINGS follows our hero, Bobby Larsen, who retreats to the family cottage by a lake in Upstate New York to deal with the death of his wife who comes back to haunt him in the land of the living.",1h 30m,Above All Things
775,7.5,['Yorgos Lanthimos'],"['Deborah Davis', 'Tony McNamara']","In early 18th-century England, the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne.",1h 59m,The Favourite
776,5.5,['Fritz Böhm'],"['Fritz Böhm', 'Florian Eder']",A blossoming teenager uncovers the dark secret behind her traumatic childhood.,1h 32m,Wildling
777,5.9,['Daniel Roby'],DESCONOCIDO,A family fights to survive as the streets of Paris fill with a deadly gas.,1h 29m,A Breath Away
778,7.9,['Kamala Alchemis'],DESCONOCIDO,"A sick old man who wishes to be killed ahead of his time, a group of perpetrators headed by a mastermind and an unrelenting investigator cross paths like it's orchestrated.",1h 45m,Kikori
779,6.3,DESCONOCIDO,DESCONOCIDO,A risk-adverse blackjack dealer becomes a drug dealer for a day.,1h 46m,Dealer
