,id,time_sec
0,tt0849437,4
1,tt0926132,4
2,tt0983946,4
3,tt10011228,4
4,tt10022990,3
5,tt10044182,4
6,tt10059518,4
7,tt10082520,3
8,tt10092752,4
9,tt10096114,3
10,tt10097484,3
11,tt10097958,3
12,tt10126136,5
13,tt10127684,4
14,tt10127708,4
15,tt10148118,5
16,tt10147568,4
17,tt10149080,5
18,tt10152746,4
19,tt10176540,4
20,tt10200522,3
21,tt10225726,4
22,tt10230422,4
23,tt10239898,3
24,tt10275080,5
25,tt10280276,4
26,tt10300704,3
27,tt10300286,4
28,tt10303324,4
29,tt10308500,3
30,tt10307440,4
31,tt10308928,4
32,tt10310140,4
33,tt10314450,4
34,tt10319486,4
35,tt10324274,1
36,tt10324122,5
37,tt10345590,4
38,tt10350922,7
39,tt10350626,5
40,tt10370456,3
41,tt10374742,1
42,tt10381134,3
43,tt10398376,4
44,tt10402532,3
45,tt10404944,4
46,tt10415510,4
47,tt10419566,4
48,tt10426006,3
49,tt10449052,4
50,tt10457702,2
51,tt10456740,5
52,tt10463692,4
53,tt10466348,4
54,tt10489608,4
55,tt10508838,4
56,tt10516176,5
57,tt10530090,3
58,tt10538822,2
59,tt10540242,5
60,tt10540386,1
61,tt10542186,4
62,tt10558706,4
63,tt10580094,2
64,tt10589360,3
65,tt10591240,1
66,tt10590530,4
67,tt10594792,4
68,tt10597554,5
69,tt10598380,1
70,tt10600398,4
71,tt10601298,1
72,tt10607806,1
73,tt10620868,5
74,tt10628134,3
75,tt10640792,3
76,tt10644282,4
77,tt10648192,4
78,tt10660768,4
79,tt10663470,4
80,tt10681516,4
81,tt10681856,5
82,tt10682062,5
83,tt10697462,2
84,tt10701926,4
85,tt10708124,3
86,tt10725448,6
87,tt10731100,4
88,tt10743282,2
89,tt10750020,4
90,tt10751528,62
91,tt10758146,4
92,tt10773090,4
93,tt10772334,3
94,tt10778364,3
95,tt10804214,1
96,tt10810522,3
97,tt10810810,17
98,tt10833594,2
99,tt10840884,4
100,tt10841384,3
101,tt10850450,4
102,tt10852008,2
103,tt10863950,4
104,tt10885444,4
105,tt10888708,4
106,tt10905460,5
107,tt10908226,4
108,tt10908892,3
109,tt10916120,4
110,tt10923534,5
111,tt10919858,3
112,tt10926356,5
113,tt10931146,2
114,tt10933680,5
115,tt10937188,4
116,tt10936240,5
117,tt10944486,4
118,tt10948718,4
119,tt10968008,3
120,tt10966832,3
121,tt10978650,3
122,tt10981056,3
123,tt10984686,4
124,tt10989808,5
125,tt10995146,4
126,tt11011508,4
127,tt11014390,4
128,tt11027510,3
129,tt11032374,4
130,tt11032990,5
131,tt11041352,3
132,tt11056594,4
133,tt11081050,4
134,tt11110770,1
135,tt11131480,4
136,tt11137992,7
137,tt11148078,2
138,tt11151982,4
139,tt11162502,3
140,tt11177804,3
141,tt11187484,3
142,tt11199356,4
143,tt11206302,4
144,tt11210084,2
145,tt11210068,2
146,tt11210110,3
147,tt11212666,1
148,tt11224748,3
149,tt11262002,3
150,tt11268228,2
151,tt11274100,4
152,tt11291484,2
153,tt11292062,3
154,tt11300452,4
155,tt11306994,2
156,tt11305898,5
157,tt11316764,6
158,tt11319074,5
159,tt11322920,5
160,tt11331320,4
161,tt11343368,4
162,tt11343628,3
163,tt11355020,6
164,tt11362678,4
165,tt11364248,4
166,tt11373836,4
167,tt11372764,4
168,tt11377822,4
169,tt11378200,2
170,tt11385128,5
171,tt11390878,4
172,tt11422364,3
173,tt11422472,4
174,tt11427318,4
175,tt11430262,4
176,tt11433900,2
177,tt11432980,4
178,tt11433838,4
179,tt11433874,3
180,tt11446512,2
181,tt11449104,3
182,tt11454430,4
183,tt11454718,4
184,tt11453400,3
185,tt11470290,2
186,tt11477506,3
187,tt11478014,4
188,tt11490170,4
189,tt11493232,5
190,tt11497232,4
191,tt11499506,5
192,tt11515380,4
193,tt11519854,3
194,tt11523610,2
195,tt11525438,4
196,tt11531324,4
197,tt11536684,20
198,tt11536476,3
199,tt11540212,5
200,tt11566166,5
201,tt11573410,4
202,tt11576124,5
203,tt11582522,3
204,tt11580792,3
205,tt11581264,4
206,tt11581038,2
207,tt11585356,4
208,tt11589646,4
209,tt11599326,4
210,tt11603780,3
211,tt11603750,2
212,tt11609616,4
213,tt11621896,4
214,tt11634288,4
215,tt11635262,4
216,tt11639390,2
217,tt11639420,4
218,tt11651248,4
219,tt11651262,3
220,tt11649614,4
221,tt11653688,5
222,tt11651808,4
223,tt11651796,4
224,tt11655202,5
225,tt11656172,4
226,tt11656972,4
227,tt11658366,1
228,tt11675352,3
229,tt11681170,2
230,tt11690838,4
231,tt11695190,4
232,tt11697748,5
233,tt11697484,4
234,tt11714030,5
235,tt11713972,4
236,tt11718728,4
237,tt11725570,2
238,tt11736000,4
239,tt11740538,2
240,tt11747014,3
241,tt11749980,5
242,tt11752042,3
243,tt11749480,4
244,tt11753174,1
245,tt11761404,4
246,tt11760270,4
247,tt11765324,4
248,tt11768018,4
249,tt11769162,4
250,tt11777266,4
251,tt11777040,5
252,tt11778404,2
253,tt11779210,3
254,tt11779766,3
255,tt11779626,4
256,tt11786138,4
257,tt11791146,5
258,tt11798702,5
259,tt11802926,2
260,tt11803726,2
261,tt11803254,2
262,tt11819890,5
263,tt11822872,1
264,tt11822800,2
265,tt11822718,1
266,tt11822752,1
267,tt11822698,1
268,tt11822236,2
269,tt11823086,1
270,tt11828350,2
271,tt11833150,4
272,tt11835714,4
273,tt11847966,4
274,tt11853512,4
275,tt11856638,5
276,tt11858122,4
277,tt11859872,5
278,tt11873044,4
279,tt11878152,4
280,tt11880170,2
281,tt11885362,2
282,tt11885370,2
283,tt11885366,2
284,tt11890562,4
285,tt11899710,5
286,tt11898118,2
287,tt11905170,2
288,tt11905440,2
289,tt11910446,3
290,tt11920236,5
291,tt11929050,1
292,tt11928960,6
293,tt11934986,1
294,tt11942126,5
295,tt11946300,6
296,tt11946452,6
297,tt11952612,21
298,tt11958194,1
299,tt11958204,2
300,tt11981252,1
301,tt12008944,3
302,tt12011442,5
303,tt12015352,4
304,tt12031544,2
305,tt12043434,5
306,tt12038670,4
307,tt12042710,4
308,tt12049354,3
309,tt12054858,2
310,tt12059074,5
311,tt12057580,4
312,tt12059768,4
313,tt12060180,4
314,tt12059646,2
315,tt12064860,4
316,tt12063914,3
317,tt12065910,1
318,tt12065884,2
319,tt12065902,2
320,tt12072076,3
321,tt12071854,2
322,tt12071774,2
323,tt12071870,2
324,tt12072394,3
325,tt12072012,3
326,tt12071484,4
327,tt12071836,2
328,tt12071786,4
329,tt12071878,2
330,tt12077820,2
331,tt12078084,5
332,tt12083690,2
333,tt12093582,3
334,tt12098330,2
335,tt12116368,3
336,tt12138314,2
337,tt12144492,3
338,tt12153576,3
339,tt12158538,4
340,tt12166434,4
341,tt12179954,3
342,tt12182874,2
343,tt12189238,4
344,tt12186846,3
345,tt12192190,4
346,tt12195246,2
347,tt12198200,4
348,tt12199366,2
349,tt12200256,4
350,tt12205460,3
351,tt12205322,4
352,tt12205420,5
353,tt12209642,4
354,tt12216986,5
355,tt12222074,5
356,tt12226808,5
357,tt12246954,2
358,tt12256426,2
359,tt12257776,2
360,tt12262526,4
361,tt12302606,4
362,tt12302378,4
363,tt12311836,4
364,tt12325070,2
365,tt12327512,3
366,tt12326812,4
367,tt12331606,4
368,tt12338548,4
369,tt12358728,3
370,tt12357758,4
371,tt12368690,5
372,tt12369428,3
373,tt12370170,3
374,tt12379096,3
375,tt12381542,4
376,tt12381832,1
377,tt12392662,6
378,tt12397838,4
379,tt12408930,2
380,tt12416066,5
381,tt12414062,4
382,tt12415546,6
383,tt12416788,5
384,tt12425868,6
385,tt12440422,2
386,tt12440776,3
387,tt12472312,5
388,tt12484916,5
389,tt12498114,5
390,tt12520290,60
391,tt12536776,3
392,tt12533954,3
393,tt12532444,2
394,tt12565428,3
395,tt12572792,4
396,tt12580624,2
397,tt12580564,18
398,tt12590438,4
399,tt12612432,2
400,tt12620048,4
401,tt12637626,5
402,tt12646654,3
403,tt12648734,4
404,tt12655974,2
405,tt12656056,4
406,tt12655954,3
407,tt12660498,3
408,tt12660442,3
409,tt12663626,1
410,tt12663640,3
411,tt12671132,4
412,tt12677502,3
413,tt12689526,4
414,tt12696142,3
415,tt12692980,4
416,tt12719414,4
417,tt12723616,4
418,tt12735178,4
419,tt12740400,3
420,tt12745164,4
421,tt12746342,3
422,tt12747416,1
423,tt12752802,2
424,tt12757266,3
425,tt12757768,2
426,tt12759064,2
427,tt12759072,1
428,tt12759288,4
429,tt12759080,1
430,tt12763774,3
431,tt12764298,2
432,tt12763920,4
433,tt12792418,4
434,tt12794504,2
435,tt12794372,2
436,tt12793884,2
437,tt12800006,2
438,tt12799912,3
439,tt12800092,3
440,tt12814530,2
441,tt12818590,4
442,tt12820516,4
443,tt12838774,2
444,tt12841318,4
445,tt12838740,60
446,tt12838738,2
447,tt12846810,3
448,tt12845208,60
449,tt12845282,2
450,tt12845302,3
451,tt12845320,3
452,tt12849290,3
453,tt12849496,3
454,tt12856524,4
455,tt12862032,3
456,tt12860596,3
457,tt12861558,3
458,tt12867650,3
459,tt12867590,5
460,tt12867124,4
461,tt12867850,2
462,tt12876132,4
463,tt12875782,5
464,tt12880600,2
465,tt12886854,3
466,tt12906784,3
467,tt12906940,4
468,tt12921620,3
469,tt12926968,4
470,tt12929318,1
471,tt12929370,1
472,tt12929306,2
473,tt12929352,1
474,tt12929358,1
475,tt12929342,1
476,tt12929330,1
477,tt12934616,3
478,tt12935100,4
479,tt12943936,2
480,tt12942958,4
481,tt12979284,3
482,tt12981254,5
483,tt12981930,3
484,tt12995412,2
485,tt13000980,4
486,tt13009044,5
487,tt13010098,2
488,tt13022896,3
489,tt13022968,2
490,tt13028516,3
491,tt13034096,3
492,tt13029250,1
493,tt13033280,4
494,tt13034906,3
495,tt13042460,3
496,tt13051206,1
497,tt13051214,21
498,tt13054188,3
499,tt13072838,3
500,tt13077536,5
501,tt13079424,4
502,tt13085480,1
503,tt13099426,5
504,tt13106900,6
505,tt13106934,2
506,tt13148870,4
507,tt13150606,3
508,tt13167334,4
509,tt13168760,4
510,tt13179918,6
511,tt1318523,4
512,tt13194110,3
513,tt13192892,4
514,tt13200732,2
515,tt13206532,3
516,tt13212064,4
517,tt13213160,3
518,tt13219336,2
519,tt13266102,3
520,tt13274982,2
521,tt13277444,1
522,tt13277518,3
523,tt13277414,2
524,tt13281424,3
525,tt13288300,3
526,tt13297174,2
527,tt13299610,3
528,tt13298684,3
529,tt13298656,4
530,tt13298772,4
531,tt13311988,1
532,tt13315672,4
533,tt13328272,1
534,tt13330846,2
535,tt13333998,4
536,tt13333900,1
537,tt13333782,1
538,tt13352996,1
539,tt13364368,2
540,tt13380014,2
541,tt13381448,1
542,tt13381370,1
543,tt13387770,1
544,tt13392922,1
545,tt13399810,3
546,tt13410252,3
547,tt13411164,3
548,tt13414394,2
549,tt13416450,4
550,tt13416432,2
551,tt13416564,2
552,tt13418144,3
553,tt13434016,4
554,tt13437998,6
555,tt13452638,3
556,tt13458668,4
557,tt13464456,4
558,tt13463316,4
559,tt13465330,1
560,tt13477444,2
561,tt13485968,1
562,tt13484022,4
563,tt13491930,1
564,tt13491298,2
565,tt13496876,4
566,tt13495714,2
567,tt13499936,3
568,tt13505558,2
569,tt13506320,3
570,tt13514774,3
571,tt13516524,4
572,tt13516886,1
573,tt13516868,2
574,tt13534104,2
575,tt13534142,3
576,tt13534770,2
577,tt13535432,3
578,tt13540044,3
579,tt13551840,3
580,tt13555092,5
581,tt13564358,1
582,tt13563298,1
583,tt13574252,3
584,tt13576808,5
585,tt13575948,5
586,tt13582180,5
587,tt13582504,5
588,tt13591710,3
589,tt13601608,4
590,tt13598456,2
591,tt13599866,2
592,tt13609830,2
593,tt13612186,4
594,tt13612550,1
595,tt13624496,5
596,tt13634290,4
597,tt13634096,23
598,tt13663476,2
599,tt13669280,4
600,tt13670808,4
601,tt13676082,2
602,tt13686374,4
603,tt13699682,60
604,tt13702176,4
605,tt13707568,2
606,tt13723164,60
607,tt13734670,2
608,tt13742872,3
609,tt13758154,3
610,tt13764332,2
611,tt13773206,3
612,tt13773314,2
613,tt13775060,3
614,tt13773668,2
615,tt13818374,6
616,tt13841648,2
617,tt13841546,2
618,tt13858628,3
619,tt13860594,3
620,tt13866266,2
621,tt13875852,3
622,tt13895488,2
623,tt13995338,3
624,tt14099462,3
625,tt14110396,2
626,tt14194198,4
627,tt14200858,4
628,tt14227560,3
629,tt14256660,3
630,tt14274698,3
631,tt14278684,1
632,tt14282260,4
633,tt14290026,3
634,tt14325322,5
635,tt14325320,1
636,tt14405102,2
637,tt14432478,4
638,tt14433832,2
639,tt14499590,2
640,tt14538938,3
641,tt14577884,2
642,tt14603174,3
643,tt14636934,4
644,tt14642116,2
645,tt14691710,5
646,tt14715806,2
647,tt14715986,3
648,tt14773028,3
649,tt14796508,3
650,tt14821052,4
651,tt14857194,1
652,tt14872086,2
653,tt14882302,1
654,tt14888874,2
655,tt14940392,3
656,tt14940778,2
657,tt14949218,2
658,tt15006360,4
659,tt1502397,6
660,tt15023900,6
661,tt15036272,2
662,tt15048078,2
663,tt15068286,3
664,tt15090592,4
665,tt15108954,4
666,tt15114678,4
667,tt15127904,2
668,tt15176710,2
669,tt15245190,2
670,tt15288646,4
671,tt15295120,4
672,tt15341102,4
673,tt15354198,5
674,tt15354966,5
675,tt15398666,4
676,tt15428212,3
677,tt15428200,2
678,tt15428230,2
679,tt15434820,2
680,tt15502246,3
681,tt1552211,5
682,tt15598866,5
683,tt15700594,4
684,tt1590031,5
685,tt1634106,6
686,tt1838556,5
687,tt2222042,6
688,tt2364114,5
689,tt2771280,5
690,tt2845854,4
691,tt2920782,5
692,tt3100670,5
693,tt3279024,6
694,tt3294566,4
695,tt3290322,7
696,tt3380766,6
697,tt3418854,23
698,tt3518152,3
699,tt3528764,4
700,tt3547306,5
701,tt3698454,6
702,tt3794354,5
703,tt3802574,4
704,tt3807352,3
705,tt3816908,4
706,tt3955140,2
707,tt4052756,4
708,tt4072396,2
709,tt4194558,5
710,tt4265574,4
711,tt4353270,5
712,tt4379420,4
713,tt4427800,5
714,tt4424284,4
715,tt4472508,4
716,tt4479696,3
717,tt4496658,3
718,tt4566758,4
719,tt4682266,4
720,tt4778168,4
721,tt4820546,4
722,tt4923786,4
723,tt5167972,4
724,tt5167200,3
725,tt5258346,4
726,tt5274150,4
727,tt5328792,4
728,tt5446820,4
729,tt5468206,3
730,tt5482644,4
731,tt5505992,4
732,tt5518714,4
733,tt5526696,3
734,tt5539878,3
735,tt5546270,4
736,tt5612690,3
737,tt5654204,4
738,tt5715066,5
739,tt5717194,4
