,id,time_sec
0,tt0276568,2
1,tt10018116,3
2,tt10034400,2
3,tt10045014,3
4,tt10079698,4
5,tt10081380,2
6,tt10129872,3
7,tt10151488,3
8,tt10185098,2
9,tt10304250,4
10,tt10322734,4
11,tt10353736,2
12,tt10359848,4
13,tt10379122,2
14,tt10384130,2
15,tt10450770,3
16,tt10452996,4
17,tt10462646,3
18,tt10465998,1
19,tt10467754,2
20,tt10467288,3
21,tt10473414,4
22,tt10505100,4
23,tt10533880,3
24,tt10545446,3
25,tt10556516,4
26,tt10590148,2
27,tt10590038,2
28,tt10604738,4
29,tt10648326,4
30,tt10675920,3
31,tt10697822,3
32,tt10724358,18
33,tt10728940,3
34,tt10736506,4
35,tt10837312,3
36,tt10860910,3
37,tt10904656,3
38,tt10985024,1
39,tt10986854,2
40,tt10984940,4
41,tt10995278,2
42,tt11157480,3
43,tt11193688,5
44,tt11243170,4
45,tt11243080,60
46,tt11243154,4
47,tt11244496,3
48,tt11253200,4
49,tt11253210,3
50,tt11276644,2
51,tt11296078,1
52,tt11296114,1
53,tt11296136,2
54,tt11296090,1
55,tt11296244,1
56,tt11296192,1
57,tt11342610,3
58,tt1137450,4
59,tt11433662,3
60,tt11434144,4
61,tt11448072,3
62,tt11486894,1
63,tt11512500,2
64,tt11563030,2
65,tt11563882,4
66,tt11667114,3
67,tt11692074,4
68,tt11780762,2
69,tt11781580,3
70,tt11784470,3
71,tt11905908,3
72,tt11916806,3
73,tt11958664,2
74,tt12012590,3
75,tt12054150,3
76,tt12167852,3
77,tt12175108,1
78,tt12256146,5
79,tt12280576,3
80,tt12300832,4
81,tt12483958,5
82,tt12503808,4
83,tt1259528,5
84,tt12650038,1
85,tt12671430,2
86,tt12677492,4
87,tt12681658,3
88,tt12688942,3
89,tt12697566,3
90,tt12701282,1
91,tt12701196,2
92,tt12701118,2
93,tt12701250,2
94,tt12701216,2
95,tt12701176,2
96,tt12700998,2
97,tt12701024,2
98,tt12701006,1
99,tt12701172,2
100,tt12700984,2
101,tt12701142,1
102,tt12701132,1
103,tt12701124,2
104,tt1270797,5
105,tt12728956,3
106,tt12746140,1
107,tt12745708,1
108,tt12794176,2
109,tt12839328,2
110,tt12892286,4
111,tt12915956,3
112,tt1308728,5
113,tt13113520,2
114,tt13148884,2
115,tt13156000,2
116,tt13234154,2
117,tt1326219,5
118,tt1329350,60
119,tt13314492,2
120,tt13322918,3
121,tt13336014,3
122,tt13344828,3
123,tt13460254,3
124,tt13474478,3
125,tt13529524,2
126,tt13568988,1
127,tt13572152,4
128,tt13576364,1
129,tt13612568,1
130,tt13640390,2
131,tt13640410,2
132,tt13654580,22
133,tt13654694,1
134,tt1365519,4
135,tt13701916,5
136,tt13716638,4
137,tt13731998,3
138,tt13799458,4
139,tt13944702,3
140,tt13958430,2
141,tt13958184,2
142,tt1413492,5
143,tt14186456,4
144,tt14209756,3
145,tt14214916,2
146,tt14223364,3
147,tt14223504,3
148,tt14245154,2
149,tt14452992,4
150,tt14509630,2
151,tt14583940,4
152,tt14658468,4
153,tt14661256,3
154,tt14700982,4
155,tt14740844,3
156,tt14744924,3
157,tt14774722,2
158,tt1477834,5
159,tt14793014,3
160,tt14925542,2
161,tt15022528,2
162,tt15025840,2
163,tt15082878,3
164,tt15085334,4
165,tt15115948,5
166,tt15236688,2
167,tt15243936,2
168,tt15248788,4
169,tt15304042,3
170,tt15331496,5
171,tt15333262,2
172,tt15333240,2
173,tt15426816,4
174,tt15486916,4
175,tt15596292,4
176,tt15673446,1
177,tt1571234,5
