,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
436,4.5,DESCONOCIDO,"['Davie Fairbanks', 'Marc Small']","What do you do when the party of the year kicks you to the curb? Simple... create your own! When Sean (Franz Drameh, Attack the Block) and his friends are refused entry to the night of their year, they embark on a mission to stage a monster event, whilst at the same time taking down the opposition.",1h 35m,Legacy
437,5.1,['Matthew Ladensack'],DESCONOCIDO,"Drew and his best friend Brett set out on a road trip to pose as gay ex-ministers using exuberant high jinks to scam churchgoers, all in order to raise money for his mother's experimental cancer treatment.",1h 29m,Saugatuck Cures
438,7.6,['Mahsun Kirmizigül'],DESCONOCIDO,"N the 1960s, a new teacher arrives in a village in the interior of Turkey and discovers that there is no school. He mobilizes the residents to build a place for children and the disabled to learn.",2h 16m,The Miracle
439,--,['Susana Sotelo'],"['Carla Rivera', 'Susana Sotelo']","Juan and Serafín are just two ordinary men living in a village in northern Spain. However, as they are about to turn 80, an event from their distant past is about to turn their lives upside down. With their young British friend Tim, Juan and Serafín go on a journey to Rome where they hope to realise their youthful dream of meeting Gina Lollobrigida, the diva they fell... Read all",1h 42m,Querida Gina
440,--,['William H. Hoffman Jr.'],DESCONOCIDO,"Get the green, get the girl.",--,Hot Box
441,5.7,['Gonzalo Bendala'],"['J.M. Asensio', 'Gonzalo Bendala']","In order to get out of an extreme situation, would you consider committing murder if the victim himself is asking for it?",1h 35m,Asesinos inocentes
442,7.1,['Darious Britt'],DESCONOCIDO,"An ambitious, young filmmaker must battle his mother's mental illness and his worst fears to save her from herself and reclaim his life.",1h 34m,Unsound
443,6.0,['Sion Sono'],"['Ken Wakui', 'Mataichirô Yamamoto', 'Osamu Suzuki']",A down-and-out man finds a new job in Tokyo's red-light district as a scout who recruits women to work in the adult-entertainment business.,2h 19m,Shinjuku Swan
444,6.2,['Judd Apatow'],DESCONOCIDO,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",2h 5m,Trainwreck
445,7.3,['Imtiaz Ali'],DESCONOCIDO,"A boy meets a girl, in Corsica. They decide not to reveal their real name or personality.",2h 19m,Tamasha
446,5.4,['Pari Mathur'],DESCONOCIDO,A group of Indian-American teens get dragged to a family party and plan to sneak out once they realize they all have tickets to the same local concert.,--,Family Party
447,4.0,['T.G. Jamroz'],DESCONOCIDO,The Cockups are a washed up alternative rock band that comes together over a weekend to make a video.,1h 38m,The Cockups
448,6.9,['Erwin Jones'],"['Erwin Jones', 'Michael Reynolds']","An agoraphobe, home alone on a Christmas eve, has discovered who had attacked her a year ago.",1h 25m,Perfect Hunch of an Agoraphobe
449,--,['Ricardo Catalan Jr.'],DESCONOCIDO,"NYC Rooftop Story is a romantic comedy produced, written and directed by Ricardo Catalan Jr. David is an ivy-league-educated writer who loses his longtime girlfriend and ability to write. A cathartic episode occurs on the rooftop which triggers his pursuit of Misha, a famous international model, and his latent creative writing. In four days, his life completely transf... Read all",1h 10m,NYC Rooftop Story
450,8.2,['Michael Melamedoff'],DESCONOCIDO,"25 year old risk management analyst Ed Victori leaves his job in finance to start managing the art career of his father, Victor Victori.",1h 16m,Victori: The Truth Just Can't Be One Thing
451,4.3,['Anees Bazmee'],DESCONOCIDO,"A pair of reformed gangsters try to find a husband for their newly discovered sister, but complications arise due to mistaken identities.",2h 32m,Welcome Back
452,5.5,['Barry Levinson'],DESCONOCIDO,"A down-on-his-luck music manager discovers a teenage girl with an extraordinary voice while on a music tour in Afghanistan and takes her to Kabul to compete on the popular television show, Afghan Star.",1h 46m,Rock the Kasbah
453,6.5,['Leslye Headland'],DESCONOCIDO,"A good-natured womanizer and a serial cheater form a platonic relationship that helps reform them in ways, while a mutual attraction sets in.",1h 41m,Sleeping with Other People
454,5.9,['Chris Kasick'],DESCONOCIDO,Nothing ruins Christmas like family.,1h 33m,Uncle Nick
455,6.5,['Ryan Staples Scott'],DESCONOCIDO,"Blissfully unaware that Atlantica Flight 1945 from Atlanta to Amsterdam is about to make aviation history, First Officer Danny McSweeney focuses his energies on navigating the turbulent personalities of an eccentric female captain, a co-pilot with a talent for tactless comments and conspiracy theories, and a lead flight attendant with an out-sized attitude that defini... Read all",1h 30m,Skid
