,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
17,"6,7",['Carlos Cuarón'],['Carlos Cuarón'],Dos hermanos compiten entre sí en el mundo del fútbol profesional.,1h 46min,Rudo y Cursi
18,"6,0","['Jennifer Flackett', 'Mark Levin']",DESCONOCIDO,Una joven vive en una isla desierta con su padre científico y escribe cartas al elusivo autor de sus novelas favoritas.,1h 36min,La isla de Nim
19,"5,4","['Rodolfo Guzmán', 'Héctor Rodríguez', 'Pancho Rodríguez']","['Rodolfo Guzmán', 'Héctor Rodríguez', 'Pancho Rodríguez']",A wrong phone number intertwines three stories.,1h 49min,Llamando a un ángel
20,"5,6",['Joan Carr-Wiggin'],['Joan Carr-Wiggin'],When Julia Reynolds talks her husband into a family vacation in Malta she has a secret agenda: a date made twenty-five years earlier with her first love.,1h 58min,A Previous Engagement
21,"3,8",['Craig Sheffer'],DESCONOCIDO,The paths of several eccentric and troubled strangers cross one night.,1h 36min,Fiesta de solteros
22,"3,4",['Michael Stelzer'],"['Daniel Oliver Bachmann', 'Udo Schucker', 'Michael Stelzer']",,1h 20min,Check It Out
23,"4,9",['Danny Cistone'],['Ronnie Marmo'],"West of Brooklyn takes us on a heartfelt and often humorous journey from Brooklyn, New York to Hollywood, California. ""Sebi"" is a young Italian American man, a simple street kid and a secret beat poet, who after the death of his mother escapes Brooklyn to join his crew of friends who recently relocated to L.A. These colorful characters from New York are truly fish out... Leer todo",1h 37min,West of Brooklyn
24,"6,1","['Sam Fell', 'Robert Stevenhagen']",DESCONOCIDO,Un ratón inusualmente valiente ayuda a restaurar la felicidad en un reino triste.,1h 33min,El valiente Despereaux
25,"5,7",['Jason S. Dennis'],"['Joey Berlin', 'Jason S. Dennis']",An Austin rocker finds himself forced to grow up when he finds out his baby making days may be numbered.,1h 24min,McCartney's Genes
26,"3,8","['George Valencia', 'Edwin M. Figueroa']",['George Valencia'],The Rise and Fall of a Bar Mitzvah Emcee.,1h 30min,Glow Ropes: The Rise and Fall of a Bar Mitzvah Emcee
27,"4,7",['Craig Mazin'],['Craig Mazin'],Un estudiante de instituto huérfano es mordido por una libélula radioactiva y desarrolla poderes que lo convierten en un superhéroe.,1h 15min,Superhero Movie
28,"6,5",['Peter Segal'],DESCONOCIDO,"Maxwell Smart, un espía muy intelectual pero torpe que trabaja para la agencia CONTROL, recibe el encargo de evitar un ataque terrorista de la agencia de espionaje rival, KAOS.",1h 50min,Superagente 86 de película
29,"5,0",['Diane English'],DESCONOCIDO,"Una adinerada neoyorquina lucha con la decisión de dejar a su marido infiel, pero ella y sus amigas descubren que las mujeres realmente pueden tenerlo todo.",1h 54min,The Women
30,"5,5",['Brian Bero'],DESCONOCIDO,"As part of America's smallest secret agent team, Agent One-Half must foil The Heel's villainous plot to send California to the bottom of the ocean.",--,Agent One-Half
31,"6,8",['David Wain'],DESCONOCIDO,Dos representantes de bebidas energéticas de comportamiento salvaje acaban inscribiéndose en Gran Hermano.,1h 39min,Mal ejemplo
32,"7,1",['Sergei Dvortsevoy'],"['Sergei Dvortsevoy', 'Gennadiy Ostrovskiy']","On the steppes of Kazakhstan, Asa lives in a yurt with his sister Samal, her husband Ondas, and their three children. Ondas is a herdsman, tough and strong. It's dry, dusty, and windy; too many lambs are stillborn. Against this backdrop, Asa, a dreamer who's slight of build and recently finished with a stint in the Russian Navy, tries to establish a life on the steppe... Leer todo",1h 40min,Tulpan
33,"6,2",['B.P. Paquette'],['B.P. Paquette'],"Loosely based on The Wizard of Oz, THE WOMAN OF AHHS is the exhilaratingly unpredictable adventures of Jude Garland - a charming, lovelorn musician who is on a quest to find a mysterious woman whom he has merely glimpsed over the Internet. Light, dark, comedic, and dramatic, THE WOMAN OF AHHS is an insightful, and refreshingly original exploration of romantic love.",--,The Woman of Ahhs
34,"7,6","['Mark Osborne', 'John Stevenson']",DESCONOCIDO,"El Guerrero Dragón tiene que enfrentarse al salvaje Tai Lung, el destino de China está en juego. El pánico cunde cuando el manto del Guerrero Dragón le es otorgado a un panda gordinflón novato en artes marciales.",1h 32min,Kung Fu Panda
35,"7,7",['Robert Daniel Phelps'],DESCONOCIDO,"Chaos rules while factory worker Todd Kennedy is forced to choose between accepting a lucrative out of state job promotion or staying in Detroit. His indecision leaves him searching for answers from his highly dysfunctional friends Justin Rose, Scott Nelson, Matt Wojo, Gary Reiley, Lisa Brooks, Hot Rod Johnson and Mr. Willoughby.",1h 45min,Stick It in Detroit
36,"5,3",['Gil Cates Jr.'],"['Gil Cates Jr.', 'Marc Weinstock']","As an ex-gambler teaches a hot-shot college kid some things about playing cards, he finds himself pulled into the world series of poker, where his protégé is his toughest competition.",1h 25min,Deal
37,"7,3",['Matt Vancil'],['Matt Vancil'],"Lodge, a gaming geek, takes his playing very seriously, unlike his babyish friends who'd rather be immature. He decides to shake things up by introducing two unconventional people to their group.",1h 45min,The Gamers: Dorkness Rising
38,"5,8",['Jonathan Vara'],['Jonathan Vara'],"When Roy Coop finished his stint in the Navy, he only had two things on his mind: seeing his brother Dale and writing the great American novel. What he gets, however, is the homecoming from Hell. A pair of violent vaudevillians mistake him for his brother, looking to collect on a debt he didn't know he owed. Eight fingers later, Nobody is born. Now it's Nobody's turn ... Leer todo",1h 37min,South of Heaven
39,"5,2",['Juan Luis Iborra'],"['Antonio Albert', 'Juan Luis Iborra']","Blanca meets the man of her life and when disappears embarks on a frantic search helped by her aunt Barbara. Follow a fun tangle involving a pair of elderly offenders, an actress stuck in the same paper and a husband tired of such madness.",1h 36min,Enloquecidas
40,"5,7",['Christopher Weekes'],['Christopher Weekes'],"Three years after the death of a young man we flash forward to assess the toll it has taken on his parents, brother, and ex-girlfriend. Set against the backdrop of suburban Sydney, Bitter & Twister is an intimate story of longing, loss and identity.",1h 30min,Bitter & Twisted
41,"2,3",['Adam Meyerowitz'],['Dave Hellman'],"It's just another hazy morning for Stone & Ed until they unwittingly discover that they aren't actually brothers so they set out on a quest for the truth-they encounter a beautiful blonde in handcuffs, get tangled up with the largest Mexican drug dealer, and the sloppiest spooks the CIA has ever trained, along with a cast of zany characters all after the same thing...... Leer todo",1h 23min,Stone & Ed
42,"6,8","['Jimmy Hayward', 'Steve Martino']","['Cinco Paul', 'Ken Daurio', 'Dr. Seuss']",Horton el elefante lucha por proteger a una comunidad microscópica de sus vecinos que se niegan a creer que exista.,1h 26min,Horton
43,"6,4",['Robert B. Weide'],"['Peter Straughan', 'Toby Young']",Un escritor británico lucha por encajar en una revista de alto perfil en la ciudad de Nueva York.,1h 50min,Nueva York para principiantes
44,"6,6",['Baz Luhrmann'],DESCONOCIDO,"En el norte de Australia antes de la Segunda Guerra Mundial, una aristócrata inglesa que hereda un extenso rancho pacta a regañadientes con un ganadero para proteger su nueva propiedad de un complot de adquisición.",2h 45min,Australia
45,"6,4",['Sean McGinly'],['Sean McGinly'],"A young man, much to the chagrin of his father, becomes the new assistant to an illusionist in decline.",1h 30min,El gran Buck Howard
46,"5,7","['Nicolas Charlet', 'Bruno Lavaine']","['Nicolas Charlet', 'Bruno Lavaine']","Ranu, a shy accountant, suddenly discovers a completely opposite personality living in his head: 80's singer Gilles Gabriel.",1h 24min,La personne aux deux personnes
47,"5,9",['Gregory Mackenzie'],['Nick Pustay'],A twisted honeymoon adventure about a young couple on their way to Niagara Falls.,1h 34min,Camille
48,"5,1",['Peter Ettinger'],"['Peter Ettinger', 'Steve Brewer']",Gullible private detective Bubba Mabry becomes the prime suspect in a tabloid reporter's murder after a mysterious celebrity hires him to snoop on him.,1h 29min,Lonely Street
49,"5,2","['Frédéric Forestier', 'Thomas Langmann']",DESCONOCIDO,Astérix y Obélix compiten en las Olimpiadas para ayudar a su amigo Lunatix a casarse con la princesa Irina. Brutus también intenta ganar el juego con su propio equipo y deshacerse de su padre Julio César.,1h 56min,Astérix en los Juegos Olímpicos
50,"5,9",['Tony Leondis'],DESCONOCIDO,"Animated fable about a cliché hunchbacked evil scientist's assistant who aspires to become a scientist himself, much to the displeasure of the rest of the evil science community.",1h 27min,Igor
51,"6,1",['Paul Andrew Williams'],['Paul Andrew Williams'],"A tough, cute woman is kidnapped for ransom and brought to a rural English cottage. David and two morons have way more to worry about than her crime boss stepdad, his two Asian killers and her.",1h 32min,The Cottage
52,"6,3",['Nat Christian'],['Ann Marcus'],Florence Henderson emprende un viaje satírico a través de un escandaloso cielo burocrático para revivir su pasado romántico mientras espera por un viaje de regreso a la Tierra para cumplir una promesa que salvará la vida de su nieta.,1h 30min,For Heaven's Sake
53,"6,3",['Cathy Randall'],['Cathy Randall'],A coming-of-age story about a 13-year-old girl trying to fit into both a posh private school and an ordinary public school.,1h 43min,Hey Hey It's Esther Blueburger
54,"3,2",['Scott Bunt'],['Scott Bunt'],"Beyond the Black Forest, in the fairytale village of Heidelberg, an unspeakable evil has taken root. One by one, Heidelberg's citizens have fallen into trances, awakening under the control of a dark master, the mythical Christian king Prester John (",1h 30min,Sea of Dust
55,"5,7",['Brian Hecker'],['Brian Hecker'],"While Danny's father and mother independently search for love, Danny is on his own desperate quest to find a prom date. Danny's search becomes progressively more pathetic once he and his family learn that Bart, the school's biggest dweeb, not only secured a date for the prom, but got a hotel room as well.",1h 20min,Bart Got a Room
56,"4,6",['Marie Hopkins'],['Marie Hopkins'],"The daily life experiences of Carolinian, Blake Beckett, a five-time stockcar racing short track champion, are exposed through unique characters that work and play through weeks that culminate in 120 mph Saturday nights. Sparks fly as Beckett's country-singing teenaged daughter falls for a young California race driver. Blake longs to make it to the sport's top series,... Leer todo",1h 40min,Short Track
57,"6,8",['Paul Leuer'],"['Murphy Guyer', 'Paul Leuer']","Eden Court is a dramatic comedy of a washed up baseball star stuck in a trailer park trying to escape his current world by running off to Australia in pursuit of his ""American Dream."" The only problem is that it's his 30th birthday and his wife, family, and friends won't let him leave home without a fight.",--,Eden Court
58,"5,5",['Vanessa Parise'],"['Vanessa Parise', 'Peter Stebbings']","Jack is a N.Y.C. advertising executive with a life as glossy as the commercials he spins. Jill is new to the city, with nothing to stand on but her fiery personality and romantic ideals. Opposites attract, and together they author their own manifesto of ""rules to live by."" But Jill betrays Jack by violating rule one - Be Honest.",1h 30min,Jack and Jill vs. the World
59,"7,4",['Abbas Tyrewala'],['Abbas Tyrewala'],Dos mejores amigos convencidos de que no están enamorados buscan el amor del otro.,2h 35min,Jaane Tu... Ya Jaane Na
60,"6,8",['Stan Schofield'],['Ned Crowley'],A timely blue-collar romantic comedy about a four-way friendship that gets......complicated.,1h 30min,Parting Words
61,"3,6",['Michael Pietrzak'],"['Peter Castanik', 'Marc James']",The adventures of some seriously odd club denizens.,1h 45min,Bar Starz
62,"3,7",['Rumi Jaffery'],"['Rumi Jaffery', 'Yunus Sajawal']",A TV anchor keeps on blaming God for his unsuccessful life. God appears and he is given the God's Power for 10 days just to see how he manages to keep everyone happy.,2h 32min,God Tussi Great Ho
63,"6,8",['Tom Gustafson'],"['Cory Krueckeberg', 'Tom Gustafson', 'William Shakespeare']","A bullied and demoralized gay student at an all-boys school uses a magical flower derived from Shakespeare's ""A Midsummer Night's Dream' to turn many in his community gay, including a comely rugby player for himself.",1h 35min,Were the World Mine
64,"5,2",['Jean-Jacques Grand-Jouan'],"['Jean-Jacques Grand-Jouan', 'Bertrand Tavernier', 'Gérard Zingg']","A man writes- what?- his life story or the storyline of a movie. He has trouble and entrusts the task to his double, Lucifer. Together, they review his life. The memories flock. Flashbacks to childhood, excerpts from his old movies and... life goes on. Between refrains, beautiful and daring escapes, the film ends up being written and done before our eyes. A palimpsest... Leer todo",1h 38min,Lucifer et moi
65,"4,7",['Dennis Petersen'],['Frederik Meldal Nørgaard'],"Sonny, Richael, Steen and Patric dream of doing the perfect heist, but all have very different ideas about how it's done right. The tension rises as they have to spend a night in jail - after yet another failed heist. However, as the night progresses they have to come to terms with each other, in order to plan the perfect heist.",1h 25min,Det perfekte kup
66,"5,6",['Mike Nawrocki'],"['Phil Vischer', 'Mike Nawrocki']",Three vegetable friends seek the roots of true heroism during a 17th-century adventure.,1h 25min,The Pirates Who Don't Do Anything: A VeggieTales Movie
67,"6,2",['Sanjeev Sirpal'],['Sanjeev Sirpal'],What do you do after love has already kicked you in the nuts?,1h 49min,Screw Cupid
68,"7,0",['Matthew von Manahan'],"['Matthew von Manahan', 'Michael English', 'Joseph Valenti']","A comfortable underachiever and serial prankster, in the midst of their quarter life crisis, reunite against childhood enemies in a contemporary suburban epic.",1h 46min,The Book of Caleb
69,"5,4",['Jon Ivay'],['Jon Ivay'],Three friends out for a weekend motorcycle ride through Wales stumble upon a marijuana field and biker gang war.,1h 29min,Freebird
70,"3,9",['Mark Jones'],['Mark Jones'],"En 1993, en Hollywood, California, un ventrílocuo sufre una sobredosis y muere, dejando a sus dos hijos a la merced de su muñeco.",1h 20min,Triloquist
71,"5,5",['Rich Allen'],['Rich Allen'],"Salty just wants to launch his boat and sail off, but crooks have bought the boatyard to build condos. When he falls in love with triplet sisters, things begin to spiral out of control. Soon his boat is bulldozed, his job is gone, and he's left broke and sleeping on a park bench in the rain. But the tide will turn. Redeemed by the love of one of the triplets, he becom... Leer todo",1h 39min,Side by Each
72,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt0479952
73,"6,5","['Jon Hurwitz', 'Hayden Schlossberg']",DESCONOCIDO,"Después de que los confundan con terroristas y los arrojen a la bahía de Guantánamo, los drogadictos Harold y Kumar escapan y regresan a Estados Unidos, donde proceden a huir por todo el país mientras los persiguen agentes federales.",1h 54min,Dos colgaos muy fumaos: Fuga de Guantánamo
74,"3,0",['Frank Michels'],['Frank Michels'],"A billionaire has 8 hours to get his wife back, with help from armchair combat professionals.",1h 40min,The Controller
75,"5,7",['Ryan Mains'],"['Ryan Mains', 'David Brigden']","""Of Golf and God"" is a feature-length comedy about Daniel, a pizza-delivery guy who, after breaking up with his longtime girlfriend, accidentally summons God to his side to help him cope with the ordeal. But this is no ordinary God: he's a foul-mouthed, over-sexed ""buddy God"" to Whom Daniel can actually relate--and with Whom he can play golf. But despite God's help, D... Leer todo",1h 30min,Of Golf and God
76,"7,1",['Juraj Nvota'],"['Peter Pistanek', 'Ondrej Sulaj']","In the CSSR of the 80's, the depressed Martin tries to overcome the feeling of being locked up with jazz music",1h 50min,Muzika
77,"4,5","['Kirk DeMicco', 'Priit Pärn']",DESCONOCIDO,"Space Chimps es una comedia intergaláctica que resalta las travesuras de los chimpancés astronautas en una misión en el espacio, donde demuestran tanto de ""lo que está mal"" como ""lo que está bien"".",1h 21min,Space Chimps. Misión espacial
78,"4,5",['Mark Blutman'],DESCONOCIDO,"Doubting Thomas is the story of a twelve year old boy known for telling tall tales who overhears a plot to kidnap the President's daughter. When he goes public with his story, no one believes him, and he is forced to save her on his own.",1h 26min,Spy School
79,"6,7",['Lisandro Duque Naranjo'],['Lisandro Duque Naranjo'],A trio of actors and theater mimes - made up of two Colombian boys and a young Venezuelan girlfriend of one of them - are commissioned by a supposed theater patron to keep boxes of books for him while his absence from Colombia lasts for three months. Shortly after the patron's trip - the three actors learn that he has been imprisoned in Europe for laundering dollars i... Leer todo,1h 40min,Los actores del conflicto
80,"4,4","['Michael Canzoniero', 'Marco Ricci']","['Michael Canzoniero', 'Marco Ricci']","After punching the clock for years in their family's carpet-laying business, brothers Carmine and Anthony hire on as videographers with Lou Burns, the tacky, self-proclaimed king of Long Island wedding video directors.",1h 23min,The Marconi Bros.
81,"2,6",['Tom Shell'],['Ramesh Thadani'],Will is a hippie college student who finds himself in the middle of a battle between vampires and a group of warlocks called Sentries; but when he's bitten by a seductive vampire he's forced to come to terms with his new state of being...,1h 36min,The Thirst: Blood War
82,"4,6",['David E. Talbert'],['David E. Talbert'],"Dos ladronzuelos amigos planean un robo en su iglesia, pero acaban haciéndose amigos de los miembros del coro y recuperando su fe.",1h 38min,Atraco en la iglesia
83,"5,6",['Barry Levinson'],DESCONOCIDO,Dos semanas en la vida de un productor de Hollywood que está pasando por un mal momento para que se haga su nueva película.,1h 44min,Algo pasa en Hollywood
84,"5,2",['Fred Wolf'],"['Peter Gaulke', 'Fred Wolf']","El amante de los animales Peter Gaulke y su compinche Fred Wolf presentan un programa de televisión llamado ""Strange Wilderness"", que cada vez tiene menos audiencia.",1h 27min,Naturaleza a lo bestia
85,"4,5",['Jesse V. Johnson'],['Rick Yune'],"In Bangkok, an assassin who turns down a job that hits too close to home finds himself targeted by the elite members of his profession.",1h 30min,El quinto mandamiento
86,"6,2",['Joel Viertel'],['Stevie Long'],"Two successful women, sick and tired of dating and relationships, decide to keep two young men in their pool house for strictly sexual purposes.",1h 40min,Strictly Sexual
87,"5,5",['Malcolm D. Lee'],['Malcolm D. Lee'],El Dr. R.J. Stevens es un presentador de un programa de entrevistas que visita a su familia en el sur profundo. Mientras está allí se reúne con su hermano Otis.,1h 44min,Bienvenido a casa Roscoe Jenkins
88,"4,4",['Barry Bowles'],"['Barry Bowles', 'Mark Harris']","""Show Stoppers"" is a comedy-drama set in the world of Greek stepping on a historically black university in Virginia ""where Greek steppers get as much attention as star athletes.""",1h 30min,Show Stoppers
89,"4,0",['Dan Cohen'],['Dan Cohen'],A family man (Meyer) recent promoted to middle management at work immerses himself in a world of questionable personal and professional ethics by a colleague (Scott).,1h 38min,Corporate Affairs
90,"7,1",['Woody Allen'],['Woody Allen'],"Dos amigas de vacaciones veraniegas en España se enamoran del mismo pintor, sin saber que su exesposa, con la que tiene una relación tumultuosa, está a punto de volver a entrar en escena.",1h 36min,Vicky Cristina Barcelona
91,"5,7",['Alton Glass'],['Alton Glass'],The Candy Shop is a parody about an egocentric airbrush artist who runs a lingerie shop that specializes in edible body art.,--,The Candy Shop
92,"6,2",['Joshua Brown'],"['Joshua Brown', 'David Bucci']","It's the 30th anniversary of the Rolling Stones' disastrous concert at Altamont. Deep inside an abandoned nuclear missile silo in the middle of the California desert, indie rock legend turned recluse Richard Havoc and his band of alt-rock misfits sequester themselves 15 stories underground as a giant F-U to ""The Man."" When a mysteriously square journalist infiltrates ... Leer todo",1h 21min,Altamont Now
93,"3,0",['Dale Stelly'],DESCONOCIDO,"Jamal and Dex are two hapless out of work actors who come to terms with reality when they realize they've been pursuing their dreams for over ten years and still haven't booked a single speaking role. When the two run out of cash and face eviction from their small apartment, they hit the pavement in search of a job. With no job experience, no skill set and little ambi... Leer todo",1h 35min,Unemployed
94,"4,8",['Greg Aronowitz'],DESCONOCIDO,"Three kids get lost in the Louisiana bayou in search of a ghost pirate and his lost treasure, but what they discover is true friendship and the adventure of a lifetime.",1h 35min,Labou
95,"6,0",['John Nolte'],['John Nolte'],"His parents named him Reginald Regineld. His friends call him ""Ditto."" At the age of eleven he decided he wasn't going to do anything with his life. And that was going pretty well until senior year when he saw Tracy. This wasn't so much love at first sight as much as it was ""completely-head-over-heels-gonna-get-her-at-any-price-even-if-I-make-a-complete-fool-of-myself... Leer todo",1h 34min,Beautiful Loser
96,"4,6",['Franck Llopis'],['Pascal Jaubert'],"Pedro hesitates between college and his part-time job as a cannabis dealer and other substances ...Jean-Paul hesitates, for 6 years, out of his home, lest we discover that he lives on the allowances of his deceased grandfather; so his friends took the opportunity to make their favorite squat ...Alice has just discovered love and takes the opportunity to give lessons t... Leer todo",1h 28min,Fracassés
97,"7,5",['Bala Rajasekharuni'],DESCONOCIDO,"Blind teen Sapna aspires to run a marathon as a tribute to her deceased mother. She is a fun loving teenager who wants to enjoy her life to the fullest, without limiting herself because of her blindness. Despite her overly protective father and big brother, she goes to the prom, goes bowling and even drives a car.",--,Blind Ambition
98,"6,3",['Richard Brauer'],['Richard Brauer'],"The call of the wild is a part of us all. For Tony Norgard, the call to go ice fishing one day outweighs any commitment he made to attend a family gathering. Little does Tony realize, there will be consequences to endure for his decision.",1h 42min,Frozen Stupid
99,"4,0",['José Luis Valenzuela'],DESCONOCIDO,A fun-loving Latino theater director lives his remaining days to the fullest as he suffers from AIDS.,1h 20min,Moe
100,"5,8",['Erna Schmidt'],['Martin Dolejs'],"On New Year's Eve 2005, little Stella visits her grandma in the family home. Unknowingly she activates a time-travel machine and is transported back to the year 1905, where she meets some long-gone relatives when they were her age.",1h 26min,Stella und der Stern des Orients
101,"5,1",['Brian Robbins'],"['Rob Greenberg', 'Bill Corbett']","Una tripulación de alienígenas en miniatura maneja una nave espacial que tiene forma humana. Mientras intentan salvar su planeta, los alienígenas se encuentran con un nuevo problema, ya que su nave se enamora de una mujer terrestre.",1h 30min,Atrapado en un pirado
102,"5,4",['Rawson Marshall Thurber'],"['Rawson Marshall Thurber', 'Michael Chabon']","A college graduate's defining summer crossing his gangster dad and exploring love, sexuality, and the enigmas surrounding his life and his city.",1h 35min,Los misterios de Pittsburgh
103,--,"['Joe Kim', 'Joe Kim']","['Joe Kim', 'Joe Kim', 'Moses Kim']","Simon McGee, a chubby, half-Korean stand-up comic wrestles with his Korean heritage through his crush on a beautiful Korean girl.",--,Rice Cracker
104,"5,7",['Reed R. McCants'],['Reed R. McCants'],"""Cuttin Da Mustard"" es una comedia que narra las vidas de jóvenes aspirantes a actores que luchan contra flechas y hondas en el proceso de creación de una compañía de teatro comunitaria.",1h 38min,Cuttin Da Mustard
105,"5,7",['Andy Tennant'],DESCONOCIDO,"Una pista sobre el paradero de un tesoro escondido devuelve la chispa al sentido de aventura de un matrimonio, y a su romance.",1h 52min,Como locos... a por el oro
106,"5,8",['Aaron Woodley'],['Russell Schaumburg'],"The story of three people who strive to realize their dreams. Brothers Carter and Ellis set out on a road trip to their childhood home in a desperate search for their estranged father, who may hold the key to their future.",1h 40min,Tennessee
107,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt0780536
108,"5,2",['George Gallo'],['George Gallo'],"Henry Durand es un joven agente federal al que se le asigna una tarea difícil: espiar a su madre y a su novio, que se sospecha lidera una banda de ladrones de arte.",1h 59min,Mi novio es un ladrón
109,"2,2",['J. Neil Schulman'],['J. Neil Schulman'],"In this action comedy, Jack Goldwater, an IRS agent on loan to the Federal Air Marshal Service, is relieved of field duty after insulting a powerful U.S. Senator, and finds himself exiled to a humiliating desk job in Nevada as the federal receiver managing a legal brothel in tax default, where -- with the help of the brothel Madam, Lady Magdalene -- he uncovers an Al ... Leer todo",1h 56min,Lady Magdalene's
110,"2,6",['Sarjit Bains'],"['Christine Edwards', 'Manish Patel']",A gang of young petty criminals end up in an abandoned farm when a deal goes wrong.,1h 40min,Cash and Curry
111,"5,3",['Jeff Lowell'],['Jeff Lowell'],A ghost tries to sabotage her former boyfriend's current relationship with a psychic.,1h 35min,Por encima de su cadáver
112,"4,0",['Robert Englund'],['Dan Stoller'],Three pals move into a haunted house in the Hollywood Hills.,1h 24min,Killer Pad
113,"5,6",['Hart Bochner'],['Hart Bochner'],"An offbeat romantic comedy about a decent guy, Ray Tuckby, with a dead-end life in the dead-end town of Trona, CA. After encouragement from a stranger whom he happens upon, Ray begins to dream again. He sheds the parasites in his life, musters the nerve to pursue his childhood love, and finally takes back his community by toppling the local teenage Meth-baron.",1h 35min,Just Add Water
114,"6,5","['Chris Dollard', ""Renée O'Connor""]",DESCONOCIDO,"In this romantic comedy, set in Las Vegas, ""Diamonds & Guns"" follows best friends Ashley(Renee O'Connor, of Xena:Warrior Princess) and Bria as they set off to change their luck. From the Sunset Strip to the Vegas Strip, they cannot seem to escape their troubles. What happens in Vegas...just may alter their fortunes forever. Who will make it out alive? Who will end up ... Leer todo",1h 11min,Diamonds and Guns
