,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
31,8.3,['Xiaochuan Guo'],"['Xiaochuan Guo', 'Xiaochuan Guo']","In a turbulent time in the Ming Dynasty, the Imperial Bodyguard solves humans' cases, while the Jinwu Guard takes charge of ghosts' and monsters' business. Eunuch Wei seizes great power and suppresses dissidents. Colluding with the monster Huo Feiyuan, he framed up Feng Tingzhang, the Director of the Grand Court. Zuo Changgeng, Feng's disciple, accidentally gets invol... Read all",1h 24m,Da ming ping yao zhuan
32,4.5,['Mehmet Çetin'],DESCONOCIDO,,--,Mahsusa: Yüzyillik Mühür
33,--,['Jack Garner King'],DESCONOCIDO,A wannabe nature survivalist and a communist drug addict start a violent feud born from a terrible misunderstanding,1h 26m,BearCat Wilson: Catfish Bob's Revenge
34,6.8,['Hisashi Saitô'],"['Tetsuto Uesu', 'Takao Yoshioka', 'Yasunori Yamada']","Toujou Basara is a high school student whose father has suddenly just remarried. His father then departs overseas leaving Basara with two new beautiful step-sisters. Little does he know, his new sisters, Mio and Maria are actually the new Demon Lord and a succubus!? Almost trapped into a life of servitude, Basara forms a reverse contract by accident and ends up becomi... Read all",1h,The Testament of Sister New Devil: Departures
35,--,['Leon Ding'],DESCONOCIDO,"Two chickens start a new chapter in their lives by learning a mysterious martial art. As they train, it is obvious they don't exactly fit in until evil weasels threaten the chickens' way of life, and the town has to band together to defeat them.",1h 20m,The Salted Egg
36,--,['Aftab Rana'],DESCONOCIDO,"Pratighat is a Bhojpuri movie starring Kamal Ranjit and Kanchan Singh in prominent roles along with Manoj Pandit. It is a drama directed by Aftab Rana with Basant Kumar Ravi as the music composer, forming part of the crew.",2h 10m,Pratighat
37,--,['Anthony Oleszkiewicz'],DESCONOCIDO,"In a school ruled by fear, an orphaned boy decides to become a masked vigilante.",1h 13m,Batboy: Knight of Terror
38,--,['Xiaogang Wang'],DESCONOCIDO,,--,Changan demon talk
39,--,DESCONOCIDO,DESCONOCIDO,,2h,Bound and Beautiful Married Woman Wet Rope Lust
40,--,DESCONOCIDO,DESCONOCIDO,,--,Werewolf Fatal
41,--,DESCONOCIDO,DESCONOCIDO,,2h 31m,First Impression 130 Junmai: Birth of A Beautiful Pure Pretty Girl
42,--,['Anand .D. Ghatraaj'],DESCONOCIDO,,2h 42m,Shahenshah
43,2.7,['Om Prakash Rao'],DESCONOCIDO,A son's over-compulsive adoration towards his mother causes trouble for both of them.,2h 8m,Huccha 2
44,8.4,['Nobuhiro Suzumura'],DESCONOCIDO,Kuroto Dan has obtained the God Maximum Mighty X and the world falls into the chaos. Kiriya has found the key to face the power that not even Muteki can overcome and ready to face him.,1h,Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Genm vs. Lazer
45,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt11243080
46,7.9,['Nobuhiro Suzumura'],DESCONOCIDO,A new training game has created for the recovery treatment of people because of bugsters. The test is ran on Parado and Poppy. But there is something different about Parado as another Parado is appeared with the strong bond with Emu.,--,Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Para-DX with Poppy
47,7.1,['Near Human Intelligence'],DESCONOCIDO,This movie shows the tragic events of what happens after Club Penguin shuts down.,1h 30m,Club Penguin Shutdown: The Movie
48,8.0,DESCONOCIDO,DESCONOCIDO,"Follows a mysterious Amazon hunter named Jin Takayama, the heavily-sheltered Haruka Mizusawa, and the Nozama Pest Control Service, a small group of mercenaries as they hunt down the awakening Amazons.",1h 39m,Kamen Rider Amazons: Awakening
49,7.9,DESCONOCIDO,DESCONOCIDO,"The existence of the Amazons has become public knowledge. A new government organization tasked with hunting down the Amazons. However, the Amazon Cells have mutated and capable of infecting humans and transforming victims into monsters.",1h 39m,Kamen Rider Amazons: Reincarnation
50,4.6,['Tuyen Quang Nguyen'],DESCONOCIDO,"Hai Black, the owner of Vung Tau Dog Race Track, as well as a lender and betting organization, kidnapped Hoa when she and her husband went to watch dog racing. He insisted that Hoa had colluded with Tuan Dog, the former owner of the racetrack, to steal money and a very important object from his safe. After his attempts to use torture to get a confession, Hai Black rap... Read all",1h 32m,Cam Bay - Hoi Tho Cua Quy
51,--,DESCONOCIDO,DESCONOCIDO,,1h 30m,Tottenham Hotspur Football Club vs Wolverhampton Wanderers F.C.
52,--,DESCONOCIDO,DESCONOCIDO,,1h 30m,Huddersfield Town A.F.C. vs Tottenham Hotspur Football Club
53,--,DESCONOCIDO,DESCONOCIDO,,1h 30m,Tottenham Hotspur Football Club vs Fulham F.C.
54,--,DESCONOCIDO,DESCONOCIDO,,1h 30m,Tottenham Hotspur Football Club vs Burnley Football Club
55,--,DESCONOCIDO,DESCONOCIDO,,1h 30m,Tottenham Hotspur Football Club vs Huddersfield Town A.F.C.
56,--,DESCONOCIDO,DESCONOCIDO,,1h 30m,Chelsea Football Club vs Tottenham Hotspur Football Club
57,--,['Edward Tracey'],DESCONOCIDO,Jack Wilson has returned with the help of the Siren to take down Christopher Chance and his team.,--,The Emerald Archer
58,6.3,['Eli Roth'],"['Joe Carnahan', 'Brian Garfield', 'Wendell Mayes']","Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",1h 47m,Death Wish
59,--,['Bryan Leung'],DESCONOCIDO,"The conflict between the Yin-Yang Devil Cult and the Hong Sect has been lasting for 500 years. Qigong is the 18th chief of the Hong Sect. One day, with the help of his disciples Rong and Jing, he finally captures and executes Mr. Dongfang, the leader of the Yin-Yang Devil Cult. Just as everyone thinks the case has come to an end, one of Hong Sect's disciples reports t... Read all",1h 4m,Conquering the Demons of Master
