,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
197,Jason Smiley,1970,"['Living Dead Lock Up 2: March of the Dead', 'Axcellerator', 'On the Road Weekly', 'Time Chasers']","['Reparto', 'Especialistas', 'Producción']",Desconocido,--
198,Philip Snyder,Desconocido,['Project Hex'],['Reparto'],Desconocido,--
199,Emmanuel Auger,Desconocido,"['Bumrush', 'Romin', 'Asuya', 'La dernière incarnation']","['Reparto', 'Localización', 'Especialistas']",Desconocido,--
200,Leonardo Fuica,Desconocido,"['La Run', ""P=wp L'Energie Sombre"", 'La zona muerta', 'Le piège américain']","['Reparto', 'Producción', 'Guion']",5 premios y 5 nominaciones,--
201,Jean-François Jarry,Desconocido,"['Road Rage', 'Silence, on Tourne!', 'Vincent & Julia', 'Ça sent mauvais']","['Sonido', 'Cámara y electricidad', 'Edición']",Desconocido,--
202,Richard Lavoie,Desconocido,['Road Rage'],['Reparto'],Desconocido,--
203,Camila Duarte,Desconocido,['Milkshake'],['Reparto'],Desconocido,--
204,Virgo Martinez,Desconocido,"['Tacet', 'Love Thy Children', 'Milkshake']",['Reparto'],2 premios y 1 nominación,--
205,Luciano Antonino,Desconocido,"['What About the Kids?', 'I Played the Giants on a Monday Night', 'The Circle of Addiction: A Different Kind of Tears', 'Milkshake']","['Reparto', 'Equipos adicionales']",Desconocido,--
206,Bianca Carolina,Desconocido,['Milkshake'],['Reparto'],Desconocido,--
207,Domenica Centeno,Desconocido,['Milkshake'],['Reparto'],Desconocido,--
208,Roy Cora,Desconocido,['Milkshake'],['Reparto'],Desconocido,--
209,Sharet Mendez,Desconocido,['Milkshake'],['Reparto'],Desconocido,--
210,Carola Silva,Desconocido,['Milkshake'],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Dirección de producción']",Desconocido,--
211,Mick Liversidge,Desconocido,"['Swastik Sanket', 'The Monster Beneath Us', 'Nails', 'Fractal']",['Reparto'],Desconocido,--
212,Louise Wildman,Desconocido,"[""What You Don't Say"", 'The Elevator', 'Black Dog', 'Cut']",['Reparto'],Desconocido,--
213,Kabeer Singh,Desconocido,"['Welcome to Mumbai', 'Anubhuti', 'Pustak', 'Its too late']",['Reparto'],Desconocido,--
214,Shriidhar Dubey,Desconocido,"['Gangs of Wasseypur', 'Solitaria es la noche', 'OMG 2', 'Bholaa']","['Reparto', 'Casting', 'Dirección de casting']",1 nominación,--
215,Shahina Surve,Desconocido,['Welcome to Mumbai'],['Reparto'],Desconocido,--
216,Nirbhay Singh,Desconocido,['Welcome to Mumbai'],['Reparto'],Desconocido,--
217,Ipsit Nayak,Desconocido,"['The Beginning of Change', 'Chaddi Buddies', ""People's Caravan '05"", 'Bitter Tree']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Dirección']",Desconocido,--
218,Rishabh Raj Sharma,Desconocido,"['Darbar', 'Veer Gomtesha', 'Chattis Aur Maina', 'La fábrica de Kota']",['Reparto'],Desconocido,--
219,Ankit Singh,Desconocido,['Welcome to Mumbai'],['Reparto'],Desconocido,--
220,Vikhyat Swades,Desconocido,"['Nympho: The Lust Story', 'Tu Tithe Asave', 'Moner Majhe Tumi', 'Kuch Kuch Film Jaisi']","['Reparto', 'Producción', 'Dirección de producción']",Desconocido,--
221,Jinal Jain,Desconocido,"['Na Umra Ki Seema Ho', 'Yeh Meri Family', 'Zindagi Mere Ghar Aana', 'Meet: Badlegi Duniya Ki Reet']",['Reparto'],Desconocido,--
222,Khushbu Patel,Desconocido,"['Ram Setu', 'Maare Shu', 'Ucha Kotde Betha Maa Chandi Chamunda', 'Nice Not Meeting You']","['Reparto', 'Equipos adicionales']",Desconocido,--
223,Jan Huttanus,Desconocido,['LO2SS'],['Reparto'],Desconocido,--
224,Frederike Junge,Desconocido,['LO2SS'],['Reparto'],Desconocido,--
225,Stefan Frohwein,Desconocido,"['LO2SS', 'Memoranda']",['Reparto'],Desconocido,--
226,Grayson Taylor,Desconocido,"['Royal Pains', 'Blue Bloods', 'Who Framed Tommy Callahan', 'Billions']",['Reparto'],Desconocido,--
227,Carole Foreman,Desconocido,['40 Nickels'],['Reparto'],Desconocido,--
228,Te'ena Klein,Desconocido,"['Kultus', '40 Nickels', 'Who by Water Who by Fire']","['Reparto', 'Música']",Desconocido,--
229,Leo Grinberg,Desconocido,"['Caza al asesino', 'Wildlike', 'The Audition', 'Vision 2020']","['Reparto', 'Cámara y electricidad', 'Edición']",Desconocido,--
230,Catherine Ashmore Bradley,2007,"['Una Navidad de Locos', 'City on a Hill', 'Ley y orden: Unidad de Víctimas Especiales', 'Bubble Guppies']","['Reparto', 'Banda sonora']",1 nominación,--
231,Kathleen Bernhard,Desconocido,"['All Hail Beth', 'Her Wings', ""I'm Peach"", 'Zero Issue']",['Reparto'],Desconocido,--
232,Andy Boxold,Desconocido,['40 Nickels'],['Reparto'],Desconocido,--
233,Aubin Bradley,Desconocido,"['Una verdadera casa de locos', 'Vigilante', 'Gossip Girl', 'Modern Love']","['Reparto', 'Banda sonora']",Desconocido,--
234,Lucas Cardona,Desconocido,"['The Favor', 'Regrets Only', 'Most of All', 'One Week in Heaven']","['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Desconocido,--
235,Keira Coakley,Desconocido,['40 Nickels'],['Reparto'],Desconocido,--
236,Andy Kalirai,Desconocido,"['The Call', 'The Long Halloween', 'Prisoner', 'Mera Biba Puth (My Dear Child)']","['Reparto', 'Producción']",Desconocido,--
237,Kianna Taylor,Desconocido,['The Long Halloween'],['Reparto'],Desconocido,--
238,Tarun Keram,agosto,"['The Stand', 'Sobrenatural', 'The Twilight Zone', 'Star Trek: Más allá']","['Reparto', 'Producción', 'Dirección']",1 premio,--
239,Ranjit Samra,Desconocido,"['Sigue respirando', 'El club de la medianoche', 'Sacred Lies', 'The Dancing Cop']","['Reparto', 'Arte', 'Dirección']",Desconocido,--
240,Umar Farooq Khan,Desconocido,"['Dil Rakh Gloves of Kin', 'El agente nocturno', 'El baile de las luciérnagas', 'Socios y sabuesos']",['Reparto'],Desconocido,--
241,Ali Seifi,Desconocido,"[""DC's Legends of Tomorrow"", 'FranKouver', 'Allegiance', 'Swamper']",['Reparto'],Desconocido,--
242,Arman Kerim,Desconocido,['The Long Halloween'],['Reparto'],Desconocido,--
243,Burhan Babar,Desconocido,"['The Long Halloween', 'The Shocking Truth']",['Reparto'],Desconocido,--
244,Amelia Rae,Desconocido,"['Riley Parra', 'Taken for Granted', 'Three Days in the Hole', 'Rachel and Justin']",['Reparto'],Desconocido,--
245,Mojan Nourbakhsh,Desconocido,"['Masks', 'Asesinato en primera persona', 'Parvaneh']","['Reparto', 'Producción']",Desconocido,--
246,Simon Brandon,1982,"['A Throne of Shadows', ""Fool's Gold"", 'Last Fish Finger in the World', 'Beast in the Brain']","['Reparto', 'Dirección', 'Guion']",Desconocido,--
247,Ian Howard,Desconocido,['Sour Milk'],['Reparto'],Desconocido,--
248,Katie Howard,Desconocido,['Sour Milk'],['Reparto'],Desconocido,--
249,Lucy Howard,Desconocido,"['Jitters', 'Sour Milk', 'Night Fears', 'Goodbye Danny']",['Reparto'],1 premio,--
250,Kathryn Mincer,Desconocido,"[""Britain's Most Evil Killers"", 'Capsule', 'Killer Psychopaths']","['Reparto', 'Guion', 'Producción']",Desconocido,--
251,Mimi Newby,Desconocido,"['Banglatown', 'Shadowing', 'Sour Milk', ""What's wrong with her?""]",['Reparto'],Desconocido,--
252,Oni Ngonadi,Desconocido,['Sour Milk'],['Reparto'],Desconocido,--
253,Ivana Petrovic,Desconocido,['Sour Milk'],"['Reparto', 'Maquillaje']",Desconocido,--
254,Tristan Pretty,Desconocido,"['Clued Up', 'A Throne of Shadows', 'The Space Boy', 'Trust me Julia']",['Reparto'],2 premios y 1 nominación,--
255,Steve Rudge,Desconocido,"['Digression', 'The Pure and the Damned', 'Sour Milk', 'Happy Hour']",['Reparto'],Desconocido,--
256,Jaret Martino,Desconocido,"['The Middle', 'Leyendas del templo escondido', 'No te preocupes, no llegará lejos a pie']","['Reparto', 'Producción', 'Guion']",46 premios y 15 nominaciones,--
257,Sandy Bainum,mayo,"['Donna', 'Private', 'Stuck', 'The Worst Day of My Life']","['Reparto', 'Producción']",13 premios y 10 nominaciones,--
258,Amanda Dressel,Desconocido,"['The Worst Day of My Life', 'Happy!', 'Primetime: What Would You Do?']",['Reparto'],4 premios,--
259,Meredith O'Connor,Desconocido,"['The Worst Day of My Life', 'Crushed It!', 'The Solar Eclipse', 'Talk to the Hands']","['Reparto', 'Composición', 'Música']",4 premios,--
260,Leilani Fideler,1987,"['Bull', 'B.C. Butcher', 'The Worst Day of My Life']","['Equipos adicionales', 'Reparto']",2 premios,--
261,Kristin Pilgreen,Desconocido,"['Donna', 'The Worst Day of My Life', 'A Good Girl', 'Date Knight']",['Reparto'],6 premios,--
262,Francisco Raposo,2000,"['Jack Lives Alone', 'Laura & Martim', 'The Worst Day of My Life', 'Nos Meus Sonhos Estou Contigo']","['Reparto', 'Dirección', 'Guion']",2 premios,--
263,Skylar Lipkin,Desconocido,"['Team Marco', 'Infinity', 'The Worst Day of My Life', 'La estafa (Bad Education)']",['Reparto'],3 premios,--
264,Ben Levine,Desconocido,"['The Worst Day of My Life', 'Heart of Gold']",['Reparto'],1 premio,--
265,Eva Fagundes,Desconocido,['The Worst Day of My Life'],['Reparto'],2 premios,--
266,Gábor Nagypál,1975,"['Inferno', 'Monte Carlo', 'The Company', 'Halo']",['Reparto'],Desconocido,--
267,Balázs Koltai-Nagy,1993,"['Szembesülés', 'Bátrak földje', 'Most vagy soha!', 'Az almafa virága']",['Reparto'],1 premio,--
268,Csenge Dunai,1992,"['Indián', 'Paraziták a Paradicsomban', 'Radics Béla: a megátkozott gitáros', 'A Király']",['Reparto'],Desconocido,--
269,Anastasiia Perevozova,Desconocido,"['Outside', 'Inside the Notebook', 'The Kidnapping', 'Moneta']","['Reparto', 'Guion', 'Producción']",1 premio y 1 nominación,--
270,Shabby Yusufzai,Desconocido,"['Hollywood Hacks', 'Jean Seberg in Bed', 'Games People Play', 'Inside the Notebook']",['Reparto'],Desconocido,--
271,Jeff Tendall,Desconocido,"['Molly Robber', 'Beast Under the Bed', 'Los Angeles', 'Skazhi ey']","['Reparto', 'Cámara y electricidad']",Desconocido,--
272,Everett Tucker,Desconocido,"['Prom Time!', 'Inside the Notebook', 'West of the Sun', 'Elvis, Trump and WhatsHisName Movie']",['Reparto'],Desconocido,--
273,Alexander Man,Desconocido,"['You Have a Nice Flight', 'The Devil in My Heart', 'The Switch Up', 'Wrongful Death']",['Reparto'],3 premios y 1 nominación,--
274,John V. Grant,Desconocido,['Inside the Notebook'],['Reparto'],Desconocido,--
275,Alex Wood,Desconocido,"['Like Father, Like Son', 'Doctor Puppet', 'Breakup Box', 'Death and Tacos']",['Reparto'],Desconocido,--
276,Orlando Naveo,Desconocido,"['The Family Business', ""Damaged a Hobo's Tale"", 'Fair Play a Dc Fan Film', 'All American Psyko']","['Reparto', 'Especialistas', 'Dirección']",Desconocido,--
277,Estrella Lopez,Desconocido,['Inside the Notebook'],['Reparto'],Desconocido,--
278,Myk Watford,1971,"['Para toda la humanidad', 'Respect', 'Trailer Park of Terror', 'No es país para viejos']","['Reparto', 'Banda sonora', 'Guion']",1 premio y 1 nominación,--
279,Katrina Yashar,Desconocido,"['Lana Golan', 'Batman Beyond: The Series', 'Mr. Christmas', 'Burdensome Subjects or Young Progressives']","['Reparto', 'Guion', 'Producción']",Desconocido,--
280,Amelia McClain,Desconocido,"['A propósito de Llewyn Davis', 'Hum', 'Evil', 'iChannel']",['Reparto'],Desconocido,--
281,Margauex Ly,Desconocido,['Girls Are Strong Here'],['Reparto'],Desconocido,--
282,Adrian Mohamad Tafesh,Desconocido,"['Echo 3', 'Girls Are Strong Here', 'Taliban Flower']",['Reparto'],Desconocido,--
283,Katrina Mairi Wright,Desconocido,['Girls Are Strong Here'],['Reparto'],Desconocido,--
284,Michael Hefron,Desconocido,"['Luke', 'Cool Girlfriend', 'Burn']",['Reparto'],Desconocido,--
285,Jay N. Cohen,Desconocido,"['Apart But A Part', 'The Slave Hunter', 'And Then the Darkness', 'Izzy']","['Reparto', 'Producción', 'Guion']",Desconocido,--
286,Mason Gillett,Desconocido,[],[],Desconocido,--
287,Adam Cyzner,Desconocido,"['Four Blood Moons', 'The Hangout', 'Burn']",['Reparto'],Desconocido,--
288,Katie Layman,Desconocido,"['Mr. Mercedes', 'Step Up: High Water', '¿Estás ahí, Dios? Soy yo, Margaret', 'Gigi y Nate']","['Reparto', 'Producción', 'Edición']",Desconocido,--
289,Michael Fargas,Desconocido,"['RN: Real Nurses', 'Burn']",['Reparto'],Desconocido,--
290,Deon Galanos,Desconocido,['Burn'],['Reparto'],Desconocido,--
291,Nick Shaner,Desconocido,"['Burn', 'Grace in Training', 'Chronicles of Sarah', 'Greater Than Life Webisodes']","['Reparto', 'Guion', 'Dirección de la segunda unidad o asistencia a dirección']",Desconocido,--
292,Tali Simon,Desconocido,"['God in the Sky', 'Customer', 'The Job']","['Reparto', 'Maquillaje']",2 nominaciones,--
293,Mia Barrett,Desconocido,"['Cómo sobrevivir al instituto', 'Flunk', 'God in the Sky', 'The Blue Ducks']",['Reparto'],1 nominación,--
294,Briannah Borg,Desconocido,"['God in the Sky', 'Trigger']","['Reparto', 'Dirección de casting', 'Producción']",1 nominación,--
295,Louis Le,Desconocido,"['God in the Sky', 'Troppo', 'Young Rock', 'My First Kiss']",['Reparto'],1 nominación,--
296,Daragh Moore,Desconocido,"['Cult Girls', 'The Art of Lies and Obfuscation', 'God in the Sky']","['Reparto', 'Equipos adicionales']",Desconocido,--
297,Jack Bochow,Desconocido,[],[],Desconocido,--
298,Olivia Mitchell,Desconocido,"['God in the Sky', 'Trigger']",['Reparto'],Desconocido,--
299,Riley Fox,Desconocido,"['God in the Sky', 'Party Tricks']",[],Desconocido,--
300,Nadia Hunter,Desconocido,"['Tainted Getaway', 'My Cherry Pie', 'Luna Seven', 'Good Girl Lola']",['Reparto'],Desconocido,--
301,Josh Karlik,Desconocido,"['The Spy Who Never Dies', 'Siamese Dream', 'The Grand Scheme', 'Deep Sea Fishing']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Producción']",Desconocido,--
302,Rex Leonard,julio,"['Se gennem Aske', 'The Rain', 'Smagsløs', 'Ninna']",['Reparto'],Desconocido,--
303,Freja Bella Lindahl,Desconocido,"['Otra ronda', 'R[evol]ution of Love', 'Forfulgt']","['Reparto', 'Producción']",Desconocido,--
304,Louise Hylland,Desconocido,"['R[evol]ution of Love', 'El Vikingo: Historia de un narco', 'Wonderland Recoil', 'Katarakt']","['Reparto', 'Guion', 'Dirección']",10 premios y 3 nominaciones,--
305,Biljana Stojkoska,mayo,"['Kidnapping', 'The Rain', 'Dicte (Serie de TV)', 'Bron (El puente)']","['Reparto', 'Guion', 'Producción']",Desconocido,--
306,Earl James Atkinson,Desconocido,['A Living Sculpture'],['Reparto'],Desconocido,--
307,Savanna Small,Desconocido,"['Ghosts', 'Anne-Marie: Ciao Adios', 'A Living Sculpture', 'F Word']",['Reparto'],Desconocido,--
308,Tom Trevella,Desconocido,"['My Name Is Heather', 'Isolation', 'Peninsula', 'Bear with Me']",['Reparto'],Desconocido,--
309,Jasper Sutcliffe,Desconocido,"['Express', 'How to Break into a Cinema', 'Peninsula']","['Reparto', 'Sonido', 'Equipos adicionales']",Desconocido,--
310,Amber Ranson,Desconocido,['Peninsula'],['Reparto'],Desconocido,--
311,Benjamina Agyekum,Desconocido,[],[],Desconocido,--
312,Sekou Ahmed Tidjane Condé,Desconocido,"[""Don't Kill My Dreams""]",['Reparto'],Desconocido,--
313,Ida Gyllensten,Desconocido,"['La delgada línea azul', 'End of Summer', 'Una familia unida', 'Unmoored']","['Reparto', 'Equipos adicionales']",1 premio y 3 nominaciones,--
314,Ebba J. Dahlberg,1993,"['Solsidan', 'Hålla samman', 'La delgada línea azul', ""Don't Kill My Dreams""]",['Reparto'],Desconocido,--
315,Isabell Andén,1987,"['The Rage', 'Alias Nathalie', 'Skinn', 'Lapis']",['Reparto'],Desconocido,--
316,Joyce Benson,Desconocido,"[""Don't Kill My Dreams""]",['Reparto'],Desconocido,--
317,Saleesha Johansson,Desconocido,"[""Don't Kill My Dreams""]",['Reparto'],Desconocido,--
318,Mikaela Eriksson,Desconocido,"['Bloggbrudar', ""Don't Kill My Dreams""]",['Reparto'],Desconocido,--
319,David S. Lindgren,Desconocido,"['The bicycle store', 'Hämnarens fiende', 'Blinded', 'Blombukett']","['Reparto', 'Dirección', 'Guion']",Desconocido,--
320,Frans Zethraeus,Desconocido,"['Nånting verkligt (Something real)', 'Pitch', 'Fallna helgon', 'Han är från Östergård']","['Reparto', 'Dirección', 'Guion']",Desconocido,--
321,Madeleine Magee Carr,Desconocido,"['This River', 'Rations', 'Burn', '7 Minutes']",['Reparto'],1 premio,--
322,Tii Mayshack-Mendero,Desconocido,"['Rock Island Mysteries', 'Deadlock', 'This River']","['Reparto', 'Banda sonora']",Desconocido,--
323,Hunter Amos,Desconocido,['This River'],['Reparto'],Desconocido,--
324,Shaun Chaseling,Desconocido,"['The Mars Conspiracies', 'This River', 'The Watchmaker']",['Reparto'],Desconocido,--
325,Melia Naughton,Desconocido,"['The Real Thing', 'Welcome to the Machine', 'This River']",['Reparto'],Desconocido,--
326,David Tracy,Desconocido,"['Sorrowland', 'Beaten to Death', 'The Obscure Files', 'Watcher']",['Reparto'],Desconocido,--
327,Aurelien Rignault,Desconocido,['This River'],['Reparto'],Desconocido,--
328,Harrison Lee,Desconocido,"['Eden', 'This River']",['Reparto'],Desconocido,--
329,Katherine Shearer,Desconocido,"['Ten Pound Poms', 'Sweet Tooth', 'Rake', 'Home and Away']","['Reparto', 'Producción']",3 premios y 2 nominaciones,--
330,Scott Cooper,Desconocido,['This River'],['Reparto'],Desconocido,--
331,Cedric Gegel,Desconocido,"['Cadia: The World Within', 'Forbearance', ""The Coroner's Assistant"", 'Cocoa']","['Reparto', 'Guion', 'Dirección']",4 premios y 2 nominaciones,--
332,Andrea Zenovia,Desconocido,"['The Enormity of Life', 'Agoraphobia', 'Growing Season', 'The Stars and the Storms']","['Reparto', 'Producción']",2 nominaciones,--
333,Charlotte Ferrato,Desconocido,"['Backlash', 'Instinct', 'Les choses simples', 'Nabis']",['Reparto'],Desconocido,--
334,Stephane Muller,Desconocido,"['Le Réseau', 'Silk - Soie', 'Instinct', 'Nabis']",['Reparto'],Desconocido,--
335,Julia-Myriam Sadel,Desconocido,"[""Jusqu'à la fin du monde"", 'Nina', 'Pas grave', 'Instinct']",['Reparto'],Desconocido,--
336,Pedro Nercessian,1985,"['Canastra Suja', 'Nada de Bom acontece depois dos 30', 'A Força do Querer', 'Os Mutantes: Caminhos do Coração']",['Reparto'],3 premios y 2 nominaciones,--
337,Vii Albuquerque,Desconocido,['Nada de Bom acontece depois dos 30'],['Reparto'],Desconocido,--
338,Ze Vitor Antunes,Desconocido,['Nada de Bom acontece depois dos 30'],['Reparto'],Desconocido,--
339,Dany Azevedo,Desconocido,['Nada de Bom acontece depois dos 30'],['Reparto'],Desconocido,--
340,Kaique Bastos,Desconocido,['Nada de Bom acontece depois dos 30'],['Reparto'],Desconocido,--
341,Faby,Desconocido,['Nada de Bom acontece depois dos 30'],['Reparto'],Desconocido,--
342,Wally Felix,Desconocido,['Nada de Bom acontece depois dos 30'],"['Reparto', 'Casting']",Desconocido,--
343,Daniele Fonseca,Desconocido,['Nada de Bom acontece depois dos 30'],['Reparto'],Desconocido,--
344,Hugo Lobo,Desconocido,"['Lemming', 'Cadelas', 'Nada de Bom acontece depois dos 30']",['Reparto'],Desconocido,--
345,Irina Hall,Desconocido,"['Hidden', 'My Talk with Shelly', ""Daddy's Girl"", 'The Myth from Legends']","['Reparto', 'Producción', 'Dirección']",1 premio,--
346,Lucy Carlyle,Desconocido,"['The Rejects Club', 'Limerence', 'Hidden', 'Professionals']",['Reparto'],Desconocido,--
347,Grayson Velez,Desconocido,['Hidden'],['Reparto'],Desconocido,--
348,Greg Patten,Desconocido,"['Hidden', ""Daddy's Girl""]","['Reparto', 'Producción', 'Arte']",Desconocido,--
349,Lisa Patterson,Desconocido,['Hidden'],['Reparto'],Desconocido,--
350,Samone Pittman,Desconocido,"['Cyberstar', 'CRACKed', 'Hidden', 'Is Your School an A.S.S.E.T.?']",['Reparto'],Desconocido,--
351,Cedric Allen,Desconocido,['Hidden'],['Reparto'],Desconocido,--
352,T.J. Alvarado,Desconocido,['Hidden'],['Reparto'],Desconocido,--
353,Bailey Batten,Desconocido,['Hidden'],['Reparto'],Desconocido,--
354,Chloe Camp,Desconocido,['Hidden'],['Reparto'],Desconocido,--
355,Vincent Caprio,Desconocido,"['Playboy Eddy', 'Misterios en el museo', 'Psycho-Therapy']",['Reparto'],2 nominaciones,--
356,Natalie Welds,Desconocido,"['Lower East Asides', 'Playboy Eddy', 'Invisible', 'Instinct']","['Reparto', 'Dirección', 'Guion']",4 nominaciones,--
357,Bernardo Tiaba,Desconocido,"['Playboy Eddy', 'An Ideal Marriage', 'Brotherhood', 'Der Schrei']",['Reparto'],1 nominación,--
358,Brett Puglisi,Desconocido,"['Playboy Eddy', 'Internal Combat', 'Down to Earth', 'Heat']","['Reparto', 'Producción', 'Dirección']",6 premios y 15 nominaciones,--
359,Tash Jordan,Desconocido,"['Bel-Air', 'Grown-ish', 'The Therapy Sessions']","['Reparto', 'Producción']",1 nominación,--
360,Cecilia Cereijido-Bloche,Desconocido,"['Playboy Eddy', 'Do It Again', 'Maxima', 'Neon Rage']","['Reparto', 'Guion', 'Producción']",1 nominación,--
361,Eddie Liriano,Desconocido,"['Exposures', 'Exposures', 'Playboy Eddy', 'The Ultimate Playlist of Noise']","['Producción', 'Reparto', 'Equipos adicionales']",1 nominación,--
362,Mario Aguila,Desconocido,['Playboy Eddy'],['Reparto'],1 nominación,--
363,Evan Jackewicz,Desconocido,"['Stomach of the Earth', 'Cash Only', 'Down to Earth', 'Playboy Eddy']","['Reparto', 'Equipos adicionales']",Desconocido,--
364,Jazz Jackish,Desconocido,"['A Nation of Empathy', 'Internal Combat', 'Playboy Eddy', 'The 420 Club']",['Reparto'],Desconocido,--
365,Yi Liu,Desconocido,"['The Blacklist', 'Confetti', 'In a New York Minute', 'Joy Joy Nails']",['Reparto'],6 premios y 2 nominaciones,--
366,Leo Wang,Desconocido,"['American Byproducts', ""An Interloper's Kiss""]",['Reparto'],Desconocido,--
367,Josh Server,1979,"['Good Burger 2', 'La rebelión de las chicas buenas', 'All That', 'A Killer Service']",['Reparto'],1 premio y 2 nominaciones,--
368,Gabrielle Stone,1988,"[""Zombie Killers: Elephant's Graveyard"", 'Speak No Evil', 'It Happened Again Last Night', 'Stray']","['Reparto', 'Guion', 'Dirección']",10 premios y 8 nominaciones,--
369,Travis Winfrey,Desconocido,[],[],Desconocido,--
370,Gabriella Ortiz,Desconocido,"['Blue Beetle', 'Chicas buenas', 'Insatiable', ""Bobcat Goldthwait's Misfits & Monsters""]","['Reparto', 'Dirección', 'Dirección de la segunda unidad o asistencia a dirección']",Desconocido,--
371,Laura Aleman,Desconocido,"['Runner Runner', 'StartUp', 'Cleaners', 'Sol de Medianoche']","['Reparto', 'Especialistas', 'Producción']",4 premios,--
372,Jacinte Blankenship,mayo,"['Viuda Negra', 'Los domésticos', 'El fundador', 'Cherry']","['Reparto', 'Producción', 'Guion']",1 nominación en total,--
373,Peter Murphy,Desconocido,"['Greatest Party Story Ever', 'Story of You', 'Orlando Live', 'Mammoth']","['Reparto', 'Guion', 'Producción']",Desconocido,--
374,Tim De La Motte,Desconocido,"['Peak Season', 'Beautiful Mess', 'Problematic with Moshe Kasher', 'Cookie']","['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Desconocido,--
375,Lilou Roy-Lanouette,Desconocido,"['Misántropo', 'Jouliks', 'Rodéo', ""L'oeil du cyclone""]",['Reparto'],8 nominaciones,--
376,Louise Portal,1950,"['Las invasiones bárbaras', 'Sous-sol', 'El declive del imperio americano', 'Cordélia']","['Reparto', 'Banda sonora']",1 premio y 5 nominaciones,--
377,Olivier Aubin,Desconocido,"['Les Argonautes', 'La loi du cochon', 'Grande ourse', 'Les Lavigueur, la vraie histoire']",['Reparto'],Desconocido,--
378,Martin Dubreuil,1972,"['Les 7 jours du talion', 'Lost Face', 'Vieux Jeu', 'The Great Darkened Days']","['Reparto', 'Música', 'Sonido']",3 premios y 8 nominaciones,--
379,Jesse Holcomb,Desconocido,"['Mourners, Inc.', 'We Are CVNT5', 'Glee', 'Girl in the Mirror']","['Reparto', 'Dirección', 'Guion']",Desconocido,--
380,Brent Roberts,Desconocido,"['We All Die Alone', 'Andrew Ginger/Likes Dogs', 'Future Ref', 'Chokobo no fushigina danjiyon: Toki wasure no meikyû']","['Reparto', 'Equipos adicionales', 'Guion']",6 premios y 3 nominaciones,--
381,Angie Sarkisyan,octubre,"['Call of Duty: Modern Warfare III', 'Scott Pilgrim da el salto', 'Department of One', '¿Quién mató a Sara?']","['Sonido', 'Reparto']",Desconocido,--
382,Indra Diana Amador López,Desconocido,['Bedtime story for ghosts'],[],Desconocido,--
383,Elisa López,Desconocido,"['Lobo feroz', 'Bedtime story for ghosts']",['Reparto'],Desconocido,--
384,Indra Villaseñor Amador,Desconocido,"['Cindy la Regia: La serie', 'Adiós, amor', 'Pinky Promise', '13 Minutos antes de dormir']","['Guion', 'Dirección', 'Edición']",Desconocido,--
385,Vilma Kutaviciute,1988,"['Vosmerka', 'Alibi', 'Lavstori', 'Trotskiy']",['Reparto'],Desconocido,--
386,Iris Lebedeva,Desconocido,"['Restoration', 'Trigger', 'Nalyot', 'g [dzhi]']","['Reparto', 'Guion', 'Producción']",Desconocido,--
387,Petar Zekavica,1979,"['Dara of Jasenovac', 'Vera', 'Stalingrado', 'Un golpe sobrenatural']","['Reparto', 'Producción']",1 nominación,--
388,Liza Del Sierra,1985,"['Sex Therapy', 'Un été entre filles', ""Le Journal d'une Débutante"", 'Evil Anal 14']","['Reparto', 'Dirección', 'Guion']",4 nominaciones,--
389,Léa Rougeron,Desconocido,"['Ad Vitam', 'De toutes mes forces', 'West Coast', 'Suite Armoricaine']",['Reparto'],Desconocido,--
390,Luc Schwarz,Desconocido,"['Burn Out', 'Patriota', 'La clef', 'El secuestro de Michel Houellebecq']",['Reparto'],Desconocido,--
391,Nina Lopata,Desconocido,"['Elle', 'Aux yeux de tous', ""L'appel"", 'Familia a la fuerza']",['Reparto'],Desconocido,--
392,Tobias Nuytten-Vialle,Desconocido,"['Perdrix', 'Mens', 'Marie-Line et son juge', 'Iskander: Shadow of the River']",['Reparto'],Desconocido,--
393,Vincent Leprette,Desconocido,"['Abandonné toi-même', 'Basile', 'Pornstar']","['Reparto', 'Guion']",Desconocido,--
394,Jean-Baptiste Ganga,Desconocido,['Pornstar'],['Reparto'],Desconocido,--
395,Johnny Fontane,1985,"['Who Lives Last', 'Ghost Aliens', 'Power of the Prayer', 'Are You an Alien']","['Casting', 'Dirección de casting', 'Producción']",Desconocido,--
396,Kelly McNamara,Desconocido,"['Nash Bridges', 'The Bond', 'Proof of God']",['Reparto'],Desconocido,--
397,Fabiano Iha,1970,"['The Chemist', 'Never Surrender', 'My Sweet Honeymoon', 'Power of the Prayer']","['Reparto', 'Especialistas', 'Dirección']",1 premio,--
398,Nika Balina,Desconocido,"['Non American Dreamers', 'Follow Your Dream', 'The Sixth Floor', 'Youthquake']","['Reparto', 'Producción', 'Guion']",10 premios y 1 nominación,--
