,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
93,"7,0",['Gareth Carrivick'],['Jamie Mathieson'],"Mientras beben en su pub local, tres marginados sociales intentan aclarar un enigma de viajes en el tiempo.",1h 23min,Preguntas frecuentes sobre viajes en el tiempo
94,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt0910555
95,"6,3",['Greg Steiner'],['Malcolm McClintick'],"After months of enduring Burt's gross and annoying antics, four diner patrons decide the only way to rid themselves of the menace is murder. But when the hit man they hire to do the job vanishes, they resolve to take matters into their own hands.",1h 30min,Bumping Off Burt
96,"4,0",['Todd Louiso'],"['Jacob Koskoff', 'Todd Louiso']","Former high school musical star, Marc Pease, finds himself still living in the past, eight years after graduating.",1h 24min,Directo a la fama
97,"7,7",['Stephen Leeds'],['Stephen Leeds'],Tommy is a beat-boxer looking to make a name for himself in the nightlife scene.,--,The Magnificent Cooly-T
98,"3,2",['J. Jesses Smith'],"['Charisse Edey', 'Cherie Johnson']","Vivian thought she had it all as she married the man of her dreams, but on her way to the honeymoon things went south: she was struck by a vehicle. She was in a coma for three years--plenty of time for her husband to move on to Jenny, the second woman he is about to marry. As he goes to take poor Viv the divorce papers after taking her off life-support 18 months ago, ... Leer todo",1h 32min,I Do... I Did!
99,"4,3",['Simon Ellis'],"['Brock Norman Brock', 'Michael Groom']","An aspiring journalist drops his inhibitions to research the UK's outdoor sex scene. He meets a certain girl in a car park, and the totally unexpected happens.",1h 48min,Dogging: A Love Story
100,"6,5",['Bryan W. Simon'],['Bryan W. Simon'],"Explores the world of ventriloquism through clips, photos and interviews with many of today's greatest vents, revealing this perceived novelty act as a great modern art form. New 2-disk edition contains 2 extra hours of material.",1h 25min,I'm No Dummy
101,"5,8",['Juan Drago'],['Linda H. Weiss'],"A young couple coming to terms with issues of trust and fidelity in the days leading up to their wedding. A peek inside the lives of a young, soon-to-be-married couple and their small circle of friends.",1h 37min,Behaving Badly
102,"3,8","['David Hillenbrand', 'Scott Hillenbrand']","['Pat Casey', 'Josh Miller']","Spoof horror in which a group of college kids do a semester abroad in Romania and realise that if the partying doesn't kill them, the vampires just might!",1h 32min,Transylmania
103,"3,5",['Brooke Anderson'],"['Brooke Anderson', 'Dawn Higginbotham', 'Andrew Pinon']","Sex, drugs and suicidal tendencies... HAPPY NEW YEAR! This ensemble driven dramedy revolves around an eccentric New Years Eve Party, where the Party-Goers are oblivious to the true atmosphere of pain amid the celebration of ""life"".",1h 29min,Off the Ledge
104,"5,5",['Ellie Kanner'],['Lennox Wiseley'],"When things get tough for Carys Reitman (Bijou Phillips), she does what any emotionally-isolated girl would do: she goes to strangers' funerals.",1h 37min,Wake
105,"6,0","['Marcus Mittermeier', 'Jan Henrik Stahlberg']",['Jan Henrik Stahlberg'],"Johannes, Mattias and Christian have long shared a dream of becoming rich and famous in the United States. Johannes persuades Mattias and Christian to join him as he travels to the United States and tries to jump-start a show biz career",1h 34min,Short Cut to Hollywood
106,"4,9",['Neil Stephens'],['Bruce Weinfeld'],A jock and a social misfit accidentally switch bodies after a freak accident.,1h 30min,All Screwed Up
107,"8,1",['Jon Cohen'],['Chloe Traicos'],"3 girls, 3 immigrant families, 3 romances, 1 tennis final. Told by Helen, a 21 year old virgin being raised by her matchmaking Greek grandmother.",1h 35min,I Wish I Were Stephanie V
108,"6,4",['Burr Steers'],['Jason Filardi'],Mike O'Donnell tiene la oportunidad de rehacer su vida cuando se encuentra en un vórtice temporal.,1h 42min,17 otra vez
109,"5,3",['Walt Becker'],"['David Diamond', 'David Weissman']",Dos amigos y socios comerciales ven cómo sus vidas dan un vuelco cuando extrañas circunstancias les llevan a ser los tutores temporales de unos gemelos de siete años.,1h 28min,Dos canguros muy maduros
110,"3,7",['Eugene Baldovino'],['Eugene Baldovino'],"MINTY is a youthful, raven haired, punk rock, feminist, female super heroine, that gets her super powers from eating chocolate (which is a good source of antioxidants). One day Minty's agent, BIG BOSS, an older and honorable gentlemen, is taken hostage by DOCTOR BRAIN BENDER, the evil neuro-scientist. Minty then fights her way up various perverse floors of Doctor Brai... Leer todo",1h 20min,Minty: The Assassin
111,"5,9",['James DeMonaco'],['James DeMonaco'],The lives of three residents of New York's Staten Island intersect as they struggle to get ahead.,1h 36min,Staten Island
112,"6,3",['Todd Graff'],DESCONOCIDO,"Un niño nuevo en la ciudad forma una banda de rock incipiente, juntos, logran sus sueños y compiten contra los mejores en el evento más grande del año, una batalla de bandas.",1h 51min,School Rock Band
