,id,time_sec
0,tt0337692,3
1,tt0426566,2
2,tt0433533,2
3,tt0433787,2
4,tt0443272,3
5,tt0454876,3
6,tt0455323,2
7,tt0462036,2
8,tt0475239,2
9,tt0485521,2
10,tt0485985,3
11,tt0486622,2
12,tt0763831,2
13,tt0787442,2
14,tt0810772,2
15,tt0850677,3
16,tt0852441,2
17,tt0857190,2
18,tt0860907,2
19,tt0865557,2
20,tt0907852,2
21,tt0926170,2
22,tt0975645,3
23,tt0980999,2
24,tt0995845,3
25,tt10077568,4
26,tt10084174,2
27,tt10096178,2
28,tt10097664,2
29,tt10097968,2
30,tt10122258,1
31,tt10152304,2
32,tt10157728,2
33,tt10167110,2
34,tt10168040,2
35,tt10203594,60
36,tt1024648,3
37,tt10279798,2
38,tt10300354,1
39,tt10351820,2
40,tt1037223,2
41,tt1038693,4
42,tt1045658,3
43,tt1047011,2
44,tt10477954,1
45,tt10510384,2
46,tt10540310,1
47,tt1060273,2
48,tt10623034,2
49,tt10661814,2
50,tt10799794,2
51,tt1081975,3
52,tt10857830,3
53,tt1087440,4
54,tt10892820,3
55,tt10926206,2
56,tt10933112,3
57,tt10952232,3
58,tt11035780,4
59,tt11046402,2
60,tt1109574,2
61,tt11095492,2
62,tt1109587,2
63,tt11136648,2
64,tt11147552,2
65,tt11157356,2
66,tt11157332,2
67,tt11198608,10
68,tt1121986,60
69,tt11237988,2
70,tt1127883,3
71,tt11300390,2
72,tt1132449,2
73,tt11357310,2
74,tt1142977,2
75,tt1142985,2
76,tt11437792,1
77,tt1144548,2
78,tt11469728,2
79,tt11481990,2
80,tt11496394,2
81,tt11496402,2
82,tt11496404,2
83,tt11496398,1
84,tt1153693,2
85,tt11591164,2
86,tt1159922,3
87,tt11670412,4
88,tt1172232,3
89,tt11738520,3
90,tt11759852,2
91,tt11760028,3
92,tt11773516,2
93,tt1179259,3
94,tt1185838,3
95,tt1187027,2
96,tt1194577,3
97,tt12038260,3
98,tt12048360,2
99,tt1211890,2
100,tt1212450,2
101,tt12146104,2
