,id,time_sec
0,tt10001012,3
1,tt10001866,3
2,tt10005030,3
3,tt10003808,2
4,tt10004266,3
5,tt10006012,2
6,tt10005506,2
7,tt10005850,2
8,tt10002568,3
9,tt10004822,2
10,tt10005360,2
11,tt10003442,3
12,tt10003908,3
13,tt10003866,3
14,tt10003828,3
15,tt10003492,4
16,tt10005262,3
17,tt10005520,4
18,tt10005516,2
19,tt10006180,3
20,tt10005186,2
21,tt10006764,2
22,tt10006412,2
23,tt10005028,3
24,tt10005198,3
25,tt10006640,3
26,tt10006238,4
27,tt10004580,1
28,tt10006258,2
29,tt10005966,2
30,tt10007968,13
31,tt10010080,2
32,tt10010426,2
33,tt10010352,2
34,tt10010034,1
35,tt10010178,1
36,tt10007876,2
37,tt10010652,2
38,tt10010626,2
39,tt10010072,2
40,tt10010720,2
41,tt10010698,2
42,tt10006822,2
43,tt10010448,2
44,tt10011172,3
45,tt10011250,2
46,tt10009614,2
47,tt10011782,2
48,tt10009368,2
49,tt10008772,2
50,tt10009148,2
51,tt10013050,2
52,tt10013166,2
53,tt10011986,1
54,tt10011976,2
55,tt10011610,3
56,tt10011248,2
57,tt10011116,2
58,tt10014328,4
59,tt10014510,3
60,tt10014512,3
61,tt10015768,4
62,tt10014590,3
63,tt10014928,2
64,tt10014950,3
65,tt10014580,2
66,tt10014298,3
67,tt10014708,3
68,tt10014564,3
69,tt10015518,5
70,tt10017074,3
71,tt10019160,3
72,tt10019100,5
73,tt10016452,4
74,tt10016418,3
75,tt10016448,3
76,tt10016554,3
77,tt10017060,2
78,tt10019820,3
79,tt10019578,8
80,tt10021770,2
81,tt10020988,7
82,tt10022374,8
83,tt10021310,4
84,tt10021724,5
85,tt10021708,3
86,tt10021158,6
87,tt10021750,2
88,tt10021666,4
89,tt10020968,5
90,tt10020916,8
91,tt10020900,6
92,tt10021054,2
93,tt10020750,6
94,tt10021228,2
95,tt10020878,5
96,tt10021654,2
97,tt10022844,3
98,tt10021694,2
99,tt10021906,5
100,tt10022480,3
101,tt10022482,8
102,tt10021230,8
103,tt10021476,3
104,tt10021678,10
105,tt10021860,2
106,tt10022490,5
107,tt10021740,2
108,tt10022430,3
109,tt10022992,4
110,tt10021928,61
111,tt10021840,2
112,tt10022836,2
113,tt10021898,2
114,tt10022290,2
115,tt10021618,2
116,tt10024186,2
117,tt10022744,8
118,tt10022312,2
119,tt10026606,2
120,tt10022434,2
121,tt10022056,2
122,tt10025584,3
123,tt10022552,2
124,tt10022580,2
125,tt10023200,2
126,tt10022570,3
127,tt10027124,2
128,tt10027396,2
129,tt10027278,2
130,tt10026490,9
131,tt10026560,2
132,tt10025974,3
133,tt10027840,2
134,tt10028182,3
135,tt10028206,2
136,tt10028156,2
137,tt10029090,2
138,tt10031934,2
139,tt10033652,2
140,tt10032294,2
141,tt10032422,2
142,tt10034444,2
143,tt10032830,1
144,tt10033604,2
145,tt10034220,1
146,tt10034494,2
147,tt10033824,2
148,tt10036264,2
149,tt10036268,2
150,tt10037188,3
151,tt10036708,2
152,tt10036198,2
153,tt10036892,2
154,tt10039396,2
155,tt10039382,2
156,tt10038254,2
