,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
10,6.4,['Necip Caghan Ozdemir'],['Necip Caghan Ozdemir'],"Vural, a husband and a father who was raised in faith, leads a seemingly pious and conformist life. But everything takes a sudden dark turn when he finds out a truth about his personal life.",1h 37m,Pure White
11,7.7,['Ernesto Contreras'],['Fanie Soto'],A widow who is tormented by the memory of her abusive husband befriends a young man.,1h 29m,Cosas imposibles
12,5.9,['Castille Landon'],['Castille Landon'],A girl living with schizophrenia struggles with terrifying hallucinations as she begins to suspect her neighbor has kidnapped a child. The only person who believes her is Caleb - a boy she isn't even sure exists.,1h 49m,Fear of Rain
13,6.4,['Francisco Pérez'],"['Noe González', 'Francisco Pérez']","In this dramatization, the Virgin Mary works a miracle on a girl in 1623 Mexico. Four centuries later, a family make a pilgrimage for their own child.",2h 2m,"Our Lady of San Juan, Four Centuries of Miracles"
14,4.6,['Banu Akseki'],"['Banu Akseki', 'Freddy Malonda']",,1h 39m,Sans soleil
15,6.5,['Michael Leoni'],['Michael Leoni'],"Driven by a devastating need to expose the truth, celebrity Jason Mast pushes the boundaries of friendship to reveal the true cost of fame. What appears to be a night of celebration turns out to be an intricate plan to confront his past.",1h 50m,Famous
16,6.1,['Bruno Gascon'],['Bruno Gascon'],"Years after her son's disappearance, a mother keeps trying to find him after an abduction that the police cannot solve while she is moving in a universe that wants to force her to mourn a child whom she believes is still alive.",1h 55m,Shadow
17,5.4,['Lucile Hadzihalilovic'],"['Lucile Hadzihalilovic', 'Geoff Cox', 'Brian Catling']",A 50-year-old caretaker is employed to look after 10-year-old girl. His most important task is to maintain her dentures that are made of ice and must be changed several times a day.,1h 54m,Earwig
18,4.2,['Abhishek Dudhaiya'],DESCONOCIDO,"During the Indo-Pakistani War of 1971, the Bhuj airbase is attacked and a race against time begins to rebuild the damaged airstrip.",1h 53m,Bhuj: The Pride of India
19,7.3,['Ryan Silva'],['Ryan Silva'],A young rapper moves to Los Angeles in search of stardom and instead finds an unlikely friend in his dispirited apartment manager whose dreams led him to the same city twenty years prior.,1h 22m,Let Me Be Frank
20,5.6,['Sergio Castellitto'],DESCONOCIDO,A librarian lives with his disabled daughter in his Parisian bookstore. Various characters will change their lives.,1h 29m,A Bookshop in Paris
21,4.2,['Martin Owen'],DESCONOCIDO,A Modern take on the classic tale of Oliver Twist.,1h 30m,Twist
22,4.8,['Kai Li'],['Kai Li'],Rebellious Weiyang(Elaine Zhong) and idealist 'princess' Xiao Qiao(Tan Song Yun) are best friends. Their world becomes complicated when Qiao's fiancee Chao Yan(Luo Jin) falls in love with Weiyang. Then Weiyang makes a surprising decision.,1h 35m,August Never Ends
23,--,['Hugues Gentillon'],['Hugues Gentillon'],,2h,The Wasteland of Education
24,--,['Shamas Nawab Siddiqui'],"['Jai Hind Kumar', 'Shamas Nawab Siddiqui']",Inspired by true life events of the lead actor Nawazuddin Siddiqui.,--,Bole Chudiyan
25,--,['Taron Lexton'],['Taron Lexton'],The plot is unknown at this time.,--,Nomad
26,6.9,['Emmanuel Carrère'],"['Florence Aubenas', 'Emmanuel Carrère', 'Hélène Devynck']","It is based on French journalist Florence Aubenas's bestselling non-fiction work Le Quai de Ouistreham, investigating rising precarity in French society through her experiences in the northern port city of Caen.",1h 46m,Between Two Worlds
27,7.1,['Joel Coen'],"['Joel Coen', 'William Shakespeare']","A Scottish lord becomes convinced by a trio of witches that he will become the next King of Scotland, and his ambitious wife supports him in his plans of seizing power.",1h 45m,The Tragedy of Macbeth
28,5.4,['Leste Chen'],"['Qiao Shu', 'Shuaijie Yi']","A story that follows a family of four leading harmonious and contented lives. When a mysterious visitor starts residing in their basement, their lives are turned upside down as strange events begin to occur.",1h 50m,Home Sweet Home
29,6.5,['Nabil Ben Yadir'],"['Nabil Ben Yadir', 'Antoine Cuypers']","Brahim is a young man, his mother's joy. One day he will find the love of his life. He will become a family man, he will make everyone proud. One day he will be mature and fulfilled. One day.",1h 31m,Animals
30,6.4,['Kyle Thomas'],['Kyle Thomas'],"When her parents are killed in a sudden car accident, television actor Frankie King (Alana Hawley Purvis) returns to her hometown in rural Alberta to face this tragedy after being estranged from her family for 20 years.",1h 26m,Range Roads
31,--,['Can Varol'],['Can Varol'],,1h 40m,Lavinya
32,6.1,['Karan Singh Duggall'],['Karan Singh Duggall'],,--,The Diary: An Untold Story
33,--,['Axel Loh'],DESCONOCIDO,"Paul Keller lives in a bombed-out city in the post-war year of 1952. He did not know his father and his mother is no longer there. Paul finds one day the missing person report of a young girl. He goes to Inspector Holler and claims that he knows the girl. But in the course of the conversation, Paul always seems less credible. He is sent out by the inspector. Does Paul... Read all",2h 9m,Paul Keller - Stille im Schrei
34,--,DESCONOCIDO,['Benjamín Blas'],"Aaron uses LookApp, an App that allows you to see where you will be in a short period of time, to discover if his girlfriend (Aura) and her best friend (N) are going to go together in a week.",1h 30m,Perspectiva
35,--,['David Wayne Young'],DESCONOCIDO,"After their mutual friend from the good old days passes away, two former acquaintances are given the task of spreading his ashes in three different spots that were significant to him.",1h 3m,Wish You Were Here
36,5.9,['A.L. Vijay'],DESCONOCIDO,A biopic on the late Tamil Nadu Chief Minister J Jayalalithaa.,2h 33m,Thalaivi
37,--,['Sam Abbas'],['Sam Abbas'],A rocky relationship between a female couple forces them to spend the night apart.,1h 6m,Alia's Birth
38,--,['Rodney L. Cherry'],['Rodney L. Cherry'],,1h 35m,Love Songs Weren't Meant to Make You Cry
39,6.6,['Kaltrina Krasniqi'],['Doruntina Basha'],"Vera is a middle-aged sign language interpreter, whose life is disrupted by her husband's suicide who has to face the raw reality of going against the deep-seated gender issues of our times.",1h 22m,Vera Dreams of the Sea
40,5.3,['Eugen Marian'],['Eugen Marian'],"16-year-old Adrian makes angels out of wax and used to sing in the church choir. In search of a better life, he decides to leave Transnistria to work in Europe with his friend Ion. But their plan is not destined to come true.",1h 18m,Pigeon's Milk
41,6.7,['Gil Kenan'],DESCONOCIDO,"In this origin story of Father Christmas, an ordinary boy--with a loyal pet mouse and a reindeer at his side--sets out on an extraordinary adventure to find his father, who is on a quest to discover the fabled village of Elfhelm.",1h 46m,A Boy Called Christmas
42,5.6,['D. Mitry'],['D. Mitry'],Angie Goodwin runs away after a horrific car crash to make her dream of becoming a superhero come true.,1h 26m,My True Fairytale
43,6.3,['Marc Dugain'],"['Marc Dugain', 'Honoré de Balzac']","Felix Grandet reigns supreme in his modest house in Saumur where his wife and daughter Eugenie lead a distraction-free existence. Extremely avaricious, he does not take a favorable view of the beautiful parties who rush to ask for his daughter's hand. Nothing should damage the colossal fortune he hides from everyone. The sudden arrival of Grandet's nephew, an orphaned... Read all",1h 43m,Eugénie Grandet
44,5.4,['Jaclyn Bethany'],['Jaclyn Bethany'],"Estranged friends Maria and Nina have spent years apart, but are brought back together at a New Year's party off the Highway One.",1h 27m,Highway One
45,4.1,['Vanya Rose'],['Vanya Rose'],"Anne seems to have it all but when her stepson returns to Montreal with a beautiful young woman, Anne develops an obsession with the stranger who she fears could destroy her privileged life.",1h 49m,Woman in Car
46,7.1,['Alessandro Giglio'],"['Alessandro Giglio', 'Ivan Specchio']","Naples where life unfolds amid an incessant clamor of people, scooter horns, colors and beauty, there is a place where silence and history envelop visitors, transporting their souls on a 3,000-year-old journey: the vast underground city.",1h 21m,Black Parthenope
47,--,['Fernando San Miguel Villagómez'],['Fernando San Miguel Villagómez'],"Carlos and Angelica are a couple trapped in the routine, after a long road trip that reveals things from the past. The couple meet at a coffee shop and decide to never see each other again.",--,Los Gatos Pardos
48,6.7,['Matt Gray'],"['Matt Gray', 'Izzy Weaver']","On her last night in town, a shy teenager sneaks out with her best friends to throw caution to the wind and confess her feelings to her longtime crush.",1h 19m,Madison Baker Was Here
49,9.5,['Alex Gorelik'],"['Bill Freas', 'Alex Gorelik']","A promising, young underground MMA fighter falls victim to substance abuse and homelessness at the height of her career. That all changes when she meets a cocky promoter who promises her the second chance she so desperately needs.",1h 5m,Knockout Girls
50,--,['Tristin Alexandria'],DESCONOCIDO,,--,The Tenth Lodge
51,8.6,['Gregory Alan Williams'],"['Wendi Foy Green', 'Austin James', 'Cameron Johann']",A recently released convict desperately wants to reconnect to his 8-year-old daughter whom he hasn't seen for a decade. But she is being raised by her loving grandparents who want nothing to do with him.,--,Birdie
52,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Recital
53,5.7,['Ferdinando Cito Filomarino'],"['Kevin A. Rice', 'Ferdinando Cito Filomarino']","Following a tragic car accident in Greece, an American tourist finds himself at the center of a dangerous political conspiracy and on the run for his life.",1h 50m,Beckett
54,6.4,['Ainur Askarov'],['Ainur Askarov'],"Hockey club star Maxim Kovalev, the son of the deceased billionaire and team owner, is not used to holding back his emotions. Neither at a hockey match, nor when a traffic cop slows him down on the way to an important game and wants to arrange everything ""according to the rules"". A simple conflict turns into a fatal situation for him, which radically changes his life.... Read all",1h 26m,Buran
55,6.4,['Abdul Zafar'],['Abdul Zafar'],,--,Triangle Love
56,8.2,['Noopur Bora'],"['Noopur Bora', 'Yogesh Vinayak Joshi']","In Noopur Bora's Three Legged Horse, three real-life incidents shudder the city of Pune in India. A cynical Adnan, a dreamy Chandrika, and a reticent Rathore come together to form a beautiful friendship",2h 3m,Three Legged Horse
57,--,['Magdolna Cecília Eröss'],"['Mario Lagó', 'Miron Manega']",,--,The Perfect Mistress V: Happy Ending
58,7.0,['Astik Dalai'],DESCONOCIDO,"'Nobel Peace' is a feature film exploring the dangerous social tensions arisen from religious differences and simple differences of opinion which lead to cruel, senseless violence and oppression which in turn leads to further injustices and creates a never-ending cycle of exploitation from both legal authorities as well as illegal groups. Set in a small touristic vill... Read all",2h 1m,Nobel Peace
59,6.7,['Robin Wright'],"['Jesse Chatham', 'Erin Dignam']","Edee, in the aftermath of an unfathomable event, finds herself unable to stay connected to the world and retreats to the wilds of the Rockies. After a local hunter brings her back from the brink of death, she must find a way to live again.",1h 29m,Land
60,7.2,['Juho Kuosmanen'],DESCONOCIDO,"As a train weaves its way up to the arctic circle, two strangers share a journey that will change their perspective on life.",1h 47m,Compartment Number 6
61,--,DESCONOCIDO,['Raluca Popescu'],,--,"Lucia, Lucia"
62,5.9,['Urenna Amadi'],['Amadi Chris'],"Even in this contemporary world, modernized slavery is still the order of the day. People voluntarily work for pay but end up receiving hatred, humiliation, denial, and hardship. However, time has got its ways of healing all wounds.",1h 21m,Not a Slave
63,5.5,['Liliana Torres'],['Liliana Torres'],"While Liv Strömquist draws and Vivian Gornick becomes the leader of a growing army of romantic love sceptics, Liliana Torres plays herself in this film in which she reviews her own love life. She hits the road, stopping off in places like Mexico and Italy, with the premise of recording interviews with her ex-boyfriends for a film. Juicy encounters in which she reviews... Read all",1h 19m,¿Qué hicimos mal?
64,--,['Glen Barretto'],DESCONOCIDO,,--,Dusty to Meet Rusty
65,7.0,['Halitha Shameem'],"['Suman Kumar', 'Halitha Shameem']","An unexpected life event forces a young man to reconsider the past and his opinions about his father, who was an ice-cream seller.",2h 33m,Aelay
66,8.4,['Shoojit Sircar'],"['Shubhendu Bhattacharya', 'Ritesh Shah']","A biopic detailing the 2 decades that Punjabi Sikh revolutionary, Udham Singh, spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.",2h 44m,Sardar Udham
67,--,['Marina Gerosa'],"['Hans Garrino', 'Marina Gerosa']",,--,La señora no está
68,5.9,['Alexandra Swarens'],['Alexandra Swarens'],"Coming of age story, not a coming out story. An English teen has her life uprooted Sr. Year of High School. This small American town holds past memories from years spent there as a child & the uncertainties of teenagehood.",1h 27m,Spring
69,6.4,['Gianluca Jodice'],['Gianluca Jodice'],"1936. Giovanni Comini has just been promoted to Federal, the youngest in Italy. He gets summoned to Rome for a delicate mission: he must survey Gabriele D'Annunzio and make sure that he does not cause any trouble. D'Annunzio, a nationally respected poet, is getting restless and Benito Mussolini fears that he could damage the alliance with Nazi Germany. However, Comini... Read all",1h 46m,The Bad Poet
70,6.8,['Jane Campion'],"['Jane Campion', 'Thomas Savage']","Charismatic rancher Phil Burbank inspires fear and awe in those around him. When his brother brings home a new wife and her son, Phil torments them until he finds himself exposed to the possibility of love.",2h 6m,The Power of the Dog
71,8.3,['Vishnuvardhan'],DESCONOCIDO,"Shershaah is the story of PVC awardee Indian soldier Capt. Vikram Batra, whose bravery and unflinching courage in chasing the Pakistani soldiers out of Indian territory contributed immensely in India finally winning the Kargil War in 1999.",2h 15m,Shershaah
72,4.7,DESCONOCIDO,"['Brent Scott Maze', 'Derek Maze']","One traumatic night unravels the life of a retired cycling champ into a nightmarish fever dream of murder, steroid rings, and assassins. Only a renegade detective can help him survive until sunrise.",1h 34m,Hide and Bleed
73,3.5,DESCONOCIDO,DESCONOCIDO,"A farmer hell bent on a revolution locks horns with a powerful and greedy industrialist, who is responsible for the plight of farmers. Will he be able to grant his people the life they deserve?",2h 24m,Laabam
74,8.8,['M. Manikandan'],['M. Manikandan'],The last active farmer in a remote village tries to hold out against a property developer.,2h 2m,Kadaisi Vivasayi
75,--,['Robyne Parrish'],['Craig d Griffiths'],"Two NJ Undercover Detectives seek answers to their partners' murder from an informant. By dawn, they must find the truth or the ultimate game of cat and mouse will prove fatal.",--,The Hostage
76,5.4,['Sylvie Verheyde'],['Sylvie Verheyde'],"Paris, in the late 1960s. Madame Claude is at the head of a flourishing business dedicated to prostitution that gives her power over both the French political and criminal worlds. But the end of her empire is closer than she thinks.",1h 52m,Madame Claude
77,4.1,['Nicholas Holland'],['Nicholas Holland'],"Sam and his family are terrorized by a malicious stalker...but as an investigation mounts, he fears the attacks may be related to secrets he has violently kept from his family and detectives.",1h 38m,An Intrusion
78,5.9,['Harry Wootliff'],"['Harry Wootliff', 'Molly Davies', 'Deborah Kay Davies']",It follows a young woman living on the fringes of society who becomes intoxicated by a stranger who overwhelms her quiet life.,1h 42m,True Things
79,7.3,['Ferit Karahan'],"['Ferit Karahan', 'Gülistan Acet']","Set over the course of a tense day at an isolated boarding school, this moral drama follows a boy's desperate fight to save his sick friend in the face of a rigid bureaucracy.",1h 25m,Brother's Keeper
80,6.2,['Rumi Jaffery'],"['Rumi Jaffery', 'Ranjit Kapoor']","An 80-year-old man with a penchant for real life games in a story about rights and wrongs. It's a story about the decisions one makes in their lifetime and the fact that every decision has its repercussions, hearing and judgment.",2h 19m,Chehre
81,--,DESCONOCIDO,['Béa Castan'],"Maude, a woman suffering from Aphenphosmphobia has to face her condition when she falls in love with Esther.",--,Esther & Maude
82,5.9,['Michael Mailer'],['Vojin Gjaja'],"During their last year at an Ivy League college in 1999, a group of friends and crew teammates' lives are changed forever when an army vet takes over as coach of their dysfunctional rowing team.",1h 59m,Heart of Champions
83,5.9,['Damion Damaske'],['Damion Damaske'],"A quirky dramedy about a group of diverse fighters with special abilities who once saved the world from a great evil, who then reunite years later while coping with the mundane existential ennui of crumbling marriages, unfulfilling jobs, and drug abuse. Best described as Mortal Kombat meets The Big Chill.",--,Reunion of Champions
84,7.8,['Irina Unger'],['Irina Unger'],"A gold digger's second attempt of marriage to a wealthy entrepreneur goes tragically wrong. She comes to consciousness in a sacred land of a mysterious Shaman, who believes he is able to heal her battered body and restore the fabric of her lost soul. He coerces her into a spiritual quest to enlightenment, but has dark secrets of his own.",2h 13m,Soul Eclipse
85,5.4,['José Ramón Chávez'],['Carla Sierra'],"Su is coping with the loss of her fiance. Her therapist gives her some instructions to get over her depression. Matias and Gil, best friends of Su's dead fiance, try to help her accomplish these goals. One of them is having a female friend that allows her to connect with her feminine side. After several failed attempts, Su meets Ana, who will change Su's life.",1h 30m,Después de Ti
86,7.2,['Yann Gozlan'],DESCONOCIDO,A young and talented black box analyst is on a mission to solve the reason behind the deadly crash of a brand new aircraft.,2h 9m,Black Box
87,--,['David Townsend'],['David Townsend'],A highly intelligent autistic (Paul Dewdney) gets sent to jail for multiple unpaid speeding tickets where he has to survive his difficult cell-mate and convict leader Mouthy Mike (Adrian Perez).,--,Dougley
88,6.2,['Lina Roessler'],['Anthony Grieco'],"A cranky, retired author reluctantly embarks on a final book tour to help out a young publisher.",1h 42m,Best Sellers
89,7.0,['Travis Mills'],DESCONOCIDO,"One of 12 Westerns in 12 Months made during 2020, this movie explores the many amazing and horrifying stories about land pirates and thieves along the Natchez Trace in the early 1800s. The story will follow both fictional and real life characters on an adventure along the infamous road.",1h,Tales of the Natchez Trace
90,5.2,['Darren Lynn Bousman'],"['Josh Stolberg', 'Pete Goldfinger']","A criminal mastermind unleashes a twisted form of justice in Spiral, the terrifying new chapter from the book of Saw.",1h 33m,Spiral
91,3.5,['Shawn Welling'],"['Shawn Welling', 'Derek H. Potts']",A man will become a criminal to save his family.,1h 33m,The Shipment
92,5.6,['Stefano Mordini'],DESCONOCIDO,"In late September 1975, a renowned Catholic school in Rome for sheltered, upper-middle-class boys is attacked in what became known as the Circeo Massacre. The film examines what triggered the violence.",1h 46m,The Catholic School
93,--,DESCONOCIDO,"['Lacey Franks', 'Addison Dawn Perry-Franks']","Self Biography - A biography of Addison Perry-Franks and her struggles to fit in with society among the LGBT Community, and her struggles to be accepted, and her run for Texas House of Representatives in 2020.",1h 42m,A Biography of Great Proportions
94,5.6,['Cristina Grosan'],"['Cristina Grosan', 'Nóra Rainer-Micsinyei']","MAJA's life is finally coming together and her BOYFRIEND couldn't be more pleased. In the midst of moving out from their student flat, Maja's evening takes a surprising turn when she stumbles upon an old relative who is without a doubt, dead. Nobody from the family is available to help, so Maja has to deal with it herself. As she waits for the authorities, SARA, Maja'... Read all",1h 23m,Things Worth Weeping For
95,6.3,['Ben Sombogaart'],"['Marian Batavier', 'Paul Ruven']","Hannah is imprisoned at camp Bergen-Belsen days before it is liberated, and there she thinks back to her time in Amsterdam with her best friend Anne during the first few years of the war. Hannah finds out that Anne is also in the camp, separated by a wall, the night before Hannah and her family are being exchanged for German captives.",1h 43m,My Best Friend Anne Frank
96,8.0,['Sian Heder'],DESCONOCIDO,"As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents.",1h 51m,CODA
97,6.8,DESCONOCIDO,['Lien Willaert'],"William and Olga are given the shock diagnosis that their only daughter Sandra (6) has MLD, a rare muscular disease. She has roughly one year to live. As the family's world crumbles, the father refuses to give up hope and starts a fierce battle against the pharma industry.",1h 47m,Red Sandra
98,5.3,['Alejandro Hidalgo'],"['Alejandro Hidalgo', 'Santiago Fernández Calvete']","An American priest working in Mexico is possessed during an exorcism and ends up committing a terrible act. Eighteen years later, the consequences of his sin come back to haunt him, unleashing the greatest battle within.",1h 38m,The Exorcism of God
99,7.3,['Tatiana Huezo'],"['Jennifer Clement', 'Tatiana Huezo']",Life in a town at war seen through the eyes of three young girls on the path to adolescence.,1h 50m,Prayers for the Stolen
100,3.4,['Joth Riggs'],"['Ernesto Melara', 'Matthew Eason']","Taylor is forced to hide the young daughter of a Colombian woman in witness protection who will be testifying against a powerful drug cartel in Federal Court, as ruthless sicarios aim to hunt them down.",1h 22m,Night of the Sicario
101,6.6,['Aleksandra Terpinska'],DESCONOCIDO,"Urban drama set in contemporary Warsaw depicting a love triangle between a wannabe rapper Kamil, his sexy girlfriend Anecia and a trophy wife Iwona.",1h 46m,Other People
102,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt10375112
103,4.8,['Noel David Taylor'],['Noel David Taylor'],"Set against the backdrop of a comically surreal and anachronistic LA, a beleaguered young man tries to write a movie but instead gets pulled into everyone else's projects as he hallucinates his way through a bizarre indie film scene.",1h 19m,Man Under Table
104,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt10431556
105,5.9,['Christophe Hermans'],"['Christophe Hermans', 'Arthur Loustalot', 'Noëmie Nicolas']","A closed session between Alice, a mother, and her two daughters.",1h 21m,The Hive
106,7.4,['Xavier Giannoli'],DESCONOCIDO,"Lucien de Rubempré, a young, lower-class poet, leaves his family's printing house for Paris. Soon, he learns the dark side of the arts business as he tries to stay true to his dreams.",2h 29m,Lost Illusions
107,6.0,['Ilker Çatak'],"['Finn-Ole Heinrich', 'Gabriele Simon']","Janik and Samuel are very close. After high school, they plan to go to Turkey in search of Samuel's father, whose name they only know. However, shortly before their departure, Janik makes a mistake that calls everything into question.",1h 29m,Stambul Garden
108,7.0,['Fred Cavayé'],DESCONOCIDO,"After the Germans occupy Paris, a talented jeweler, Joseph Haffmann, arranges for his family to flee the city and offers one of his employees the opportunity to take over his store until the conflict subsides.",1h 55m,"Farewell, Mr. Haffmann"
109,6.5,['Lisa Bierwirth'],"['Hannes Held', 'Lisa Bierwirth']","In Frankfurt's Bahnhofsviertel, two people meet whose lives could hardly be more different. Monika is in her mid-forties and belongs to the city's cultural scene as a curator.",2h 5m,Prince
110,5.9,['Mauricio Eça'],"['Ilana Casoy', 'Raphael Montes']","A psychological thriller surrounding the real murders of Manfred and Marísia von Richthofen orchestrated by their own daughter, Suzane, along with her boyfriend and brother-in-law, the Cravinhos brothers.",1h 25m,The Girl Who Killed Her Parents
111,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt10608854
112,5.6,['Eddie Vigil V'],['Eddie Vigil V'],"When Rachel, an agoraphobic life coach, loses her biggest client she is forced to take on an in-person client to survive. As her struggles with anxiety and self-doubt amplify, and the heaviness of her agoraphobia weighs on her, she is forced to take steps to overcoming these obstacles with the help of her delivery guy Brady and her new in person clients.",--,It's What's on the Inside
113,7.0,['Ángeles Cruz'],['Ángeles Cruz'],"Chabela, Maria and Toña, live in a Mixtecan town, where they have to confront their own sexuality.",1h 31m,Nudo Mixteco
114,7.0,DESCONOCIDO,"['Kazuyuki Fudeyasu', 'Chiaki Kon', 'Naoko Takeuchi']","When a dark power enshrouds the Earth after a total solar eclipse, the scattered Sailor Guardians must reunite to bring light back into the world.",2h 40m,Sailor Moon Eternal
115,5.8,['Bradley Hasse'],"['Bradley Hasse', 'Richard Hollman']","On the verge of a nervous breakdown, Maxwell meets a talking sloth in his dreams and becomes obsessed with saving the animal's habitat in his waking life by returning to his first passion of music.",1h 25m,Songs for a Sloth
116,7.0,['Éric Besnard'],"['Éric Besnard', 'Nicolas Boukhrief']","France, 1789, just before the Revolution. With the help of a surprising talented young woman, a chef who has been sacked by his noble master finds the strength to free himself from his position as a servant and opens the first ever restaurant.",1h 52m,Delicious
117,7.0,['Elijah Jones'],"['Brielle Jones', 'Elijah Jones']","In the third segment of the ""Razilee and Elijah Series"". Elijah learns to reconnect, and explore new beginnings in a very visual and innovative way, while dealing with past intervals from traumatic loss.",1h 29m,Razilee and Elijah: Part 3
118,6.6,['Carl Moberg'],['Carl Moberg'],"A Thousand Hours is about Anna, a musician from Copenhagen, her music dreams and her search for love - and herself. The film is a romantic drama and a music film with newly written music by up n coming Scandinavian artists.",1h 42m,A Thousand Hours
119,7.9,['Nathan Buck'],['Nathan Buck'],"After the death of her husband, a reclusive artist invites two friends to her farm in Spain and reveals a shocking plan. Before the weekend ends, the friends must share secrets from the past and force her to make a heart-rending choice.",1h 29m,Under Spanish Skies
120,6.8,['Ivan Bakrac'],"['Ivan Bakrac', 'Vladimir Blazevski']","Five small town Montenegrin childhood friends still cherish their friendship, despite being scattered all across former Yugoslavia. Over the course of one year, after a series of life-defining events, they are forced to transform their careless, escapist youth into maturity. When the winter is over, each of them will have to build their own new world.",1h 41m,After the Winter
121,6.3,['Milos Avramovic'],"['Milos Avramovic', 'Petar Mihajlovic']",Follow-up to the 2018 film 'Juzni vetar'.,2h 7m,South Wind 2: Speed Up
122,5.8,['Jordi Núñez'],['Jordi Núñez'],"Carla, a young waitress, is invited to spend an afternoon at the beach with Victor and his peculiar friends. Between both appears an attraction, which grows intensely and deeply, and that will change their lives forever.",1h 38m,What We Know
123,6.5,['Marion Desseigne-Ravel'],['Marion Desseigne-Ravel'],"Nedjma is spending her days hanging out with her squad. However, everything changes when her path collides with Zina, the newly arrived cousin of the leader of a rival squad.",1h 20m,Besties
124,6.3,['Denis Imbert'],DESCONOCIDO,"Victoria, 8 year old girl whose mother just passed away, relocates with her father in a small mountain village. She finds solace in the adoption of a puppy of unknown origin found in an isolated farm.",1h 24m,Vicky and Her Mystery
125,5.2,['Davide Ferrario'],['Jean Pierre Magro'],"Just Noise (Storbju) chronicles how the citizens of Malta fought for independence from Britain in 1919. When the Army was sent to quell the riots and the British government covered up the bloody encounter, more than 100 Maltese were accused of instigating the violence and jailed.",1h 42m,Blood on the Crown
126,--,['Dan Silov'],DESCONOCIDO,"Two unsuccessful Tinder dates turn into one successful. Zhenya and Alisa, two cynical twenty-somethings, are seemingly perfect for each other, yet they both desperately try not to fall in love in the world of romantic relationships uberization.",--,What We Call Love. Red
