,id,time_sec
0,tt13135936,1
1,tt15745324,1
2,tt15770114,1
3,tt16969998,4
4,tt17009170,0
5,tt17066254,2
6,tt17422822,1
7,tt17720464,3
8,tt17889486,0
9,tt18226288,2
10,tt18394068,1
11,tt19797782,2
12,tt19816152,2
13,tt19880066,2
14,tt19896388,2
15,tt20113664,2
16,tt20191770,2
17,tt20916548,2
18,tt21033356,1
19,tt21030528,2
20,tt21294520,2
21,tt21336722,2
22,tt21825490,2
23,tt21869080,3
24,tt21876336,2
25,tt21934702,2
26,tt21983840,3
27,tt22178830,2
28,tt22207302,2
29,tt22248028,3
30,tt22334270,3
31,tt22752752,3
32,tt22888940,3
33,tt22896014,3
34,tt23014970,2
35,tt23016192,3
36,tt23329694,3
37,tt23330510,2
38,tt23395496,2
39,tt23463934,2
40,tt23617442,4
41,tt23667626,3
42,tt23739900,2
43,tt23803320,2
44,tt23803936,3
45,tt23180434,3
46,tt23842622,3
47,tt23854586,2
48,tt24079838,4
49,tt24178328,1
50,tt24220088,2
51,tt24247738,2
52,tt22004590,4
53,tt24320558,3
54,tt24464056,4
55,tt24484614,3
56,tt24512334,5
57,tt24514866,2
58,tt24652070,2
59,tt24700238,2
60,tt24734818,5
61,tt24803402,4
62,tt24805378,2
63,tt24990340,4
64,tt25155568,2
65,tt25178114,14
66,tt25179106,2
67,tt25204680,2
68,tt25274288,3
69,tt25305598,2
70,tt25379900,2
71,tt25382996,3
72,tt25386200,2
73,tt25394298,4
74,tt25398170,2
75,tt25398184,3
76,tt25399912,2
77,tt25399946,2
78,tt25399962,2
79,tt25403660,2
80,tt25403050,3
81,tt25399098,2
82,tt25404526,2
83,tt25407360,2
84,tt25418996,2
85,tt25431442,2
86,tt25433560,2
87,tt25433832,2
88,tt25434106,1
89,tt25437628,2
90,tt25436024,2
91,tt25440372,1
92,tt25443010,2
93,tt25502538,2
94,tt25503992,2
95,tt25505872,2
96,tt25521274,3
97,tt25533480,5
98,tt25571142,3
99,tt25656858,3
100,tt25666866,4
101,tt25728554,2
102,tt25728714,6
103,tt25730094,6
104,tt25783756,5
105,tt25783938,2
106,tt25784602,3
107,tt25790922,4
108,tt25809374,2
109,tt25810602,3
110,tt25785202,3
111,tt25810184,4
112,tt25810004,3
113,tt25816014,5
114,tt25816472,3
115,tt25812034,3
116,tt25811050,5
117,tt25831992,3
118,tt25916450,4
119,tt25923110,6
120,tt25955358,5
121,tt25964292,4
122,tt25969924,5
123,tt25971298,5
124,tt25965886,2
125,tt25967478,4
126,tt25969982,3
127,tt26007162,3
128,tt26008132,6
129,tt26054010,6
130,tt26057268,5
131,tt26079596,3
132,tt26091224,4
133,tt26179986,3
134,tt26213560,2
135,tt26215716,2
136,tt26216868,5
137,tt26216984,2
138,tt26217688,6
139,tt26217698,2
140,tt26218316,12
141,tt26219586,4
142,tt26220382,10
143,tt26220530,3
144,tt26222456,5
145,tt26224194,7
146,tt26229168,6
147,tt26229802,3
148,tt26229988,6
149,tt26230576,2
150,tt26230612,6
151,tt26219528,2
152,tt26227264,4
153,tt26236720,2
154,tt26237382,4
