,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,--,DESCONOCIDO,DESCONOCIDO,,--,Nine Lives
1,--,DESCONOCIDO,DESCONOCIDO,"An Argentine actress named Janet Rodriguez reaches the top of Hollywood, being one of the most famous actresses of the moment. On the other hand, her private life goes from bad to worse, since her husband, the film director John Camaron, is unfaithful with an Asian woman. This destroys the ego of Janet, who begins to use cocaine, until her life turns into a true hell.... Read all",--,La Actriz
2,--,DESCONOCIDO,DESCONOCIDO,A man arranges to pay a ransom for the return of his kidnapped wife.,--,The Exchange
3,--,DESCONOCIDO,DESCONOCIDO,"The movie will introduce you to the tragic fate of two very ordinary people. The main characters, Herman Yarema and Kamila Paliy, are victims of a technical error at the pharmaceutical company. A terrible tragedy covered the guy's body with chemical burns, and the girl has lost her vision. Herman decided to invent medicine to restore vision and return to Kamila her no... Read all",--,Piddoslidni
4,--,DESCONOCIDO,DESCONOCIDO,,--,Gorda
5,--,DESCONOCIDO,DESCONOCIDO,,--,Anxiety
6,--,DESCONOCIDO,DESCONOCIDO,A young girl impersonates a Barbie in order to distract herself from the smoke stained motel she's being trafficked out of.,--,Barbie
7,--,DESCONOCIDO,DESCONOCIDO,"The story narrates an Iranian lad in a hot summer at noontide wanting to doze off in his house alone being repeatedly interrupted by some Afghan refugee little boys begging for some ice, which he refuses furiously to give them. The conflict keeps dragging on till he is interrupted by an Afghan bare-foot girly with a legendary beauty begging him for some ice, too; an i... Read all",--,Ice of that Summer
8,--,DESCONOCIDO,DESCONOCIDO,,--,Close to Home
9,--,DESCONOCIDO,DESCONOCIDO,,--,The Tailor
10,--,DESCONOCIDO,DESCONOCIDO,"Two soldiers are resting by the shore during a brutal war, leading one of the soldiers to contemplate his existence and imagine a reality different from his own. Based on the poem ""False Dawn"" by Joshua Smith.",--,False Dawn
11,--,DESCONOCIDO,DESCONOCIDO,Three abattoir workers prepare for a difficult morning when a stranger chains himself to their gates.,--,Killers
12,--,DESCONOCIDO,DESCONOCIDO,A story about coming to terms with the loss of a loved one. A relationship between Annie and her grandmother.,--,"Moo, Annie. Moo."
13,--,DESCONOCIDO,DESCONOCIDO,,--,Closure
14,--,DESCONOCIDO,DESCONOCIDO,,--,Let the Beat Build
15,--,DESCONOCIDO,DESCONOCIDO,"Recovery is a heartfelt film that follows 4 patients in their online eating disorders therapy group. When their nurse drops out of the call, they are left to do the group alone. Based on real life experiences of eating disorder treatment.",--,Recovery
16,--,DESCONOCIDO,DESCONOCIDO,,--,Au commencement
