,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,6.2,['Martin Bourboulon'],DESCONOCIDO,"The government is asking Eiffel to design something spectacular for the 1889 Paris World Fair, but Eiffel simply wants to design the subway. Suddenly, everything changes when Eiffel crosses paths with a mysterious woman from Arun's past.",1h 48m,Eiffel
1,4.1,['Clayton Scott'],DESCONOCIDO,"Without a trace, Susie Potter vanished from her home in the quiet town of Skidmore, Missouri. Ten years later two reporters uncover a harrowing new detail, which leads them on an obsessive hunt for the truth through the dark labyrinth of rural northwest Missouri.",1h 32m,Below the Fold
2,7.7,['Joachim Trier'],"['Eskil Vogt', 'Joachim Trier']","The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",2h 8m,The Worst Person in the World
3,3.4,['Joth Riggs'],"['Ernesto Melara', 'Matthew Eason']","Taylor is forced to hide the young daughter of a Colombian woman in witness protection who will be testifying against a powerful drug cartel in Federal Court, as ruthless sicarios aim to hunt them down.",1h 22m,Night of the Sicario
4,6.6,['Aleksandra Terpinska'],DESCONOCIDO,"Urban drama set in contemporary Warsaw depicting a love triangle between a wannabe rapper Kamil, his sexy girlfriend Anecia and a trophy wife Iwona.",1h 46m,Other People
5,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt10375112
6,--,['Cédric Prévost'],"['Cédric Prévost', 'Caroline Torelli']",,1h 23m,Love Bug
7,6.0,['Axelle Ropert'],DESCONOCIDO,"A young girl surrounded by love but also caught in her parents' break up, and the impact of their divorce on her own search for love.",1h 26m,Petite Solange
8,6.7,['Kirill Serebrennikov'],"['Alexey Salnikov', 'Kirill Serebrennikov']","A day in the life of a comic book artist and his family in post-Soviet Russia. While suffering from the flu, Petrov is carried by his friend Igor on a long walk, drifting in and out of fantasy and reality.",2h 25m,Petrov's Flu
9,3.8,['Chris Chan Lee'],DESCONOCIDO,"Desperate to reconcile with his estranged wife, Elliot stops at a desert motel where he encounters Greta, an uncanny woman on the run from a mysterious past.",2h 1m,Silent River
10,6.5,['J.P. Watts'],"['J.P. Watts', 'Thomas Woods']","During World War I, a group of British miners are recruited to tunnel underneath no man's land and set bombs from below the German front in hopes of breaking the deadly stalemate of the Battle of Messines.",1h 36m,The War Below
11,4.8,['Jeffrey Hidalgo'],DESCONOCIDO,"Katja, a member of the sexy dance group has a wardrobe malfunction on a noontime show. She and her boyfriend, Carlito find themselves at the center of a media circus that eventually results in a brutal and very public murder. The movie is about the ruthless tendency of the entertainment industry to make a spectacle out of scandal and tragedy. It's about the lengths pe... Read all",1h 25m,General Admission
12,--,['Mason Scott'],DESCONOCIDO,An experimental film about a group of teens who set up a Christmas party for a close friend. Suddenly things take a violent turn when one of the teens conspires against the group with the help of an ancient dark evil.,1h 50m,Tunnel To The Inferno
13,6.1,['Jake Wachtel'],"['Jake Wachtel', 'Christopher Larsen']","In this Buddhist sci-fi mystery set in near-future Phnom Penh, a young Cambodian detective untangles a link between her friend's past-life dreams of a lost gold artifact and a neuroscientist's determination to attain digital enlightenment.",1h 41m,Karmalink
14,--,['Federico Hidalgo'],DESCONOCIDO,"Edgar, a travel writer, convinces his old friend Bill to make one last trip with him to a mysterious institute. Once there, Bill is put in great peril.",1h 37m,The Great Traveller
15,6.2,['Jens Sjögren'],"['Jakob Beckman', 'Zlatan Ibrahimovic', 'David Lagercrantz']","Son of Balkan immigrants Zlatan Ibrahimovic, born in Sweden, becomes, after a rough childhood, a Swedish football champion of several decades.",1h 40m,I Am Zlatan
16,--,['Josh Fox'],DESCONOCIDO,The Truth Has Changed is a solo monologue which traces the arc of American propaganda and misinformation from 9/11 to Trump from the perspective of the front lines.,1h 56m,The Truth Has Changed
17,5.8,['Kate Dolan'],DESCONOCIDO,In a North Dublin housing estate Char's mother goes missing. When she returns Char is determined to uncover the truth of her disappearance and unearth the dark secrets of her family.,1h 33m,You Are Not My Mother
18,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt10409102
19,5.8,['Douglas B. Maddox'],"['Simon K. Parker', 'Douglas B. Maddox']","Sometimes hope is all you need, but sometimes it can be hard to find. Faced with the death of her beloved grandmother, Lizzy now focuses on the farm, her horses, and three-day eventing. With her upcoming marriage to James threatened and challenged by a beautiful girl from his past, Lizzy must learn to stand on her own two feet but with Legacy by her side she can do it... Read all",1h 43m,Hope's Legacy
20,4.8,['Marcella Cytrynowicz'],DESCONOCIDO,"Set in middle America, a small town, low-income suburbia.",1h 30m,American Cherry
21,5.8,['Balázs Krasznahorkai'],"['Balázs Krasznahorkai', 'Balázs Lengyel', 'Balázs Lovas']","Hungarian obstetrician Bálint Grassai left his native village in Maramures, Romania many years ago to attend medical school in Budapest. He also left behind a son he never met, the result of a short affair with a local woman. At Easter, when Bálint returns to bury his father, he is faced with deciding the fate of his abandoned son. Simon is now a self-destructive and ... Read all",1h 32m,Hasadék
22,4.9,['Mark Raso'],"['Joseph Raso', 'Mark Raso', 'Gregory Poirier']","After a devastating global event wiped out all electronics and eliminated people's ability to sleep, a former soldier may have found a solution with her daughter.",1h 36m,Awake
23,--,DESCONOCIDO,DESCONOCIDO,"When a couple travels to an idyllic cottage in a remote corner of the Scottish Highlands, they'll have to rely on more than just each other to make it home.",--,The Raven and the Rowan Tree
24,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt10431556
25,2.7,['Muammer Kocak'],DESCONOCIDO,,1h 25m,Road of Dreams
26,5.3,['Alana Waksman'],DESCONOCIDO,"When 22 year-old Rae, a descendant of Holocaust survivors, is targeted by Neo-Nazis in Billings, Montana, her ancestors' trauma becomes real.",1h 21m,We Burn Like This
27,5.7,['Vibeke Muasya'],DESCONOCIDO,"Barbara O'Brien, an Irish Catholic mother, has her life turned upside-down when her son, a freshman in college, is involved in a tragic hazing incident.",1h 41m,Rushed
28,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,The Bertelli's
29,5.9,['Christophe Hermans'],"['Christophe Hermans', 'Arthur Loustalot', 'Noëmie Nicolas']","A closed session between Alice, a mother, and her two daughters.",1h 21m,The Hive
30,6.6,['Ana Johann'],"['Ana Johann', 'Alana Rodrigues']","Renata lives isolated in the countryside with her teenage daughter and her husband, conceiving fear as a common feeling. The arrival of a stranger awakens in her the desire for all that was asleep.",1h 39m,A Mesma Parte de Um Homem
31,--,['Andrew Paul Davis'],"['Andrew Paul Davis', 'Timothy Mark Davis']","A conflicted minister reckons with his marriage and a new foster child. Meanwhile the foster child's mother tries to get her son back, her past coming back to haunt her.",1h 40m,Pompano Boy
32,4.9,['Riley Warmoth'],DESCONOCIDO,Follows a seventeen-year-old girl who struggles to find her place in the world.,1h 16m,West Michigan
