,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
0,James Neely,Desconocido,"['Moonlight Sonata', 'Reacher', 'Asalto final', 'El gabinete de curiosidades de Guillermo del Toro']",['Reparto'],Desconocido,--
1,Christine L. Nguyen,Desconocido,"['The Bold Type', 'Star Trek: Discovery', 'Zahara: The Return', 'Nurses']",['Reparto'],Desconocido,--
2,Reece Presley,1989,"['In a Violent Nature', 'Can I Get A Witness', 'Psycho Goreman', 'Resident Evil 4']","['Reparto', 'Especialistas', 'Vestuario']",1 premio y 2 nominaciones,--
3,Mark Ramjohn,Desconocido,"['The Endeavor', '101 Thugs', 'Seeds of Prime', 'Time Slinger']","['Reparto', 'Producción']",Desconocido,--
4,Rachel Sellan,Desconocido,"['Two for the Win', 'We Came to Wreck Everything', 'The Glorification of the Antihero', 'The Sublet']","['Reparto', 'Producción']",Desconocido,--
5,Kosa Akaraiwe,Desconocido,"['Cracked', 'Makeup: The Musical', 'Lleyton', 'Thanks for the Room']","['Reparto', 'Guion', 'Producción']",1 premio,--
6,Malaika Hennie-Hamadi,Desconocido,"['El cuento de la criada', 'Bria Mack Gets A Life', 'Fresh Meat', 'Penny']",['Reparto'],Desconocido,--
7,Dani Mariathas,Desconocido,[],[],Desconocido,--
8,Savannah Haye,Desconocido,['Cracked'],['Reparto'],Desconocido,--
9,Sandra Dorélas,Desconocido,"['The Color of the Heart', 'Discussions Avec Mes Parents', 'Before Grace', 'Cracked']",['Reparto'],Desconocido,--
10,David Akinyemi,Desconocido,"['The Campus Queen', 'Cracked']",['Reparto'],Desconocido,--
11,Richard Okolo,Desconocido,"['Temerás a tu vecino', 'If I Should Die', 'Encounter: UFO', 'Cracked']",['Reparto'],Desconocido,--
12,Amy Holden,Desconocido,['Emotional Distancing'],['Reparto'],Desconocido,--
13,Duncan McLellan,Desconocido,"['The Demolisher', 'Arrow', 'El hombre en el castillo', 'Sobrenatural']","['Reparto', 'Especialistas']",Desconocido,--
14,Raymond Lee,febrero,"['Quantum Leap', 'Que te den, Kevin', 'Top Gun: Maverick', 'Mozart in the Jungle']","['Reparto', 'Producción', 'Guion']",1 premio y 1 nominación,--
15,Alexis Rhee,Desconocido,"['Black Panther', 'Territorio Lovecraft', 'Ray Donovan', 'Crash (Colisión)']","['Reparto', 'Dirección', 'Guion']",5 premios y 1 nominación,--
16,Joseph Lee,1987,"['Bronca', 'Star Trek: Picard', 'Searching...', 'Raspberry']",['Reparto'],4 nominaciones en total,--
17,Alyssa Gihee Kim,Desconocido,"['Bronca', 'Summertime', 'Raspberry', 'Dave']",['Reparto'],Desconocido,--
18,Molly Leland,Desconocido,"['Ozark', 'Ley y orden: Unidad de Víctimas Especiales', 'Anatomía de Grey']","['Reparto', 'Guion', 'Producción']",1 premio y 4 nominaciones,--
19,Matt Kelly,Desconocido,"['This Is Us', 'New Normal: Six Chilling COVID Tales', 'NCIS: Los Ángeles', 'Heathers: Escuela de jóvenes asesinos']",['Reparto'],Desconocido,--
20,Harry Du Young,1955,"['Hora punta', 'Perdona que te moleste', 'Anonymous', 'Star Trek: Renegados']","['Reparto', 'Cámara y electricidad', 'Equipos adicionales']",Desconocido,--
21,Sharon Im,Desconocido,"['Jane the Virgin', 'Worst Birthday Ever', 'Detour', 'Until the Wedding']","['Reparto', 'Producción']",Desconocido,--
22,Robert M. Lee,Desconocido,"['This Is Us', 'Hawai 5.0', 'Silicon Valley', 'BYD: Make History']",['Reparto'],1 nominación,--
23,Alvin Heng,Desconocido,"['Swept Under', 'Donut Boy']",['Reparto'],Desconocido,--
24,Janey Nalin,Desconocido,"[""Kyle's Pocket Dial"", 'French Connection', 'Bedlam Butterfly', 'Wasteland']",['Reparto'],Desconocido,--
25,Aey Premrudee Nuengla,Desconocido,"['Outlaw Johnny Black', 'This Time', 'Street Ships', 'Bedlam Butterfly']",['Reparto'],Desconocido,--
26,Mony Pal,Desconocido,"['The Taylor Files', 'Tontine', 'One Day', 'Bedlam Butterfly']","['Reparto', 'Equipos adicionales']",Desconocido,--
27,June Puban,Desconocido,['Bedlam Butterfly'],['Reparto'],Desconocido,--
28,Jason Sean,Desconocido,"['Film Lab Presents', 'The Pool', 'I Think You Should Leave with Tim Robinson', 'Welcome to A Restaurant']","['Reparto', 'Dirección']",Desconocido,--
29,Raychel Addo,Desconocido,"['Generation Beziehungsunfähig', 'Obscenities', 'Paai: The Mat', 'The Armstrong and Miller Show']","['Reparto', 'Maquillaje']",Desconocido,--
30,Aakash Shukal,Desconocido,"['Eternals', 'Quickie', 'Barun Rai and the House on the Cliff', 'Before Nikkah']",['Reparto'],Desconocido,--
31,Sophia Hannides,Desconocido,"['The Fat Lady Sings', 'Diakoptis', 'Otto-15 tiles', 'Doctors']",['Reparto'],Desconocido,--
32,Felipe Bejarano,Desconocido,"['Bohemian Rhapsody', 'The Prince of Egypt: Live from the West End', ""It's a Sin"", 'McDonald & Dodds']",['Reparto'],Desconocido,--
33,Nashaly Velez,Desconocido,"['Why Do You Love Me?', 'Too Unexpected', 'Saturday the 14th Part 2']","['Reparto', 'Localización', 'Decoración']",1 nominación,--
34,Rebecca Calienda,Desconocido,"['Them', 'The Song of the Sea', 'Criminal Audition', 'Dead Unicorns']",['Reparto'],1 premio,--
35,Gary Hanks,Desconocido,"['After the Flood', 'Coronation Street', 'Emmerdale', 'Hollyoaks']","['Reparto', 'Producción']",Desconocido,--
36,Alma Reising,Desconocido,"[""Pastor's Wife"", ""Mother's Child"", 'Cornerstone', 'The Traveller']","['Reparto', 'Maquillaje']",Desconocido,--
37,Terence Mann,Desconocido,"[""It's Your Movie"", 'Today Is a Good Day', 'This Is Personal: The Hunt for the Yorkshire Ripper', 'Vincent']","['Reparto', 'Casting']",Desconocido,--
38,Dimitri Gripari,Desconocido,"['Las amistades peligrosas', 'NYET! - a Brexit UK Border Farce']",['Reparto'],Desconocido,--
39,Tim Cullingworth-Hudson,Desconocido,"['La forja de un campeón. La leyenda de Jem Belcher', 'The Obscure Life of the Grand Duke of Corsica', 'Thieves in the Night', 'Los asesinatos de Midsomer']","['Reparto', 'Producción', 'Dirección']",2 premios y 8 nominaciones,--
40,Alexandra Kate,Desconocido,"['Bermondsey Tales: Fall of the Roman Empire', 'A Sunny Day on Melancholy Street']",['Reparto'],Desconocido,--
41,James Mitchell,Desconocido,"['The Killing of A Violent Man', 'A Sunny Day on Melancholy Street', '19984', 'Doghouse']",['Reparto'],Desconocido,--
42,Tom Harley,Desconocido,['A Sunny Day on Melancholy Street'],['Reparto'],Desconocido,--
43,Felix Martin,Desconocido,"['A Sunny Day on Melancholy Street', 'Mister Supranational 2021']",['Reparto'],Desconocido,--
44,Carola Stewart,Desconocido,"['The Washerwoman', ""The Tyrant's Cup"", 'A Sunny Day on Melancholy Street', 'A Series of Light']","['Reparto', 'Equipos adicionales']",1 premio y 1 nominación,--
45,Rasmus Merivoo,Desconocido,"['Kratt', 'Tulnukas ehk Valdise pääsemine 11 osas', 'Buratino', 'Mis värvi on armastus?']","['Dirección', 'Guion', 'Reparto']",2 premios y 1 nominación,--
46,Einar Kuusk,1989,"['The Most Beautiful Day', 'Luther: Cae la noche', 'Pandeemia', 'The Happy Ghost']","['Reparto', 'Dirección', 'Guion']",Desconocido,--
47,Elina Reinold,1971,"['Kättemaksukontor', 'Seenelkäik', 'Sanna ögonblick', 'Mrs. Chatterjee vs. Norway']",['Reparto'],2 nominaciones,--
48,Kristo Viiding,1984,"['The Yellow Duckman (Kollane Partmees)', 'Gracias a La Vida', 'The Morning After the Night Before', 'Amontillado']","['Reparto', 'Dirección', 'Guion']",Desconocido,--
49,Margus Kobing,Desconocido,"['Omerta 6/12', 'Marian paratiisi', 'Sangarid', 'O2']",['Reparto'],Desconocido,--
50,Diana Klas,1967,"['Pandeemia', ""The Women's War"", 'Õnne 13', 'Kallis härra Q']",['Reparto'],Desconocido,--
51,Karl Mooses,Desconocido,['Pandeemia'],['Reparto'],Desconocido,--
52,Priit Vainus,Desconocido,"['Pandeemia', 'Eesti matus', 'Läheduse raamid', 'Homme põgeneme']",['Reparto'],Desconocido,--
53,Merike Värik,Desconocido,"['Jesus Shows You the Way to the Highway', 'Õiglus 2', 'Õiglus', 'Pandeemia']",['Reparto'],Desconocido,--
54,Rahel Talan,Desconocido,['Pandeemia'],['Reparto'],Desconocido,--
55,Shekato Chishi,Desconocido,"['Angh', 'Checkpost']",['Reparto'],Desconocido,--
56,Amo Rio,Desconocido,['Angh'],['Reparto'],Desconocido,--
57,Johan Solo,Desconocido,['Angh'],['Reparto'],Desconocido,--
58,Judith Kotigaro,Desconocido,"['Antwerpen', ""Queen's Day"", 'Family Pride', 'Imitation of Life - A Machine Learning Story']",['Reparto'],3 nominaciones,--
59,Arun Siva,Desconocido,"['Imitation of Life - A Machine Learning Story', 'Bear Squad']",['Reparto'],Desconocido,--
60,Thula Katrin Helgudottir Thordardottir,Desconocido,[],[],Desconocido,--
61,Dag Bjørnar Hollund,Desconocido,['Imitation of Life - A Machine Learning Story'],['Reparto'],Desconocido,--
62,Aniez,Desconocido,"['PandI', 'The Wayward Sisters', 'Fes-me un Café', 'According to Marcus']","['Reparto', 'Producción', 'Guion']",49 premios y 24 nominaciones,--
63,Thom Markies,Desconocido,['Imitation of Life - A Machine Learning Story'],['Reparto'],Desconocido,--
64,Richard Hearsey,Desconocido,"[""Beadle's About"", ""Child's Play"", 'Pot of Gold', '100%']","['Producción', 'Reparto', 'Dirección']",Desconocido,--
65,Sofie Marcelie,Desconocido,['Imitation of Life - A Machine Learning Story'],['Reparto'],Desconocido,--
66,Øyvind Knustad,Desconocido,"['Imitation of Life - A Machine Learning Story', 'Space Lady', 'For a good time call...']","['Reparto', 'Dirección', 'Guion']",2 premios,--
67,Lora Dekova,Desconocido,"['So, What Happened to Me Yesterday...', 'Checkov X2 Uncle VANYA', 'The Serious Relationship of Adam and Eve (and Bobby)', 'Still Ill']","['Reparto', 'Producción', 'Guion']",1 nominación,--
68,Tsvetan Aleksiev,Desconocido,"['Juzni vetar 2: Ubrzanje', '8 Minutes and 19 Seconds', 'Juzni vetar', 'Doza shtastie']",['Reparto'],Desconocido,--
69,Ivan Nikolov,Desconocido,"['Memoir of a Betrayal', 'Botev', 'A Soul Leaves']",['Reparto'],Desconocido,--
70,Gustaw Kramin,Desconocido,['Czy potwory jedza kiwi?'],['Reparto'],Desconocido,--
71,Mateusz Wieclawek,1993,"['Konwój', 'Czuwaj', 'El mundo en llamas', 'El correo de Varsovia']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Cámara y electricidad']",Desconocido,--
72,Piotr Michalski,1967,"['Misja Afganistan', 'Strazacy', 'Krew z krwi', 'Czarny czwartek. Janek Wisniewski padl']",['Reparto'],Desconocido,--
73,Justyna Bartoszewicz,1982,"['Circuito cerrado', 'Jasminum', 'Bezmiar sprawiedliwosci', 'Ni una palabra']",['Reparto'],Desconocido,--
74,Lukasz Gawronski,Desconocido,"['Reina', 'La mensajera de la Navidad', 'Varsovia 83. Un asunto de Estado', 'Klangor']",['Reparto'],Desconocido,--
75,Grzegorz Wolf,1970,"['Unkenrufe', 'Break Point', 'Enen', 'En la ciénaga']",['Reparto'],Desconocido,--
76,Katarzyna Mazur,Desconocido,"['Na sygnale', 'Wesele z piekla rodem', 'Echo serca', 'Czy potwory jedza kiwi?']",['Reparto'],Desconocido,--
77,Piotr Kotowski,Desconocido,"['Koniec wojny', 'Czy potwory jedza kiwi?']","['Reparto', 'Equipos adicionales']",Desconocido,--
78,Filip Lipiecki,Desconocido,"['Maszyna Goldberga', 'Freestyle', 'Esta noche duermes conmigo', 'Legiony']",['Reparto'],Desconocido,--
79,Dominik Socinski,Desconocido,['Czy potwory jedza kiwi?'],['Reparto'],Desconocido,--
80,Kate Brolan,Desconocido,"['Roots in My Garden', 'The Scarlet Thread']",['Reparto'],Desconocido,--
81,Keisha Brooks,Desconocido,"['Creep', 'Ball is Ball', 'The Scarlet Thread', 'Carnival Kings']",['Reparto'],Desconocido,--
82,Lorenna Brown,Desconocido,['The Scarlet Thread'],['Reparto'],Desconocido,--
83,Allison Ewing,Desconocido,"['Girl in Golden Gate Park', 'Disrupted', 'Last Chance Charlene', 'Metropolitan Crush']","['Reparto', 'Producción']",Desconocido,--
84,Isella Gapastione,Desconocido,"['1440 and Counting', 'The Scarlet Thread', 'The Playground at Night']",['Reparto'],Desconocido,--
85,Sophia Gapastione,Desconocido,"['The Scarlet Thread', 'The Crossing Guard', 'The Calling']",['Reparto'],Desconocido,--
86,Tony Gapastione,Desconocido,"['1440 and Counting', 'Neighbor', 'The Crossing Guard', 'Last Chance Charlene']","['Dirección', 'Reparto', 'Guion']",Desconocido,--
87,Diquan Richard,Desconocido,"['Last Chance Charlene', 'SELF I.E.', 'Josefina by Nadia Flamenco', 'Fortune Seller']","['Reparto', 'Equipos adicionales']",Desconocido,--
88,Parion Roberts,Desconocido,"['High Stakes Testing', 'New Life', 'The Scarlet Thread', 'Tradition']",['Reparto'],1 premio y 1 nominación,--
89,Yvonne Ryzak,Desconocido,['The Scarlet Thread'],['Reparto'],Desconocido,--
90,Ciclady Rodriguez,Desconocido,"['The Lake Merritt Monster', 'The Life of Paula', 'I Am Full', 'Excision x Wooli x Trivecta: Oxygen ft. Julianne Hope']","['Reparto', 'Dirección de casting']",Desconocido,--
91,Saskia Baur,Desconocido,"['The Last Picture', 'The 3rd Channel', 'Loose Change', 'Murdersville, USA']","['Reparto', 'Equipos adicionales']",3 premios,--
92,Carolina Espinosa,Desconocido,"['Blaxpride: The Legendary Black Ninja', 'Strings Attached', 'Train Tracks', 'Misfortune']","['Reparto', 'Producción']",Desconocido,--
93,Janae Felder,Desconocido,"['How to Successfully Fail in Hollywood', 'The Life of Paula']",['Reparto'],Desconocido,--
94,Andy Hamner,Desconocido,"['Valencia', 'Shithead', 'The Life of Paula', 'Los Caudillos']",['Reparto'],Desconocido,--
95,Karen Torres,Desconocido,"['Misterio de Navidad', 'The Life of Paula', ""Andrea's Fault""]",['Reparto'],Desconocido,--
96,Brandon West,Desconocido,"['Los Caudillos', 'One Small Step', 'The Life of Paula']","['Reparto', 'Efectos especiales', 'Cámara y electricidad']",Desconocido,--
97,Ashraf,Desconocido,['Washy'],['Reparto'],Desconocido,--
98,Luke Branagan,Desconocido,"['Washy', 'What If Sex Was A Sport 2021']","['Reparto', 'Especialistas']",Desconocido,--
99,Alexander Hagani,1996,"['Top Shot', ""New York Knicks: They're Back"", 'Terry', 'Clare']","['Producción', 'Dirección', 'Guion']",2 premios y 5 nominaciones,--
100,Aborra Mador,Desconocido,['Washy'],['Reparto'],Desconocido,--
101,Ruban Nathan,Desconocido,"['Un mundo complicado', 'Washy']",['Reparto'],Desconocido,--
102,David Ophiambo,Desconocido,['Washy'],['Reparto'],Desconocido,--
103,Kaustubh Vaidya,Desconocido,"['I Understand', 'Washy']",['Reparto'],Desconocido,--
104,Joshua Hinkson,Desconocido,['Van Helsing'],"['Reparto', 'Guion', 'Producción']",9 premios y 3 nominaciones,--
105,Veena Sood,Desconocido,"['¡Vaya un fugitivo!', 'El gran año', 'Timecop: Policía en el tiempo', '50/50']","['Reparto', 'Guion', 'Producción']",3 premios y 4 nominaciones,--
106,Orisha Purple,Desconocido,['Lives'],['Reparto'],Desconocido,--
107,John Reynolds,Desconocido,"['Illegal Being', 'Shopping Bag 2: Back in Business', 'Noel', ""Birchall's Pints""]","['Reparto', 'Producción', 'Guion']",Desconocido,--
108,Naomi Reddy,Desconocido,"['Illegal Being', 'Nick & Liv Together']",['Reparto'],Desconocido,--
109,Conor O'Neill,Desconocido,"['Illegal Being', 'Shopping Bag 2: Back in Business', ""Look What I've Got In My Shopping Bag!"", 'Noel']","['Reparto', 'Producción', 'Guion']",Desconocido,--
110,Casey Joel,Desconocido,"['Holy Smokes', 'The Black Mystery', 'Insel Der Verdammten', 'Post-Trauma']","['Reparto', 'Dirección', 'Guion']",Desconocido,--
111,Gerardo Bosco,Desconocido,"['Asiento Reservado (El Karma de un patán)', 'El Señor de los Cielos', 'Diablero', 'Las Buchonas de tierra blanca']","['Reparto', 'Dirección', 'Guion']",Desconocido,--
112,Celeste Galván,Desconocido,"['Los que no saben volar', 'Su nombre era Dolores, la Jenn que yo conocí', 'Un camino hacia el destino', 'Antes muerta que Lichita']","['Reparto', 'Composición', 'Edición']",Desconocido,--
113,Edgar Landa,Desconocido,['Lito'],['Reparto'],Desconocido,--
114,Jordan Bullchild,Desconocido,"['En un lugar salvaje', 'The Time We Have Left']",['Reparto'],Desconocido,--
115,Christi Dos Santos,Desconocido,"['Formal Complaints', 'Just Ask', 'Darkside Drive', 'A Perception of Prudence']",['Reparto'],Desconocido,--
116,Taylar Dykstra,Desconocido,['The Time We Have Left'],['Reparto'],Desconocido,--
117,Kaitlyn Haugen,Desconocido,"['Before I Change My Mind', 'Duende', 'The Time We Have Left']",['Reparto'],Desconocido,--
118,Daryl Makk,Desconocido,"['Wynonna Earp', 'The Time We Have Left']",['Reparto'],Desconocido,--
119,Kelly Morin,Desconocido,"['The Time We Have Left', 'Blackstone', 'Secret History: Women Warriors']",['Reparto'],Desconocido,--
120,Taylar Page,Desconocido,"['Thousand Yard Stare', 'The Time We Have Left', 'Un fin de semana de invierno']","['Reparto', 'Especialistas']",Desconocido,--
121,Malindi Pilgrim,Desconocido,['The Time We Have Left'],['Reparto'],Desconocido,--
122,Annalise Bergen,Desconocido,"['Ojo de Halcón', 'Under Protection', 'Serious Profession', 'Illuminate']",['Reparto'],Desconocido,--
123,Keegan Bouton,Desconocido,"['Spindletop: The Beginning', 'Forever and a Day', 'Sacramentum']",['Reparto'],Desconocido,--
124,Reynee Long,Desconocido,"['The Angel at the Crossroads', 'Joe Haladin: The Case of the Missing Sister', 'Freedom', 'Serket']","['Reparto', 'Dirección de fotografía y cámara', 'Guion y continuidad']",Desconocido,--
125,Sam Gonzalez,Desconocido,"['Sacramentum', 'Hitler Hates Santa', 'Forever and a Day']","['Reparto', 'Cámara y electricidad']",Desconocido,--
126,Regina Celeste,Desconocido,"['Just Between Us Girls', 'Forever and a Day', ""Sheldon Mashugana's Wacky Adventures"", 'Sacramentum']",['Reparto'],Desconocido,--
127,Michael Bettinger,Desconocido,"['Degenerates', 'Sacramentum', 'The Struggle', 'The Trench Coat']",['Reparto'],Desconocido,--
128,Samantha Edsall,Desconocido,['Sacramentum'],['Reparto'],Desconocido,--
129,Zhana Shvets,Desconocido,"['Billie Bob Joe', 'Wu Xia 2 the Code', 'That Night', 'Parker: A Spider-Verse Fan Film']",['Reparto'],Desconocido,--
130,Abrianna Sur,Desconocido,"['That Night', 'Daddy Daughter Day', 'Her Love', 'Creator']",['Reparto'],Desconocido,--
131,Jerry Sur,1979,"['Casey Jones: Overtime', 'Acquitted', 'Girl from Compton', 'Wu Xia: A Martial Arts Tango']","['Reparto', 'Arte', 'Producción']",1 premio,--
132,Yasmine Alice,1989,"['Future Soldier', 'Enano Rojo', 'Kopuslar', 'The Scar']","['Reparto', 'Producción', 'Guion']",6 premios y 3 nominaciones,--
133,Brad Yates,Desconocido,"['Days of Our Lives', 'El ciclo de una vida', 'Anxious']",['Reparto'],Desconocido,--
134,Joanna Zwierzynska,Desconocido,"['Agentes 355', 'Na dobre i na zle', 'Barwy szczescia', 'Anxious']","['Reparto', 'Especialistas']",Desconocido,--
135,Raquel Arraes,Desconocido,"['Hands On', 'I Am Frida Kahlo', 'Frost', 'Zenith Protocol']","['Reparto', 'Producción', 'Dirección']",Desconocido,--
136,Sarudzayi Marufu,Desconocido,"['Obsesión', '#filthybutkeepitcute', 'All the Wives in Attics', 'Brown Sugar']","['Producción', 'Equipos adicionales', 'Reparto']",Desconocido,--
137,Rosie Twigg,Desconocido,"['Time', 'Anxious']","['Reparto', 'Maquillaje', 'Equipos adicionales']",Desconocido,--
138,Charlotte Preko,Desconocido,"['Gente de barrio', 'Anxious']",['Reparto'],Desconocido,--
139,Evani Emily Harradine,Desconocido,['Anxious'],['Reparto'],Desconocido,--
140,Tresor Cedric,Desconocido,"['Active Imagination', 'The Dating Game 2', 'Deon', 'Should Have Waited']",['Reparto'],1 nominación,--
141,Charmaine Fearon,Desconocido,[],[],Desconocido,--
142,Amelia Foxton,Desconocido,"['Mother Tongue', 'Lilith', 'Handled', 'Salad Daze']","['Reparto', 'Producción', 'Dirección']",7 premios y 7 nominaciones,--
143,Chiara Gizzi,Desconocido,"['Defying All Odds', ""Ellie & Abbie (& Ellie's Dead Aunt)"", 'Wyrmwood: Chronicles of the Dead - Teaser', 'Underbelly']","['Reparto', 'Dirección', 'Guion']",2 premios y 1 nominación,--
144,Lauren Hamilton Neill,Desconocido,"['A Remarkable Career', 'La Invasión', 'Kennedy', 'The Gods of Wheat Street']","['Reparto', 'Guion', 'Producción']",Desconocido,--
145,Sylvia Keays,Desconocido,"['Exquisite Corpse', 'Reckoning: ajuste de cuentas', 'Mother Tongue', 'Salad Daze']","['Reparto', 'Dirección de fotografía y cámara', 'Guion']",Desconocido,--
146,Kirsty McKenzie,Desconocido,"['Saving Grace', 'Love and triangles', 'A Blaster in the Right Hands: A Star Wars Story', 'The Trial']","['Reparto', 'Dirección', 'Producción']",1 premio y 4 nominaciones,--
147,Rebekah Mowbray,Desconocido,"['Spiritual Paranoia', 'Exquisite Corpse', 'The Tame Painter', 'Sherbrooke Down: The Road to Cataract']","['Reparto', 'Guion', 'Composición']",Desconocido,--
148,Kya Stewart,Desconocido,"['Beat', 'La Invasión', 'Christmess', 'Al fondo de la red']","['Reparto', 'Guion', 'Producción']",3 premios y 2 nominaciones,--
149,Mzembi Charles,Desconocido,"['Mugabe', 'For His Riches']",['Reparto'],Desconocido,--
150,Kudzai Musungo,Desconocido,"['Kushata KweMoyo', 'For His Riches']","['Reparto', 'Guion']",Desconocido,--
151,Tinotenda Sataande,Desconocido,"['Mugabe', 'Kushata KweMoyo', 'State of Malambia', 'For His Riches']",['Reparto'],Desconocido,--
152,Noreen Vera,Desconocido,['For His Riches'],['Reparto'],Desconocido,--
153,Lindsay Brooke Davis,mayo,"['The Caretaker', 'Amor diabólico', 'Conexión asesinato', 'The Vince Vegina Monologues']","['Reparto', 'Equipos adicionales', 'Dirección']",Desconocido,--
154,Sara Kamine,Desconocido,"['Sales Are Dope', 'Intake']",['Reparto'],Desconocido,--
155,Romeo Abasolo,Desconocido,"['I Walk with You', 'Miss Hot Mess', 'Bit.']",['Reparto'],Desconocido,--
156,Mirabel Miscala,Desconocido,"['Departure', 'Zoom and Enhance', 'Lo último que me dijo', 'The Zone']","['Reparto', 'Producción', 'Guion']",Desconocido,--
157,Anthony Bradford,octubre,"['Cellular', 'The Traveler', 'Ethereal', 'Call Waiting']","['Reparto', 'Guion', 'Producción']",18 premios y 9 nominaciones,--
158,Daniel Dasent,Desconocido,"['Falling Up and Up', 'Gates of Redemption', 'Último aviso', 'Hospital General']","['Reparto', 'Guion', 'Dirección']",16 premios y 3 nominaciones,--
159,Kurt Oberhaus,Desconocido,"['Pam & Tommy', 'La casa del terror (Haunt)', 'Truth Be Told', 'Masters of Sex']","['Reparto', 'Producción', 'Dirección']",2 premios y 1 nominación,--
160,James Romo,Desconocido,"['Nerd Brigade', 'Gates of Redemption']",['Reparto'],Desconocido,--
161,Juliette Blanche,Desconocido,"['Love Me Tender', 'Eiffel', ""Rien n'a changé"", 'Bref.']","['Reparto', 'Decoración', 'Dirección']",8 premios y 6 nominaciones,--
162,Joelle Luthi,Desconocido,"['Love Me Tender', 'Song of the lovers', 'Zazie dans le métro']",['Reparto'],1 nominación,--
163,Isabella St Clair,Desconocido,"['Girl in the Galactic Sun', 'Nowhere', 'Homeless Shakespeare', 'Have Courage, Clarence!']",['Reparto'],Desconocido,--
164,Rich King,Desconocido,"['Have Courage, Clarence!', 'The Bench']",['Reparto'],Desconocido,--
165,Dragos Paunescu,Desconocido,"['Have Courage, Clarence!']",['Reparto'],Desconocido,--
166,Ángel Chacín Márquez,Desconocido,"['Esto no es SadFace', 'Energúmenos', 'Cigarros y efectivo']","['Reparto', 'Arte']",Desconocido,--
167,Doris Chávez,Desconocido,['Cigarros y efectivo'],['Reparto'],Desconocido,--
168,Jean Moreno,Desconocido,['Cigarros y efectivo'],['Reparto'],Desconocido,--
169,Eunice Quintero,Desconocido,['Cigarros y efectivo'],['Reparto'],Desconocido,--
170,Ary Rall,Desconocido,['Cigarros y efectivo'],['Reparto'],Desconocido,--
171,Raisa Rall,Desconocido,['Cigarros y efectivo'],"['Producción', 'Reparto']",Desconocido,--
172,Adnny Rivera,Desconocido,['Cigarros y efectivo'],['Reparto'],Desconocido,--
173,Claire Rafferty,1982,"['La caza', 'Derry Girls', 'Beast', 'Misfits']",['Reparto'],Desconocido,--
174,Santosh Dhebe,Desconocido,"['Pandu', 'Hiro', 'Kolahal']",['Reparto'],Desconocido,--
175,Sahil Joshi,Desconocido,"['Simmba', 'Ringan', 'AA BB KK', 'Pipsi: A Bottle Full of Hope']",['Reparto'],Desconocido,--
176,Rajashree Karle,Desconocido,['Kolahal'],['Reparto'],Desconocido,--
177,Sandip Kumar,Desconocido,['Kolahal'],['Reparto'],Desconocido,--
178,Rivers Duggan,Desconocido,"['King of Terrors', 'Dream Girl', 'Stand-Ins', 'The Cake']","['Reparto', 'Especialistas']",2 premios y 2 nominaciones,--
179,Patrick Heraghty,Desconocido,"['Arson', 'Enemy of Reality', 'The Last White Man', 'Sisters of the Cloth']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Producción']",1 premio y 1 nominación,--
180,Yassmine Othman,1963,"['La Unidad', 'Und morgen seid ihr tot', 'The Cake', 'En el corredor de la muerte']","['Reparto', 'Producción', 'Guion']",1 premio,--
181,Stacey Marie Williams,Desconocido,"['An Egypt Affair', 'The Cake', 'The Female Side Effect', 'The Weekend Thief']",['Reparto'],1 premio,--
182,Sean Patrick,Desconocido,"['Exposure', ""She's the Anchor""]",['Reparto'],Desconocido,--
183,Jane West,Desconocido,"['Cabin 11', 'The Last Hundred Feet', 'Scenes from a Breakup', 'An Angry Boy']",['Reparto'],Desconocido,--
184,Bret Bailey,Desconocido,"['Oz', 'Misterios sin resolver', 'The Hostess', 'Exposure']",['Reparto'],Desconocido,--
185,Michael P.J. Marston,Desconocido,"['Soul Santa', 'West Side Story', 'Saturday Night Live', 'The Bug Diaries']",['Reparto'],Desconocido,--
186,Aly Mang,Desconocido,"['Making a Scene with James Franco', 'Quantico', 'Chronicle of a Serial Killer', 'Deadman Standing']","['Reparto', 'Dirección', 'Producción']",Desconocido,--
187,Michael DeGrandpre,Desconocido,"['Look Further', 'Exposure', 'Spiral', 'Prey']","['Reparto', 'Composición', 'Dirección']",Desconocido,--
188,Joe Rashbaum,Desconocido,"['Coup!', 'Retrograde Victory', 'Trillo & Suede', 'Major League Stripper']","['Reparto', 'Equipos adicionales']",Desconocido,--
189,Paul Greene,1974,"['Somewhere', 'A Dialogue with Pandora', 'love her madly', 'Bitten']","['Reparto', 'Banda sonora', 'Dirección']",9 premios y 1 nominación,--
190,Esabella Anna Karena Strickland,Desconocido,"['Sight', 'A Conversation with E', 'Mine', 'Death Noise']","['Guion', 'Reparto', 'Dirección']",69 premios y 6 nominaciones,--
191,Kate Austin,Desconocido,"['Stay with Me', 'Friends and More', 'Happy Hour', 'Actor for Hire']","['Reparto', 'Producción', 'Sonido']",Desconocido,--
192,Richard Rivera,Desconocido,"['Demise', 'Destined to Three Alpha', 'As Real As You Make It', 'Shifter']","['Reparto', 'Guion', 'Producción']",Desconocido,--
193,Meaghan Martin,1992,"['Camp Rock', 'Until Dawn', 'Dear Lemon Lima', '10 razones para odiarte']","['Reparto', 'Producción', 'Banda sonora']",5 premios y 12 nominaciones,--
