,id,time_sec
0,tt12379026,1
1,tt12391614,1
2,tt12392790,2
3,tt12403738,2
4,tt12421546,3
5,tt12422850,2
6,tt12427612,3710
7,tt12435324,1271
8,tt12464390,2
9,tt12472926,3
10,tt12478328,2
11,tt12503440,60
12,tt12503500,1
13,tt12503476,1
14,tt12503480,1
15,tt12503490,1
16,tt12506786,2
17,tt12524394,1
18,tt12530202,2
19,tt12530328,1
20,tt12539084,2
21,tt12540886,1
22,tt12544268,2
23,tt12544068,1
24,tt12595760,2
25,tt12598032,2
26,tt12605986,3
27,tt12605454,3
28,tt12606054,2
29,tt12619824,60
30,tt12622514,2
31,tt12632230,2
32,tt12635774,1
33,tt12636762,2
34,tt12637484,2
35,tt12641428,1
36,tt12643020,1
37,tt12647410,1
38,tt12681318,2
39,tt12695674,1
40,tt12699776,2
41,tt12706936,1
42,tt12712776,2
43,tt12715486,1
44,tt12730354,1
45,tt12746424,2
46,tt12752546,2
47,tt12762638,1
48,tt12766064,2
49,tt12772074,2
50,tt12773182,2
51,tt12780670,1
52,tt12786846,1
53,tt12791156,1
54,tt12797058,1
55,tt12797542,2
56,tt12810904,2
57,tt12816734,2
58,tt12814406,1
59,tt12826022,2
60,tt12826186,1
61,tt12831622,2
62,tt12832108,3
63,tt12842114,3
64,tt12856268,2
65,tt12867224,3
66,tt12869086,3
67,tt12870356,2
68,tt12879570,1
69,tt12879494,2
70,tt12879594,2
71,tt12881042,1
72,tt12887698,2
73,tt12888938,2
74,tt12891542,3
75,tt12899052,2
76,tt12899140,2
77,tt12899826,2
78,tt12906718,1
79,tt12907394,1
80,tt12907676,2
81,tt12915780,1
82,tt12917710,2
83,tt12934888,1
84,tt12936004,2
85,tt12945736,60
86,tt12961752,2
87,tt12967422,2
88,tt12967358,2
89,tt12976372,2
90,tt12975344,2
91,tt12978240,1
92,tt12978330,1
93,tt12982260,2
94,tt12982146,2
95,tt12990144,1
96,tt12999544,1
97,tt13000466,1
98,tt13004520,1
99,tt13004468,15
100,tt13011516,1
101,tt13016870,1
102,tt13016876,2
103,tt13022204,2
104,tt13024090,1
105,tt13023070,1
106,tt13026916,2
107,tt13032732,2
108,tt13037490,1
109,tt13046144,1
110,tt13050622,1
111,tt13051674,2
112,tt13052470,1
113,tt13057332,1
114,tt13055274,2
115,tt13061874,1
116,tt13063502,1
117,tt13063720,1
118,tt13059888,1
119,tt13069778,2
120,tt13070474,1
121,tt13066972,1
122,tt13071528,2
123,tt13073642,2
124,tt13073398,1
125,tt13074260,2
126,tt13074136,2
127,tt13084496,60
128,tt13082162,2
129,tt13085316,2
130,tt13086098,1
131,tt13089428,2
132,tt13091392,2
133,tt13093006,2
134,tt13097366,2
135,tt13099296,1
136,tt13103590,2
137,tt13103506,1
138,tt13103608,2
139,tt13103618,1
140,tt13107604,1
141,tt13110108,2
142,tt13116622,1
143,tt13119882,1
144,tt13123474,1
145,tt13138994,2
146,tt13149414,1
147,tt13154238,2
148,tt13154810,1
149,tt13159766,1
150,tt13161366,1
151,tt13163104,2
152,tt13164926,2
153,tt13168460,1
154,tt13168186,1
155,tt13173190,2
156,tt13179106,2
157,tt13178750,2
158,tt13186046,1
159,tt13188350,2
160,tt13187834,2
161,tt13192784,2
162,tt13199070,1
163,tt13203598,2
164,tt13203758,1
165,tt13212060,1
166,tt13212798,2
167,tt13212712,1
168,tt13209836,2
169,tt13216634,1
170,tt13218816,1
171,tt13218152,1
172,tt13228684,1
173,tt13229430,1
174,tt13227258,1
175,tt13225406,2
176,tt13229874,2
177,tt13230598,1
178,tt13238916,1
179,tt13242320,2
180,tt13246452,2
181,tt13257874,3
182,tt13264608,3
183,tt13260978,1
184,tt13268428,1
185,tt13265588,2
186,tt13265782,2
187,tt13268836,1
188,tt13273704,2
189,tt13273700,1
190,tt13277426,1
191,tt13280740,1
192,tt13282754,2
193,tt13281078,2
194,tt13286026,1
195,tt13286592,2
196,tt13288910,2
197,tt13288214,2
198,tt13290952,2
199,tt13293072,12
200,tt13304590,1
201,tt13303124,2
202,tt13308666,2
203,tt13309768,2
204,tt13310992,2
205,tt13309176,2
206,tt13314268,1
207,tt13317492,2
208,tt13316222,2
209,tt13316050,1
210,tt13317086,1
211,tt13316726,2
212,tt13321082,1
213,tt13325026,1
214,tt13326490,2
215,tt13328358,2
216,tt13328120,1
217,tt13328146,1
218,tt13331260,2
219,tt13334434,2
220,tt13345406,1
221,tt13344390,1
222,tt13348704,2
223,tt13351420,2
224,tt13352226,1
225,tt13356532,1
226,tt13362268,2
227,tt13364366,2
228,tt13367598,3
229,tt13368884,1
230,tt13375776,1
231,tt13381210,1
232,tt13386028,2
233,tt13392124,1
234,tt13392600,2
235,tt13397636,2
236,tt13398324,1
237,tt13404024,1
238,tt13403460,1
239,tt13404016,3
240,tt13409120,1
241,tt13409246,1
242,tt13410236,1
243,tt13416264,1
244,tt13421400,1
245,tt13427430,1
246,tt13427770,2
247,tt13428898,2
248,tt13429656,2
249,tt13428778,1
250,tt13431006,3
251,tt13432760,1
252,tt13434666,1
253,tt13444936,2
254,tt13448420,2
255,tt13449858,1
256,tt13452324,3
257,tt13453202,2
258,tt13459424,2
259,tt13459408,1
260,tt13459448,1
261,tt13464958,1
262,tt13462314,1
263,tt13464850,2
264,tt13464200,2
265,tt13476878,1
266,tt13476844,1
267,tt13486278,1
268,tt13489568,2
269,tt13483088,1
270,tt13489406,1
271,tt13490202,1
272,tt13492502,1
273,tt13495758,2
274,tt13496084,1
275,tt13496854,1
276,tt13497750,2
277,tt13497962,1
278,tt13501606,1
279,tt13502232,2
280,tt13503638,2
281,tt13502090,4
282,tt13503828,1
283,tt13506832,2
284,tt13510220,2
285,tt13510884,1
286,tt13508588,2
287,tt13513984,1
288,tt13514382,2
289,tt13519732,1
290,tt13521736,2
291,tt13524482,1
292,tt13523610,2
293,tt13528596,4
294,tt13530306,2
295,tt13532054,2
296,tt13534616,1
297,tt13537748,1
298,tt13542778,1
299,tt13545300,17
300,tt13545474,2
301,tt13545092,1
302,tt13551632,2
303,tt13550760,2
304,tt13554514,2
305,tt13552334,60
306,tt13555654,1
307,tt13555858,1
308,tt13557624,2
309,tt13558284,1
310,tt13560278,1
311,tt13561044,1
312,tt13561566,1
313,tt13569510,2
314,tt13570190,1
315,tt13568106,1
316,tt13569808,1
317,tt13578766,1
318,tt13580924,1
319,tt13581500,1
320,tt13581380,2
321,tt13587112,2
322,tt13593122,1
323,tt13599124,1
324,tt13598626,3
325,tt13598468,2
326,tt13603318,1
327,tt13607494,2
328,tt13609630,1
329,tt13611246,2
330,tt13612024,1
331,tt13612246,1
332,tt13612386,2
333,tt13617126,2
334,tt13617370,1
335,tt13616014,1
336,tt13618974,2
337,tt13623956,3
338,tt13628560,1
339,tt13639644,1
340,tt13640842,1
341,tt13640072,1
342,tt13639794,1
343,tt13640870,1
344,tt13640112,1
345,tt13640902,1
346,tt13645402,1
347,tt13641906,2
348,tt13641928,1
349,tt13644554,2
350,tt13646714,1
351,tt13647562,3
352,tt13648738,1
353,tt13654590,1
354,tt13655218,1
355,tt13655382,1
356,tt13657806,2
357,tt13657120,2
358,tt13659352,1
359,tt13657164,2
360,tt13659988,1
361,tt13659996,2
362,tt13657068,2
363,tt13657192,2
364,tt13659602,1
365,tt13659992,2
366,tt13659526,2
367,tt13657880,1
368,tt13659398,2
369,tt13663250,1
370,tt13662962,2
371,tt13662720,1
372,tt13665990,1
373,tt13666798,1
374,tt13667718,3
375,tt13667774,2
376,tt13667408,2
377,tt13671226,1
378,tt13674380,1
379,tt13675822,3
380,tt13677182,2
381,tt13676704,1
382,tt13679084,2
383,tt13679050,2
384,tt13677906,1
385,tt13682430,1
386,tt13680658,2
387,tt13682126,1
388,tt13689178,1
389,tt13694570,1
390,tt13693524,1
391,tt13696120,1
392,tt13697120,1
393,tt13701362,4
394,tt13701626,3
395,tt13704432,2
396,tt13705910,1
397,tt13710204,2
398,tt13716474,2
399,tt13713290,18
400,tt13713230,3
401,tt13715952,2
402,tt13721960,3
403,tt13721404,2
404,tt13727372,1
405,tt13727456,2
406,tt13728218,1
407,tt13728662,1
408,tt13734664,2
409,tt13734566,2
410,tt13740552,2
411,tt13743280,1
412,tt13747830,1
413,tt13749696,1
414,tt13757106,2
415,tt13757622,1
416,tt13758502,2
417,tt13758108,1
418,tt13759688,1
419,tt13758548,1
420,tt13758984,2
421,tt13767010,1
422,tt13765302,1
423,tt13763306,1
424,tt13764908,1
425,tt13767568,2
426,tt13770938,1
427,tt13772438,1
428,tt13774476,1
429,tt13776104,1
430,tt13780068,2
431,tt13780874,2
432,tt13780058,1
433,tt13780548,2
434,tt13780994,2
435,tt13780106,1
436,tt13781080,1
437,tt13783512,2
438,tt13786336,1
439,tt13788556,1
440,tt13787978,1
441,tt13786574,2
442,tt13788118,1
443,tt13795002,1
444,tt13795024,1
445,tt13795768,2
446,tt13792288,2
447,tt13794644,1
448,tt13794626,1
449,tt13794422,1
450,tt13793914,1
451,tt13799260,2
452,tt13802894,1
453,tt13801206,2
454,tt13800204,2
455,tt13801608,1
456,tt13810044,2
457,tt13807590,2
458,tt13807750,1
459,tt13807760,1
460,tt13807474,1
461,tt13809714,1
462,tt13807548,2
463,tt13807074,1
464,tt13809888,1
465,tt13808038,2
466,tt13809622,1
467,tt13813950,1
468,tt13814378,0
469,tt13815000,2
470,tt13814946,3
471,tt13813168,1
472,tt13813754,2
473,tt13819302,2
474,tt13820576,1
475,tt13820226,1
476,tt13821096,1
