,id,time_sec
0,tt30396355,1
1,tt30790147,1
2,tt30826481,1
3,tt30850344,1
4,tt0138992,2
5,tt0168721,2
6,tt0180283,3
7,tt0367683,1
8,tt0369072,2
9,tt0381658,2
10,tt0400931,2
11,tt0417175,2
12,tt0419137,2
13,tt0449081,3
14,tt0457447,2
15,tt0462382,3
16,tt0466878,2
17,tt0472223,3
18,tt0479630,2
19,tt0481810,2
20,tt0485506,2
21,tt0486039,4
22,tt0488052,2
23,tt0488769,2
24,tt0490908,2
25,tt0492981,1
26,tt0492984,2
27,tt0492961,2
28,tt0493467,2
29,tt0492974,2
30,tt0493019,2
31,tt0493444,2
32,tt0492978,1
33,tt0492940,3
34,tt0493055,1
35,tt0493457,2
36,tt0492999,2
37,tt0493392,3
38,tt0493017,2
39,tt0493413,1
40,tt0492986,3
41,tt0492621,4
42,tt0495341,2
43,tt0493036,4
44,tt0496349,5
45,tt0496609,3
46,tt0497493,2
47,tt0497918,2
48,tt0498338,2
49,tt0498912,3
50,tt0498497,2
51,tt0499441,3
52,tt0499564,4
53,tt0756656,3
54,tt0756643,4
55,tt0756663,5
56,tt0756628,2
57,tt0757287,5
58,tt0756708,5
59,tt0756638,3
60,tt0756713,6
61,tt0757349,4
62,tt0756642,3
63,tt0757234,3
64,tt0757375,4
65,tt0756627,6
66,tt0758041,6
67,tt0756651,4
68,tt0760495,4
69,tt0763312,3
70,tt0765016,3
71,tt0764642,7
72,tt0764645,3
73,tt0765115,4
74,tt0765133,3
75,tt0766212,3
76,tt0766217,3
77,tt0766218,4
78,tt0766222,8
79,tt0768174,4
80,tt0768793,4
81,tt0768810,7
82,tt0768213,4
83,tt0770817,7
84,tt0772253,3
85,tt0774033,3
86,tt0774041,3
87,tt0772234,7
88,tt0772218,3
89,tt0774754,4
90,tt0774046,6
91,tt0773756,10
92,tt0774123,7
93,tt0774704,4
94,tt0774052,5
95,tt0776758,5
96,tt0775504,6
97,tt0775527,4
98,tt0776799,3
99,tt0778912,17
100,tt0778903,18
101,tt0776779,1
102,tt0779274,3
103,tt0776764,2
104,tt0776797,2
105,tt0779265,2
106,tt0778680,2
107,tt0779270,3
108,tt0780525,2
109,tt0779763,3
110,tt0779273,4
111,tt0779286,2
112,tt0781451,2
113,tt0781387,3
114,tt0778753,2
115,tt0779275,2
116,tt0782145,3
117,tt0782131,2
118,tt0782862,5
119,tt0782701,2
120,tt0783587,3
121,tt0783728,3
122,tt0783670,2
123,tt0784144,3
124,tt0783741,2
125,tt0784158,3
126,tt0784153,2
127,tt0783732,3
128,tt0785033,3
129,tt0783849,3
130,tt0784833,5
131,tt0786925,3
132,tt0787473,3
133,tt0788148,3
134,tt0787032,2
135,tt0788225,3
136,tt0790664,3
137,tt0788097,3
138,tt0790774,4
139,tt0789772,5
140,tt0789788,2
141,tt0789791,5
142,tt0790466,3
143,tt0791127,2
144,tt0791243,3
145,tt0791129,3
146,tt0791195,4
147,tt0791248,3
148,tt0791212,2
149,tt0791623,3
150,tt0791237,15
151,tt0791628,5
152,tt0791130,3
153,tt0791290,3
154,tt0791109,4
155,tt0791650,4
156,tt0791084,4
157,tt0791226,3
158,tt0791173,3
159,tt0791156,4
160,tt0793434,3
161,tt0793544,6
162,tt0793402,2
163,tt0793404,3
164,tt0794292,3
165,tt0795415,4
166,tt0796208,4
167,tt0796234,2
168,tt0796359,3
169,tt0795485,6
170,tt0796225,7
171,tt0795437,3
172,tt0796837,4
173,tt0796910,3
174,tt0797030,3
175,tt0796928,3
176,tt0796822,7
177,tt0796601,3
178,tt0796606,2
179,tt0796599,3
180,tt0796834,4
181,tt0798793,3
182,tt0798794,5
183,tt0798900,3
184,tt0798790,8
185,tt0800262,7
186,tt0799961,3
187,tt0800120,5
188,tt0800112,5
189,tt0800189,3
190,tt0799955,3
191,tt0800274,4
192,tt0800152,5
193,tt0800013,5
194,tt0800350,5
195,tt0799980,9
196,tt0800008,60
197,tt0800169,6
198,tt0800235,18
199,tt0800213,17
200,tt0800198,1
201,tt0799837,1
202,tt0800225,2
203,tt0800072,2
204,tt0800033,2
205,tt0799986,2
206,tt0800245,2
207,tt0800173,2
208,tt0801341,1
209,tt0800961,1
210,tt0800980,1
211,tt0800042,1
212,tt0800227,2
213,tt0800958,1
214,tt0801832,1
215,tt0801843,1
216,tt0801012,2
217,tt0801516,1
