,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
135,--,DESCONOCIDO,"['Cassandra Cooper', 'Majestas Group', 'Robert D Schwartz']",,--,Bullied
136,5.9,['Rabah Ameur-Zaïmeche'],DESCONOCIDO,"In a country plunging into armed conflict, a doctor tries to do his duty against all odds, until the day his destiny is turned upside down.",1h 36m,South Terminal
137,--,['Shimpei Yamasaki'],DESCONOCIDO,What is a family? Become a family if you have been together for years. Become a lover if you have been together for years. How long have you been together to become friends? I wanted to see how the family changed.,1h 31m,Take Over Zone
138,5.9,['Hamed Niki'],"['Christiaan Laan', 'Elmer Laan']","When a wealthy entrepreneur dies in an accident, a journalist and a veteran detective team up to uncover the truth. Not everything is as it seems as the trail leads them to a criminal organization.",1h 40m,Black Hand
139,7.2,['Nick Lanciano'],"['Robert L. Austin', 'Nick Lanciano']",If you think you know everything there is to know about messengers of God - you don't know Jack.,1h 28m,Coffee with God
140,5.6,['Carolina Hellsgård'],DESCONOCIDO,"Feeling neglected by her mother and sister on their holiday in Spain, 13-year-old Claire tries to help a young Senegalese beach vendor to escape his misery.",1h 32m,Sunburned
141,5.9,['Jesús Canchola Sánchez'],DESCONOCIDO,"A young man living in rural Mexico loves in secret. In order to live truthfully, he must overcome his mother, his lover's fiancée, and the traditional community that surrounds him.",1h 39m,Bittersweet Waters
142,--,['Fuad Akbar'],DESCONOCIDO,"Nadia, a little girl with down syndrome, has a dream of becoming a ballet dancer. Nadia's persistence involves her parents, Bisma and Mitha. Mitha, a former ballet dancer, was depressed and disappointed after learning that the fetus in her womb was convicted of being born with a down syndrome. In fact, Mitha really hoped her daughter could become a ballet dancer. Afte... Read all",--,Down Swan
143,7.6,['Kaushik Ganguly'],"['Kaushik Ganguly', 'Rituparno Ghosh', 'Pratim D. Gupta']",The plot revolves around the conflict between two sons whose lives are poles apart after their father demised in a sudden accident.,2h 5m,The Elder Son
144,2.1,['Daniel Hadrovic'],DESCONOCIDO,,--,Regenwetter
145,4.3,['A. Sarkunam'],DESCONOCIDO,An irresponsible guy locks horns with one of his relatives in a election.,2h 21m,Kalavani 2
146,6.3,['Stanley Kolk'],"['Stanley Kolk', 'Chris Westendorp']","When Kelly is released from prison, her sister Samantha tries hard to keep her on the right track. But then Kelly's ex-boyfriend Eddy gets back into her life.",1h 32m,Hemelrijken
147,--,DESCONOCIDO,DESCONOCIDO,,2h 1m,Thanthai Sol Mikka Manthiram Illai
