,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
798,5.8,['Zach Zeman'],"['Grant Zeman', 'Zach Zeman']","Hank Williams, an amateur hunter, teams up with Bigfoot Hunter, Trevor Farleys, and an aging bear slayer, Willis Hampton, to sabotage a crazed hunter and win a local hunting competition.",1h 12m,Hunters' Crossing
799,6.1,['Guillaume Canet'],DESCONOCIDO,"Guillaume Canet is told by a young co-star that he's no longer Rock'n' Roll and can't sell films anymore. He then tries to prove her wrong and gets help from his girlfriend, Marion Cotillard.",2h 3m,Rock'n Roll
800,6.4,['Dominique Choisy'],DESCONOCIDO,"Invited to present his first feature film ""My life with James Dean"" in Normandy, the young director Géraud Champreux has no idea this film tour is about to change his life. From wild stampedes to woeful screenings, from trawler trips to drunken evenings, Géraud ends up finding inspiration in this unlikely town at the end of the earth.",1h 48m,My Life with James Dean
801,5.8,['Gérard Pautonnier'],DESCONOCIDO,"They say a mortician never goes out of business, but Zweck's funeral home seems to be an exception. Luckily, one good client finally comes along and things take a turn for the better...",1h 26m,Back in Business
802,4.2,['Amos Posner'],DESCONOCIDO,"Young, up-and-coming photographer begrudgingly attends the party of a pretentious and cool gallery owner in the hopes of showing her work to a man who may hold the key to her success, but finds that this party is more style than substance.",1h 19m,After Party
803,3.5,['Aitor Uribarri'],DESCONOCIDO,"Hoping to fix their dysfunctional marriage, a couple travels to an isolated mountain cabin to work out their problems - but the one problem they didn't anticipate is the maniac trying to kill them.",1h 28m,The Midnight Man
804,4.8,['Simona Izzo'],DESCONOCIDO,,1h 34m,Lasciami per sempre
805,5.6,['Akihisa Yachida'],DESCONOCIDO,"Lin, has a thing for Japanese culture while living in Taiwan. Lin got a Facebook message from a Japanese guy, Mogi. The two start to interact through Facebook. During the golden week holiday, they finally met in person in Taiwan.",1h 32m,Mom Thinks I'm Crazy to Marry a Japanese Guy
806,7.0,['Maria Sadowska'],DESCONOCIDO,"Michalina Wislocka, the most famous and recognized sexologist of communist Poland, fights for the right to publish her book, which will change the sex life of Polish people forever.",2h 1m,The Art of Loving: Story of Michalina Wislocka
807,7.4,DESCONOCIDO,"['James Honeycutt', ""Mike 'in Tokyo' Rogers""]",A struggling musician finds a haunted amp with a ghost who promises fame.,1h 17m,Ghostroads: A Japanese Rock N Roll Ghost Story
808,5.9,DESCONOCIDO,DESCONOCIDO,"'Who is Alice' carries us on a darkly funny, compelling and sometimes cringe worthy journey into the highs and lows of what human beings will do to try to avoid pain and connect to happiness. Alice is a 35 year old actress desperately hanging on to her 'new young thing' career. She is willing to sacrifice almost everything in order to reach the top and this mind-bendi... Read all",1h 44m,Who Is Alice
809,5.3,['Margarethe von Trotta'],DESCONOCIDO,"Against the backdrop of New York's dazzling fashion scene, a woman in the process of transforming herself from a model into a designer is forced to live with her husband's ex-wife when he disappears without a trace.",1h 50m,Forget About Nick
810,6.7,['Josef Hader'],DESCONOCIDO,"When Georg loses his job, he conceals the fact from his younger wife Johanna, who wants a child with him. Instead, he embarks upon a campaign of revenge against his former boss and begins to renovate a roller-coaster with an old school friend.",1h 43m,Wild Mouse
811,5.4,['Guilhem Amesland'],"['Guilhem Amesland', 'Vincent Mariette']",Inès works in a do-it-yourself where Frank and his pal Michel repair a wall. She urges them to burglarize the shop.,1h 33m,Des plans sur la comète
812,7.9,['Elvis Delbagno'],DESCONOCIDO,"A regular night in a japanese restaurant in the middle of nowhere takes an unexpected turn with the arrival of two gangsters looking for a man known as the Swede. The killers take the clients hostage and start to systematically expose their prejudices, hypocrisies and insecurities through physical and psychological abuse while they wait for their target to arrive. As ... Read all",1h 47m,O Homem da Cabeça de Laranja
